time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,pedrizzetti_cumulative_vortex_strength_transfer_x,pedrizzetti_cumulative_vortex_strength_transfer_y,pedrizzetti_cumulative_vortex_strength_transfer_z,pedrizzetti_cumulative_linear_impulse_transfer_x,pedrizzetti_cumulative_linear_impulse_transfer_y,pedrizzetti_cumulative_linear_impulse_transfer_z,pedrizzetti_cumulative_angular_impulse_transfer_x,pedrizzetti_cumulative_angular_impulse_transfer_y,pedrizzetti_cumulative_angular_impulse_transfer_z,n_stabilization_events,n_regularization_events,regularization_cumulative_total_kinetic_energy_transfer,regularization_cumulative_total_enstrophy_transfer,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
0.0,0,26.634235363175513,1953.7062264461165,1255.253462643897,-5.153009056581486,fourier_transition_viscous_rate,-5.153009056581486,5.726139110576111e-17,39.478417539945184,0.0,0.0,0.0,19.802337720938574,3.024924061234558e-17,4.03780605956125e-18,-9.087677628146056e-27,-1.0741802603575994e-16,8.854573616501103e-17,16104,0.0231891106814146,0.0599999986588954,0.0599999986588954,0.0599999986588954,0.0025781383737921,0.0035913405008614,0.0036253358703106,0.0046385377645492,0.0,0.0599999986588954,0.9356823907910908,1.047809701145119,2.2445886291170657e-07,0.0557878104823347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.5,,,,
0.075,10,26.10523277117756,1769.633382746437,1169.4477946583534,-7.053367893306017,periodic_fourier_energy_backward_difference,-4.551491229639084,-1.7507589815609025e-06,39.4756603895739,3.85235193913289e-07,1.3136023643766596e-05,-5.6831733650951e-06,19.802985511236734,-7.217477978471022e-06,-1.962326436134206e-06,-9.371535252026948e-08,-3.259305588092165e-06,-2.5441652312762385e-06,16104,0.0237228702753782,0.0636081621050834,0.070462092757225,0.077161781489849,0.0023718834854662,0.0034371605142951,0.0034190812148153,0.0044843582436442,0.0,0.0704620929760603,0.7168683519186021,0.8975058934391623,6.210528177241117e-05,0.0096193073817319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1900722241401672,0.5,0.1900722241401672,0.1179795243630054,0.0237228702753782,159.85570947977328
0.15,20,25.659293287629826,1630.699593087624,1101.765523966331,-5.94585978063653,periodic_fourier_energy_backward_difference,-3.8552959683186208,-7.605609987059515e-07,39.44440035794843,-1.8307874076329056e-07,1.5041744564229208e-05,-5.022462507424212e-06,19.803429278035622,-1.2449046261204198e-05,5.65364496296632e-06,2.1401680954932937e-07,-9.406435348856507e-06,-1.9737203012030487e-06,16104,0.0242797750979661,0.0671944618225097,0.079029344022274,0.0868004485964775,0.0021771234460175,0.0030773545149713,0.0032243207097053,0.0041245520114898,0.0,0.0790293496536989,0.6138121165408186,0.996833706401499,7.650247997006924e-05,0.0063548595072064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1689519649744033,0.5,0.1689519649744033,0.1052617856499288,0.0242797750979661,163.60839262873878
0.225,30,25.277838260596393,1511.279600584671,1043.5236785482464,-5.086067027112382,periodic_fourier_energy_backward_difference,-3.4307371833074907,2.1442249373794905e-07,39.39804186512029,-2.8821430947979776e-07,1.2600875913849029e-05,3.500402004342172e-06,19.803770014738102,-1.8109108802844496e-05,9.805932459692929e-06,1.0434278028426512e-07,-1.1506238300331333e-05,-7.301324795095595e-06,16104,0.0246835276484489,0.0703635513782501,0.0863677412271499,0.0938440039753913,0.0020291982218623,0.00289026950486,0.0030763954855501,0.0039374670013785,0.0,0.0863677352149607,0.5605818201663519,0.8967860648166184,8.027605412132019e-05,0.0058236973190234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1652613204717636,0.5,0.1652613204717636,0.1002032062371061,0.0246835276484489,166.329064691709
0.3,40,24.93949518878102,1412.5884742279238,993.2791103249308,-4.511240957538311,periodic_fourier_energy_backward_difference,-2.998204068669692,-1.571115403615916e-06,39.32912678392938,2.921770276999009e-07,-1.3867845682549037e-06,1.143824610184193e-05,19.804038881207113,-2.3406232902620488e-05,1.5134667033646684e-05,-2.394575567563436e-07,-1.4070143983309856e-05,-1.2791819328397612e-05,16104,0.0251728594303131,0.073633573949337,0.0928120985627174,0.1014618054032325,0.0018845325103029,0.0027798991650342,0.0029317298904061,0.0038270966615527,0.0,0.0928120957090673,0.5240449176211774,0.9151802955688756,7.570468945807258e-05,0.0044972155463181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1497744237631559,0.5,0.1497744237631559,0.0934084205701965,0.0251728594303131,169.6264093322555
0.375,50,24.63961608762087,1324.6120597013287,947.2280280599977,-3.9983880154686817,periodic_fourier_energy_backward_difference,-2.75832046489673,3.841585996659207e-06,39.24549416829915,1.256708300964172e-06,-3.065161779938416e-06,7.769134105085028e-06,19.804282569370415,-2.855707004451274e-05,1.1988771474503829e-05,-5.74634140355081e-07,-1.870495144625953e-05,-1.2758483185882912e-05,16104,0.0256432089954614,0.0765457227826118,0.0986747443675994,0.107440710067749,0.0017814375460147,0.0025543151423335,0.0028286350425332,0.003601512638852,0.0,0.09867474764319,0.5063059425557576,0.977784808271608,7.77694808289657e-05,0.0045122769392867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1445296177268028,0.5,0.1445296177268028,0.0873185003028157,0.0256432089954614,172.79584298709997
0.45,60,24.368330355294056,1250.2039121809769,907.3118600732716,-3.617143097690842,periodic_fourier_energy_backward_difference,-2.4689489827590436,2.9332825090622903e-06,39.131135391183065,1.3425981626084902e-06,-1.1030500399161758e-05,1.14706039132835e-05,19.80440826560801,-2.9666554498777532e-05,1.1834936088218857e-05,-7.469762678770498e-07,-2.133349595328575e-05,-1.601913277707018e-05,16104,0.0261873211711645,0.079615406692028,0.1040440052747726,0.1130378618836402,0.0016673827776685,0.0025044723879545,0.0027145801577717,0.003551669884473,0.0,0.1040440085031725,0.4708102066978253,0.8347952075879187,7.692573775699605e-05,0.0041801945621962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1401837140321731,0.5,0.1401837140321731,0.0842930886031348,0.0261873211711645,176.462323344406
0.525,70,24.51494843257126,1185.3922684134905,871.3700719941492,-3.2593163410138946,fourier_grid_transition_backward_difference,-2.2578497068602172,-1.1980984427723529e-06,38.99334841738626,2.0669453182521743e-08,-1.3721547401795292e-05,1.1586949971430574e-05,19.804465529287885,-3.208395192370371e-05,9.063241892213036e-06,-3.797928267895237e-07,-2.477787676534232e-05,-1.7765160740091945e-05,16104,0.0264194533228874,0.0825179293751716,0.1090709194540977,0.1181355342268943,0.0015801723347976,0.0024510852526873,0.0026273699477314,0.0034982827492058,0.0,0.1090709158407697,0.4437766127676986,0.7649372013391522,8.319759772662656e-05,0.0038818473531322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1323745054006576,0.5,0.1323745054006576,0.0811490646523955,0.0264194533228874,178.02653751309558
0.6,80,24.29014265510487,1124.3885806076576,836.3337689391255,-2.997410366218533,periodic_fourier_energy_backward_difference,-2.1326163052728546,-3.636258559215776e-06,38.83698554054214,-8.925765135565163e-07,-1.1502509480437044e-05,6.205931940496249e-06,19.804543840928435,-3.201725649085119e-05,7.676198661458295e-06,-5.680245544782859e-07,-2.6913277551330292e-05,-1.841171766364146e-05,16104,0.0269606281071901,0.0851412788033485,0.1138261333107948,0.1235564053058624,0.0015131522668525,0.0022148091811686,0.0025603496469557,0.0032620066776871,0.0,0.1138261312968618,0.4134458303230771,0.7624755625824682,8.756587209758214e-05,0.0044691705840986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1216084080934524,0.5,0.1216084080934524,0.0765521726649137,0.0269606281071901,181.67322436393005
0.675,90,24.07805404530068,1069.19825605263,803.8917948854478,-2.8278481307225407,periodic_fourier_energy_backward_difference,-1.9434821986458428,-4.848060842735942e-06,38.64272394997856,-3.95155846592127e-08,-3.013694156513147e-06,5.317080014170979e-06,19.804511650345024,-3.325514448071151e-05,1.084005444471249e-05,-1.1802351833971248e-06,-3.761860462206284e-05,-2.092267580384106e-05,16104,0.027837174013257,0.0881681516766548,0.1182119622826576,0.1289715468883514,0.0014414609177038,0.0021669324487447,0.0024886585306376,0.0032141299452632,0.0,0.118211958640645,0.3979199013560038,0.7316751747512046,9.010460137742284e-05,0.0047223955789617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1192001392599195,0.5,0.1192001392599195,0.0739687380081287,0.027837174013257,187.57979747584156
0.75,100,23.88887858914112,1020.785953644767,774.8340844095363,-2.52233941546076,periodic_fourier_energy_backward_difference,-1.8446082213509345,-1.1482820834588549e-05,38.41336286715824,-2.9035273505544285e-06,1.3931326328237017e-06,9.744787566072152e-06,19.804393145931886,-4.015513353020089e-05,9.744442786231766e-06,-4.748380738064858e-07,-4.760477999477077e-05,-2.880778957141694e-05,16104,0.0278513673692941,0.0910428389906883,0.1223479807376861,0.1342341899871826,0.0013718699337914,0.0022690421901643,0.0024190673138946,0.0033162396866828,0.0,0.1223479799571888,0.3871968955619282,0.7507637439391522,9.908021991099784e-05,0.0045127651170525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1200187932327389,0.5,0.1200187932327389,0.0730849265214456,0.0278513673692941,187.67543889582484
0.825,110,23.711021102138616,977.5992755507632,748.4839736944791,-2.371433160033406,periodic_fourier_energy_backward_difference,-1.6617953964236554,-1.7212850470409592e-05,38.16386219285878,-4.627313676201463e-06,2.506166716538527e-05,5.839847037737364e-06,19.804259123819858,-4.327055083518985e-05,1.5171109849044275e-05,3.6717899925910345e-08,-6.946098280210417e-05,-2.823191121506924e-05,16104,0.0281287971884012,0.0935253351926803,0.1262329518795013,0.1378466635942459,0.001288722269237,0.0020080741960555,0.0023359197657555,0.003055271692574,0.0,0.1262329583057659,0.3780054570225977,0.72648486251117,0.0001012671398991,0.0043997003201341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1154298562556505,0.5,0.1154298562556505,0.0729927516792309,0.0281287971884012,189.5448897695765
0.9,120,23.556459431546443,932.9438338386004,720.6373094063,-2.0608222745623057,periodic_fourier_energy_backward_difference,-1.587203013309768,-2.1371387098610378e-05,37.91414344186145,-7.081019191950528e-06,3.344739353890874e-05,4.039763797062876e-06,19.80410480179427,-3.907595793152394e-05,2.7231906695090604e-05,6.800004384998255e-07,-9.355885367460892e-05,-2.796813563723423e-05,16104,0.0289102029055356,0.0959942489862442,0.1299603283405304,0.1414413452148437,0.0012530772946774,0.0020088562741875,0.0023002747911959,0.003056053770706,0.0,0.1299603358595838,0.3604618023670531,0.7258269826520863,0.000112272505362,0.0043493524828438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1033135557174682,0.5,0.1033135557174682,0.0688695945396148,0.0289102029055356,194.81036413478128
0.975,130,23.41062015457719,891.934174537975,694.6349145340151,-1.9445236929233556,periodic_fourier_energy_backward_difference,-1.5585167289922148,-3.9806357453886326e-05,37.63266881860759,-1.235543698834533e-05,4.3320585051603855e-05,8.153636953833754e-06,19.804014287981687,-4.217100523644116e-05,3.569477175274163e-05,2.3798786526714785e-06,-0.0001103210990996,-2.842299134379554e-05,16104,0.0290791578590869,0.0989143401384353,0.1334616690874099,0.1447233855724334,0.0012054822873324,0.0019555569160729,0.0022526795510202,0.0030027544125914,0.0,0.1334616534173177,0.3460363684157366,0.6260368995528567,0.0001385456589428,0.0046781915122737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1106287921965122,0.5,0.1106287921965122,0.069830271741763,0.0290791578590869,195.94886102223828
1.05,140,23.26323191195246,862.021553455022,675.509250747795,-1.9651765683297604,periodic_fourier_energy_backward_difference,-1.3327155259670824,-5.3731942095343704e-05,37.40248122545533,-1.3890487175088844e-05,4.18934754723016e-05,9.762908541445167e-06,19.80397592015972,-4.3648962114012936e-05,3.816265930078906e-05,3.4224761314264957e-06,-0.0001174166692266,-3.3315057354376594e-05,16104,0.029458737000823,0.1013501957058906,0.13679900765419,0.1476418077945709,0.0011188481003046,0.0019138323841616,0.0021660453639924,0.0029610297642648,0.0,0.1367990152477307,0.3322630622186002,0.6014457861610795,0.000146548048274,0.0052078667086493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1035552307963371,0.5,0.1035552307963371,0.0706493966721939,0.029458737000823,198.5066414384181
1.125,150,23.13105233065062,832.4179077364456,656.5091882300286,-1.7623944173578832,periodic_fourier_energy_backward_difference,-1.2985543222598777,-5.0576403726517046e-05,37.27682877840964,-1.51255575640563e-05,4.395120307520983e-05,1.3394977376804396e-05,19.803959705437617,-4.82663739012524e-05,4.3266470023242016e-05,4.298449828388419e-06,-0.0001322366626131,-3.341308205362031e-05,16104,0.0298171900212764,0.1033840402960777,0.14002525806427,0.1512389779090881,0.0010849253740161,0.0020056462381035,0.002132122637704,0.003052843734622,0.0,0.1400252659252247,0.3172841047003368,0.5974058945213053,0.0001460597708232,0.0052456613193307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1060188907384872,0.5,0.1060188907384872,0.0628655038251821,0.0298171900212764,200.92206424495876
1.2,160,22.997344265069575,807.8608316710742,640.6252905831736,-1.7827742077472437,periodic_fourier_energy_backward_difference,-1.249065963862933,-4.446218175104345e-05,37.25631525641052,-1.5463013882860557e-05,3.876178275741271e-05,1.3066422797754218e-05,19.80400672258493,-5.306463280781065e-05,4.72656738070432e-05,5.800302695796303e-06,-0.0001446105887778,-3.508254523182084e-05,16104,0.0291882380843162,0.1066580563783645,0.1430583596229553,0.1552726775407791,0.0010434887371957,0.002058497397229,0.0020906862337142,0.0031056948937475,0.0,0.1430583613754888,0.3050196898436011,0.5733645759883507,0.0001506141920212,0.0054186524404618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1071068117022514,0.5,0.1071068117022514,0.0629662661448857,0.0291882380843162,196.68389420295483
1.275,170,22.864526578375983,787.5480070800934,627.7627968522604,-1.7709024892478935,periodic_fourier_energy_backward_difference,-1.181286763156855,-4.494690740219249e-05,37.38042781692562,-1.600979261873352e-05,2.9761833604549648e-05,1.248363139761538e-05,19.804107539355712,-5.648602643370234e-05,4.702255312008986e-05,6.989684899317538e-06,-0.0001565338884273,-4.479133210433284e-05,16104,0.0289460327476263,0.1091417670249939,0.1459587961435318,0.1576566100120544,0.0010098339989781,0.0018878644332289,0.0020570314954966,0.0029350619297474,0.0,0.1459588087837027,0.2971940772038262,0.5606271307947024,0.0001646256864888,0.0059084850941926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0959403097629547,0.5,0.0959403097629547,0.0586951475587914,0.0289460327476263,195.0518022390855
1.35,180,22.753075627181527,766.8998552623132,615.2964687042848,-1.4860126825927449,periodic_fourier_energy_backward_difference,-1.2360644534519376,-4.430722087155327e-05,37.63626363334158,-1.741139267648141e-05,1.9087762062122704e-05,1.6478997915793728e-05,19.80426205968447,-6.475657388509434e-05,3.936801263744382e-05,9.064052518742806e-06,-0.0001488333769836,-6.807959572598949e-05,16104,0.0296964328736066,0.1113646700978279,0.1487733870744705,0.1607906073331833,0.0010150605812668,0.0018937356071546,0.0020622578449547,0.0029409332200884,0.0,0.1487733863666098,0.2974165726366239,0.5755996234926006,0.0001692805583096,0.0059743553439639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.089008304849267,0.5,0.089008304849267,0.0598779145901852,0.0296964328736066,200.1083465416864
1.425,190,22.61853612682035,751.2971644283592,606.5220985146194,-1.7938600048157138,periodic_fourier_energy_backward_difference,-1.2741986134306325,-3.5142910737088924e-05,37.94814582835403,-1.6591516145022038e-05,9.031947328645706e-06,1.5872814265238677e-05,19.80447326269346,-6.617850027457539e-05,3.050301344440578e-05,9.99464478343227e-06,-0.0001389863318551,-7.752147082831415e-05,16104,0.0294441226869821,0.1132725775241851,0.1516443789005279,0.1657779812812805,0.0009914074325934,0.0017307446105405,0.0020386050455272,0.0027779419906437,0.0,0.1516443825180198,0.2994786629699362,0.5534160444658208,0.0001934893766514,0.0062773223647916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0867390471696853,0.5,0.0867390471696853,0.0563507979268452,0.0294441226869821,198.4081634093907
1.5,200,22.457834343068264,741.1536539785532,601.3161691653215,-2.1426904500278012,periodic_fourier_energy_backward_difference,-1.1022713391151726,-3.3380536549071675e-05,38.18568806676165,-1.6676420175052304e-05,-2.6863685435446483e-06,1.6657383529697367e-05,19.804627383883386,-6.899894556636028e-05,1.895663730069012e-05,1.1800726463202012e-05,-0.0001328644678608,-8.553762795733227e-05,16104,0.0278117731213569,0.1152679920196533,0.1545597463846206,0.1706269383430481,0.0008966176537796,0.0016282961005344,0.0019438151502981,0.0026754937134683,0.0,0.1545597579768802,0.2967280597265412,0.5441689550783307,0.0002105978453854,0.0057330594596104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.086750404536724,0.5,0.086750404536724,0.0573030668724563,0.0278117731213569,187.40863447790036
1.575,210,22.356108358610133,724.7452291698255,591.484623377919,-1.3563464594417485,periodic_fourier_energy_backward_difference,-1.1464909126477092,-3.085701883679157e-05,38.42418716363238,-1.663964175412763e-05,-8.511599520533153e-06,1.7846603950072426e-05,19.804743775916545,-6.89802331310758e-05,1.6482609064372066e-05,1.2530907252228236e-05,-0.0001303132830956,-0.0001102678714487,16104,0.0270078368484973,0.1169049143791198,0.157354399561882,0.1735953092575073,0.0008983320440165,0.0016822804464027,0.0019455294823274,0.0027294778265058,0.0,0.1573543925091839,0.2935375591574465,0.5070681906471391,0.0002369617981131,0.0063183402021192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0912842787802219,0.5,0.0912842787802219,0.0596010671615992,0.0270078368484973,181.99133877199773
1.65,220,22.254414223826736,707.82569785737,580.7539784090634,-1.3559217971119617,periodic_fourier_energy_backward_difference,-1.1642968931146642,-2.8711699103191377e-05,38.68003260937615,-1.6545244991624154e-05,-1.4086199590590542e-05,2.0547878977192343e-05,19.804855403773537,-7.033140168429469e-05,1.2764234617530228e-05,1.3330516609544812e-05,-0.0001361233443118,-0.0001163407870154,16104,0.0276544131338596,0.1193186938762664,0.1600850224494934,0.1762920171022415,0.0009030139772221,0.0016958675114437,0.0019502115901559,0.0027430648915469,0.0,0.1600850372090824,0.291604809565557,0.5556512919985316,0.0002745318665205,0.0070468647778324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.092248540520668,0.5,0.092248540520668,0.0559514099327953,0.0276544131338596,186.3482698528313
