time,step,dt,patch,Fpx,Fpy,Fpz,Fvx,Fvy,Fvz,Ftx,Fty,Ftz,Cd,Cl,Cz,Cm
0.05,5,0.01,cube,1.1258707971435744,8.524511823945757e-05,6.69501220156854e-05,0.5677995608047404,-1.8904316093120354e-07,2.7108008140552114e-07,1.6936703579483146,8.505607507852675e-05,6.72212020970675e-05,3.387340715896629,0.0001701121501570535,0.000134442404194135,-4.488167615959715e-05
0.09999999999999999,10,0.01,cube,0.7967291978086151,-9.482989315846152e-06,3.0653392978891025e-05,0.34155089806091976,-1.722086561919316e-07,5.610334537498041e-07,1.1382800958695347,-9.655197972038843e-06,3.1214426432668585e-05,2.2765601917390694,-1.9310395944077685e-05,6.242885286533717e-05,3.0122162876816683e-05
0.15,15,0.01,cube,0.7284791728324324,-1.6946494880414747e-05,3.278449940746775e-06,0.24792112914691083,-9.731282868805004e-07,8.43472756631089e-08,0.9764003019793432,-1.791962316729373e-05,3.3627972163829956e-06,1.9528006039586865,-3.583924633458746e-05,6.725594432765991e-06,3.238052141803921e-05
0.20000000000000004,20,0.01,cube,0.702389941543587,-1.4127135948657776e-05,-5.410209843764724e-06,0.19493970001741961,-1.032316964173969e-06,-6.189358769705111e-07,0.8973296415610066,-1.5159452912832938e-05,-6.029145720731766e-06,1.7946592831220132,-3.0318905825665876e-05,-1.2058291441463531e-05,2.7583627195473803e-05
0.25000000000000006,25,0.01,cube,0.6830102833615828,-1.2415754852404537e-05,-8.077410249190953e-06,0.160270205212237,-8.30849121942305e-07,-8.53327425389197e-07,0.8432804885738198,-1.324660397434424e-05,-8.93073767460617e-06,1.6865609771476395,-2.649320794868848e-05,-1.786147534921234e-05,2.016689092134913e-05
0.3000000000000001,30,0.01,cube,0.6694925296541738,-7.2369826705324936e-06,-5.102467108081266e-06,0.13573530523185667,-5.845423670102238e-07,-5.954944747137147e-07,0.8052278348860304,-7.821525037542826e-06,-5.697961582840083e-06,1.610455669772061,-1.564305007508565e-05,-1.1395923165680166e-05,1.6423236895449222e-05
0.35000000000000014,35,0.01,cube,0.6601729058475789,-5.7020121221919295e-06,-4.878202535835152e-06,0.11752803919483229,-3.5275678806072526e-07,-3.360636721353588e-07,0.7777009450424113,-6.054768910253305e-06,-5.214266207920204e-06,1.5554018900848225,-1.210953782050661e-05,-1.0428532415840408e-05,1.3759986464401824e-05
0.4000000000000002,40,0.01,cube,0.6475322947253263,-2.482528012159868e-06,-2.896258368745297e-06,0.10351463568021572,-1.7130528937297357e-07,-1.2867977617660176e-07,0.7510469304055419,-2.6538333015302396e-06,-3.0249381449409807e-06,1.5020938608110839,-5.307666603060479e-06,-6.049876289881961e-06,9.873000036231955e-06
0.45000000000000023,45,0.01,cube,0.6407204077342539,-1.5611513452910841e-06,-2.2379636610281306e-06,0.09239493599651626,-2.294724321346732e-08,5.568563801955709e-08,0.73311534373077,-1.5840985885043346e-06,-2.182278023010742e-06,1.46623068746154,-3.168197177008669e-06,-4.364556046021484e-06,8.485843704764823e-06
0.5000000000000002,50,0.01,cube,0.6336393177088677,5.891610042781104e-07,4.9904860605076706e-08,0.08335311756344356,8.510900566173919e-08,1.924919391157326e-07,0.7169924352723114,6.74270009937139e-07,2.4239679968784955e-07,1.4339848705446228,1.348540019874278e-06,4.847935993756991e-07,7.083638363283851e-06
0.5500000000000003,55,0.01,cube,0.6265762837045488,2.842131661771191e-06,4.627608328311439e-06,0.07584642763058266,1.7244152989792736e-07,2.855919222165791e-07,0.7024227113351316,3.014573191670311e-06,4.913200250533656e-06,1.4048454226702631,6.029146383340622e-06,9.826400501067312e-06,6.5582619342939574e-06
0.6000000000000003,60,0.01,cube,0.6215666460852529,4.916108958710752e-06,4.357966521539858e-06,0.0694967237394382,2.424006330002063e-07,3.49047857498095e-07,0.6910633698246912,5.1585095917107415e-06,4.707014379129459e-06,1.3821267396493824,1.0317019183421483e-05,9.414028758258919e-06,4.1022626660509875e-06
0.6500000000000004,65,0.01,cube,0.6175011564097763,4.549528257229152e-06,3.4043868902544627e-06,0.06403696019523686,3.1965648042268403e-07,4.2048914517932995e-07,0.6815381166050132,4.869184737649884e-06,3.824876035452007e-06,1.3630762332100264,9.738369475299768e-06,7.649752070904015e-06,3.976800915253542e-06
0.7000000000000004,70,0.01,cube,0.6137380689210578,5.910198627959162e-06,4.73102398787506e-06,0.059283331017153065,3.79910236614385e-07,4.6670900096055373e-07,0.6730213999382109,6.29010886457268e-06,5.19773298887638e-06,1.3460427998764217,1.258021772914536e-05,1.039546597775276e-05,3.094941733290668e-06
0.7500000000000004,75,0.01,cube,0.6104043027243967,7.309181264524706e-06,5.242337721061974e-06,0.05510640754431233,4.2963704712938207e-07,4.90482551177094e-07,0.665510710268709,7.738818311654738e-06,5.732820272302819e-06,1.331021420537418,1.5477636623309476e-05,1.1465640544605638e-05,2.7868000256545122e-06
0.8000000000000005,80,0.01,cube,0.6072405307176798,8.736178165557468e-06,7.073718402306195e-06,0.05140890980357536,4.787455029848023e-07,5.13904814366823e-07,0.6586494405212552,9.214923668544872e-06,7.587623216676054e-06,1.3172988810425104,1.8429847337089744e-05,1.5175246433352108e-05,3.1765192291810518e-06
0.8500000000000005,85,0.01,cube,0.6043254309114228,9.827515184170077e-06,7.904045565637619e-06,0.04811439972213851,5.274739790610272e-07,5.295538426622511e-07,0.6524398306335613,1.0354989163231104e-05,8.433599408219639e-06,1.3048796612671225,2.070997832646221e-05,1.6867198816439277e-05,3.071140257746713e-06
0.9000000000000006,90,0.01,cube,0.6015185788558474,1.0597139828490143e-05,8.48285367546775e-06,0.04515592224111129,5.747234644102716e-07,5.410974133223702e-07,0.6466745010969587,1.1171863292899764e-05,9.023951088815707e-06,1.2933490021939174,2.2343726585799528e-05,1.8047902177631414e-05,3.638608274039029e-06
0.9500000000000006,95,0.01,cube,0.5980501463444647,1.2406073398540246e-05,1.0062682972045156e-05,0.04247933152690254,6.346969563901777e-07,5.679080811280164e-07,0.6405294778713673,1.3040770354931508e-05,1.063059105316233e-05,1.2810589557427345,2.6081540709863016e-05,2.126118210632466e-05,3.650512610153117e-06
1.0000000000000007,100,0.01,cube,0.5937528309863915,1.2186049106056862e-05,1.0211703419055196e-05,0.040031314390518505,7.027830387041842e-07,6.088757050345603e-07,0.6337841453769101,1.2888832144761914e-05,1.0820579124076746e-05,1.2675682907538202,2.5777664289523827e-05,2.164115824815349e-05,3.5545006776098453e-06
1.0500000000000007,105,0.01,cube,0.5890554016622868,1.3056041332441815e-05,1.1032710724223627e-05,0.03776776871929227,7.850782737356919e-07,6.548060619403911e-07,0.626823170381579,1.3841119606183144e-05,1.168751678617963e-05,1.253646340763158,2.768223921236629e-05,2.337503357235926e-05,2.75687406691566e-06
1.1000000000000008,110,0.01,cube,0.5831665623774589,1.266114239491245e-05,1.0563572153593492e-05,0.035652254457461806,8.522867434889499e-07,6.990047164683738e-07,0.6188188168349206,1.3513429138401617e-05,1.1262576870035845e-05,1.2376376336698411,2.7026858276803234e-05,2.252515374007169e-05,1.9972177137915492e-06
1.1500000000000008,115,0.01,cube,0.5767651433068335,1.331643276416064e-05,1.1626740503256627e-05,0.03366326440398471,9.252985604976498e-07,7.463515095660657e-07,0.6104284077108183,1.4241731324658724e-05,1.237309201285175e-05,1.2208568154216366,2.8483462649317448e-05,2.47461840257035e-05,1.4313037106396254e-06
1.2000000000000008,120,0.01,cube,0.5697769931234844,1.31181705546983e-05,1.1007810046592681e-05,0.03178521354110162,9.975082039712872e-07,7.983627501591088e-07,0.601562206664586,1.4115678758671105e-05,1.1806172796807735e-05,1.203124413329172,2.823135751734221e-05,2.361234559361547e-05,7.7846673538981e-07
1.2500000000000009,125,0.01,cube,0.5621501251855541,1.4475865106236552e-05,1.2639476858616883e-05,0.03000669585006328,1.0680127418831887e-06,8.554679586511224e-07,0.5921568210356174,1.554387784812039e-05,1.349494481728275e-05,1.1843136420712348,3.108775569624078e-05,2.69898896345655e-05,-1.1231369537526015e-07
1.300000000000001,130,0.01,cube,0.5539731805850596,1.3628518693811764e-05,1.207939909422806e-05,0.02831635218090427,1.133839807410629e-06,9.043898664376666e-07,0.5822895327659638,1.4762358501221526e-05,1.2983788960724274e-05,1.1645790655319277,2.952471700244305e-05,2.5967577921448548e-05,-5.469277218617119e-08
1.350000000000001,135,0.01,cube,0.5454515421112428,1.3456048585380742e-05,1.1934925262524487e-05,0.026702586981341266,1.2045550074634738e-06,9.629975547525288e-07,0.5721541290925841,1.4660603592842048e-05,1.2897922817334262e-05,1.1443082581851682,2.9321207185684095e-05,2.5795845634668524e-05,-5.746446123111593e-07
1.400000000000001,140,0.01,cube,0.5367770365528676,1.3878327665670792e-05,1.2876884828177948e-05,0.02515715441834531,1.2849517792676464e-06,1.0326970127949066e-06,0.5619341909712128,1.5163279444938005e-05,1.390958184094293e-05,1.1238683819424256,3.032655888987601e-05,2.781916368188586e-05,-9.061391402533092e-07
1.450000000000001,145,0.01,cube,0.5277694806220099,1.4344971435039516e-05,1.2851296977367532e-05,0.02367128890189782,1.361282513430255e-06,1.1019007308604375e-06,0.5514407695239077,1.5706253948468904e-05,1.3953197708194143e-05,1.1028815390478155,3.141250789693781e-05,2.7906395416388285e-05,-1.0762624620547223e-06
1.500000000000001,150,0.01,cube,0.5187446030149023,1.449546176357508e-05,1.4152532047062572e-05,0.022237519598300417,1.4406129842823787e-06,1.181796405002114e-06,0.5409821226132028,1.5936074747858325e-05,1.5334328452104584e-05,1.0819642452264056,3.187214949571665e-05,3.066865690420917e-05,-1.2596747599978586e-06
1.5500000000000012,155,0.01,cube,0.5097341765754442,1.4729283309759117e-05,1.3877527136857415e-05,0.02085070137521613,1.5220229345061856e-06,1.262629425609861e-06,0.5305848779506603,1.625130624426617e-05,1.5140156562454266e-05,1.0611697559013207,3.250261248853234e-05,3.028031312490853e-05,-9.473484801278409e-07
1.6000000000000012,160,0.01,cube,0.5006292311552537,1.507578914097113e-05,1.521751412897343e-05,0.019506753280630652,1.6061801067887745e-06,1.3504343519903615e-06,0.5201359844358843,1.668196924775947e-05,1.6567948480955552e-05,1.0402719688717685,3.336393849551894e-05,3.3135896961911104e-05,-1.7735915992037055e-06
1.6500000000000012,165,0.01,cube,0.49183777305563103,1.4895378368615098e-05,1.4879688992830431e-05,0.018202847821773713,1.692193137485358e-06,1.4419788595693844e-06,0.5100406208774048,1.6587571506099588e-05,1.632166785234257e-05,1.0200812417548095,3.3175143012199176e-05,3.264333570468514e-05,-1.4580630348197399e-06
1.7000000000000013,170,0.01,cube,0.48327713633339087,1.5032238398091091e-05,1.5602591168561997e-05,0.01693454359361942,1.7778381961835836e-06,1.535300923463656e-06,0.5002116799270102,1.6810076594276843e-05,1.7137892092067286e-05,1.0004233598540204,3.3620153188553686e-05,3.427578418413457e-05,-1.418394463926359e-06
1.7500000000000013,175,0.01,cube,0.47487807835797435,1.5685852228969344e-05,1.6238566855425463e-05,0.015699510689099992,1.8618780638266462e-06,1.6282110649789086e-06,0.4905775890470743,1.754773029279469e-05,1.786677792042779e-05,0.9811551780941487,3.509546058558938e-05,3.573355584085558e-05,-2.062651252562886e-06
1.8000000000000014,180,0.01,cube,0.4668616100767561,1.5685524341113588e-05,1.641477470315511e-05,0.01449627584662614,1.944566734449985e-06,1.724137453624694e-06,0.4813578859233823,1.763009107556314e-05,1.813891215671215e-05,0.9627157718467646,3.526018215112628e-05,3.62778243134243e-05,-2.482484873153612e-06
1.8500000000000014,185,0.01,cube,0.4591056377478406,1.6634525558785473e-05,1.752485805212034e-05,0.013322960209272523,2.0262154705984192e-06,1.8203626205798643e-06,0.47242859795711306,1.8660741029383893e-05,1.934522067267852e-05,0.9448571959142261,3.7321482058767785e-05,3.869044134535704e-05,-2.3735850657978508e-06
1.9000000000000015,190,0.01,cube,0.45195729055839173,1.708860780594984e-05,1.7643016941293332e-05,0.012179847424800558,2.09847476823977e-06,1.909860681390766e-06,0.4641371379831923,1.918708257419091e-05,1.9552877622647236e-05,0.9282742759663846,3.837416514838182e-05,3.910575524529447e-05,-2.6897209561647234e-06
1.9500000000000015,195,0.01,cube,0.4451582460001886,1.7448845999207957e-05,1.846888662754287e-05,0.01106729425164469,2.161187914893805e-06,1.9972357202377097e-06,0.4562255402518333,1.9610033914102196e-05,2.0466122347739812e-05,0.9124510805036666,3.922006782820439e-05,4.0932244695479625e-05,-3.0415993890423737e-06
2.0000000000000013,200,0.01,cube,0.4389980592486411,1.7931414187218053e-05,1.8868225195228794e-05,0.009987537042232417,2.2167594253470237e-06,2.0793253081375154e-06,0.44898559629087353,2.0148173612566378e-05,2.0947550503330747e-05,0.8979711925817471,4.0296347225132756e-05,4.1895101006661495e-05,-3.0509458284009444e-06
2.0500000000000003,205,0.01,cube,0.433456394117989,1.7761488202431425e-05,1.9564429488250212e-05,0.008942680401495982,2.2643544853630238e-06,2.1593585162018106e-06,0.44239907451948496,2.002584268779445e-05,2.172378800441299e-05,0.8847981490389699,4.00516853755889e-05,4.344757600882598e-05,-2.7322339269421347e-06
2.099999999999999,210,0.01,cube,0.42847127931558654,1.810313831415722e-05,1.977829717531021e-05,0.007936019781671941,2.29887587191056e-06,2.2313968073821994e-06,0.43640729909725845,2.0402014186069947e-05,2.2009693982694145e-05,0.8728145981945169,4.0804028372139894e-05,4.401938796538829e-05,-3.201944575143348e-06
2.149999999999998,215,0.01,cube,0.42430530571878594,1.9462122642900648e-05,2.1042062455983723e-05,0.006973030947880345,2.322806961331872e-06,2.2959370799672564e-06,0.43127833666666626,2.178492960423252e-05,2.3337999535910647e-05,0.8625566733333325,4.356985920846504e-05,4.6675999071821295e-05,-2.7142993761237327e-06
2.199999999999997,220,0.01,cube,0.42097268313616826,1.947367310399517e-05,2.123241000251408e-05,0.006057724886576016,2.3400755498059755e-06,2.359883979682377e-06,0.4270304080227442,2.1813748653801146e-05,2.359229398224416e-05,0.8540608160454884,4.362749730760229e-05,4.718458796448832e-05,-2.8039446150832092e-06
2.249999999999996,225,0.01,cube,0.41846377401926543,1.8580053540592778e-05,2.0705062654474693e-05,0.005194092665198358,2.34235722154294e-06,2.4097045008796003e-06,0.42365786668446387,2.0922410762135718e-05,2.3114767155357763e-05,0.8473157333689277,4.1844821524271436e-05,4.6229534310715525e-05,-2.7876411002741852e-06
2.299999999999995,230,0.01,cube,0.4169928927981319,2.0026715664211298e-05,2.173645888661757e-05,0.004384573801611137,2.343522205932279e-06,2.4591400178634176e-06,0.42137746659974296,2.237023787014271e-05,2.419559890451395e-05,0.8427549331994859,4.474047574028542e-05,4.83911978090279e-05,-2.831756528562032e-06
2.349999999999994,235,0.01,cube,0.41644025742942964,1.9626930126422082e-05,2.1645514572260494e-05,0.0036300372257686685,2.3298995106731113e-06,2.494926016152234e-06,0.4200702946551983,2.1956829637095193e-05,2.4140440588432677e-05,0.8401405893103966,4.3913659274190386e-05,4.8280881176865353e-05,-2.5089916036030724e-06
2.399999999999993,240,0.01,cube,0.417003038474741,2.0966802357982872e-05,2.3109056175307785e-05,0.002929901246881941,2.316893952623335e-06,2.5278726387975917e-06,0.419932939721623,2.328369631060534e-05,2.563692881410451e-05,0.839865879443246,4.656739262121068e-05,5.127385762820902e-05,-1.8724409906745176e-06
2.4499999999999917,245,0.01,cube,0.4186490866958476,2.2180182768578166e-05,2.4393410976181196e-05,0.002281874722343543,2.28913368937678e-06,2.542456465623455e-06,0.42093096141819114,2.4469316457954512e-05,2.6935867441790773e-05,0.8418619228363823,4.8938632915909025e-05,5.3871734883581546e-05,-1.7750036281627413e-06
2.4999999999999907,250,0.01,cube,0.42143914183724057,2.2062499075128222e-05,2.4432441391053494e-05,0.0016834158611021268,2.2694271127349924e-06,2.563292138555665e-06,0.42312255769834267,2.433192618786148e-05,2.6995733529600052e-05,0.8462451153966853,4.866385237572296e-05,5.3991467059200104e-05,-1.6183135037855373e-06
2.5499999999999896,255,0.01,cube,0.425071216396258,2.4215788139450578e-05,2.632493984033868e-05,0.001124744844724146,2.253527773009561e-06,2.576811448496731e-06,0.4261959612409822,2.6469315912458838e-05,2.8901751288806787e-05,0.8523919224819644,5.2938631824917676e-05,5.7803502577613575e-05,-1.29194821650927e-06
2.5999999999999885,260,0.01,cube,0.4292884322821275,2.3461729129422432e-05,2.583062884925491e-05,0.0005991481313297277,2.236361222435722e-06,2.5827520676274633e-06,0.4298875804134572,2.569809035185902e-05,2.8413380916914033e-05,0.8597751608269144,5.139618070371804e-05,5.6826761833828066e-05,-1.697061644795328e-06
2.6499999999999875,265,0.01,cube,0.43403388317844377,2.3923924903059002e-05,2.5350580100141906e-05,9.990411073462313e-05,2.2225126024887423e-06,2.573824468598933e-06,0.4341337872891784,2.614643750554861e-05,2.7924404568752115e-05,0.8682675745783568,5.229287501109722e-05,5.584880913750423e-05,-1.181810277450443e-06
2.6999999999999864,270,0.01,cube,0.4388536109643681,2.4203674682091864e-05,2.5329151744635237e-05,-0.00038404670449264334,2.2143187603674425e-06,2.556771375714084e-06,0.4384695642598754,2.641799344246104e-05,2.78859231203632e-05,0.8769391285197508,5.283598688492208e-05,5.57718462407264e-05,-1.7933727136185823e-06
2.7499999999999853,275,0.01,cube,0.4431883422745001,2.451311304335277e-05,2.5998690470790953e-05,-0.000863823506146121,2.215015375360129e-06,2.542815477244234e-06,0.44232451876835394,2.6728128418709862e-05,2.8541505947998758e-05,0.8846490375367079,5.3456256837419724e-05,5.7083011895997515e-05,-2.117293190443542e-06
2.7999999999999843,280,0.01,cube,0.4466757577152287,2.2700043269409387e-05,2.440546448106984e-05,-0.0013559856873272278,2.224716574009654e-06,2.5173636937626635e-06,0.44531977202790146,2.492475984341644e-05,2.6922828174846813e-05,0.8906395440558029,4.984951968683288e-05,5.384565634969363e-05,-2.237357578106433e-06
2.849999999999983,285,0.01,cube,0.448818013115804,2.2544274841645312e-05,2.3806389437802666e-05,-0.0018802842886183045,2.235593518860532e-06,2.4826373573026174e-06,0.4469377288271857,2.477986836050758e-05,2.628902679513434e-05,0.8938754576543714,4.955973672101516e-05,5.257805359026868e-05,-3.183444730093382e-06
2.899999999999982,290,0.01,cube,0.44936337868528486,2.2388952367415754e-05,2.3089136577281177e-05,-0.002456904282483379,2.2462289113790203e-06,2.435456885852786e-06,0.4469064744028015,2.4635181278792606e-05,2.5524593463138734e-05,0.893812948805603,4.927036255758521e-05,5.104918692627747e-05,-4.2246055520448605e-06
2.949999999999981,295,0.01,cube,0.4481388169991066,2.0489607386431352e-05,2.2113210668750494e-05,-0.0031094125611701405,2.2543278438745887e-06,2.376726699788133e-06,0.4450294044379365,2.2743935230305073e-05,2.4489937368532555e-05,0.890058808875873,4.548787046061015e-05,4.897987473706511e-05,-7.126850287926534e-06
2.99999999999998,300,0.01,cube,0.4455289187709252,1.791571325508723e-05,1.909254090010082e-05,-0.003864413710057009,2.2395776475097034e-06,2.2944669119404418e-06,0.44166450506086813,2.0155290902598016e-05,2.138700781206815e-05,0.8833290101217363,4.031058180519603e-05,4.27740156241363e-05,-8.404442611990512e-06
3.049999999999979,305,0.01,cube,0.4419204928178554,1.7593029876604438e-05,1.8523252375335364e-05,-0.0047423297988215115,2.214619446424008e-06,2.192136539014289e-06,0.43717816301903384,1.980764932302953e-05,2.0715388914405164e-05,0.8743563260380677,3.961529864605906e-05,4.143077782881033e-05,-8.440418311595616e-06
3.099999999999978,310,0.01,cube,0.43756869087636807,1.7220225703773462e-05,1.8765650551949564e-05,-0.0057523264835145594,2.1798152643299432e-06,2.083361677077556e-06,0.43181636439285354,1.9400040968103188e-05,2.0849012229040564e-05,0.8636327287857071,3.8800081936206376e-05,4.169802445808113e-05,-9.460309692229524e-06
3.149999999999977,315,0.01,cube,0.4329821899812409,1.6344192446393624e-05,1.697375462189621e-05,-0.006886859733298726,2.141066563788978e-06,1.972694099208489e-06,0.4260953302479421,1.848525901018347e-05,1.8946448721079978e-05,0.8521906604958842,3.697051802036694e-05,3.7892897442159956e-05,-1.0366372686053393e-05
