time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,chord_index,chord_fraction,panel_chord,panel_circulation,pressure_jump_coefficient,panel_force_x,panel_force_y,panel_force_z,unsteady_force_x,unsteady_force_y,unsteady_force_z,relative_velocity_x,relative_velocity_y,relative_velocity_z,bound_x,bound_y,bound_z,span_coordinate_normalized
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,0,0.0625,0.125,-1.9035807847976685,-5.330026149749756,-4.555544853210449,0.0,21.332435607910156,0.0,0.0,9.31325912475586,9.679084777832031,1.2736789358314127e-05,3.6685965061187744,0.03125,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,1,0.1875,0.125,-0.8275938034057617,-5.362991809844971,-0.30708014965057373,-0.0,21.694984436035156,-0.0,-0.0,16.466676712036133,9.684446334838867,7.177150109782815e-07,0.5688076019287109,0.15625,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,2,0.3125,0.125,-0.5238574743270874,-5.8366804122924805,-0.09261936694383621,-0.0,23.691484451293945,-0.0,-0.0,20.37931251525879,9.6923828125,-1.1405754776205868e-05,0.27103137969970703,0.28125,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,3,0.4375,0.125,-0.35609176754951477,-6.205108642578125,-0.03912123665213585,-0.0,25.230133056640625,-0.0,-0.0,22.975814819335938,9.704750061035156,-2.193696127505973e-05,0.16841530799865723,0.40625,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,4,0.5625,0.125,-0.25035881996154785,-6.478802680969238,-0.01673000119626522,-0.0,26.36963653564453,-0.0,-0.0,24.781415939331055,9.724757194519043,-2.8738315450027585e-05,0.10243868827819824,0.53125,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,5,0.6875,0.125,-0.19552135467529297,-6.725831508636475,-0.0046709878370165825,-0.0,27.390710830688477,-0.0,-0.0,26.146297454833984,9.756660461425781,-2.9790206099278294e-05,0.03662228584289551,0.65625,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,6,0.8125,0.125,-0.18967372179031372,-7.0222930908203125,0.0018061286536976695,0.0,28.606008529663086,-0.0,-0.0,27.393138885498047,9.802525520324707,-2.399145523668267e-05,-0.014597296714782715,0.78125,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,7,0.9375,0.125,-0.19189804792404175,-7.331998825073242,-0.00502794748172164,-0.0,29.875057220458984,-0.0,-0.0,28.641324996948242,9.855562210083008,-1.1871588867506944e-05,0.04016530513763428,0.90625,-0.3261663019657135,0.0,-0.0652332603931427
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,0,0.0625,0.125,-1.9061119556427002,-5.337113380432129,-4.1028733253479,0.0,19.200260162353516,0.0,0.0,8.382362365722656,9.679159164428711,9.419826528755948e-05,3.670988082885742,0.03125,-0.9455074667930603,0.0,-0.18910149335861207
0.0125,1,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,1,0.1875,0.125,-0.8299148678779602,-5.373540878295898,-0.27652236819267273,-0.0,19.538822174072266,-0.0,-0.0,14.826136589050293,9.68452262878418,6.813387153670192e-05,0.5682506561279297,0.15625,-0.9455074667930603,0.0,-0.18910149335861207
