time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,pedrizzetti_cumulative_vortex_strength_transfer_x,pedrizzetti_cumulative_vortex_strength_transfer_y,pedrizzetti_cumulative_vortex_strength_transfer_z,pedrizzetti_cumulative_linear_impulse_transfer_x,pedrizzetti_cumulative_linear_impulse_transfer_y,pedrizzetti_cumulative_linear_impulse_transfer_z,pedrizzetti_cumulative_angular_impulse_transfer_x,pedrizzetti_cumulative_angular_impulse_transfer_y,pedrizzetti_cumulative_angular_impulse_transfer_z,n_stabilization_events,n_regularization_events,regularization_cumulative_total_kinetic_energy_transfer,regularization_cumulative_total_enstrophy_transfer,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
0.0,0,26.744091860228473,2063.9518825505897,1303.690737557611,-5.714844595756592,fourier_transition_viscous_rate,-5.714844595756592,-0.0102118472962299,41.01739092882645,-1.030516614264343e-07,0.0,0.0,19.802337720938574,5.145513396333061e-17,-2.6215966179052134e-16,1.8119342595874683e-08,1.3994197610949875e-16,-1.1705428877770954e-16,16104,0.0249754358083009,0.0599999986588954,0.0599999986588954,0.0599999986588954,0.0026723993942141,0.0039765057153999,0.0035923386458307,0.0048964451998472,0.0,0.0599999986588954,0.9430715498225444,1.0442405817926932,1.0872634022849023e-05,0.93831470024132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0.075,10,26.37165918204673,1931.7577606483603,1245.117045807026,-4.965769042423224,periodic_fourier_energy_backward_difference,-5.243013968592751,-0.0011349275195192,41.23948709915041,-7.783224969060143e-05,5.5271633598863446e-06,-0.0001002982284861,19.795102677900932,1.6163670759819196e-05,6.155565366989341e-06,1.669509892518526e-05,4.385557597810037e-07,2.177623068175433e-05,16104,0.026382764801383,0.063035599887371,0.0682141557335853,0.070911981165409,0.0025148463901132,0.0038478828500956,0.0034347856417298,0.0047678221017122,0.0,0.0682141582726307,0.7425189182519878,0.9328763580266952,0.046803506974024,3.256504234139806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.2368118208646774,0.0,0.2368118208646774,0.1498088033102231,0.026382764801383,177.77931322839606
0.15,20,26.08465137448455,1827.4271987057043,1199.6378594433438,-3.826770767495731,periodic_fourier_energy_backward_difference,-4.550094031513916,0.0001154507392698,41.35279880999187,-1.5958049068398594e-05,-1.860469558856437e-05,-0.0001009528916959,19.7959392583373,1.129028905826569e-05,1.277531527561746e-05,-1.6276974704132715e-05,7.90191681057054e-06,1.920053956213422e-05,16104,0.0283132568001747,0.0661100596189498,0.075234904885292,0.0789005905389785,0.0023675349075347,0.003633142216131,0.0032874741591513,0.0045530814677476,0.0,0.0752349086920094,0.6481909084356049,1.039701459323927,0.0603951941515489,5.105870093516505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.2039373511075973,0.0,0.2039373511075973,0.1337137380859556,0.0283132568001747,190.78786423970288
0.225,30,25.76512298057791,1710.1964932207604,1140.954264382342,-4.260378585421875,periodic_fourier_energy_backward_difference,-4.10209576909785,0.000554997069089,41.25561229453197,8.720583763821566e-05,-1.64049919852971e-05,-0.0001058659738912,19.81001727874093,2.9929721161260497e-05,-4.786111003056366e-07,-9.359363192252103e-05,6.828255046634143e-06,2.5388741144690854e-05,16104,0.0293195731937885,0.0687095746397972,0.0813952758908271,0.0862090811133384,0.0022327869664877,0.0032969540916383,0.003152726450935,0.0042168935760855,0.0,0.0813952811188177,0.6007406260997127,0.941448825406008,0.0461136053218706,5.802053798046634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1936977271735668,0.0,0.1936977271735668,0.1263749890409555,0.0293195731937885,197.56889112198635
0.3,40,25.490703664755213,1622.3159936168893,1096.7337253763365,-3.658924210969304,periodic_fourier_energy_backward_difference,-3.6985265899703776,-0.0034102051039251,41.15805585977847,6.21210109996162e-05,-2.9680068599269305e-05,-0.0001071089402859,19.812526839837137,3.658244910479856e-05,-2.0253214926112985e-06,-9.996050850901724e-05,2.1346873205383284e-05,3.549379604158909e-05,16104,0.0306655839085578,0.0715809911489486,0.0868830010294914,0.0925410687923431,0.0021027666516602,0.0031512870918959,0.0030227061361074,0.0040712263435125,0.0,0.0868829965176892,0.5706992431161069,0.9696067116690724,0.0528310676965106,7.111558703025881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1746204044111073,0.0,0.1746204044111073,0.1130095601724139,0.0306655839085578,206.63893598920268
0.375,50,25.306536951772763,1557.0070703390916,1065.5165922861645,-2.4555561730993243,periodic_fourier_energy_backward_difference,-3.400710573543951,0.0002861846764242,41.356778025226504,2.478502294611662e-05,-1.872694428328714e-05,-9.496107506379305e-05,19.814852424052205,4.746580874441311e-05,-6.787869396135891e-06,-3.230941428292835e-05,2.328977540804216e-05,2.925774558842082e-05,16104,0.0328002870082855,0.0746827274560928,0.091873250901699,0.0981204062700271,0.0020302690099924,0.0029875310137867,0.002950208261609,0.003907470498234,0.0,0.0918732504339558,0.5427300659917706,0.9372733467186608,0.061298694392771,7.362456796266606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1763419032096862,0.0,0.1763419032096862,0.1115719514819065,0.0328002870082855,221.02355617109552
0.45,60,25.096544923735376,1482.7071709338009,1029.19891879723,-2.799893707165163,periodic_fourier_energy_backward_difference,-3.0685666401513503,-0.0005498767637014,41.49821105903243,-2.7799528505290105e-06,-1.6049447270738426e-05,-0.0001084763653516,19.82033860456861,6.114330731655813e-05,-6.6236694722504405e-06,-2.0469993278536105e-05,2.8958292236107525e-05,3.6976830667513615e-05,16104,0.0330192856490612,0.0775490030646324,0.0964662134647369,0.1035523787140846,0.0019107630942016,0.0029406575486063,0.0028307023458182,0.0038605968002229,0.0,0.0964662089492335,0.5151487449261838,1.0921363459328195,0.0525576816656321,8.113901311461095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1783485344052314,0.0,0.1783485344052314,0.1123629734184843,0.0330192856490612,222.499270647882
0.525,70,25.26525816447744,1410.9448564945924,991.7332072620976,-2.7718826919208555,fourier_grid_transition_backward_difference,-2.819819704324229,0.0001713745490511,41.432897105176295,-4.57598025196404e-05,-1.4536428288636216e-05,-0.000115460154423,19.822265942244773,7.7017937127946e-05,-6.892323950364024e-06,-4.77873291686203e-06,3.346232078937586e-05,3.863319512662534e-05,16104,0.0338564813137054,0.0805054455995559,0.1006924211978912,0.1085001081228256,0.0018320372328162,0.0027805033605545,0.0027519767172634,0.0037004426121711,0.0,0.1006924246821387,0.49640991464444,1.1260363409342409,0.0511541322228542,8.223663827338363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1580161625146866,0.0,0.1580161625146866,0.0973353703938511,0.0338564813137054,228.14068357100524
0.6,80,25.0636437446067,1348.072256049196,957.719945033552,-2.6881922649432033,periodic_fourier_energy_backward_difference,-2.614464603553879,0.0004880211513651,41.53228145665545,-9.245619464026689e-05,-2.4348324098255603e-05,-0.0001559719290415,19.82346537130732,0.0001046281982789,-1.715634547948654e-05,6.671742492242009e-06,4.943707473981019e-05,6.478268724951931e-05,16104,0.0346375405788421,0.0833539590239524,0.1046576276421547,0.1131620779633522,0.0017703213961794,0.0026293669361621,0.0026902607642114,0.0035493061877787,0.0,0.1046576226700117,0.4783917966823914,1.0829776844794143,0.0433716519631173,8.769875053879417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1506664516031742,0.0,0.1506664516031742,0.0983576098052199,0.0346375405788421,233.403823381864
0.675,90,24.90364106350537,1293.587883480095,928.7232755760572,-2.133369081351094,periodic_fourier_energy_backward_difference,-2.4268688567606884,-0.0005794451318405,41.67900343841963,-9.256188354167529e-05,-3.269917339387973e-05,-0.0001685007791039,19.82219183912599,0.0001130004015353,-2.2520293968894347e-05,3.983585279947369e-05,6.099737413952709e-05,7.172207358137678e-05,16104,0.0343542471528053,0.0856474265456199,0.1083718314766883,0.1172884404659271,0.0016929836710914,0.0026723202317953,0.0026129228062927,0.0035922594834119,0.0,0.108371838826873,0.4640389412054444,1.219305914906387,0.0462007795399328,9.00686262509638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1509413203631993,0.0,0.1509413203631993,0.0964625861503777,0.0343542471528053,231.4948608033738
