time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,power,rotational_power,translational_power
0.0625,5,0.7255843372569573,0.041158388065125506,0.0,-55.299244,0.0,359.14294,-2.261862379882018e-05,102.20045204577036,6.848833029177159e-07,362.79216862847863,20.579194032562754,50.0,10.0,-4.523724759764036e-09,0.2044009040915407,1.3697666058354318e-10,-6.413459777832031e-09,0.024829395294189455,1.048389822244644e-09,36.582611083984375,-36.558820228971534,0.0,280,0.0,0.0,0.0
0.125,10,0.8261318901540916,0.04309763646183316,0.0,-64.803314,0.0,408.5197,-4.249679001588902e-05,109.5865498110652,-1.7439488251766444e-06,413.0659450770458,21.548818230916577,50.0,10.0,-8.499358003177803e-09,0.21917309962213039,-3.4878976503532886e-10,-2.4127960205078125e-08,0.014913147926330566,-1.4938414096832274e-10,41.597679138183594,-41.53356313034663,0.0,560,0.0,0.0,0.0
0.1875,15,0.8820436885644678,0.04242308172695422,0.0,-70.94558,0.0,435.7946,-0.00010352688131121113,114.3161987727508,-6.081904580880482e-06,441.0218442822339,21.21154086347711,50.0,10.0,-2.0705376262242224e-08,0.2286323975455016,-1.2163809161760963e-09,-3.426074981689453e-08,0.010735156059265137,4.829838871955871e-10,44.37150573730469,-44.259537044964624,0.0,840,0.0,0.0,0.0
0.25,20,0.9175601289357811,0.0413015487260579,0.0,-75.18623,0.0,453.04816,-3.966407106403835e-05,117.51660111593083,-3.4234246218400877e-07,458.78006446789055,20.65077436302895,50.0,10.0,-7.93281421280767e-09,0.23503320223186164,-6.846849243680175e-11,2.0372867584228515e-08,0.008509140014648437,-1.7520040273666382e-09,46.12730026245117,-45.96271014179919,0.0,1120,0.0,0.0,0.0
0.3125,25,0.9417320012667748,0.04021104836713265,0.0,-78.232376,0.0,464.75662,8.683089683358958e-05,119.78013871842995,0.00026558661283587054,470.8660006333874,20.105524183566324,50.0,10.0,1.7366179366717914e-08,0.2395602774368599,5.311732256717411e-08,9.27448272705078e-09,0.007181939125061035,5.2146241068840025e-08,47.31916427612305,-47.09827856265623,0.0,1400,0.0,0.0,0.0
0.375,30,0.9589490642450984,0.039259570015635424,0.0,-80.48753,0.0,473.07812,0.0007242960715601043,121.43580756383017,0.0002100023809721921,479.4745321225492,19.629785007817713,50.0,10.0,1.4485921431202086e-07,0.24287161512766034,4.2000476194438417e-08,1.1413097381591797e-07,0.006332459449768066,4.444029182195663e-08,48.16644287109375,-47.88622729880389,0.0,1680,0.0,0.0,0.0
0.4375,35,0.9716080494981079,0.038466209980205626,0.0,-82.19152,0.0,479.18683,0.001324694730918452,122.6795342057012,0.0012833821062635045,485.80402474905395,19.233104990102813,50.0,10.0,2.649389461836904e-07,0.2453590684114024,2.566764212527009e-07,3.012537956237793e-07,0.005765624046325683,2.561068162322044e-07,48.78816223144531,-48.446545568237056,0.0,1960,0.0,0.0,0.0
0.5,40,0.9812021674542255,0.03780215624850172,0.0,-83.51366,0.0,483.81003,0.01040738811501285,123.63743636664003,0.0037842637527290696,490.6010837271128,18.901078124250862,50.0,10.0,2.08147762300257e-06,0.24727487273328005,7.568527505458139e-07,2.056550979614258e-06,0.005369786739349365,7.535619661211967e-07,49.25878143310547,-48.85416551525495,0.0,2240,0.0,0.0,0.0
0.5625,45,0.9885817717265007,0.037254861432192844,0.0,-84.54848,0.0,487.3623,0.010778055292810507,124.38352317595854,0.0036586655100384613,494.29088586325037,18.627430716096423,50.0,10.0,2.1556110585621015e-06,0.2487670463519171,7.317331020076923e-07,2.1353244781494143e-06,0.005085819244384766,7.329858839511871e-07,49.62003707885742,-49.15136570186011,0.0,2520,0.0,0.0,0.0
0.625,50,0.9943590185034515,0.03680718237155751,0.0,-85.368004,0.0,490.14127,-0.00038071961030539114,124.97336152987555,-0.0013445327963074669,497.1795092517258,18.403591185778755,50.0,10.0,-7.614392206107823e-08,0.2499467230597511,-2.6890655926149337e-07,-1.0037422180175781e-07,0.004876080513000488,-2.6335287839174273e-07,49.902462005615234,-49.36881218565269,0.0,2800,0.0,0.0,0.0
0.6875,55,0.9989443434763539,0.036432513405023126,0.0,-86.027916,0.0,492.34488,0.0019397916661532122,125.44765912182629,0.000726315080278768,499.47217173817694,18.21625670251156,50.0,10.0,3.8795833323064244e-07,0.2508953182436526,1.452630160557536e-07,3.838777542114258e-07,0.00472283935546875,1.4652274549007415e-07,50.12630844116211,-49.527038055467585,0.0,3080,0.0,0.0,0.0
0.75,60,1.0026586404603648,0.03611716430129363,0.0,-86.56827,0.0,494.12866,-0.01060442741643186,125.83447930263355,-0.00425938941746163,501.32932023018236,18.058582150646814,50.0,10.0,-2.1208854832863724e-06,0.2516689586052671,-8.51877883492326e-07,-2.1171808242797853e-06,0.004604644775390625,-8.539324626326561e-07,50.30747985839844,-49.64212269142867,0.0,3365,0.0,0.0,0.0
0.8125,65,1.0056670081837265,0.035859412634790755,0.0,-87.007065,0.0,495.57318,-0.012314988666496163,126.15058026649058,-0.004059783512774015,502.8335040918632,17.92970631739538,50.0,10.0,-2.4629977332992327e-06,0.2523011605329812,-8.119567025548031e-07,-2.4642229080200193e-06,0.004514539241790771,-8.130282163619995e-07,50.454010009765625,-49.72224313817557,0.0,3650,0.0,0.0,0.0
0.875,70,1.0081209535846656,0.03563781490161708,0.0,-87.370544,0.0,496.7503,-0.004458017653796276,126.40947404457256,-0.000773667796975637,504.0604767923328,17.818907450808542,50.0,10.0,-8.916035307592551e-07,0.2528189480891451,-1.547335593951274e-07,-8.998870849609375e-07,0.004443701267242432,-1.5583503991365434e-07,50.57341384887695,-49.77512315650754,0.0,3934,0.0,0.0,0.0
0.9375,75,1.010180662569647,0.03544880884003539,0.0,-87.6771,0.0,497.738,-0.003376323917741786,126.62918999791145,-0.000605869395810317,505.09033128482355,17.724404420017695,50.0,10.0,-6.752647835483571e-07,0.2532583799958229,-1.211738791620634e-07,-6.368160247802734e-07,0.004389282703399658,-1.1812280863523483e-07,50.673526763916016,-49.808625222992575,0.0,4214,0.0,0.0,0.0
1.0,80,1.0119096039920505,0.03528647917001132,0.0,-87.936226,0.0,498.5667,-0.0018757224327003996,126.81424692785367,-0.0006704510358762975,505.9548019960253,17.64323958500566,50.0,10.0,-3.7514448654007994e-07,0.25362849385570735,-1.340902071752595e-07,-4.204511642456055e-07,0.004344991207122803,-1.3668108731508255e-07,50.75755310058594,-49.82563935747183,0.0,4494,0.0,0.0,0.0
1.0625,85,1.013368574289631,0.03514838288902101,0.0,-88.15543,0.0,499.2659,-0.0052085548697817785,126.97095563821495,-0.00225122763593006,506.68428714481547,17.574191444510504,50.0,10.0,-1.0417109739563557e-06,0.2539419112764299,-4.50245527186012e-07,-9.980440139770507e-07,0.0043088760375976564,-4.510337486863136e-07,50.82835388183594,-49.82894085925829,0.0,4774,0.0,0.0,0.0
1.125,90,1.0146103722166238,0.03502919145878947,0.0,-88.34282,0.0,499.86084,-0.005751876972894365,127.10502522159368,-0.0017799316841549673,507.3051861083119,17.514595729394735,50.0,10.0,-1.150375394578873e-06,0.25421005044318734,-3.559863368309935e-07,-1.1421680450439454e-06,0.004279674053192139,-3.566879779100418e-07,50.8885383605957,-49.821441985608246,0.0,5054,0.0,0.0,0.0
