time,step,kinetic_energy,enstrophy,enstrophy_test,dEdt,neg_nu_enstrophy,helicity,strength_magnitude,strength_x,strength_y,strength_z,impulse_x,impulse_y,impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles,max_gamma,turbulent_viscosity_mean,turbulent_viscosity_max,effective_viscosity_mean,effective_viscosity_max,invariant_projection_correction_ratio,core_radius_mean,overlap_ratio,overlap_ratio_max,vorticity_divergence_error,strength_misalignment_deg,stabilization_events,stabilization_last_mechanism,stabilization_circulation_error,stabilization_strength_growth,stabilization_vorticity_growth,stabilization_max_vorticity_growth
0.5,10,1.6955711841583252,49.8562126159668,34.68218231201172,0.0,-0.09406833350658417,0.0,6.201123237609863,0.0,0.0,6.201123237609863,0.00020647747442126274,-0.00025083310902118683,0.0,-1.0891235433518887e-06,7.60337570682168e-07,-0.03983096033334732,2961,0.009448454715311527,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.10436823219060898,0.6087907505647494,0.7509975089203527,0.019777195334032025,0.0,0,none,0.0,0.0,0.0,0.0
1.0,20,1.6516551971435547,41.4993896484375,30.393844604492188,-0.08783197402954102,-0.07830074429512024,0.0,6.201123237609863,0.0,0.0,6.201123237609863,0.00019666925072669983,-0.0002464083954691887,0.0,-1.7993152141571045e-06,1.772597897797823e-06,-0.04781278967857361,2961,0.009448454715311527,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.12110456824302673,0.49628424010762706,0.7010396348057869,0.020751984075490566,0.0,0,none,0.0,0.0,0.0,0.0
1.5,30,1.615001916885376,35.59185028076172,27.080842971801758,-0.07330656051635742,-0.06715445965528488,0.0,6.201123237609863,0.0,0.0,6.201123237609863,0.0001909160055220127,-0.00024063698947429657,0.0,-2.21841037273407e-06,1.998385414481163e-06,-0.055703241378068924,2961,0.009448454715311527,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.13579361140727997,0.428488416079397,0.7046604669374539,0.02176631555615667,0.0,0,none,0.0,0.0,0.0,0.0
2.0,40,1.5833945274353027,31.165363311767578,24.425464630126953,-0.06321477890014648,-0.05880260095000267,0.0,6.201123237609863,0.0,0.0,6.201123237609863,0.0001938873901963234,-0.00024375878274440765,0.0,-1.567997969686985e-06,1.3515818864107132e-06,-0.06355184316635132,2961,0.009448454715311527,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.14904190599918365,0.3896545294221592,0.5697235018969858,0.023484242717431852,0.0,0,none,0.0,0.0,0.0,0.0
2.5,50,1.555573582649231,27.717784881591797,22.24529266357422,-0.055641889572143555,-0.05229772627353668,0.0,6.201122760772705,0.0,0.0,6.201122760772705,0.0002077752724289894,-0.000240434892475605,0.0,-1.3072858564555645e-06,4.352536052465439e-06,-0.07137946039438248,2961,0.009448454715311527,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.16120509803295135,0.35015017588213676,0.5849029819727857,0.024954399616239124,0.0,0,none,0.0,0.0,0.0,0.0
3.0,60,1.5307172536849976,24.954864501953125,20.421945571899414,-0.0497126579284668,-0.047084659337997437,0.0,6.201123237609863,0.0,0.0,6.201123237609863,0.00021410640329122543,-0.0002225465141236782,0.0,4.156900104135275e-07,7.905066013336182e-06,-0.07919610291719437,2961,0.009448454715311527,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.17251281440258026,0.319519120095212,0.6395111529022086,0.02600163752193494,0.0,0,none,0.0,0.0,0.0,0.0
3.5,70,1.5082496404647827,22.690265655517578,18.873580932617188,-0.04493522644042969,-0.04281181842088699,0.0,6.201123237609863,0.0,0.0,6.201123237609863,0.0002197185531258583,-0.00021478033158928156,0.0,1.3189855962991714e-06,7.91915226727724e-06,-0.08700618147850037,2961,0.009448454715311527,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.1831236183643341,0.29761157050604986,0.6124972198830236,0.026900547221794267,0.0,0,none,0.0,0.0,0.0,0.0
4.0,80,1.4877461194992065,20.799758911132812,17.541786193847656,-0.041007041931152344,-0.03924483433365822,0.0,6.201123237609863,0.0,0.0,6.201123237609863,0.00020801737264264375,-0.00020640529692173004,0.0,2.2981257643550634e-06,7.4694398790597916e-06,-0.09481251984834671,2961,0.009448454715311527,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.19315233826637268,0.27894036126233285,0.4927460027385722,0.02794137473854602,0.0,0,none,0.0,0.0,0.0,0.0
4.5,90,1.468890905380249,19.1976318359375,16.383996963500977,-0.03771042823791504,-0.03622196242213249,0.0,6.201122760772705,0.0,0.0,6.201122760772705,0.00020265765488147736,-0.0002249183744424954,0.0,6.09084963798523e-07,7.437658496201038e-06,-0.10261644423007965,2961,0.009448454715311527,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.2026854306459427,0.2669093107150885,0.4801069889264216,0.029239642632965517,0.0,0,none,0.0,0.0,0.0,0.0
5.0,100,1.451439619064331,17.822538375854492,15.368144989013672,-0.03490257263183594,-0.03362744301557541,0.0,6.201122760772705,0.0,0.0,6.201122760772705,0.0002152714878320694,-0.00023338943719863892,0.0,-1.5352852642536163e-06,6.704009138047695e-06,-0.11041917651891708,2961,0.009448454715311527,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.2117898315191269,0.25936581663017316,0.46602811235935243,0.030705139762041124,0.0,0,none,0.0,0.0,0.0,0.0
5.5,110,1.4351983070373535,16.62943458557129,14.469645500183105,-0.03248262405395508,-0.03137628734111786,0.0,6.201123237609863,0.0,0.0,6.201123237609863,0.00022853724658489227,-0.00022611021995544434,0.0,-3.667646524263546e-06,9.082345059141517e-06,-0.1182209923863411,2961,0.009448454715311527,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.22051870822906494,0.25395621429885323,0.42130746197864594,0.03226585074973333,0.0,0,none,0.0,0.0,0.0,0.0
