time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,unsteady_force_x,unsteady_force_y,unsteady_force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,power,rotational_power,translational_power
0.0125,1,1.9915551219879317,0.1582261117494881,0.0,-7.975726,0.0,998.8835,0.0,0.0,858.2282104492188,6.055552043449097e-05,-28.544868927448988,2.1248753788232974e-07,995.7775609939658,79.11305587474406,50.0,10.0,1.2111104086898194e-08,-0.05708973785489797,4.2497507576465947e-11,3.185272216796875e-08,-0.556531494140625,7.005408406257629e-10,14.112692832946777,-14.112691722810268,0.0,56,0.0,0.0,0.0
0.025,2,0.2784108105259652,0.007684109939046185,0.0,-8.305116,0.0,139.01054,0.0,0.0,3.9083917140960693,-8.44983832504198e-05,43.58994107711624,-2.0495748708979078e-07,139.20540526298262,3.8420549695230926,50.0,10.0,-1.689967665008396e-08,0.08717988215423247,-4.099149741795815e-11,-2.020001411437988e-08,0.017674592971801757,2.5425106287002565e-10,13.554975509643555,-13.554974799226933,0.0,112,0.0,0.0,0.0
0.0375,3,0.33943179487024366,0.012086972916671152,0.0,-8.771226,0.0,169.5968,0.0,0.0,30.54926872253418,0.00018149227758357256,39.23473494857899,-5.643961181818653e-07,169.71589743512183,6.043486458335576,50.0,10.0,3.629845551671451e-08,0.07846946989715797,-1.1287922363637306e-10,2.3221969604492188e-08,-0.006328914165496826,5.048001185059547e-10,13.950303077697754,-13.950305710724795,0.0,168,0.0,0.0,0.0
0.05,4,0.3650111773579217,0.013345181545532369,0.0,-9.259211,0.0,182.39265,0.0,0.0,36.40363311767578,-0.00013350331848904773,38.51323325515841,2.1575312341695282e-07,182.50558867896086,6.672590772766184,50.0,10.0,-2.6700663697809545e-08,0.07702646651031682,4.3150624683390565e-11,-4.107952117919922e-08,-0.014169892311096192,-3.7471763789653777e-10,14.646127700805664,-14.646127153506555,0.0,224,0.0,0.0,0.0
0.0625,5,0.3713496348628216,0.012994954665051052,0.0,-9.709874,0.0,185.53456,0.0,0.0,32.94609451293945,3.2283358770257564e-05,39.60485501823132,-6.466721478399703e-07,185.6748174314108,6.497477332525526,50.0,10.0,6.456671754051513e-09,0.07920971003646264,-1.2933442956799406e-10,5.477666854858398e-09,-0.013557615280151368,-5.500391125679016e-10,15.307754516601562,-15.307748551884913,0.0,280,0.0,0.0,0.0
0.075,6,0.3727127485902452,0.012307070729317917,0.0,-10.111909,0.0,186.18355,0.0,0.0,28.059009552001953,8.041552009885322e-05,41.0153844509332,1.2696603811541973e-06,186.3563742951226,6.153535364658958,50.0,10.0,1.6083104019770645e-08,0.08203076890186639,2.539320762308395e-10,1.5091896057128905e-08,-0.011061004638671875,-6.732996553182602e-10,15.862834930419922,-15.862837706958734,0.0,336,0.0,0.0,0.0
0.0875,7,0.3741622556966031,0.01171016777005794,0.0,-10.472391,0.0,186.87953,0.0,0.0,24.09536361694336,-0.0002215829919158807,42.230039916568785,-2.5304732777925443e-08,187.08112784830155,5.85508388502897,50.0,10.0,-4.431659838317614e-08,0.08446007983313757,-5.060946555585089e-12,-4.24802303314209e-08,-0.008979699134826661,6.033573299646378e-10,16.330114364624023,-16.330114889924257,0.0,392,0.0,0.0,0.0
0.1,8,0.3763155947207428,0.011242679535871195,0.0,-10.799084,0.0,187.93173,0.0,0.0,21.11437225341797,0.0003052985884188786,43.22768772477866,4.3407714445456436e-07,188.15779736037138,5.621339767935598,50.0,10.0,6.105971768377572e-08,0.08645537544955732,8.681542889091288e-11,6.172657012939454e-08,-0.007510471820831299,-2.2526364773511887e-10,16.734617233276367,-16.734612583508916,0.0,448,0.0,0.0,0.0
0.1125,9,0.3786737523165998,0.01085153950261322,0.0,-11.096673,0.0,189.08928,0.0,0.0,18.724597930908203,-6.882774590799556e-05,44.08338152835495,5.669429513537397e-07,189.3368761582999,5.4257697513066105,50.0,10.0,-1.3765549181599113e-08,0.0881667630567099,1.1338859027074793e-10,-2.309083938598633e-08,-0.006377879619598389,-7.366528734564781e-10,17.090408325195312,-17.090416289200117,0.0,504,0.0,0.0,0.0
0.125,10,0.38096890644597664,0.010505443301468192,0.0,-11.369081,0.0,190.2174,0.0,0.0,16.707792282104492,-1.845904676400778e-05,44.836170975409914,-2.1883626260925382e-07,190.48445322298832,5.252721650734096,50.0,10.0,-3.691809352801556e-09,0.08967234195081983,-4.3767252521850766e-11,7.212162017822265e-09,-0.005436407089233398,4.0368176996707916e-10,17.405887603759766,-17.40589478164265,0.0,560,0.0,0.0,0.0
