time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,local_chord,spanwise_station_width,circulation,circulation_magnitude,relative_speed,section_lift_coefficient_from_circulation,lift_per_span,drag_per_span,section_lift_coefficient,section_force_x,section_force_y,section_force_z,span_coordinate_normalized
0.03125,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.16409048438072205,0.16409048438072205,-0.3281809687614441,0.0,1.0,0.3281809687614441,-2.063321590423584,2.063321590423584,9.95169448852539,0.4146673901218847,20.562698103600063,0.6313101249593223,0.41125396207200127,-0.734012246131897,0.0,6.711446762084961,-0.03281809687614441
0.03125,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.48405900597572327,0.48405900597572327,-0.6399370431900024,-0.3281809687614441,1.0,0.31175607442855835,-2.0660698413848877,2.0660698413848877,9.951642036437988,0.41522189681259886,20.5897202831873,0.635504272639181,0.41179440566374603,-0.6971538066864014,0.0,6.384074687957764,-0.09681180119514465
0.03125,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:2,mirror,2,-0.7880135774612427,0.7880135774612427,-0.9360901713371277,-0.6399370431900024,1.0,0.29615312814712524,-2.0673511028289795,2.0673511028289795,9.95161247253418,0.4154806285985789,20.602210112913774,0.6383662276924829,0.4120442022582755,-0.6619377136230469,0.0,6.0683417320251465,-0.15760271549224852
0.03125,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:3,mirror,3,-1.0767557621002197,1.0767557621002197,-1.217421293258667,-0.9360901713371277,1.0,0.2813311219215393,-2.0676162242889404,2.0676162242889404,9.951597213745117,0.4155345478478882,20.60458501923895,0.6408487483983428,0.412091700384779,-0.6282101273536682,0.0,5.765389442443848,-0.21535115242004393
0.03125,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:4,mirror,4,-1.3510468006134033,1.3510468006134033,-1.4846723079681396,-1.217421293258667,1.0,0.26725101470947266,-2.0669450759887695,2.0669450759887695,9.951583862304688,0.41540022263553245,20.597622484731417,0.643061260324468,0.41195244969462835,-0.5959248542785645,0.0,5.475081920623779,-0.27020936012268065
0.03125,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:5,mirror,5,-1.6116100549697876,1.6116100549697876,-1.7385478019714355,-1.4846723079681396,1.0,0.2538754940032959,-2.0653889179229736,2.0653889179229736,9.951559066772461,0.41508851106941796,20.581790371638316,0.6453341540030457,0.41163580743276634,-0.5649688839912415,0.0,5.19716215133667,-0.3223220109939575
0.03125,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:6,mirror,6,-1.8591325283050537,1.8591325283050537,-1.9797172546386719,-1.7385478019714355,1.0,0.24116945266723633,-2.0629189014434814,2.0629189014434814,9.951518058776855,0.41459381156909353,20.55678895543592,0.6477131449483795,0.4111357791087184,-0.5352858304977417,0.0,4.931161880493164,-0.3718265056610107
0.03125,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:7,mirror,7,-2.094266891479492,2.094266891479492,-2.2088165283203125,-1.9797172546386719,1.0,0.22909927368164062,-2.0594723224639893,2.0594723224639893,9.951457023620605,0.413903676130171,20.521968734359238,0.6503683406413454,0.4104393746871848,-0.5067829489707947,0.0,4.676549434661865,-0.4188533782958984
0.03125,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:8,mirror,8,-2.3176331520080566,2.3176331520080566,-2.426449775695801,-2.2088165283203125,1.0,0.21763324737548828,-2.0548977851867676,2.0548977851867676,9.951370239257812,0.41298790734973695,20.47579580635875,0.6533284094980752,0.40951591612717503,-0.47938287258148193,0.0,4.4326348304748535,-0.46352663040161135
0.03125,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:9,mirror,9,-2.529820442199707,2.529820442199707,-2.633190870285034,-2.426449775695801,1.0,0.2067410945892334,-2.049067974090576,2.049067974090576,9.951248168945312,0.4118212990577538,20.41697779014135,0.6567744048402953,0.408339555802827,-0.4529927670955658,0.0,4.198846817016602,-0.5059640884399415
