time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total
0.0,0,1.993909474418179e-07,0.002769614335374699,-3.458708892775668e-07,0.59279835,7.402897e-05,4.2676926e-05,-596.3155593776447,0.14243287388171846,1.9489627393082978,4.267692565917969e-05,0.5927983522415161,30.012500000000003,7.131576025264337,-0.5572094171363122,0.0004665594988732695,0.0018211505215858692,-0.5572092779690171,-1.4541003969020644e-06,4.551977536071256e-06,-5.066394805908203e-07,1.1339725460857153e-06,0.0,135
