time,step,group_id,vortex_centroid_x,vortex_centroid_y,vortex_centroid_z,major_radius,tube_circulation,linear_impulse_x,linear_impulse_magnitude,impulse_radius,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,max_vortex_strength_magnitude
2.6,130,0,2.2318018154306536,-0.0013772657587570263,-6.388166160594031e-05,1.0072044495856503,3.126531154015693,9.920078211975065,9.920078381161208,1.002731907626545,19.78610295675525,1.6660716313232626e-06,-0.00047040271520870647,0.0036029526871601547,0.007508124585959199
2.7,135,0,2.312592015140048,-0.0013775140528483856,-7.9845627564098e-05,1.0075581056180873,3.1248186137090244,9.920255616447475,9.920255871628408,1.002947239083743,19.782208844188457,2.8883126779177815e-06,-0.00047364246280778843,0.0036026323327007503,0.007393320263712315
2.8,140,0,2.393002136459314,-0.0013818284316447769,-9.565974704582455e-05,1.0075273603082617,3.1250849551882287,9.920428095259076,9.920428393222286,1.0029098050211323,19.78329126618371,2.368025299848142e-06,-0.0004719225930784887,0.0036020569325643237,0.007540217952995279
2.9,145,0,2.473386275667722,-0.0013885602187249941,-0.00010934861657893157,1.0072491905802123,3.126562556852577,9.92058966305369,9.920589868068001,1.0027289952240483,19.78718061474099,3.0616373472569514e-06,-0.00047318098648929663,0.003602038376275374,0.007514750326674261
3.0,150,0,2.55359668402515,-0.0013804364197108736,-0.0001321759116741399,1.007501289811814,3.125480962822052,9.920754062831987,9.920754237865898,1.0028416198726287,19.7852862132426,4.00350139084793e-06,-0.0004728613845443874,0.0036047607382947433,0.007516767470195214
3.1,155,0,2.6333510869852286,-0.0013731521478829826,-0.00014344103001494602,1.00760563259379,3.1249180562573216,9.92091433860851,9.920914787709558,1.002934628879562,19.783771548087444,5.164799185664037e-06,-0.0004740751882650329,0.003604419492944544,0.007452178221475367
3.2,160,0,2.712994522090802,-0.001364829742222363,-0.00016076445735437237,1.0074154506611972,3.1258121200347944,9.921072329905847,9.921072644960685,1.0028530020051722,19.785696657683268,3.777021372997069e-06,-0.0004694522733359463,0.0036032886835783984,0.007565756304121756
3.3,165,0,2.7924639893086907,-0.0013561290781888813,-0.0001699795148331465,1.007484168572445,3.125558588494078,9.92121156209867,9.921211771387748,1.0028800049572828,19.78544137353768,3.5464806158458373e-06,-0.0004684359823414752,0.0036023396190643098,0.007516713576458691
3.4,170,0,2.871652771172467,-0.0013574952238992685,-0.00018250258790322702,1.0076430305501975,3.1249877628562195,9.921344751264337,9.921345197247273,1.002918543631228,19.784947162957913,2.1657675572939183e-06,-0.00047187884462118745,0.0036011190368867574,0.007647726061676694
3.5,175,0,2.950572009707822,-0.0013477182250925149,-0.0002078521611399137,1.0076182905371691,3.125132151719485,9.921465760974016,9.921466180986913,1.0029090594001346,19.785375529305107,1.8323954273924414e-06,-0.00047182152286495693,0.0036022336301471114,0.007584598567851064
3.6,180,0,3.029407484266504,-0.0013380876851638937,-0.0002296142005902656,1.0073874315614855,3.1261944379014506,9.92159461131266,9.921595074702688,1.0028110515332453,19.787566280872337,1.810609457864043e-06,-0.0004741325076267344,0.0036005545491804014,0.0074892666637138665
3.7,185,0,3.1081171559780527,-0.0013340351993281906,-0.00026236185274832754,1.0075744541910236,3.1253078753156833,9.921725437295622,9.92172594818591,1.00292255891207,19.785627235164796,2.2317625180123812e-06,-0.0004736674366938587,0.0035973543066774027,0.007511281189769066
3.8,190,0,3.1863612794843554,-0.0013270597716275535,-0.0002791531238140834,1.0078551478632638,3.124031588875858,9.921826279199795,9.921826615086633,1.0030630342052427,19.78305704974563,2.8175832866850214e-06,-0.00047393903460601905,0.0035986410214121634,0.007594387913944176
3.9,195,0,3.264459891605059,-0.001315216485909109,-0.0003043753673885164,1.007514690457917,3.1257100493052095,9.921908981369263,9.92190957907424,1.0028715608791536,19.786999584226585,3.456345231356295e-06,-0.0004735758111671373,0.00359719120376667,0.007718056241650185
4.0,200,0,3.3426325659931067,-0.001308757544007281,-0.00034095946627169427,1.007428962463972,3.126192442116513,9.921979610759683,9.921980273023062,1.00280928296819,19.788369416875042,4.390878167170875e-06,-0.0004721799569260554,0.003597426083672417,0.00775385807167303
4.1,205,0,3.4204511315081607,-0.0012938316969311357,-0.0003608086994231936,1.0077715324216552,3.1245697864565205,9.922044722808934,9.92204506110903,1.0029955522879266,19.784823648471654,4.71631078324819e-06,-0.0004726778119561459,0.003597774886330285,0.007499037322123295
4.2,210,0,3.497942533675512,-0.001272902023583637,-0.00037633768372627045,1.0077427490339337,3.1246823250921927,9.922117050287934,9.922117677217766,1.0029954156729497,19.78497114178856,5.559909142194286e-06,-0.0004734729569975116,0.0035986772411433776,0.007581166222244265
4.3,215,0,3.575389466834341,-0.0012626185109894284,-0.000404198590086976,1.007551423926855,3.125653201751976,9.922194796460815,9.922195699581613,1.0028821565275665,19.787361127127358,5.383912894618703e-06,-0.000474256356781666,0.0035970660058666226,0.007610722610766477
4.4,220,0,3.652727127763446,-0.0012498021288822798,-0.0004423287656484097,1.007550958227323,3.125712925280241,9.922266876306635,9.922267533083389,1.0028707182289112,19.787730068749642,4.381996983937597e-06,-0.000477419262168155,0.0035973847696055827,0.007699018790030793
4.5,225,0,3.7298319741428,-0.0012312481067412958,-0.0004801411967764786,1.00776173786744,3.124709073682653,9.92232684576801,9.922327269307146,1.002989117242539,19.7855133195982,4.308228252369872e-06,-0.0004765757275890792,0.00360203825471217,0.007819027120994835
4.6,230,0,3.8066240752736262,-0.0012244261967301409,-0.0004931206691182254,1.007803256803013,3.1245372735571846,9.922382234509248,9.922382978873102,1.0030085743279618,19.785240590832082,4.6216351349825935e-06,-0.0004772726638861968,0.003602560640132424,0.0076794333389629665
4.7,235,0,3.883358147250955,-0.001214985649147703,-0.0005308815965249337,1.0075123245118647,3.1258842712432746,9.922449671074256,9.922450996625928,1.002872742151327,19.788056010657222,6.3545313464530295e-06,-0.00048028320199478003,0.0036027959622231265,0.007490899159299351
4.8,240,0,3.9600656322055676,-0.0011949040329538533,-0.0005655331870806436,1.0075757121026991,3.1256010080176573,9.922518376467135,9.92251924673022,1.0029074301635017,19.787507696722468,6.412111583031788e-06,-0.00048140712753763637,0.0036083428876452217,0.007656681849130856
4.9,245,0,4.03640632811442,-0.0011784423552838137,-0.000599350913355506,1.0079114090020238,3.1241080688029452,9.922585639774054,9.92258614910269,1.0030592696707255,19.78464573157273,6.064278863071593e-06,-0.0004772360163940448,0.003607680873991548,0.007663822064429938
5.0,250,0,4.112501508663762,-0.001154074040476021,-0.0006389045011179726,1.0077489033351659,3.124923145495164,9.922643883888822,9.922644723095123,1.0029652685744856,19.786616813158798,6.8287456764792864e-06,-0.0004789379009082495,0.00360789669150563,0.007768816386307502
5.1,255,0,4.188664725540701,-0.0011221556192768693,-0.0006754635117704887,1.0074964494603167,3.1260944553812053,9.922693124957878,9.922694348799794,1.0028457093569814,19.789074742439027,6.934102832367728e-06,-0.00047929154523274065,0.003608171534976279,0.007796682250348359
5.2,260,0,4.264676240427541,-0.0010966944889482307,-0.0007119868686266682,1.0076751542185265,3.1252206125435764,9.922738363672812,9.922739443624192,1.0029527750126332,19.78705217401528,7.325412724412672e-06,-0.0004790581231888247,0.003608051244498256,0.007608653763673704
5.3,265,0,4.340360216744206,-0.0010717351173240015,-0.0007426654497246932,1.0078547616081572,3.124377069179144,9.922779355994276,9.922780201837439,1.003048897909834,19.785237235222837,7.907296423637078e-06,-0.0004787718544037034,0.0036065323355458645,0.007558587129509973
5.4,270,0,4.415880708314173,-0.0010501534366980322,-0.0007763003498494614,1.007771910974488,3.1248057423590656,9.922816777548709,9.922817743884902,1.0029975414858339,19.786325157258723,8.177689552968381e-06,-0.000477845628992668,0.003606291669456141,0.00762118663705288
5.5,275,0,4.4913365333849855,-0.0010198682659997385,-0.0008125450282759429,1.0076291633424734,3.1255140789391294,9.922852598960647,9.922853869096464,1.0029159422334069,19.78800705271297,8.975630177543437e-06,-0.0004787420852778723,0.003605475848559081,0.007729111915241554
5.6,280,0,4.566699913668754,-0.0010018603850972707,-0.0008763775259543088,1.0076203559682881,3.1256353206093763,9.92289159002071,9.92289280229422,1.0028897405025567,19.788601680822403,8.252189934110365e-06,-0.00047895913615469965,0.0036050999970527187,0.0077369028576805
5.7,285,0,4.641869445682785,-0.0009611682140185451,-0.0009079831797771994,1.0077867004966323,3.124835816046235,9.922925172621909,9.92292605419341,1.002984117183722,19.7868059607085,7.5774385397409105e-06,-0.0004790604172910662,0.0036027474135380544,0.0077635639510143266
5.8,290,0,4.716787171064686,-0.0009278162437188871,-0.0009433688963686438,1.007862137200114,3.1244600212804365,9.922956471795722,9.922957482995018,1.0030328474725612,19.785907326961134,6.38613349357442e-06,-0.0004775376461587655,0.003604402666748996,0.007829713921417472
5.9,295,0,4.791589948026344,-0.0009000819077623233,-0.0009737553988587048,1.0076761488604427,3.1253164466392813,9.922992224791985,9.922993726988011,1.0029467318966094,19.787678470666656,5.1380436199011115e-06,-0.00047582765049014597,0.003606822931956799,0.007515502943529142
6.0,300,0,4.866379183280582,-0.0008701394906369286,-0.0010166617587273631,1.0075772404300163,3.1257749574483626,9.92302481015752,9.923026240870074,1.0029013381190848,19.788638949231938,4.457942030633433e-06,-0.00047588844204682346,0.003606762525349083,0.007674664070579794
6.1,305,0,4.940985682188081,-0.0008362347235084532,-0.001055380270377254,1.0077799185980931,3.124837563595488,9.923050732260831,9.923051802792097,1.003003016318072,19.78668387103893,5.2196186701714e-06,-0.0004755562202065633,0.0036059024915857663,0.007669016790766642
6.2,310,0,5.015313517664997,-0.0007995628925710664,-0.0011039859173738137,1.0079128972328086,3.1243039692632895,9.923074619867498,9.923075569924054,1.0030443664013209,19.785915563287862,7.84007696097433e-06,-0.0004762176557591147,0.0036070316979817107,0.007773385529759931
6.3,315,0,5.089525303017087,-0.0007678539554806934,-0.0011466115557269194,1.0077304815651644,3.125210033636741,9.92310200038614,9.923103223631532,1.0029378724132243,19.788071617546965,8.041378343648375e-06,-0.00047782730842982346,0.003606295755830047,0.007741919114189816
6.4,320,0,5.163748625464841,-0.0007164965917731413,-0.0011747192036125121,1.0075512449478428,3.1260020217021283,9.923128682849267,9.923130146861315,1.002864864824021,19.78956586260022,7.4870487092315585e-06,-0.0004798630257170089,0.0036069294680345365,0.007780575937342837
6.5,325,0,5.237853029083802,-0.0006699074572743524,-0.0012088976850886375,1.007695321728702,3.1252888188619763,9.923154378074228,9.923155754964931,1.002952891816201,19.78788004089713,6.907854863569263e-06,-0.00047881156103457556,0.0036077191659131813,0.007848488348871729
6.6,330,0,5.311663882841598,-0.0006154185730747614,-0.001233350079229973,1.0079178891496952,3.1242278793537235,9.92318322759467,9.923184471879324,1.0030748356755361,19.78553168507393,5.933371341360072e-06,-0.0004788842778111757,0.0036086543902342783,0.0076066384733016355
6.7,335,0,5.385294567926343,-0.0005598969641212205,-0.0012778737260626038,1.007845312377253,3.1245825189270278,9.923213414893956,9.923214758402121,1.0030362732539417,19.786352743177076,6.103311465111005e-06,-0.0004807691597434882,0.0036099019021591516,0.007730591902494226
6.8,340,0,5.4589085675748175,-0.0005163665828980051,-0.001325150962936545,1.0076185083032476,3.125647547059715,9.92322877466697,9.923230364921814,1.0029217733364373,19.78864280094355,5.415746287873446e-06,-0.0004800488138698711,0.0036122223034169565,0.0077233951089446485
6.9,345,0,5.532481692987014,-0.00047004667523476204,-0.001383740727021123,1.0076196694189925,3.1257112467383865,9.923233814876532,9.923235356298047,1.002900683313261,19.789068890679925,6.323148427966885e-06,-0.000479277271622891,0.0036115734267809785,0.007837787140541876
7.0,350,0,5.6058463501346685,-0.0004124337951861188,-0.001421500118245011,1.0078245003156776,3.124794435618305,9.923242234851026,9.923243648352143,1.0029918813676995,19.787286084151773,6.478196016956872e-06,-0.00047847954601820675,0.0036090397925008233,0.007694110812775801
7.1,355,0,5.678980915149151,-0.00034081737708634537,-0.0014598161430464396,1.0078835614641501,3.1245306728207627,9.92325036888018,9.923251753503415,1.0030185904937348,19.786775335078694,6.322982290640766e-06,-0.0004786231771340965,0.003609146422490994,0.007731978891807379
7.2,360,0,5.752036326766382,-0.0002742141704543275,-0.0014919496734935457,1.0077269968622327,3.1252180291390386,9.923263865011318,9.923265316948195,1.0029551575949516,19.78805381637163,5.573797093205712e-06,-0.00048017395335619995,0.003612199602731181,0.007809539174363064
7.3,365,0,5.82505991866483,-0.00021472724981461648,-0.001527299181379062,1.0076209524721005,3.125700969795622,9.923295559514292,9.923297008266461,1.0029089346118405,19.789029025067187,5.779692070273512e-06,-0.0004799001996289576,0.003612216879453456,0.007818919646422774
7.4,370,0,5.897954232371136,-0.0001531444013186865,-0.0015596273044184838,1.0077119168284665,3.1252582716475716,9.923334469178078,9.92333615453087,1.00296441130764,19.788012501047916,5.798685453584085e-06,-0.0004795053681263539,0.0036122947034868957,0.0076637527013720145
7.5,375,0,5.9706482132933205,-8.943370787335708e-05,-0.001601631326936229,1.007858044622455,3.124610741205958,9.92336697677134,9.923369012237975,1.0030301339623435,19.786781426071343,5.9786799808669855e-06,-0.0004790122224100912,0.0036129463905263393,0.007738177876094342
7.6,380,0,6.043173763808503,-1.5505715444076735e-05,-0.001645506004106028,1.0078585507336715,3.1246254034246808,9.923391345670408,9.923393148118242,1.0030273631705666,19.786884211713677,5.6778427233172835e-06,-0.0004777498087236154,0.003615237533921345,0.007830616809272795
7.7,385,0,6.115628384444537,4.5680836731432774e-05,-0.0016910549155679997,1.0077105919017761,3.1253583992248353,9.923413481269936,9.923414932309077,1.0029415597573597,19.788620455033964,5.379920057002607e-06,-0.00047795071600376104,0.003615354832987805,0.007832976106388001
7.8,390,0,6.188051299465691,0.00011496998654077314,-0.0017289295013966429,1.007615967586269,3.1258187957748205,9.923428337490076,9.923429855085045,1.0028895178067414,19.78967708584089,4.798472536482468e-06,-0.0004782107009297931,0.003615604784243942,0.007713956827216714
7.9,395,0,6.260354660491034,0.00019441456475149813,-0.0017694984580968326,1.007713811449651,3.12533655149732,9.923429252135316,9.923431286575244,1.0029470194192598,19.788545345737695,5.4975652110655915e-06,-0.00047922652466070303,0.003616085510600442,0.007720415758787823
8.0,400,0,6.332450890746802,0.0002884130351109169,-0.0018001268293743502,1.0078696615480942,3.1245900233303323,9.923428416500577,9.923430512538852,1.0030314396943611,19.786878296781346,5.496746387390061e-06,-0.0004795670561179577,0.00361738722082805,0.007792280213249613
8.1,405,0,6.404379661291493,0.0003840104774147754,-0.001827044221699543,1.0078598049184764,3.1246018030374585,9.923432736485518,9.923434499920885,1.0030378706869605,19.786759383520632,5.618926874007002e-06,-0.0004791182754289025,0.003616287835740195,0.007883276362700536
8.2,410,0,6.476250176417666,0.00046560287301485503,-0.001856659633026444,1.007696543828986,3.12535692249679,9.923438612187526,9.923440433595536,1.002958592843422,19.78833524016628,5.442711484171525e-06,-0.00047750163361115483,0.0036156040730759287,0.007696999700733024
8.3,415,0,6.548093135043955,0.0005381208501109934,-0.0018955090453143214,1.0076207016929595,3.12575622191216,9.923445396683459,9.923447551296466,1.0029066709265122,19.789373904809942,5.803954827632296e-06,-0.0004779540284403083,0.003615769399708313,0.007748837976677357
8.4,420,0,6.619810067418909,0.0006136461908740846,-0.0019345925604728209,1.0077392431302756,3.125240528963363,9.923450594326464,9.923452990930691,1.0029547169322406,19.78843675272553,6.170274764016881e-06,-0.00047880976698877475,0.00361631140260954,0.007855597998434698
8.5,425,0,6.691325525111723,0.0007050652412165121,-0.0019675648774755616,1.0078720885382035,3.124643083061928,9.923455948184602,9.92345825940256,1.003014796388851,19.787261952924197,6.9808553910810645e-06,-0.0004779873268483392,0.0036145295280078926,0.007940109265490186
8.6,430,0,6.762704387314339,0.0008073336796749414,-0.00200185974460622,1.0078282738494133,3.1248271791268283,9.923461204631172,9.923463292268373,1.002999816322932,19.787567516509604,6.891274505260725e-06,-0.00047783840674558986,0.0036136190856721484,0.007727759251396453
8.7,435,0,6.83404008979849,0.0009098169343204172,-0.0020374509390660997,1.0076788355163806,3.125503197808202,9.923468790635072,9.923470786662852,1.0029323460371442,19.78891363086086,7.636865891669231e-06,-0.00047740839986687433,0.0036126572536829826,0.007758000983507132
8.8,440,0,6.905327132565151,0.001004553981214415,-0.0020794556846331683,1.0076315282277224,3.12574029160831,9.92347953259921,9.923481595958702,1.0029044470888282,19.789485677850962,7.5544792887960455e-06,-0.0004774365874240516,0.00361120086487432,0.00780156348008033
8.9,445,0,6.976482647569177,0.001111524669160189,-0.002113749538775005,1.0077458879477075,3.1251586855373628,9.923495423936851,9.923497854468488,1.0029789038870365,19.788049012815833,7.741534378880033e-06,-0.0004783718987937391,0.003611828633811598,0.007907435171923912
9.0,450,0,7.047454595198519,0.0012224608303186071,-0.0021418303761747567,1.0078643706810002,3.1246180346296324,9.923516389141335,9.923519377281384,1.0030366954117327,19.78695180879283,8.363112497189462e-06,-0.0004784756297766535,0.0036124086188067395,0.007878992096030898
9.1,455,0,7.118293171928378,0.0013335011398729554,-0.0021711342696470568,1.0078396287786764,3.124747909953758,9.923535760593825,9.923538791805221,1.003021591031919,19.787288490162574,8.455800287188175e-06,-0.00047866946888319717,0.0036133702157989944,0.007698812137200326
9.2,460,0,7.189081749985123,0.0014342521247877006,-0.0022025809047207853,1.0077079784913814,3.125397346543721,9.923550181322453,9.923552764431053,1.0029455928653144,19.78881573442177,8.613622745068383e-06,-0.00047735638539592173,0.003613737807143025,0.007795652226248353
9.3,465,0,7.259826989860243,0.001524454658298752,-0.0022437247799172045,1.0076358387893325,3.125790525350347,9.923560985295317,9.923563304904214,1.0028922970738314,19.789888373574087,8.040602174297362e-06,-0.00047755069138588624,0.0036134382404640064,0.007955644326618062
9.4,470,0,7.330467164530975,0.0016383207732867543,-0.002279824040974935,1.007701462270101,3.1254536628077076,9.92356755680955,9.923570129804377,1.0029357616013896,19.78904434309809,7.404673148414531e-06,-0.0004782166890393569,0.003611827608452245,0.007932305268636676
9.5,475,0,7.400952370788203,0.001762458023382148,-0.0023112737800424737,1.007820647789822,3.1249008287440527,9.923570148899822,9.923573157076367,1.0029948706481477,19.787884160690933,7.423445785192939e-06,-0.0004787249639193192,0.0036114292927038605,0.007776758876341475
9.6,480,0,7.471286594592363,0.001896495563829797,-0.002342277803650981,1.0078475816322647,3.124739712899833,9.923571283338154,9.923574407427527,1.0030199072710668,19.787392723693316,7.559882104546389e-06,-0.00047903115790859374,0.003610500518590243,0.007878407900498199
9.7,485,0,7.54154028036161,0.0020262222214787913,-0.0023763806273160134,1.0077511782686608,3.1251838480253142,9.923572205200728,9.923575287206418,1.0029733892623465,19.788312219339893,7.490727575998335e-06,-0.0004793283551656202,0.0036104490713171344,0.007800580177203609
9.8,490,0,7.611754513924858,0.002146398785960977,-0.002421082187981494,1.0076559259428677,3.1256373591573148,9.923572889376612,9.92357599343146,1.0029227311820121,19.78931314426557,7.548284643554837e-06,-0.0004797139298489128,0.003609978666219149,0.007832330813652418
9.9,495,0,7.681886243321577,0.002272659346414211,-0.0024557980210425556,1.0076780029023416,3.1255045460788056,9.923572614280863,9.923575873983685,1.0029433629196152,19.788905816367716,7.645112975573909e-06,-0.0004803015413159528,0.003610321128888927,0.007924034353130915
10.0,500,0,7.751880409749867,0.0023955648813015072,-0.0024798317881125726,1.0077790296834668,3.125090093046004,9.923570686922599,9.923574196891437,1.0029756495608813,19.788265450384834,7.297837251285522e-06,-0.00047971908747967973,0.003610320145090995,0.007653746188520801
10.1,505,0,7.8217362184666115,0.002525983931778226,-0.0025040908863893764,1.0078382390146445,3.1248165096836042,9.923569871553644,9.92357351625864,1.003004464289064,19.787695607701075,7.45322513684421e-06,-0.0004787368701499872,0.0036102814210821066,0.007781203145620727
10.2,510,0,7.891489202760427,0.0026535392445468696,-0.002537735257319839,1.0077875086433101,3.1250697871599127,9.92357424016963,9.923577861084802,1.002974098443246,19.788303359952288,6.989539874879824e-06,-0.0004785416805930254,0.0036112728483885803,0.007879805301893172
10.3,515,0,7.961187449391728,0.002780217278103361,-0.0025823174922714486,1.0076841729334398,3.125553982529997,9.923583000986886,9.923586444032983,1.0029224268552013,19.789339989434136,7.94969355233377e-06,-0.000477929332447502,0.0036122446345103754,0.0079771021903586
10.4,520,0,8.030837262675849,0.0029066143469135383,-0.0026208285765432506,1.0076430321750645,3.12574433450061,9.923591174037314,9.92359433808249,1.0029030940802077,19.789737207229805,7.766889826399392e-06,-0.0004784509541195803,0.0036114261325863595,0.007786634394218222
10.5,525,0,8.10038210360597,0.003041362740775358,-0.0026501936247881135,1.007708557387797,3.1254279177208595,9.923600059524174,9.923603289275455,1.0029403128124657,19.789020667536008,7.764527396814103e-06,-0.0004784756417279823,0.003610617657216153,0.007820166975940616
