time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,chord_index,chord_fraction,panel_chord,panel_circulation,pressure_jump_coefficient,panel_force_x,panel_force_y,panel_force_z,span_coordinate_normalized
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_0,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_0:orig:0,orig,0,-1.1065503358840942,1.1065503358840942,-1.2279489040374756,-0.9848407506942749,0,0.08333326131105423,0.09896687418222427,-1.9698134660720825,-5.686790466308594,0.13095027208328247,-3.0434532165527344,1.836207389831543,0.9514419688809288
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_0,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_0:orig:0,orig,0,-1.1065503358840942,1.1065503358840942,-1.2279489040374756,-0.9848407506942749,1,0.24999985098838806,0.09896696358919144,-0.6314985156059265,-1.8231148719787598,0.36231017112731934,-0.3091105818748474,0.23173214495182037,0.9514419688809288
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_0,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_0:orig:0,orig,0,-1.1065503358840942,1.1065503358840942,-1.2279489040374756,-0.9848407506942749,2,0.41666659712791443,0.09896701574325562,-0.22321145236492157,-0.6444035768508911,0.13960812985897064,-0.0957351103425026,0.06878148019313812,0.9514419688809288
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_0,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_0:orig:0,orig,0,-1.1065503358840942,1.1065503358840942,-1.2279489040374756,-0.9848407506942749,3,0.5833333134651184,0.09896696358919144,0.05725187808275223,0.16528424620628357,-0.03546793758869171,0.027050353586673737,-0.01732025481760502,0.9514419688809288
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_0,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_0:orig:0,orig,0,-1.1065503358840942,1.1065503358840942,-1.2279489040374756,-0.9848407506942749,4,0.7499999403953552,0.09896691888570786,0.37767064571380615,1.0903228521347046,-0.20881640911102295,0.2352929264307022,-0.134630024433136,0.9514419688809288
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_0,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_0:orig:0,orig,0,-1.1065503358840942,1.1065503358840942,-1.2279489040374756,-0.9848407506942749,5,0.9166666865348816,0.09896698594093323,1.0475249290466309,3.0241682529449463,-0.23748940229415894,1.358610987663269,-0.7462571859359741,0.9514419688809288
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_1,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_1:orig:0,orig,0,-1.3330209255218506,1.3330209255218506,-1.454651117324829,-1.2117725610733032,0,0.08333327621221542,0.09711319208145142,-2.3597962856292725,-6.942697525024414,-0.04530305415391922,-4.135021209716797,2.319593667984009,0.8610878203392704
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_1,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_1:orig:0,orig,0,-1.3330209255218506,1.3330209255218506,-1.454651117324829,-1.2117725610733032,1,0.24999992549419403,0.09711331874132156,-0.8124535083770752,-2.39029598236084,0.36465996503829956,-0.4124460220336914,0.2692581117153168,0.8610878203392704
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_1,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_1:orig:0,orig,0,-1.3330209255218506,1.3330209255218506,-1.454651117324829,-1.2117725610733032,2,0.41666659712791443,0.09711331874132156,-0.2953740358352661,-0.869011402130127,0.1448720395565033,-0.12944582104682922,0.0830020010471344,0.8610878203392704
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_1,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_1:orig:0,orig,0,-1.3330209255218506,1.3330209255218506,-1.454651117324829,-1.2117725610733032,3,0.583333432674408,0.09711327403783798,0.08452292531728745,0.24867255985736847,-0.04057171568274498,0.04160808026790619,-0.024955714121460915,0.8610878203392704
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_1,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_1:orig:0,orig,0,-1.3330209255218506,1.3330209255218506,-1.454651117324829,-1.2117725610733032,4,0.7499998211860657,0.09711327403783798,0.5078242421150208,1.4940556287765503,-0.2098727822303772,0.3435123860836029,-0.19433385133743286,0.8610878203392704
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_1,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_1:orig:0,orig,0,-1.3330209255218506,1.3330209255218506,-1.454651117324829,-1.2117725610733032,5,0.9166666865348816,0.09711331874132156,1.310248851776123,3.8548452854156494,-0.14032649993896484,1.9342927932739258,-1.0808876752853394,0.8610878203392704
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_2,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_2:orig:0,orig,0,-1.5599141120910645,1.5599141120910645,-1.6815822124481201,-1.4389479160308838,0,0.0833333283662796,0.0952390655875206,-2.48710298538208,-7.461232662200928,-0.10993766784667969,-4.606391429901123,2.4972000122070312,0.7705650698348616
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_2,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_2:orig:0,orig,0,-1.5599141120910645,1.5599141120910645,-1.6815822124481201,-1.4389479160308838,1,0.25000008940696716,0.09523912519216537,-0.8680702447891235,-2.604182481765747,0.31701210141181946,-0.44266825914382935,0.2675386667251587,0.7705650698348616
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_2,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_2:orig:0,orig,0,-1.5599141120910645,1.5599141120910645,-1.6815822124481201,-1.4389479160308838,2,0.41666656732559204,0.09523902833461761,-0.31667906045913696,-0.9500278830528259,0.126039057970047,-0.1374039202928543,0.0827079713344574,0.7705650698348616
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_2,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_2:orig:0,orig,0,-1.5599141120910645,1.5599141120910645,-1.6815822124481201,-1.4389479160308838,3,0.583333432674408,0.09523912519216537,0.09467117488384247,0.2840104401111603,-0.03668108582496643,0.046334028244018555,-0.0268691573292017,0.7705650698348616
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_2,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_2:orig:0,orig,0,-1.5599141120910645,1.5599141120910645,-1.6815822124481201,-1.4389479160308838,4,0.7500000596046448,0.09523902088403702,0.5490916967391968,1.6472591161727905,-0.1812579184770584,0.3751453161239624,-0.21111929416656494,0.7705650698348616
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_2,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_2:orig:0,orig,0,-1.5599141120910645,1.5599141120910645,-1.6815822124481201,-1.4389479160308838,5,0.916666567325592,0.0952390730381012,1.390255093574524,4.170722484588623,-0.08866783231496811,2.137962579727173,-1.2035579681396484,0.7705650698348616
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_3,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_3:orig:0,orig,0,-1.7870110273361206,1.7870110273361206,-1.9086257219314575,-1.6662508249282837,0,0.08333336561918259,0.09335546940565109,-2.5221753120422363,-7.719114303588867,-0.1257144808769226,-4.806710720062256,2.557990312576294,0.679961038440653
0.0,0,blade_2,blade_2_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_3,blade_2_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_3:orig:0,orig,0,-1.7870110273361206,1.7870110273361206,-1.9086257219314575,-1.6662508249282837,1,0.25,0.09335552901029587,-0.8833281993865967,-2.703423023223877,0.26897743344306946,-0.4486180245876312,0.25888288021087646,0.679961038440653
