time,step,group_id,vortex_centroid_x,vortex_centroid_y,vortex_centroid_z,major_radius,tube_circulation,linear_impulse_x,linear_impulse_magnitude,impulse_radius,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,max_vortex_strength_magnitude
0.0,0,0,3.0728064169683247e-18,-0.0010992424268143266,7.312848947463036e-05,1.0031406193982413,3.1357489689339952,9.89032979850859,9.89032979850859,1.0008241962893707,19.76436987670305,0.0,-0.00046889617090073443,0.0036253976157922807,0.006902420784791573
0.1,5,0,0.09491593594000584,-0.0011504955113366942,6.440324499289166e-05,1.0038965019604682,3.133965484886416,9.895831197421785,9.895831197761822,1.001196345509537,19.76801302191241,4.0634234250713774e-06,-0.00046315791346884794,0.0036200997177591177,0.0071152045257455035
0.2,10,0,0.18811140772606288,-0.0011846619385319974,5.731885009338419e-05,1.0044770170269735,3.13257080288768,9.899921927897823,9.899921928917841,1.0014770398341395,19.770641832302868,-6.616720712671054e-06,-0.00047731398674955017,0.0036381181707270116,0.007241216865318423
0.3,15,0,0.28018573926998364,-0.0012116052279307562,5.0378785700221414e-05,1.005011505753553,3.1310858230177003,9.903128265135795,9.903128266852177,1.0017434833693406,19.771784755800432,1.1664489184479154e-05,-0.0004342684817699727,0.003631882042157031,0.0072390201574349215
0.4,20,0,0.37115339056980984,-0.0012399240449735885,4.914916833002255e-05,1.005321730585292,3.1304520662339366,9.90575865384177,9.905758655930207,1.001903148844287,19.773884666111037,2.5666445946426197e-05,-0.00039741358017408857,0.0036534490382678086,0.007262987480138472
0.5,25,0,0.4613592468702665,-0.0012507039632871854,4.372185700875615e-05,1.005691345171454,3.1294079395390537,9.908080074437356,9.908080077179356,1.0021038772500295,19.774556913938067,4.3406598413398e-05,-0.00036227598325666577,0.0036326947027305323,0.0072507121424824714
0.6,30,0,0.5507489764165983,-0.0012602282087287473,3.670335284674967e-05,1.0059350392722692,3.1288527442544574,9.90993583962303,9.909935843596392,1.0022265654052596,19.77583948713077,5.009974881553525e-05,-0.00039364003210096143,0.00365391173703955,0.0072228834969912765
0.7,35,0,0.6396424520134338,-0.0012776781146412858,3.547073518736704e-05,1.0062199541575945,3.127986256771717,9.911651596298348,9.911651602658749,1.002393850368483,19.775962510175408,3.939660602125805e-05,-0.0003731421638768495,0.0036094532781945077,0.007193256938698766
0.8,40,0,0.7277957416363817,-0.0012891337530800257,3.9248341701733804e-05,1.0064103884013278,3.127545149207067,9.91308130905667,9.913081311822323,1.0024901101981558,19.77691592361518,1.0964022678194851e-05,-0.0003803537281754643,0.0036055423075822546,0.007193687945346697
0.9,45,0,0.8155171763574401,-0.0013021123046591324,2.991219833987577e-05,1.006491503386354,3.1276951078675936,9.914364400926127,9.914364411185637,1.002490997352654,19.779458244247927,5.832474909706065e-07,-0.00031011879511311236,0.003615305525357826,0.007143016623689435
1.0,50,0,0.9027515906854757,-0.001299496223652648,3.407066782900848e-05,1.0068474590642604,3.1262247464447515,9.915514618552985,9.915514628152279,1.0027242358185864,19.777151631440574,1.7033491024387448e-05,-0.00030754243276476245,0.0036657757956248815,0.007143347211278342
1.1,55,0,0.9894628800122383,-0.001325688178235903,3.1534673029995294e-05,1.0068560663965418,3.1266128164025555,9.916595062808064,9.916595089434361,1.00270045750892,19.779775734960495,2.0866720286782936e-05,-0.0002623059991719856,0.003554646835832287,0.0071709959201697315
1.2,60,0,1.075818809358561,-0.0013386356564236276,2.1158097054932423e-05,1.0069723725365491,3.1264672804716636,9.917526754244978,9.917526772987772,1.002725513912364,19.78113977431822,4.859807110424441e-05,-0.00026922165442044843,0.0035636702392025654,0.007181598643627894
1.3,65,0,1.1617900296206747,-0.001356280429369182,1.6912942029611943e-05,1.0072185107828102,3.12562538652559,9.918455020885093,9.918455044259693,1.0028443504312596,19.780646996703716,4.8466267567270904e-05,-0.0003232822060823537,0.0036155671670243805,0.007255375440648007
1.4,70,0,1.247322437168428,-0.001348438090073206,2.8707860039954487e-05,1.0072156971583217,3.125683966809476,9.919227349929864,9.919227381858505,1.002906445876266,19.78096246692644,-8.105299964533685e-08,-0.0003245978107528913,0.0036698235378196387,0.007244446882776551
1.5,75,0,1.3324778127305832,-0.001374585552362712,1.8596239179958597e-05,1.0073969882832612,3.1252594307479704,9.919921837731216,9.91992187264773,1.0029323884263637,19.781835719180307,-2.022440084203936e-05,-0.0002631543446938167,0.0037207326834085563,0.0073374926874072485
1.6,80,0,1.4174545581972728,-0.0013726397619894088,1.1466107344968863e-05,1.0073866514815277,3.1255526408351773,9.920641078404909,9.92064112836211,1.002921305558285,19.783488641393845,-3.8573498402638684e-05,-0.0002942250725297413,0.0036817917554401447,0.007172514188023711
1.7,85,0,1.5018795066091273,-0.0013685677236690444,8.529815412325681e-06,1.0076083210200653,3.124616884628752,9.921310948631152,9.921310996445909,1.0030686799297313,19.781917619321806,-6.0794044723921914e-05,-0.00029579970655291277,0.003699957834669476,0.007450238592365184
1.8,90,0,1.586163087989119,-0.001371051232230474,6.802114161025521e-06,1.0076099774536522,3.1247537708391815,9.921786414541433,9.921786468411991,1.0030711587527947,19.782816765958277,-3.9307871820604134e-05,-0.0002735818838175419,0.003745429996229177,0.007367545715487164
1.9,95,0,1.6700393149613009,-0.0013906787752609071,9.52016542558341e-06,1.0076573280465781,3.1247901908973947,9.922300212125403,9.922300271323822,1.0030642745378675,19.78397700565147,-1.7875384632048963e-05,-0.0002907742916704592,0.003748477330418609,0.0072187367339239805
2.0,100,0,1.7537296269592086,-0.0013930224833566473,4.533087137378782e-06,1.0077983006137612,3.1243145359693485,9.922883666141159,9.922883767338064,1.003135639752439,19.783732875420327,-7.669084886963162e-05,-0.00026529887179549405,0.0037633365602687263,0.007450306853780906
2.1,105,0,1.8370164400138866,-0.0013946673238227506,-4.135940707131202e-06,1.0078461595726207,3.1242470411867393,9.923374211293421,9.923374244549882,1.0031592573326538,19.784244968113235,-1.9911661424787397e-05,-0.00019136254772433858,0.0037008566767404716,0.0072820487255044666
2.2,110,0,1.9201316609721257,-0.0014065871090206423,-4.745978378657245e-06,1.0078643442240245,3.124267203074863,9.923693819582173,9.92369388664988,1.0031669959864764,19.784729614018644,1.6520021713262167e-05,-0.00014883865843984267,0.003676501849668057,0.007460301365037864
2.3,115,0,2.002957957812582,-0.0014231055556721587,-3.4443332385805457e-06,1.0079288379725164,3.124041202877036,9.9240706789986,9.924070834399279,1.0032134788904064,19.78456438877933,-2.070866288317319e-05,-0.00018016696571976354,0.003658025899383688,0.007231853918198044
2.4,120,0,2.085498618538622,-0.0014283359238766505,-2.12656539401565e-05,1.0080586793367243,3.123612825450061,9.924527322862396,9.924527432183645,1.0032679835936233,19.784399770507587,-1.6472058457672745e-05,-0.00018349555330132716,0.0037036620325636704,0.007470449241422172
2.5,125,0,2.1677608679495646,-0.0014255316501251586,-2.9400940990841216e-05,1.0080511486937311,3.1238180117281487,9.9248472375548,9.92484728600166,1.0032419109625181,19.785551575451397,-5.4418003065936915e-06,-0.00016414849934420772,0.00370858439985966,0.007422536844510757
2.6,130,0,2.2498892293303805,-0.0014209104484419505,-4.0454814135141324e-05,1.0080002148579392,3.124143824568752,9.925161415103128,9.925161505167287,1.0032197330798431,19.786615390224533,-6.293794490908056e-06,-7.772731024147106e-05,0.003725745008694048,0.007518275429412704
2.7,135,0,2.331720445170438,-0.001417388494743668,-4.942575921679136e-05,1.0081855870129957,3.1232730874847285,9.92544045454739,9.925440743716875,1.0033431377869666,19.784738380947157,-0.00011023795190079344,-0.00014172773074960787,0.0037302203417368673,0.007353195306492328
2.8,140,0,2.4132820216070234,-0.0014285034944294805,-5.554625640422291e-05,1.0081991565434592,3.123295866886754,9.925735598093764,9.925735674775035,1.0033521293218752,19.785148971544885,-0.00015418685560897316,-0.0001907808113514875,0.0037123154270091163,0.007476384638314002
2.9,145,0,2.4945973385566815,-0.0014396616968842047,-6.662353301850146e-05,1.0082829156136048,3.1231495452281153,9.926016492827138,9.9260165363656,1.0033441737988202,19.78586569907338,-0.0001259035719258783,-0.00010894915715198294,0.003773546500418945,0.007531992786953077
3.0,150,0,2.5757814816514806,-0.0014442437740389432,-6.882246486453497e-05,1.0080601237518705,3.124282948227223,9.926217027556003,9.926217202799714,1.0032221385074542,19.788672561726884,-0.00010460661329103615,-6.348198457573062e-05,0.003743232917656769,0.007584117054311598
3.1,155,0,2.6568221540466714,-0.0014333750441569758,-7.465818522659754e-05,1.0083622541602915,3.1228556319743195,9.926511110682076,9.92651130298289,1.0034096671137118,19.785560431237034,-0.00013627096070001343,-0.00012646430928953123,0.0037350260508048905,0.007406163944438922
3.2,160,0,2.737344370818195,-0.0014387043057902935,-7.776213525223067e-05,1.0084200682316953,3.122630974641675,9.926788489995072,9.926788603290007,1.0034523573351024,19.785271379804954,-0.00017339211923195208,-0.00015117757652660657,0.0036254223033900246,0.0075625785446413706
3.3,165,0,2.817932080329887,-0.0014364949383272277,-9.661075901066633e-05,1.0081996319402076,3.123774434174883,9.926996383452698,9.926996467225974,1.0033253698970879,19.788189883495512,-0.00013280572768259447,-0.00013870924081516023,0.003648697651215116,0.0074261247545925
3.4,170,0,2.8982440648404895,-0.0014218801591569796,-0.00011014401068918234,1.0084259702099165,3.122847413599857,9.927144251198277,9.927144441816667,1.0034129047270959,19.78675856180385,-0.00014184098031685966,-6.44309749304739e-05,0.003728758336304594,0.007802694266902104
3.5,175,0,2.9783346842470406,-0.00142027421721129,-0.00013296401106268946,1.0083631166062645,3.123175774285798,9.927315641768907,9.927315859927539,1.0033872733878375,19.787605689693358,-0.0001356980608449021,-0.00012682709555633664,0.0037513061076452914,0.0075045184402507585
3.6,180,0,3.0582373489700454,-0.001415292579744882,-0.0001450416003505763,1.0085011435938322,3.1225478874113906,9.927554816479475,9.927555007734595,1.0034758544169324,19.78633559350161,-0.00011596379575995464,-0.00015956608343969947,0.0037905829638065214,0.007459262174274849
