time,step,surface,force_density,force_units,moment_units,lift,drag,lift_coefficient,drag_coefficient,panel_count,rotational_power,translational_power,power,force_x,force_y,force_z,moment_x,moment_y,moment_z,rotation_centre_x,rotation_centre_y,rotation_centre_z,translation_velocity_x,translation_velocity_y,translation_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,position_x,position_y,position_z,centroid_x,centroid_y,centroid_z
0.0025,1,wing_0,1.0,N,N*m,232.00372533699365,24.260856243652263,29.00046566712421,3.0326070304565333,4,-16.808712265641578,0.0,-16.808712265641578,24.260856243652263,-0.17400282662827665,232.00372533699365,-56.02904088547193,-145.2240443399931,5.726201183952383,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.49726094768413664,3.919817005049176e-05,-0.052264216934512275
0.0025,1,wing_1,1.0,N,N*m,216.19251588285863,22.61854210693528,27.024064485357332,2.8273177633669104,4,-16.537179556029923,0.0,-16.537179556029923,22.61854210693528,-0.1621444173142228,216.19251588285863,-55.12393185343308,-477.84286697979627,5.387855539734451,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.097260947684137,-7.330181940259918e-05,0.0977357408779897
0.005,2,wing_0,1.0,N,N*m,1.3611970403712186,0.01944375919975392,0.17014963004640235,0.0024304698999692404,4,-0.1076049996727524,0.0,-0.1076049996727524,0.01944375919975392,-0.002041797091904874,1.3611970403712186,-0.35868333224250804,-0.2744642152136247,-0.01645302036962039,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.49726094768413664,7.83963180521763e-05,-0.052264172836577166
0.005,2,wing_1,1.0,N,N*m,1.24543926926445,0.02683919353947803,0.15567990865805628,0.003354899192434754,4,-0.1054344676037591,0.0,-0.1054344676037591,0.02683919353947803,-0.0018681603050171229,1.24543926926445,-0.3514482253458637,-2.230514929004867,-0.01388163284284717,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.097260947684137,-0.000146603597572903,0.09773565841345445
0.0075,3,wing_0,1.0,N,N*m,1.3607081798179257,0.019492622090885262,0.17008852247724074,0.002436577761360658,4,-0.10759666447978261,0.0,-0.10759666447978261,0.019492622090885262,-0.003061598571039664,1.3607081798179257,-0.35865554826594204,-0.2745714241660581,-0.016630799005143318,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.49726094768413664,0.00011759442195577453,-0.052264099340046215
0.0075,3,wing_1,1.0,N,N*m,1.2441876358073007,0.026859095967110818,0.15552345447591262,0.0033573869958888527,4,-0.10541469818960231,0.0,-0.10541469818960231,0.026859095967110818,-0.0027994269046009287,1.2441876358073007,-0.35138232729867436,-2.2281726454913477,-0.01550820136709231,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.097260947684137,-0.00021990529327872713,0.09773552097261394
0.01,4,wing_0,1.0,N,N*m,1.3602257244317504,0.019541513749393242,0.17002821555396883,0.0024426892186741557,4,-0.10758841138459975,0.0,-0.10758841138459975,0.019541513749393242,-0.004080689415370839,1.3602257244317504,-0.3586280379486658,-0.27468142571832255,-0.016808928861429213,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.49726094768413664,0.00015679245971253478,-0.05226399644496076
0.01,4,wing_1,1.0,N,N*m,1.2429375599083787,0.026879065190832045,0.15536719498854737,0.003359883148854006,4,-0.10539494816692456,0.0,-0.10539494816692456,0.026879065190832045,-0.003728823866203456,1.2429375599083787,-0.35131649388974856,-2.225834302601746,-0.017131296949253107,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.097260947684137,-0.0002932068652877207,0.09773532855554545
0.0125,5,wing_0,1.0,N,N*m,1.3597496678595355,0.01959043470639996,0.16996870848244197,0.0024488043382999954,4,-0.10758024049783468,0.0,-0.10758024049783468,0.01959043470639996,-0.005099085156457334,1.3597496678595355,-0.35860080165944896,-0.2747942074221954,-0.01698741627129634,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.49726094768413664,0.00019599040927359426,-0.052263864151378694
0.0125,5,wing_1,1.0,N,N*m,1.2416890334662667,0.026899099643517263,0.15521112918328336,0.0033623874554396583,4,-0.10537521736266116,0.0,-0.10537521736266116,0.026899099643517263,-0.004656355702186324,1.2416890334662667,-0.35125072454220385,-2.223499875315073,-0.018750930431239633,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.097260947684137,-0.00036650827236797695,0.09773508116235724
