time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,power,rotational_power,translational_power
0.0625,5,-0.3057224678867931,0.007252431230332119,0.0,-9.710318,0.0,-152.5956,5.42138370995815e-06,-43.56718689738773,-4.2583103666664346e-07,-152.86123394339654,3.6262156151660596,50.0,10.0,1.08427674199163e-09,-0.08713437379477545,-8.516620733332869e-11,-5.161762237548828e-09,-0.010836549758911133,-2.2531021386384964e-10,-15.308300971984863,15.306568499616928,0.0,280,0.0,0.0,0.0
0.125,10,-0.34771540917838356,0.007593998706710203,0.0,-11.370147,0.0,-173.52705,-1.7164092346533266e-05,-46.6590807212051,4.897322008479144e-07,-173.85770458919177,3.796999353355101,50.0,10.0,-3.4328184693066532e-09,-0.0933181614424102,9.794644016958288e-11,-1.0025501251220702e-08,-0.006554590702056885,4.665227606892585e-10,-17.407089233398438,17.40245474205349,0.0,560,0.0,0.0,0.0
0.1875,15,-0.37094439227995524,0.007474651211762714,0.0,-12.441863,0.0,-185.09215,-1.986152782151862e-05,-48.645301411743276,-2.859462060128895e-07,-185.47219613997763,3.737325605881357,50.0,10.0,-3.972305564303724e-09,-0.09729060282348655,-5.71892412025779e-11,-1.430511474609375e-09,-0.0047445020675659175,1.923413947224617e-10,-18.566986083984375,18.558900090250038,0.0,840,0.0,0.0,0.0
0.25,20,-0.38565139987216857,0.007276684616401248,0.0,-13.18137,0.0,-192.40904,8.234140718599292e-06,-49.991043564281426,-3.160517800682855e-07,-192.82569993608428,3.638342308200624,50.0,10.0,1.6468281437198585e-09,-0.09998208712856285,-6.32103560136571e-11,-9.053945541381836e-09,-0.0037775297164916993,-7.882947102189064e-10,-19.300891876220703,19.289033537027525,0.0,1120,0.0,0.0,0.0
0.3125,25,-0.39562970816747955,0.007082705164257375,0.0,-13.712824,0.0,-197.37076,2.3745319086998506e-05,-50.94447596697137,-8.782042129305834e-07,-197.8148540837398,3.5413525821286873,50.0,10.0,4.749063817399702e-09,-0.10188895193394273,-1.7564084258611667e-10,1.0198354721069336e-08,-0.003203563213348389,-4.920409992337227e-10,-19.798587799072266,19.782701170489926,0.0,1400,0.0,0.0,0.0
0.375,30,-0.40272862583445207,0.00691422879562647,0.0,-14.106097,0.0,-200.89937,1.4647600945494332e-05,-51.64268641243689,1.3157040992537242e-06,-201.36431291722604,3.457114397813235,50.0,10.0,2.9295201890988664e-09,-0.10328537282487378,2.6314081985074484e-10,1.5676021575927735e-09,-0.0028356945514678954,-2.897810190916061e-10,-20.15251922607422,20.13243016519042,0.0,1680,0.0,0.0,0.0
0.4375,35,-0.4079161833815518,0.006773455183049645,0.0,-14.402279,0.0,-203.47714,-2.348274895069835e-05,-52.1645621675998,6.884792618431362e-06,-203.9580916907759,3.3867275915248225,50.0,10.0,-4.69654979013967e-09,-0.1043291243351996,1.3769585236862725e-09,-1.0764598846435548e-08,-0.0025905439853668214,1.6814097762107848e-09,-20.41107749938965,20.386641332091827,0.0,1960,0.0,0.0,0.0
0.5,40,-0.41185016712008743,0.006657120554143594,0.0,-14.6316595,0.0,-205.43158,-0.0002204747175493793,-52.56611893395893,1.606884590596349e-05,-205.9250835600437,3.328560277071797,50.0,10.0,-4.409494350987586e-08,-0.10513223786791787,3.213769181192698e-09,-3.663301467895508e-08,-0.0024164156913757326,2.910476177930832e-09,-20.607126235961914,20.57824407243909,0.0,2240,0.0,0.0,0.0
0.5625,45,-0.41486328879778567,0.006560038483777922,0.0,-14.811321,0.0,-206.92818,-0.00014705546700355399,-52.87915510707535,2.3757594469101667e-05,-207.43164439889284,3.280019241888961,50.0,10.0,-2.9411093400710797e-08,-0.10575831021415069,4.751518893820334e-09,-3.972053527832031e-08,-0.002294205665588379,5.152774974703789e-09,-20.757217407226562,20.72378492941216,0.0,2520,0.0,0.0,0.0
0.625,50,-0.41722109586339995,0.006480336677163107,0.0,-14.953769,0.0,-208.09912,-0.00014271755292938337,-53.12709879048634,7.984151545186932e-06,-208.61054793169998,3.240168338581553,50.0,10.0,-2.8543510585876675e-08,-0.10625419758097268,1.5968303090373864e-09,-3.7211179733276365e-08,-0.0022046072483062743,2.039596438407898e-09,-20.87464714050293,20.83661149112295,0.0,2800,0.0,0.0,0.0
