time,step,surface,force_density,force_units,moment_units,lift,drag,lift_coefficient,drag_coefficient,panel_count,rotational_power,translational_power,power,force_x,force_y,force_z,moment_x,moment_y,moment_z,rotation_centre_x,rotation_centre_y,rotation_centre_z,translation_velocity_x,translation_velocity_y,translation_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,position_x,position_y,position_z,centroid_x,centroid_y,centroid_z
0.01,1,front_wing,1.0,N,N*m,9.80583753805929,1.2624365483677051,2.002826294538254,0.25785060219928624,24,0.0,0.0,0.0,1.2624365483677051,-0.00018980633997146663,9.80583753805929,-0.0003296967241254098,-3.9394776249454426,-5.9915052002279014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368674617577629,2.8345154836222345e-18,-0.051813838487944935
0.01,1,rear_wing,1.0,N,N*m,9.253823931570928,1.2020360178321112,1.8900784173960232,0.2455138925310685,24,0.0,0.0,0.0,1.2020360178321112,-3.13738106129603e-06,9.253823931570928,4.356448612834185e-05,-9.278435052936182,-1.0456090226359203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968674617577629,2.8345154836222345e-18,-0.051813838487944935
0.02,2,front_wing,1.0,N,N*m,1.0601454799920287,0.036670085906869536,0.2165329820245157,0.00748980512803708,24,0.0,0.0,0.0,0.036670085906869536,-0.0002513320810843992,1.0601454799920287,0.00013559780417328558,-0.3017735309875601,-0.00015886246672302217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368674617577629,2.8345154836222345e-18,-0.051813838487944935
0.02,2,rear_wing,1.0,N,N*m,0.9630663636718326,0.0423330732223378,0.19670473114212272,0.008646461033974226,24,0.0,0.0,0.0,0.0423330732223378,-4.152681697289069e-06,0.9630663636718326,6.298360540928603e-05,-0.8558136103017951,-1.456502734693344e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968674617577629,2.8345154836222345e-18,-0.051813838487944935
