time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,unsteady_force_x,unsteady_force_y,unsteady_force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,force_density,force_units,moment_units,reference_speed,reference_speed_units,power,rotational_power,translational_power
0.01,1,3.8929047119342757,0.5033644947303546,3.940843975342268e-05,2.4644725661998157,-0.00019294372103275743,19.05966146963021,2.3106110721315494,-4.102940522729418e-20,16.44085206285054,-0.00027552547049022186,-5.627133512632814,5.099930142485332e-06,19.05966146963021,2.4644725661998157,8.0,0.6119999999999999,-6.252847460290076e-05,-1.6901953313127214,1.15739155375938e-06,-6.327946976830417e-05,-0.6840721530167974,8.949929876238311e-06,0.6604737074991857,-0.6604737074991855,0.0,230,1.0,N,N*m,4.0,m/s,0.0,0.0,0.0
0.02,2,0.41323771316663843,0.01613626616201131,5.21823453393979e-05,0.07900315912920736,-0.0002554847627816921,2.0232118436638613,-0.07083461986062854,-1.3690006737516106e-20,-0.5040145094529114,0.00021262626922292048,-0.36185284739926893,-7.349312503002951e-05,2.0232118436638613,0.07900315912920736,8.0,0.6119999999999999,4.8253964511374475e-05,-0.10868801885070319,-1.667872300064214e-05,4.7259540745344636e-05,-0.0009458242962075155,-6.36030064344264e-06,0.6370085463290963,-0.6370085463290966,0.0,264,1.0,N,N*m,4.0,m/s,0.0,0.0,0.0
