time,step,particle,particle_index,provenance,event_type,event_name,process,surface,panel,interval_start,interval_end,start_x,start_y,start_z,end_x,end_y,end_z,crossing_x,crossing_y,crossing_z,core_radius,closest_distance,surface_tolerance
0.02,2,196,196,active_particle_index,3,core_overlap,advective_transport,front_wing,3,0.01,0.0103125,0.6141749056471707,-1.1932629759796862e-05,-0.08350930644284572,0.6536197786121274,-3.476782119727618e-05,-0.0854750617962472,0.6141749056471707,-1.1932629759796862e-05,-0.08350930644284572,0.18975495894559494,0.020014068700333506,0.0014107838859328968
0.02,2,196,196,active_particle_index,3,core_overlap,advective_transport,rear_wing,48,0.0196875,0.02,0.6141749056471707,-1.1932629759796862e-05,-0.08350930644284572,0.6536197786121274,-3.476782119727618e-05,-0.0854750617962472,0.6536197786121274,-3.476782119727618e-05,-0.0854750617962472,0.18975495894559494,0.07718079350829414,0.0014107838859328968
0.02,2,197,197,active_particle_index,3,core_overlap,advective_transport,front_wing,3,0.01,0.0103125,0.6284154235370281,0.037476099434103134,-0.08270386670407848,0.667850757065226,0.03750953836983963,-0.08446037972396944,0.6284154235370281,0.037476099434103134,-0.08270386670407848,0.18975495894559494,0.03956102861146616,0.0014107838859328968
0.02,2,197,197,active_particle_index,3,core_overlap,advective_transport,rear_wing,48,0.0196875,0.02,0.6284154235370281,0.037476099434103134,-0.08270386670407848,0.667850757065226,0.03750953836983963,-0.08446037972396944,0.667850757065226,0.03750953836983963,-0.08446037972396944,0.18975495894559494,0.07419541685117934,0.0014107838859328968
0.02,2,198,198,active_particle_index,3,core_overlap,advective_transport,front_wing,3,0.01,0.0103125,0.6026247954004738,0.07498803206386292,-0.08188657774833828,0.6421203046107115,0.07505485714715453,-0.08383983131987767,0.6026247954004738,0.07498803206386292,-0.08188657774833828,0.18975495894559505,0.019782001217458538,0.0014107838859328968
0.02,2,198,198,active_particle_index,3,core_overlap,advective_transport,rear_wing,48,0.0196875,0.02,0.6026247954004738,0.07498803206386292,-0.08188657774833828,0.6421203046107115,0.07505485714715453,-0.08383983131987767,0.6408860699478915,0.07505276886330166,-0.08377879214576707,0.18975495894559505,0.07866948013490427,0.0014107838859328968
0.02,2,199,199,active_particle_index,3,core_overlap,advective_transport,front_wing,7,0.01,0.0103125,0.6168686124987746,0.11247655510468949,-0.0810821761281286,0.6563943760568316,0.11257740140737074,-0.08268618180661906,0.6168686124987746,0.11247655510468949,-0.0810821761281286,0.18975495894559505,0.03956733483488068,0.0014107838859328968
0.02,2,199,199,active_particle_index,3,core_overlap,advective_transport,rear_wing,52,0.0196875,0.02,0.6168686124987746,0.11247655510468949,-0.0810821761281286,0.6563943760568316,0.11257740140737074,-0.08268618180661906,0.6563943760568316,0.11257740140737074,-0.08268618180661906,0.18975495894559505,0.08064417751322438,0.0014107838859328968
0.02,2,200,200,active_particle_index,3,core_overlap,advective_transport,front_wing,7,0.01,0.0103125,0.5910749671402655,0.14998852304082655,-0.08026392968902842,0.6306783472711366,0.15008861056271375,-0.08201223112097293,0.5910749671402655,0.14998852304082655,-0.08026392968902842,0.18975495894559508,0.019785333631284614,0.0014107838859328968
0.02,2,200,200,active_particle_index,3,core_overlap,advective_transport,rear_wing,52,0.0196875,0.02,0.5910749671402655,0.14998852304082655,-0.08026392968902842,0.6306783472711366,0.15008861056271375,-0.08201223112097293,0.6306783472711366,0.15008861056271375,-0.08201223112097293,0.18975495894559508,0.10855574852884435,0.0014107838859328968
0.02,2,201,201,active_particle_index,3,core_overlap,advective_transport,front_wing,11,0.01,0.0103125,0.6053222162386422,0.18747820790896977,-0.07946060545656011,0.6449723263920407,0.18758673872546164,-0.08080840646552423,0.6053222162386422,0.18747820790896977,-0.07946060545656011,0.18975495894559508,0.03957423294091452,0.0014107838859328968
0.02,2,201,201,active_particle_index,3,core_overlap,advective_transport,rear_wing,52,0.0196875,0.02,0.6053222162386422,0.18747820790896977,-0.07946060545656011,0.6449723263920407,0.18758673872546164,-0.08080840646552423,0.6449723263920407,0.18758673872546164,-0.08080840646552423,0.18975495894559508,0.11885857726320845,0.0014107838859328968
0.02,2,202,202,active_particle_index,3,core_overlap,advective_transport,front_wing,11,0.01,0.0103125,0.5795252716716895,0.22498968486814322,-0.07864132089890238,0.6192436170728357,0.22508248620973834,-0.08011644508692506,0.5795252716716895,0.22498968486814322,-0.07864132089890238,0.1897549589455949,0.019788899324942287,0.0014107838859328968
0.02,2,202,202,active_particle_index,3,core_overlap,advective_transport,rear_wing,52,0.0196875,0.02,0.5795252716716895,0.22498968486814322,-0.07864132089890238,0.6192436170728357,0.22508248620973834,-0.08011644508692506,0.6192436170728357,0.22508248620973834,-0.08011644508692506,0.1897549589455949,0.1576860205874119,0.0014107838859328968
0.02,2,203,203,active_particle_index,3,core_overlap,advective_transport,front_wing,15,0.01,0.0103125,0.5937758583307724,0.2624813125988909,-0.07783905094871649,0.6335418035164428,0.2625683778140693,-0.07891136584680233,0.5937758583307724,0.2624813125988909,-0.07783905094871649,0.1897549589455949,0.039581389978280666,0.0014107838859328968
0.02,2,203,203,active_particle_index,3,core_overlap,advective_transport,rear_wing,56,0.0196875,0.02,0.5937758583307724,0.2624813125988909,-0.07783905094871649,0.6335418035164428,0.2625683778140693,-0.07891136584680233,0.6335418035164428,0.2625683778140693,-0.07891136584680233,0.1897549589455949,0.17100143557231565,0.0014107838859328968
0.02,2,204,204,active_particle_index,3,core_overlap,advective_transport,front_wing,15,0.01,0.0103125,0.567975481763744,0.29999162773074767,-0.07701868900331736,0.6077950187455073,0.30006324604249185,-0.07816777303255557,0.567975481763744,0.29999162773074767,-0.07701868900331736,0.18975495894559502,0.01979249066847029,0.0014107838859328968
0.02,2,205,205,active_particle_index,3,core_overlap,advective_transport,front_wing,19,0.01,0.0103125,0.5822290163766228,0.33748601608569473,-0.07621736924771513,0.622091794955766,0.3375467200503902,-0.07697898774359938,0.5822290163766228,0.33748601608569473,-0.07621736924771513,0.18975495894559502,0.039588312401593766,0.0014107838859328968
0.02,2,206,206,active_particle_index,3,core_overlap,advective_transport,front_wing,19,0.01,0.0103125,0.5564253022488885,0.37499438835494703,-0.07539595302003362,0.596332380916635,0.3750452972130248,-0.07614828841853834,0.5564253022488885,0.37499438835494703,-0.07539595302003362,0.18975495894559508,0.01979582174595784,0.0014107838859328968
0.02,2,207,207,active_particle_index,3,core_overlap,advective_transport,front_wing,23,0.01,0.0103125,0.544874404442319,0.44999789303050813,-0.07377302194662998,0.5848556445033608,0.4500349396174902,-0.0740996588942335,0.544874404442319,0.44999789303050813,-0.07377302194662998,0.18975495894559508,0.01979855671947662,0.0014107838859328968
0.02,2,208,208,active_particle_index,3,core_overlap,advective_transport,front_wing,23,0.01,0.0103125,0.5706810665238498,0.41249228138545513,-0.07459538836889518,0.6106244642384179,0.41253252302098575,-0.07500059184200038,0.5706810665238498,0.41249228138545513,-0.07459538836889518,0.18975495894559508,0.03959437845675011,0.0014107838859328968
0.02,2,209,209,active_particle_index,3,core_overlap,advective_transport,front_wing,27,0.01,0.0103125,0.6284101189460012,-0.03752421105129044,-0.08270228705278873,0.6678408385928661,-0.03760138507245951,-0.0844575993862298,0.6284101189460012,-0.03752421105129044,-0.08270228705278873,0.18975495894559494,0.03956311229176823,0.0014107838859328968
0.02,2,209,209,active_particle_index,3,core_overlap,advective_transport,rear_wing,72,0.0196875,0.02,0.6284101189460012,-0.03752421105129044,-0.08270228705278873,0.6678408385928661,-0.03760138507245951,-0.0844575993862298,0.6678408385928661,-0.03760138507245951,-0.0844575993862298,0.18975495894559494,0.07419404395605057,0.0014107838859328968
