time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,chord_index,chord_fraction,panel_chord,panel_circulation,pressure_jump_coefficient,pressure_jump_coefficient_type,panel_force_x,panel_force_y,panel_force_z,panel_force_units,force_density,unsteady_force_x,unsteady_force_y,unsteady_force_z,relative_velocity_x,relative_velocity_y,relative_velocity_z,relative_velocity_units,bound_x,bound_y,bound_z,span_coordinate_normalized
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:0,mirror,0,-0.4215271182371615,0.4215271182371615,-0.5913418896977013,-0.26334700599249766,0,0.12500000000000006,0.13916666666666674,-0.16133633273146863,-2.092179614201118,circulation_proxy,0.02209870437296517,-0.0019350400192729503,0.17222662290930463,N,1.0,0.017577019593133528,-8.746060122415124e-18,0.12506699302273636,3.890395238191546,0.00764341425864265,-0.37269907897627186,m/s,0.6715881291361093,-0.0375,-0.010061055423571396,-0.46751105218754074
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:0,mirror,0,-0.4215271182371615,0.4215271182371615,-0.5913418896977013,-0.26334700599249766,1,0.375,0.13916666666666663,-0.10399774135567548,-3.3653275640738056,circulation_proxy,0.038446938404741955,-0.000368506464458989,0.2777086082256608,N,1.0,0.03476621013482399,-3.32091845288031e-17,0.24737443895537364,3.8879403623489326,0.0018021364667066197,-0.47173824926637037,m/s,0.8094004353693112,-0.0375,-0.02942931197384717,-0.46751105218754074
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:0,mirror,0,-0.4215271182371615,0.4215271182371615,-0.5913418896977013,-0.26334700599249766,2,0.6250000000000001,0.13916666666666666,-0.06852054972158535,-4.205237695495338,circulation_proxy,0.04873261438100657,-3.4391521270132124e-05,0.34745660679807416,N,1.0,0.0460080083094741,-4.663669377170565e-17,0.32736398931243305,3.9097433602574605,0.0001600990432660983,-0.5301700984978301,m/s,0.9472127416025131,-0.0375,-0.04879756852412294,-0.46751105218754074
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:0,mirror,0,-0.4215271182371615,0.4215271182371615,-0.5913418896977013,-0.26334700599249766,3,0.8750000000000002,0.13916666666666674,-0.06494600961192676,-5.015390594410489,circulation_proxy,0.05825464778964144,-2.0736697167451217e-07,0.41452773877718513,N,1.0,0.05557200177362722,-1.229494782235394e-16,0.3954153388323492,3.92377502474991,-0.0003895908533687302,-0.5507471353179707,m/s,1.0850250478357149,-0.0375,-0.06816582507439872,-0.46751105218754074
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:1,mirror,1,-0.5051941584089705,0.5051941584089705,-0.653401705611455,-0.3638196650316831,0,0.12500000000000006,0.11750000000000003,-0.17572491294648987,-2.3951866458796824,circulation_proxy,0.017637555413299807,-0.0053532925825787074,0.1669570034254583,N,1.0,0.016164007163197387,-1.9052133237641046e-18,0.11501288716141622,3.9287783341205937,0.013651449717293925,-0.11004449870153313,m/s,0.7404942822527103,-0.11249999999999999,-0.019745183698709284,-0.5603052385917769
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:1,mirror,1,-0.5051941584089705,0.5051941584089705,-0.653401705611455,-0.3638196650316831,1,0.37500000000000017,0.11750000000000003,-0.08986684643737645,-3.421475209681002,circulation_proxy,0.03287328325951971,-0.0004087348636491026,0.23850242190938697,N,1.0,0.029818386384987794,3.7801816260630627e-17,0.2121688436540957,3.9038193270829633,0.005108412037381119,-0.4527936674367304,m/s,0.8568507803298447,-0.11249999999999999,-0.03609802306151697,-0.5603052385917769
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:1,mirror,1,-0.5051941584089705,0.5051941584089705,-0.653401705611455,-0.3638196650316831,2,0.6250000000000001,0.11749999999999981,-0.06289245573968487,-4.177141236090576,circulation_proxy,0.04083059617963533,-4.313022728440929e-05,0.29141022629670654,N,1.0,0.03835899035004381,3.103007491258478e-17,0.27293839851792934,3.915459460859343,0.0017513518789399286,-0.5239003421146702,m/s,0.9732072784069793,-0.11249999999999999,-0.05245086242432466,-0.5603052385917769
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:1,mirror,1,-0.5051941584089705,0.5051941584089705,-0.653401705611455,-0.3638196650316831,3,0.8749999999999998,0.11750000000000003,-0.05779456320983634,-4.893811030667824,circulation_proxy,0.04794541524177144,-3.002568701685515e-06,0.34150239069913096,N,1.0,0.04560358881970469,4.733986031432384e-17,0.3244863951197861,3.9256191738026165,0.00014169473035364246,-0.5402633208187856,m/s,1.0895637764841137,-0.11249999999999999,-0.06880370178713235,-0.5603052385917769
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:2,mirror,2,-0.5888611985807797,0.5888611985807797,-0.7154615215252087,-0.46429232407086846,0,0.12500000000000008,0.09583333333333333,-0.17335178754076566,-2.529617117103022,circulation_proxy,0.012273198801144511,-0.007355560868200912,0.14429445183255982,N,1.0,0.013005371110955437,-2.4433290005272684e-17,0.09253802383126272,3.969667387845061,0.01216053753440367,0.05788514065323233,m/s,0.8094004353693112,-0.1875,-0.029429311973847173,-0.6530994249960133
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:2,mirror,2,-0.5888611985807797,0.5888611985807797,-0.7154615215252087,-0.46429232407086846,1,0.3750000000000002,0.09583333333333333,-0.08085244769356863,-3.346727898918439,circulation_proxy,0.0261504573410387,-0.00037742649337400163,0.19031491873409703,N,1.0,0.023406287976599882,-3.7550780956854175e-17,0.16654439278210426,3.9164010048490248,0.005664154968950267,-0.4520358479201188,m/s,0.9043011252903783,-0.1875,-0.042766734149186775,-0.6530994249960133
