time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,local_chord,spanwise_station_width,circulation,circulation_magnitude,relative_speed,section_lift_coefficient_from_circulation,lift_per_span,drag_per_span,section_lift_coefficient,section_force_x,section_force_y,section_force_z,section_force_units,force_density,span_coordinate_normalized
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:0,mirror,0,-0.4215271182371615,0.4215271182371615,-0.5913418896977013,-0.26334700599249766,0.5566666666666668,0.08366704017180901,-0.3988006334206562,0.3988006334206562,3.933108354846791,0.3642962557221831,14.485029878212089,2.0023763790894105,3.2526264696584026,0.16753290494835515,-0.0023381453719737454,1.2119195767102247,N,1.0,-0.46751105218754074
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:1,mirror,1,-0.5051941584089705,0.5051941584089705,-0.653401705611455,-0.3638196650316831,0.4699999999999999,0.08366704017180912,-0.38627877833338753,0.38627877833338753,3.9433281842297045,0.41684064969368634,12.410765818874435,1.6647756369557551,3.30073559012618,0.13928685009422628,-0.005808160242213905,1.0383720423306828,N,1.0,-0.5603052385917769
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:2,mirror,2,-0.5888611985807797,0.5888611985807797,-0.7154615215252087,-0.46429232407086846,0.3833333333333331,0.08366704017180905,-0.3629141938710425,0.3629141938710425,3.957543087385561,0.4784446606184758,9.898223460436972,1.2857613751016093,3.227681563185971,0.10757584862198678,-0.007783619198224538,0.8281550598939229,N,1.0,-0.6530994249960133
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:3,mirror,3,-0.6725282387525888,0.6725282387525888,-0.7775213374389627,-0.564764983110054,0.29666666666666647,0.08366704017180909,-0.32656776237821766,0.32656776237821766,3.97022245317826,0.5545231901967842,7.212531131371082,0.8986127581636285,3.0389878362518625,0.07518426973617648,-0.008495995301524758,0.603451131908848,N,1.0,-0.7458936114002496
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:4,mirror,4,-0.7561952789243978,0.7561952789243978,-0.8395811533527163,-0.6652376421492393,0.21000000000000008,0.08366704017180905,-0.27224558947598737,0.27224558947598737,3.981050904968465,0.6512891193203881,4.570079323231386,0.5287646435527918,2.720285311447253,0.044240172673563734,-0.008359261543201142,0.38236501032515435,N,1.0,-0.8386877978044857
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:mirror:5,mirror,5,-0.8398623190962068,0.8398623190962068,-0.9016409692664701,-0.7657103011884248,0.12333333333333323,0.08366704017180909,-0.1881028317711702,0.1881028317711702,3.993040104437553,0.7639082280926657,2.148636990268961,0.2060846098597197,2.1776726252725975,0.017242489331924772,-0.007059222179375108,0.17977009737946814,N,1.0,-0.9314819842087219
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:orig:0,orig,0,0.4215271182371615,0.4215271182371615,0.26334700599249766,0.5913418896977013,0.5566666666666668,0.08366704017180901,0.39879858942689644,0.39879858942689644,3.933365867323478,0.36427053868374176,14.485800593610014,2.0024831540239045,3.252799534493266,0.16754183849108883,0.0023382739358362432,1.2119840601863838,N,1.0,0.46751105218754074
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:orig:1,orig,1,0.5051941584089705,0.5051941584089705,0.3638196650316831,0.653401705611455,0.4699999999999999,0.08366704017180912,0.3862726030342041,0.3862726030342041,3.943973938456187,0.41676573680511614,12.411409015486624,1.6648684451234854,3.300906653054954,0.13929461507892404,0.00580798973302808,1.0384258566874733,N,1.0,0.5603052385917769
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:orig:2,orig,2,0.5888611985807797,0.5888611985807797,0.46429232407086846,0.7154615215252087,0.3833333333333331,0.08366704017180905,0.36290434864232995,0.36290434864232995,3.9584419773504695,0.4783230381423544,9.898719162123374,1.2858403897426947,3.227843205040233,0.10758245954313664,0.007782916128116481,0.8281965337868324,N,1.0,0.6530994249960133
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:orig:3,orig,3,0.6725282387525888,0.6725282387525888,0.564764983110054,0.7775213374389627,0.29666666666666647,0.08366704017180909,0.3265553540393846,0.3265553540393846,3.9712745264101823,0.5543552212681897,7.21290492301897,0.898678610423138,3.039145332732714,0.07518977939981826,0.008494993801701992,0.6034824059496677,N,1.0,0.7458936114002496
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:orig:4,orig,4,0.7561952789243978,0.7561952789243978,0.6652376421492393,0.8395811533527163,0.21000000000000008,0.08366704017180905,0.27223251405616916,0.27223251405616916,3.9821825050870276,0.6510727739742536,4.570359946538841,0.5288181632668101,2.7204523491302615,0.044244650509626476,0.008358211338888246,0.3823884892466923,N,1.0,0.8386877978044857
0.01,1,rear_wing,rear_wing_main_wing,segment_0,rear_wing_main_wing:segment_0:orig:5,orig,5,0.8398623190962068,0.8398623190962068,0.7657103011884248,0.9016409692664701,0.12333333333333323,0.08366704017180909,0.18809213796266858,0.18809213796266858,3.994196303791762,0.7636436834307446,2.1488285289259825,0.20612375466939825,2.177866752289849,0.017245764462288666,0.007058316404526388,0.17978612285197962,N,1.0,0.9314819842087219
