time,step,reference_speed,R1,Rinf,edge_R1,edge_Rinf,interior_R1,interior_Rinf,collocation_R1,collocation_Rinf,off_grid_R1,off_grid_Rinf,independent_surface_R1,independent_surface_Rinf,two_sided_trace_R1,two_sided_trace_Rinf,transport_R1,transport_Rinf,transport_filter_radius,transport_operator,transport_filter_radii,boundary_filter_radius,stage_boundary_residual,stage_near_wake_elapsed,stage_near_wake_matrix_norm,n_probes,n_panels,n_edge_panels,front_wing_R1,front_wing_Rinf,front_wing_n_probes,rear_wing_R1,rear_wing_Rinf,rear_wing_n_probes
0.01,1,4.0,0.15229924578160117,4.456080386399996,0.19119677678688088,4.456080386399996,0.108395771655642,1.261745605368698,1.4957454755526166e-16,4.996003610813204e-16,0.22844886867240163,4.456080386399996,0.3824492242978816,4.456080386399996,0.07444851304692177,0.3237535969580282,0.049682565210701676,0.15640699270225264,0.0675,symmetric_pair_radius:GAUSSIAN:host_reference,0.0675,1e-08,1.3322676295501878e-15,0.0,0.0,2688,96,56,0.15505303267893808,4.456080386399996,1344,0.14954545888426424,4.398112103437418,1344
0.02,2,4.0,0.14541634615055096,4.338021309575254,0.18269670846983663,4.338021309575254,0.10333816328930505,1.2018452699705058,1.3727275035634117e-16,4.996003610813204e-16,0.21812451922582637,4.338021309575254,0.3656957799656082,4.338021309575254,0.07055325848604449,0.3193169083593658,0.05151103220356791,0.15968918829567602,0.0675,symmetric_pair_radius:GAUSSIAN:host_reference,"0.0675,0.189754958945595",1e-08,1.2212453270876722e-15,0.004999999999999999,3.097686378809159,2688,96,56,0.14774974596474272,4.338021309575254,1344,0.14308294633635918,4.306966367082296,1344
