time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,chord_index,chord_fraction,panel_chord,panel_circulation,pressure_jump_coefficient,pressure_jump_coefficient_type,panel_force_x,panel_force_y,panel_force_z,panel_force_units,force_density,unsteady_force_x,unsteady_force_y,unsteady_force_z,relative_velocity_x,relative_velocity_y,relative_velocity_z,relative_velocity_units,bound_x,bound_y,bound_z,span_coordinate_normalized
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:0,mirror,0,-0.15818011224466388,0.15818011224466388,-0.3279948837052037,0.0,0,0.12499999999999997,0.13916666666666666,-0.17004935749649763,-2.2051685019661837,circulation_proxy,0.02127659838743526,-0.003995988962878762,0.1823383239392091,N,1.0,0.018526272649884712,1.8436788282746694e-18,0.13182127948162436,3.9716537338243336,-0.01162735912640731,-0.2171505558430455,m/s,0.07158812913610935,-0.0375,-0.010061055423571396,-0.2478170268653612
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:0,mirror,0,-0.15818011224466388,0.15818011224466388,-0.3279948837052037,0.0,1,0.37499999999999994,0.13916666666666663,-0.0946656273219375,-3.3532232511557476,circulation_proxy,0.03858139105106725,-0.0002224655816443896,0.27702283226356267,N,1.0,0.0350151802466234,-1.7324801071661024e-17,0.24914595335064985,3.931309726190991,-0.007817084921969631,-0.5029837915967876,m/s,0.2094004353693112,-0.0375,-0.02942931197384717,-0.2478170268653612
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:0,mirror,0,-0.15818011224466388,0.15818011224466388,-0.3279948837052037,0.0,2,0.6249999999999999,0.13916666666666666,-0.07564334417014601,-4.289866155850035,circulation_proxy,0.04979604386720961,-7.866166584007477e-06,0.35447875065438555,N,1.0,0.04669408133116467,-3.0033659827591755e-17,0.3322456525183147,3.920860986960884,-0.005558444189655067,-0.5470406121452129,m/s,0.34721274160251314,-0.0375,-0.04879756852412294,-0.2478170268653612
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:0,mirror,0,-0.15818011224466388,0.15818011224466388,-0.3279948837052037,0.0,3,0.8749999999999998,0.13916666666666674,-0.07855224864629816,-5.27313009124732,circulation_proxy,0.06122339722179002,-9.252682458510847e-08,0.43563798597351094,N,1.0,0.05799909384870686,-2.157323404538602e-17,0.41268499629680955,3.89643455325393,-0.007117302368568303,-0.5473486420964264,m/s,0.48502504783571493,-0.0375,-0.06816582507439872,-0.2478170268653612
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:1,mirror,1,-0.24184715241647292,0.24184715241647292,-0.39005469961895745,-0.10047265903918541,0,0.12499999999999999,0.11750000000000001,-0.17740072945760935,-2.4180285597612974,circulation_proxy,0.016960431484838744,-0.006258650228296098,0.16915067721124352,N,1.0,0.0163181566781167,-3.846765125569066e-18,0.11610971795259328,3.9938541521289332,-0.007975189946184149,-0.049302762705701844,m/s,0.1404942822527103,-0.11249999999999999,-0.019745183698709284,-0.3788961925567606
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:1,mirror,1,-0.24184715241647292,0.24184715241647292,-0.39005469961895745,-0.10047265903918541,1,0.37499999999999994,0.11749999999999992,-0.08798618911746747,-3.4167889565898535,circulation_proxy,0.03298999622224918,-0.000319459989030588,0.23832884335150772,N,1.0,0.02985092733189648,2.400356649733926e-17,0.21240038452246737,3.9331488608261247,-0.006287374890862873,-0.47625020354193426,m/s,0.25685078032984476,-0.11249999999999999,-0.03609802306151697,-0.3788961925567606
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:1,mirror,1,-0.24184715241647292,0.24184715241647292,-0.39005469961895745,-0.10047265903918541,2,0.625,0.11749999999999998,-0.07019701456787056,-4.274144194051057,circulation_proxy,0.04180956106182324,-3.325355205907315e-05,0.2981731609779402,N,1.0,0.03900577519261162,2.828115402136104e-17,0.27754051180363354,3.9211443891270377,-0.006191604341585362,-0.5328571735664952,m/s,0.3732072784069793,-0.11249999999999999,-0.05245086242432466,-0.3788961925567606
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:1,mirror,1,-0.24184715241647292,0.24184715241647292,-0.39005469961895745,-0.10047265903918541,3,0.875,0.11750000000000009,-0.06893757769892288,-5.134440349677747,circulation_proxy,0.050276306938002925,-3.537285305416545e-06,0.358150417584715,N,1.0,0.04749933001540859,6.64177477082191e-18,0.3379752946251743,3.902845414499635,-0.012241455067075704,-0.5372039105671188,m/s,0.48956377648411376,-0.11249999999999999,-0.06880370178713235,-0.3788961925567606
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:2,mirror,2,-0.32551419258828196,0.32551419258828196,-0.45211451553271115,-0.20094531807837082,0,0.1250000000000001,0.09583333333333335,-0.17214914983680696,-2.5120677571294925,circulation_proxy,0.012188368499289086,-0.007339788287301142,0.14356870005228814,N,1.0,0.012915145622808499,-1.866444822445987e-17,0.09189603612471459,4.0075646604939115,-0.005880034238933284,0.05553125950421087,m/s,0.2094004353693112,-0.1875,-0.029429311973847173,-0.50997535824816
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:2,mirror,2,-0.32551419258828196,0.32551419258828196,-0.45211451553271115,-0.20094531807837082,1,0.37500000000000006,0.09583333333333321,-0.08291401713535888,-3.361778155614645,circulation_proxy,0.026326336724193038,-0.0003473541584685263,0.19122815552065833,N,1.0,0.023440652449425062,-2.214033659825363e-17,0.16678890871157018,3.933551575161338,-0.005527133402218647,-0.46453591167882335,m/s,0.30430112529037834,-0.1875,-0.042766734149186775,-0.50997535824816
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:2,mirror,2,-0.32551419258828196,0.32551419258828196,-0.45211451553271115,-0.20094531807837082,2,0.6250000000000001,0.09583333333333344,-0.06476386063616647,-4.133349183935262,circulation_proxy,0.032919989075864756,-4.4541451719737624e-05,0.23515230364212872,N,1.0,0.030372917644079764,-2.90637568855422e-17,0.21611453858515453,3.9218274131124193,-0.00694160923059484,-0.5247193524968311,m/s,0.3992018152114455,-0.1875,-0.05610415632452638,-0.50997535824816
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:2,mirror,2,-0.32551419258828196,0.32551419258828196,-0.45211451553271115,-0.20094531807837082,3,0.8750000000000002,0.09583333333333321,-0.05785656241154883,-4.842103443337896,circulation_proxy,0.03862042890993523,-5.8908604996303845e-06,0.2754912636508621,N,1.0,0.03633308354376646,-4.7961660592140685e-18,0.25852332256817134,3.9111530856712498,-0.01332606986559537,-0.5272434849524336,m/s,0.49410250513251275,-0.1875,-0.06944157849986597,-0.50997535824816
