time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,power,rotational_power,translational_power
0.0625,5,-0.6071604265558578,0.028739982132916096,0.0,-38.564472,0.0,-301.46347,-2.77738728087229e-05,-85.89128479198553,5.272705010071765e-06,-303.58021327792875,14.369991066458041,49.99999999999998,10.0,-5.554774561744582e-09,-0.17178256958397115,1.0545410020143534e-09,-5.233287811279299e-09,-0.021050811767578136,1.770909875631333e-09,-30.53424644470215,30.52046889412554,0.0,280,0.0,0.0,0.0
0.125,10,-0.6910181671999274,0.030093134539857118,0.0,-45.179047,0.0,-342.87283,-5.753571201694285e-07,-92.05711260112002,3.0060899923120554e-07,-345.5090835999635,15.046567269928552,49.99999999999998,10.0,-1.1507142403388574e-10,-0.18411422520224013,6.012179984624113e-11,1.083612442016602e-08,-0.012677701950073249,-9.887851774692538e-10,-34.720130920410156,34.68303112141815,0.0,560,0.0,0.0,0.0
0.1875,15,-0.7375591224432632,0.02961985245328092,0.0,-49.45297,0.0,-365.7487,-4.528044521023844e-05,-96.00930897356011,8.422627176020436e-07,-368.7795612216314,14.809926226640453,49.99999999999998,10.0,-9.056089042047692e-09,-0.1920186179471203,1.684525435204088e-10,-1.3959407806396489e-08,-0.009144170761108402,-1.6025267541408544e-09,-37.0346565246582,36.96990844768456,0.0,840,0.0,0.0,0.0
0.25,20,-0.7670801851464388,0.028836734793091807,0.0,-52.40172,0.0,-380.21698,-9.704161969636971e-05,-98.68483402952552,5.2385617367256554e-05,-383.5400925732192,14.418367396545896,49.99999999999998,10.0,-1.940832393927395e-08,-0.19736966805905112,1.0477123473451315e-08,-2.511739730834962e-08,-0.00726114368438721,8.243322372436527e-09,-38.49907302856445,38.40396917956494,0.0,1120,0.0,0.0,0.0
0.3125,25,-0.787167967642487,0.02807394269048648,0.0,-54.521423,0.0,-390.04205,-0.0009012387475024752,-100.580267441459,2.7431989646210103e-05,-393.5839838212433,14.036971345243234,49.99999999999998,10.0,-1.8024774950049512e-07,-0.2011605348829181,5.486397929242022e-09,-1.664161682128907e-07,-0.0061394972801208526,7.438752800226214e-09,-39.49373245239258,39.36625651516469,0.0,1400,0.0,0.0,0.0
0.375,30,-0.8014540400316177,0.02741031083589943,0.0,-56.088573,0.0,-397.01895,-0.0005069305166429672,-101.96519336476922,3.7120072044555946e-05,-400.72702001580865,13.705155417949708,49.99999999999998,10.0,-1.0138610332859347e-07,-0.20393038672953853,7.4240144089111916e-09,-1.1553764343261723e-07,-0.005420948505401614,6.904453039169314e-09,-40.20015335083008,40.038673643511025,0.0,1680,0.0,0.0,0.0
0.4375,35,-0.8119322801181269,0.026850971554038813,0.0,-57.273758,0.0,-402.1299,0.003462368549218553,-103.00470615574159,-0.0006457727058942937,-405.96614005906326,13.4254857770194,49.99999999999998,10.0,6.924737098437108e-07,-0.20600941231148326,-1.2915454117885879e-07,6.801247596740725e-07,-0.004944342613220217,-1.3023540377616888e-07,-40.71747970581055,40.52083517844159,0.0,1960,0.0,0.0,0.0
0.5,40,-0.8198738842625062,0.02638929298989002,0.0,-58.190613,0.0,-406.0003,-0.006043274075068439,-103.80388536280952,0.002250868978316365,-409.9369421312529,13.194646494945003,49.99999999999998,10.0,-1.2086548150136881e-06,-0.20760777072561915,4.501737956632732e-07,-1.2101769447326664e-06,-0.004607520103454592,4.4962763786315933e-07,-41.10923385620117,40.876599386891456,0.0,2240,0.0,0.0,0.0
0.5625,45,-0.8259820430147211,0.02600803715492318,0.0,-58.90868,0.0,-408.97488,-0.009624200563035146,-104.42703944025561,0.0026893369435818867,-412.99102150736036,13.004018577461585,49.99999999999998,10.0,-1.92484011260703e-06,-0.20885407888051133,5.378673887163775e-07,-1.9044280052185065e-06,-0.004366616249084475,5.366966128349306e-07,-41.41032409667969,41.14074123135428,0.0,2520,0.0,0.0,0.0
0.625,50,-0.8307664338351488,0.02568973800159202,0.0,-59.480812,0.0,-411.3031,-0.0011600875808248645,-104.92167134815827,0.00024003766884720182,-415.3832169175742,12.844869000796002,49.99999999999998,10.0,-2.3201751616497298e-07,-0.20984334269631663,4.8007533769440384e-08,-2.7027130126953134e-07,-0.004191709041595461,4.4985488057136553e-08,-41.64585876464844,41.33879542819763,0.0,2800,0.0,0.0,0.0
0.6875,55,-0.8345762454001656,0.025428001692227493,0.0,-59.940475,0.0,-413.15634,-0.008667705640725387,-105.31945485598408,0.002582333457526592,-417.2881227000826,12.714000846113741,49.99999999999998,10.0,-1.733541128145078e-06,-0.21063890971196825,5.164666915053186e-07,-1.7325878143310554e-06,-0.00406068277359009,5.142652429640295e-07,-41.83317947387695,41.48816097385834,0.0,3080,0.0,0.0,0.0
0.75,60,-0.8376331338632853,0.02521037079577002,0.0,-60.31305,0.0,-414.64267,0.0018794230629026742,-105.64070787932724,-0.0010195332519341294,-418.81656693164246,12.605185397885004,49.99999999999998,10.0,3.75884612580535e-07,-0.21128141575865458,-2.0390665038682595e-07,3.9050579071044936e-07,-0.003960037708282472,-2.0474568009376533e-07,-41.9834098815918,41.60011960684382,0.0,3360,0.0,0.0,0.0
0.8125,65,-0.8401395541652527,0.025028540108089654,0.0,-60.6202,0.0,-415.86105,-0.0017190871601968638,-105.90703461295925,0.0007922716777964099,-420.06977708262616,12.514270054044822,49.99999999999998,10.0,-3.4381743203937286e-07,-0.2118140692259186,1.5845433555928203e-07,-3.7190914154052746e-07,-0.0038835399150848405,1.5547424554824834e-07,-42.106468200683594,41.68475304251591,0.0,3640,0.0,0.0,0.0
