time,step,group_id,vortex_centroid_x,vortex_centroid_y,vortex_centroid_z,major_radius,tube_circulation,linear_impulse_x,linear_impulse_y,linear_impulse_z,linear_impulse_magnitude,impulse_radius,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,max_vortex_strength_magnitude
0.0,0,0,-0.499999998759418,8.684792398085332e-18,3.0438936427381515e-17,1.0038213687038062,3.2545403992494943,9.896083987857939,5.204170427930421e-17,-9.71445146547012e-17,9.896083987857939,0.9642005979395794,20.527023129844743,0.0,0.0,0.0,0.007699902900589068
0.0,0,1,0.49999999875941453,8.684792398085332e-18,3.0438936427381515e-17,1.0038213687038062,3.2545403992494943,9.896083987857939,-3.8163916471489756e-17,6.938893903907228e-17,9.896083987857939,0.9642005979395794,20.527023129844743,0.0,0.0,0.0,0.007699902900589068
0.03899296106,5,0,-0.45237604623588823,-1.560889174816628e-08,-1.4695119184899539e-08,0.9924014838089095,3.2545527952047313,9.782304481935341,8.727181058025655e-08,-1.4446846412485012e-07,9.782304481935343,0.964078899677795,20.293576563504686,-2.188568364402954e-05,1.736982540023746e-07,-2.768143872344808e-06,0.0076401289101406455
0.03899296106,5,1,0.5468840368295201,-9.526127852207273e-09,-7.605522348760709e-08,1.0147624729366345,3.250295211724264,10.227943684773786,9.496055341314503e-07,-2.7451396635498783e-07,10.227943684773832,0.9870774926462645,20.723689398192334,-3.927154388350118e-06,2.21636355490773e-06,-2.0283731601011823e-06,0.007788361692875732
0.07798592212,10,0,-0.40390761102129663,1.3519004862095946e-08,-9.29085136189717e-09,0.9805857081420606,3.2523302259428477,9.628700929078665,1.6892777504846706e-07,-5.491077523918727e-07,9.628700929078681,0.961031516507918,20.03826256201526,-7.373273206212616e-06,-1.414534580135296e-06,-2.1138700674327993e-06,0.007615165384559651
0.07798592212,10,1,0.593080210636645,2.849313370696726e-08,-8.721872157116603e-08,1.0255627187771714,3.244840217651544,10.526748919915915,1.016965295244506e-06,-1.333337428334442e-06,10.526748919916049,1.0069058187609254,20.909103361563684,-7.287656814014554e-06,1.1360762925960444e-06,-1.540146797651687e-06,0.007909832638596138
0.11697888318,15,0,-0.35447503651362083,-3.778514282908682e-08,8.898686411480683e-09,0.9686960293059136,3.251926695325838,9.4541303329784,-3.222762421893486e-08,-1.0435046247604044e-07,9.4541303329784,0.9553080681911975,19.792840964651475,5.508076981186605e-06,-2.466860621552769e-06,-3.1969098017725628e-06,0.007560069908615521
0.11697888318,15,1,0.638633663449326,4.771747288197198e-08,-1.1834016167102642e-07,1.0365468528439945,3.2413606592741107,10.809647551189988,9.389023695206009e-07,-2.0965659395972977e-06,10.809647551190231,1.0241070767486173,21.11038542084721,-7.861398586328505e-06,-1.7466611268446286e-07,-1.9167110067996873e-06,0.008004301397624659
0.15597184424,20,0,-0.30405500813162245,-3.214434634981638e-08,2.5147122937667795e-08,0.9568275959461104,3.2533769932227594,9.264619802982615,3.8154140368101705e-07,1.0613443176901862e-06,9.264619802982683,0.9473482243683914,19.559058780438455,6.675506085684901e-06,-1.264250386157073e-06,-3.09552365251875e-06,0.0074989593475650795
0.15597184424,20,1,0.6834826088194794,2.5575832702979314e-08,-1.1787360988998432e-07,1.047696973299963,3.240210815340937,11.08276644017641,1.9757342330029227e-06,4.6613443549481563e-07,11.082766440176597,1.0391765829553592,21.32990027288305,-6.821993991934505e-06,1.1036352418614115e-06,-2.6740612923958906e-06,0.008099885819755676
