flow_time,time_step,x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,p
0.15,15,-1.5,0.75,0.0,0.954221996283509,0.039449810230658314,-6.454762845717435e-05,-0.0007087730849476337,0.0017522789066802388,0.011370820262337673,0.13614496280059815
0.15,15,-1.46,0.75,0.0,0.9532876971628982,0.041922920041362506,-4.286087931464961e-05,-0.0007104477040188016,-0.0006942530003377085,0.019274630156869532,0.1367041653982702
0.15,15,-1.42,0.75,0.0,0.9525783837043573,0.04661435802423113,5.4948711451072456e-05,-0.0006071591854566355,-0.0028603943862209797,0.028296141483589728,0.13730353407729834
0.15,15,-1.38,0.75,0.0,0.9511310872906092,0.05171653938117682,0.00016013286859913026,-0.0004472073445481438,-0.0018426429064381021,0.030286543547642746,0.1391393345007731
0.15,15,-1.34,0.75,0.0,0.9486255350030897,0.0572520464304052,0.00018959945202562633,-0.00025335849280564224,-6.781870467849441e-05,0.03201002843662909,0.1421592842584319
0.15,15,-1.3,0.75,0.0,0.9466634781847473,0.06371672983689093,0.0003713558855360403,-0.00010460855383524589,0.0011236166798361486,0.032139523931664644,0.14451225402987705
0.15,15,-1.26,0.75,0.0,0.9448363287333652,0.07013737742908509,0.00030804942109966107,-7.256988993068195e-06,0.0020114248614206192,0.024274855547117762,0.14666936029310723
0.15,15,-1.22,0.75,0.0,0.9429262275749514,0.07663255151768811,0.00021797193155659886,4.669226878807394e-05,0.002266320200304239,0.01287039156424131,0.1488640548169291
0.15,15,-1.18,0.75,0.0,0.9411236620098038,0.08331762706857393,0.00013705052455199719,6.093499231900176e-05,0.0017250490814518832,0.004789744901056647,0.15093244614358636
0.15,15,-1.14,0.75,0.0,0.9395589231881232,0.09045219338148103,9.010694072416172e-05,5.3544215058112026e-05,0.0008890179322534623,0.0013188434069633795,0.15271531870466176
0.15,15,-1.1,0.75,0.0,0.938143321115676,0.09900842851409311,7.361871050004e-05,4.37280609549457e-05,0.0002501035857761489,0.0005436236473964735,0.15430680577387593
0.15,15,-1.06,0.75,0.0,0.9371926332490633,0.10775624968340666,7.411971132765654e-05,4.125601463992866e-05,2.5577687195896754e-05,0.0007275289611940672,0.15536103328454973
0.15,15,-1.02,0.75,0.0,0.9367523744977068,0.11746734478543878,7.786855238315878e-05,4.3587746621753004e-05,-5.9069141891806694e-06,0.0009866158000100564,0.1558312806269824
0.15,15,-0.98,0.75,0.0,0.9370302199881198,0.12821349649884192,8.109765436646496e-05,4.7508197776572754e-05,1.2373274949704011e-05,0.0012066549020321232,0.15548755587713545
0.15,15,-0.94,0.75,0.0,0.9382977438287909,0.1400470057564496,8.363372017316855e-05,5.165228393146295e-05,2.528159881135047e-05,0.001437290072107017,0.1540377087556017
0.15,15,-0.8999999999999999,0.75,0.0,0.9400682402978121,0.1549839396681122,-0.0003808287085661354,8.889449830917317e-05,5.525554259099222e-05,0.0017836357835901457,0.1519266579774172
0.15,15,-0.86,0.75,0.0,0.9444447658020525,0.16960061310673563,-0.00043545575524741806,0.00010160308148489142,5.914141805996335e-05,0.0021797820770728007,0.14701679386117872
0.15,15,-0.82,0.75,0.0,0.9512698474302859,0.18519906820006213,-0.00047753091407353577,0.00011562428136637908,6.19997312155681e-05,0.0026816404247749894,0.1394449942130057
0.15,15,-0.7799999999999999,0.75,0.0,0.9612383892884956,0.20141015014740704,-0.0005016806648985456,0.0001303951841731713,6.392689447248581e-05,0.003312358267913205,0.12848614534321834
0.15,15,-0.74,0.75,0.0,0.9762974233166413,0.2186655262337145,-0.0005334897974022694,0.00015730563659093844,6.875489019006757e-05,0.004162321344703765,0.11206855195326526
0.15,15,-0.7,0.75,0.0,0.995129095392692,0.2335817622464331,-0.0005525183900032742,0.0001780073767969793,6.991574251659534e-05,0.005156158373584031,0.0916521834320144
0.15,15,-0.6599999999999999,0.75,0.0,1.0191123377641,0.24578227351912182,-0.0005443311581244321,0.00019831351199263046,6.781471581380566e-05,0.006293789493379601,0.06574971680129554
0.15,15,-0.62,0.75,0.0,1.0482951385569133,0.25320965174207977,-0.0005085397277869116,0.00021630104819056456,6.14996334171028e-05,0.008207256438075843,0.03426731463093504
0.15,15,-0.5799999999999998,0.75,0.0,1.0818364439546717,0.25340251172913403,-0.000449019193567453,0.0002314775761945754,4.9555746168081806e-05,0.00896577607268223,-0.0020658695815877633
0.15,15,-0.54,0.75,0.0,1.119391081535323,0.2404580972313624,0.00010651860098410585,0.00010494384346827342,-3.267147147428507e-06,0.010499166835068558,-0.04299497112376323
0.15,15,-0.5,0.75,0.0,1.1532087887514852,0.21981266480188333,0.00010801447554856139,0.00010561423748208811,-9.579729439206353e-06,0.014384866306334594,-0.08100907290773462
0.15,15,-0.45999999999999996,0.75,0.0,1.1807459016717767,0.18845102994817475,0.00010910354082074508,0.00010402596582989254,-1.3346380178168527e-05,0.015221247639842379,-0.11369100697413272
0.15,15,-0.41999999999999993,0.75,0.0,1.1965912920072328,0.1500057178793383,0.00010951572281241883,0.00010494517046794978,-1.514490766868183e-05,0.010738534845629328,-0.13518670588549275
0.15,15,-0.3799999999999999,0.75,0.0,1.1984727308158685,0.1117634872268865,0.00010939065010321465,0.00011008878572271062,-1.956509106204867e-05,0.006124788403287998,-0.14279490203668618
0.15,15,-0.33999999999999986,0.75,0.0,1.1889288471776307,0.07836740727466901,0.00010901451605682365,0.00011484156501536518,-3.122815106844765e-05,0.004148710177033584,-0.1392429437057223
0.15,15,-0.2999999999999998,0.75,0.0,1.176367261109113,0.05708361553352374,0.00010882863670843508,0.00011302613085932987,-4.616260302656575e-05,0.0034377479808129123,-0.1313929385013563
0.15,15,-0.2599999999999998,0.75,0.0,1.164932276160038,0.042248486635472315,0.00010891008112701641,0.00010439294947456711,-6.049736557739699e-05,0.0024613637151930166,-0.12347722029344094
0.15,15,-0.21999999999999997,0.75,0.0,1.1555205525663697,0.031270732500884996,0.0001092323436416595,9.146910081493961e-05,-7.10683945798015e-05,0.0014272032290725699,-0.11615422255992142
0.15,15,-0.17999999999999994,0.75,0.0,1.147917254008608,0.022069545843584983,-1.0124813510937894e-05,0.0001181043664430532,-0.00011929388296595759,0.0006709111927044895,-0.10956450623975397
