flow_time,time_step,x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,Sxx,Sxy,Sxz,Syy,Syz,Szz,dudx,dudy,dudz,dvdx,dvdy,dvdz,dwdx,dwdy,dwdz
0.6,12,-4.5,0.0,0.0,0.99629045,0.0027639144,0.0027880624,0.0,0.0,0.0,-0.0025576705,0.0010241886,0.0010281489,0.0012792941,-2.7199709e-05,0.0012784067,-0.0025576705,0.0007309512,0.0007332814,0.001317426,0.0012792941,-2.8054821e-05,0.0013230164,-2.6344595e-05,0.0012784067
0.6,12,-4.4600515,0.0,0.0,0.9961906,0.0028163516,0.0028412356,0.0,0.0,0.0,-0.002650576,0.0010548843,0.0010589742,0.0013257625,-2.808668e-05,0.0013248279,-0.002650576,0.0007529558,0.00075536146,0.0013568128,0.0013257625,-2.8958519e-05,0.0013625869,-2.7214845e-05,0.0013248279
0.6,12,-4.420103,0.0,0.0,0.99608773,0.0028726098,0.0028960113,0.0,0.0,0.0,-0.0027476328,0.001086871,0.0010910606,0.0013743205,-2.9011453e-05,0.0013733666,-0.0027476328,0.0007758892,0.0007783444,0.0013978529,0.0013743205,-2.9901004e-05,0.0014037767,-2.8121902e-05,0.0013733666
0.6,12,-4.3801546,0.0,0.0,0.9959805,0.0029275222,0.0029520164,0.0,0.0,0.0,-0.0028492457,0.0011201387,0.0011244756,0.001425133,-2.9976514e-05,0.0014241445,-0.0028492457,0.00079976686,0.000802326,0.0014405106,0.001425133,-3.088412e-05,0.0014466252,-2.906891e-05,0.0014241445
0.6,12,-4.340206,0.0,0.0,0.99587345,0.0029921117,0.0030195848,0.0,0.0,0.0,-0.0029555496,0.0011548105,0.0011592782,0.0014783135,-3.0983534e-05,0.0014773025,-0.0029555496,0.00082467083,0.0008272941,0.0014849503,0.0014783135,-3.1910495e-05,0.0014912623,-3.0056572e-05,0.0014773025
0.6,12,-4.3002577,0.0,0.0,0.9957603,0.0030505573,0.0030830193,0.0,0.0,0.0,-0.003066895,0.0011909198,0.0011955585,0.0015340024,-3.203531e-05,0.0015329381,-0.003066895,0.00085063983,0.00085334515,0.0015311997,0.0015340024,-3.2981465e-05,0.0015377718,-3.1089156e-05,0.0015329381
0.6,12,-4.260309,0.0,0.0,0.99564046,0.0031118959,0.0031453809,0.0,0.0,0.0,-0.0031835765,0.0012286382,0.0012333783,0.001592337,-3.3134747e-05,0.0015912703,-0.0031835765,0.000877743,0.00088052097,0.0015795334,0.001592337,-3.410041e-05,0.0015862357,-3.2169086e-05,0.0015912703
0.6,12,-4.2203608,0.0,0.0,0.99552006,0.0031782393,0.0031994127,0.0,0.0,0.0,-0.0033057695,0.0012678897,0.0012728239,0.0016534805,-3.4282908e-05,0.0016523447,-0.0033057695,0.0009060013,0.0009089168,0.0016297783,0.0016534805,-3.52691e-05,0.001636731,-3.329672e-05,0.0016523447
0.6,12,-4.1804123,0.0,0.0,0.99539053,0.0032410882,0.0032629732,0.0,0.0,0.0,-0.0034338927,0.0013089206,0.0013139922,0.0017175638,-3.5484605e-05,0.0017164063,-0.0034338927,0.0009355577,0.0009385389,0.0016822835,0.0017175638,-3.649183e-05,0.0016894455,-3.4477383e-05,0.0017164063
0.6,12,-4.140464,0.0,0.0,0.99525785,0.0033101933,0.0033301949,0.0,0.0,0.0,-0.003568333,0.0013517302,0.0013569646,0.0017847993,-3.6740974e-05,0.0017835752,-0.003568333,0.0009664283,0.0009694976,0.0017370321,0.0017847993,-3.7769933e-05,0.0017444316,-3.5712015e-05,0.0017835752
