time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,n_stabilization_events,n_regularization_events,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
1.163999999988,36,1.0912470817565918,39.19833755493164,24.844697952270508,-0.0763284586557083,direct_energy_backward_difference,-0.0722388476133346,0.0,4.999526023864746,0.0,0.0,4.999536514282227,-2.4829926132952096e-06,2.512351784389466e-06,0.0,7.140624802559614e-08,1.169462677808042e-07,-0.0329736694693565,4159,0.0090650310739874,0.0900000035762786,0.0900000110268592,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.8513359625115382,0.9946730940077592,0.0154240977532727,0.0,0,0,none,0.0,0.0,0.0,0.0,0.1076965931256612,0.0,0.1076965931256612,0.0773906110597274,0.0090650310739874,21.48748050690162
2.327999999976,72,1.0327708721160889,28.643638610839844,20.113203048706055,-0.0502372935061046,direct_energy_backward_difference,-0.0526017695665359,0.0,4.9989914894104,0.0,0.0,4.998989105224609,-8.601204172009602e-06,5.634189164993586e-06,0.0,2.8765407478203997e-07,1.394841291357807e-07,-0.0448516756296157,6863,0.0061077768914401,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.8419304392772792,1.0083948429913712,0.0350742213619669,0.0,0,0,none,0.0,0.0,0.0,0.0,0.0801543016036351,0.0,0.0801543016036351,0.0569479163339523,0.0061077768914401,14.477692996764862
3.491999999964,108,0.9886620044708252,22.56068420410156,16.894634246826172,-0.0378942161904797,direct_energy_backward_difference,-0.041302278637886,0.0,4.99851655960083,0.0,0.0,4.998525142669678,-1.1691379768308252e-05,8.489943866152316e-06,0.0,-5.1983850113401786e-08,9.729448890993808e-08,-0.0566431879997253,9469,0.0046072686091065,0.0900000035762786,0.0900000110268592,0.0900000035762786,0.0,0.0,0.0018867925973609,0.0018867924809455,0.0,0.0900000035762786,0.8359404807015537,1.0594609938177943,0.0364552685736949,0.0,0,0,none,0.0,0.0,0.0,0.0,0.0640529369935393,0.0,0.0640529369935393,0.0456009919554374,0.0046072686091065,10.92093271608494
4.655999999952,144,0.9530515868900928,18.61572895181168,14.588080700305923,-0.0305931422518036,free_space_fft_energy_backward_difference,-0.0338803945206466,0.0,4.99800146819905,0.0,0.0,4.99800146819905,-9.166527710153282e-06,9.182173695299955e-06,0.0,6.7468260954448e-08,7.08138189405584e-07,-0.0684011206620162,12035,0.0036753544118255,0.0900000035762786,0.0900000110268592,0.0900000035762786,0.0,0.0,0.0018867923645302,0.0018867924809455,0.0,0.0900000035762786,0.8288733452201946,0.9973055330992532,0.0410868819886384,0.0,0,0,none,0.0,0.0,0.0,0.0,0.0530321534459556,0.0,0.0530321534459556,0.0382546859376561,0.0036753544118255,8.71195097242147
5.81999999994,180,0.8984297113911892,13.769857597647324,11.40700898472404,-0.0469260098792669,free_space_fft_energy_backward_difference,-0.0250136724355499,0.0,4.997002558089406,0.0,0.0,4.997002558089406,-7.673914413393928e-06,9.308033723633466e-06,0.0,-3.002438420970563e-07,6.936778547076207e-07,-0.0918554992092346,17410,0.0026552979834377,0.0900000035762786,0.0900000110268592,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.8550121895339738,1.002401471456683,0.0435390677874672,0.0,0,0,none,0.0,0.0,0.0,0.0,0.0396854126602411,0.0,0.0396854126602411,0.0276722101610055,0.0026552979834377,6.294039501183642
6.983999999928,216,0.8762903806296494,12.184567971761476,10.29039669778568,-0.0190200436097664,free_space_fft_energy_backward_difference,-0.0220835855724501,0.0,4.9965029839991075,0.0,0.0,4.9965029839991075,-9.174348758572302e-06,1.4653288623042628e-05,0.0,-6.275446008138324e-07,7.039886050679724e-07,-0.1035684595198751,19868,0.0023296407889574,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.8585555146939068,0.9937327770667892,0.0205648618996281,0.0,0,0,none,0.0,0.0,0.0,0.0,0.0348069824054837,0.0,0.0348069824054837,0.0244819136608589,0.0023296407889574,5.522111356512687
8.147999999916,252,0.8565605258928581,10.914112177464537,9.366011528349198,-0.0169500470249094,free_space_fft_energy_backward_difference,-0.0197363332765909,0.0,4.996003341709354,0.0,0.0,4.996003341709354,-1.04008694896425e-05,1.5352634671206972e-05,0.0,-6.862824120366261e-07,7.963074412816262e-07,-0.1152713403827963,22502,0.0020742386113852,0.0900000035762786,0.0900000110268592,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.8544963459082437,1.0004317975379904,0.0555363422442581,0.0,0,0,none,0.0,0.0,0.0,0.0,0.0310303155233462,0.0,0.0310303155233462,0.021958228296831,0.0020742386113852,4.9167136179707995
9.311999999904,288,0.8388700205939614,9.885951810639394,8.5944444949946,-0.0151980286074562,free_space_fft_energy_backward_difference,-0.0178412254040457,0.0,4.995503833370378,0.0,0.0,4.995503833370378,-1.4749208320221673e-05,2.1074268058126357e-05,0.0,-7.751781837998613e-07,6.093540099830771e-07,-0.1269626130771365,24999,0.0018689489224925,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0,0.0,0.0018867923645302,0.0018867924809455,0.0,0.0900000035762786,0.8483981623384405,0.9942195099332496,0.0830541363904177,0.0,0,0,none,0.0,0.0,0.0,0.0,0.0284856324903666,0.0,0.0284856324903666,0.0200132069034208,0.0018689489224925,4.430101034699353
10.475999999892,324,0.8081264446499806,8.315885191657415,7.376395545902435,-0.026412006824998,free_space_fft_energy_backward_difference,-0.0149538422878411,0.0,4.994505020270395,0.0,0.0,4.994505020270395,-1.4638151592772389e-05,2.294816099718908e-05,0.0,-7.432975721958283e-07,6.604078975619277e-07,-0.1503109063620043,30089,0.0015604947693645,0.0900000035762786,0.0900000259280204,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.8495696272071722,1.0032804657865082,0.0488815770227748,0.0,0,0,none,0.0,0.0,0.0,0.0,0.0241228778858979,0.0,0.0241228778858979,0.0168069632569003,0.0015604947693645,3.6989504684724896
11.63999999988,360,0.7945448382156248,7.698189987776497,6.8841261094690145,-0.0116680467650307,free_space_fft_energy_backward_difference,-0.0138182935863998,0.0,4.994005599421939,0.0,0.0,4.994005599421939,-1.6325177853485737e-05,2.4210886484801263e-05,0.0,-1.0979968556552258e-06,6.687933129980202e-07,-0.1619733000398467,32812,0.0014418135397136,0.0900000035762786,0.0900000184774398,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.8515493390477706,1.0022679222820652,0.0992378048963319,0.0,0,0,none,0.0,0.0,0.0,0.0,0.0223817088914414,0.0,0.0223817088914414,0.0156007615519002,0.0014418135397136,3.4176320054858347
