time,step,x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,Sxx,Sxy,Sxz,Syy,Syz,Szz,dudx,dudy,dudz,dvdx,dvdy,dvdz,dwdx,dwdy,dwdz
0.06,2,-4.1875,0.75,0.0,0.99682134,0.002965829,0.001989173,-0.00036960728107260366,-0.00046861898954375647,-0.0010117811907548457,-0.001307527330936864,0.001202557745273225,0.0007354737845162163,0.0004860180154082627,-0.00027197508495646616,0.002436735376249999,-0.001307527330936864,0.0017084483406506479,0.000501164289744338,0.0006966671498958021,0.0004860180154082627,-8.717144442016433e-05,0.0009697832792880945,-0.000456778725492768,0.002436735376249999
0.06,2,-4.15625,0.75,0.0,0.99675345,0.003023097,0.002017588,-0.0004302326205731788,-0.0004498898915699101,0.0003025488113053143,-0.0019482902716845274,0.0015695115725975484,0.0006949519297450024,0.0010852551932885035,-0.00026872015907031255,0.0008608524221926928,-0.0019482902716845274,0.0014182371669448912,0.00047000698396004736,0.0017207859782502055,0.0010852551932885035,-5.360384878372315e-05,0.0009198968755299575,-0.00048383646935690194,0.0008608524221926928
0.06,2,-4.125,0.75,0.0,0.9966835,0.003082031,0.0020466363,-0.0002393628817287663,-0.000398882148147095,0.0006923596665728837,-0.002503675495972857,0.0011394473986001685,0.0006162075187603477,0.0015512744460011163,-0.00016952489217203492,0.001398155145579949,-0.002503675495972857,0.0007932675653137267,0.00041676644468680024,0.0014856272318866104,0.0015512744460011163,-4.9843451307651776e-05,0.0008156485928338952,-0.00028920633303641807,0.001398155145579949
0.06,2,-4.09375,0.75,0.0,0.9966118,0.0031425988,0.002076271,-0.000310326277826789,-0.000642983170109801,0.0008543235599063337,-0.002519094879971817,0.0022164959518704563,0.000726287456927821,0.0003734640019956714,-7.549481648538858e-05,0.002126960549503565,-0.002519094879971817,0.0017893341719172895,0.00040479587187292054,0.002643657731823623,0.0003734640019956714,7.966832242800592e-05,0.0010477790419827215,-0.0002306579553987831,0.002126960549503565
0.06,2,-4.0625,0.75,0.0,0.99653786,0.0032049706,0.002106503,-0.0002546179273394955,-0.000592681739362888,0.0021490984072443098,-0.0025013133708853275,0.002090992362354882,0.0008720167315914296,0.0011290349257251364,-0.00024315423991083662,-0.00016846362268552184,-0.0025013133708853275,0.0010164431587327272,0.0005756758619099855,0.003165541565977037,0.0011290349257251364,-0.00011584527624108887,0.0011683576012728736,-0.0003704632035805844,-0.00016846362268552184
0.06,2,-4.03125,0.75,0.0,0.9964618,0.003269258,0.0021374675,-0.0003141264347732431,-0.0005101239039504435,0.0005561851430684328,-0.002513604093110189,0.0017404226236976683,0.0008156464264175156,0.00043541669720070786,-0.0001648252347763446,-0.0004370820242911577,-0.002513604093110189,0.001462330052163452,0.0005605844744422939,0.0020185151952318847,0.00043541669720070786,-7.762017389723042e-06,0.0010707083783927374,-0.00032188845216296613,-0.0004370820242911577
0.06,2,-4.0,0.75,0.0,0.99638355,0.0033354044,0.0021690668,-0.00046318135105138936,-0.00027668628899846226,-0.00022896510199643672,-0.002943468978628516,0.0017794424638850614,0.0006990489273448475,-2.327342372154817e-07,-0.00018335730362650793,0.0018656377214938402,-0.002943468978628516,0.0018939250148832798,0.0005607057828456163,0.001664959912886843,-2.327342372154817e-07,4.823337189918675e-05,0.0008373920718440786,-0.0004149479791522026,0.0018656377214938402
0.06,2,-3.96875,0.75,0.0,0.9963031,0.0034035794,0.002201325,-0.00045553786253549333,-0.00013262245920486748,-0.00018209137488156557,-0.001682266010902822,0.0016539401258341968,0.0007727694464847445,0.0014061796250643965,-0.00023528117492332967,0.001442378619685769,-0.001682266010902822,0.0017449858132749796,0.0007064582168823108,0.001562894438393414,0.0014061796250643965,-7.512243655583006e-06,0.0008390806760871783,-0.00046305010619107634,0.001442378619685769
0.06,2,-3.9375,0.75,0.0,0.99622023,0.0034741045,0.002234838,-0.0003645509822263193,-0.00040146411629393697,0.00014640716835856438,-0.0025671504554338753,0.0022961292415857315,0.0007816010329406708,0.001796618628759461,-0.00022221535806465909,0.001126966206356883,-0.0025671504554338753,0.0022229256574064493,0.0005808689747937024,0.0023693328257650137,0.001796618628759461,-3.9939866951499425e-05,0.0009823330910876393,-0.00040449084917781875,0.001126966206356883
0.06,2,-3.90625,0.75,0.0,0.996135,0.0035465066,0.0022685472,-0.0001796275648757728,-0.0004723737292806618,0.0004054874589201063,-0.0021857195533812046,0.001581470060045831,0.0006989856810832862,0.0008941522150962555,-0.00011482014622288261,0.002103680628351867,-0.0021857195533812046,0.0013787263305857778,0.0004627988164429553,0.001784213789505884,0.0008941522150962555,-2.500636378499621e-05,0.0009351725457236171,-0.00020463392866076902,0.002103680628351867
0.06,2,-3.875,0.75,0.0,0.9960472,0.0036215389,0.00230333,-0.0003558254315976228,-0.0003891526248480659,0.0011122479918412864,-0.002665199455805123,0.0024139534507412463,0.0008489623705827398,0.0022268518132477766,-0.00018796012250277272,0.0009900689474307,-0.002665199455805123,0.0018578294548206031,0.0006543860581587069,0.0029700774466618896,0.0022268518132477766,-1.0047406703961315e-05,0.0010435386830067728,-0.0003658728383015841,0.0009900689474307
0.06,2,-3.84375,0.75,0.0,0.99595696,0.003697073,0.0023375875,-0.00021338045064567268,-0.0007101853734639008,0.0007062757504172623,-0.0031636001367587596,0.002228099008789286,0.0008849911373545183,0.001257863754290156,-0.00014167482794391617,0.0009037351992446929,-0.0031636001367587596,0.0018749611335806549,0.0005298984506225679,0.002581236883997917,0.001257863754290156,-3.498460262107983e-05,0.0012400838240864687,-0.0002483650532667525,0.0009037351992446929
0.06,2,-3.8125,0.75,0.0,0.99586385,0.0037766178,0.002373655,-0.0004976561290561676,-0.0006154483398859156,0.00022538320627063513,-0.0028540080529637635,0.00259485439164564,0.0008771890434218221,0.0007947825506562367,-0.00024838736293020247,0.001233462564414367,-0.0028540080529637635,0.0024821627885103226,0.0005694648734788643,0.0027075459947809577,0.0007947825506562367,4.4070159788134333e-07,0.00118491321336478,-0.0004972154274582863,0.001233462564414367
0.06,2,-3.78125,0.75,0.0,0.99576813,0.003859309,0.002410501,-0.0004714428536090054,-0.0002479752874933183,0.00017545395530760288,-0.0022502783103846014,0.002354995522182435,0.0008081485575530678,0.0011436037038947688,-0.00027062372674890867,0.0011305689404252917,-0.0022502783103846014,0.0022672685445286334,0.0006841609138064086,0.0024427224998362362,0.0011436037038947688,-3.490229994440597e-05,0.000932136201299727,-0.0005063451535534114,0.0011305689404252917
0.06,2,-3.75,0.75,0.0,0.99566925,0.003944072,0.0024481704,-0.00036064312064354453,-0.0005881904507987201,0.0004051502328366041,-0.003383283648872748,0.002125116006936878,0.0010074726524180733,0.0014347993947012583,-0.00022819255144668205,0.001327452133409679,-0.003383283648872748,0.001922540890518576,0.0007133774270187132,0.00232769112335518,0.0014347993947012583,-4.787099112490978e-05,0.0013015678778174333,-0.0004085141117684543,0.001327452133409679
0.06,2,-3.71875,0.75,0.0,0.9955673,0.004031629,0.0024867,-0.00022502377339606028,-0.0005077520072518382,0.0013226274168118834,-0.002855242317309603,0.002701999677810818,0.0009298039094574051,0.0019195796758140204,-0.00010631872311250845,0.0022378113062586635,-0.002855242317309603,0.0020406859694048762,0.000675927905831486,0.0033633133862167597,0.0019195796758140204,6.193163585521688e-06,0.0011836799130833242,-0.0002188306098105386,0.0022378113062586635
0.06,2,-3.6875,0.75,0.0,0.99546236,0.0041221874,0.0025261315,-0.0005271744546462287,-0.0008555485437682364,-0.0008009688754100353,-0.0036499402776826173,0.0023925351997604594,0.0011300609894533409,0.0008749529461056227,-0.0002833974673421835,0.0027050945500377566,-0.0036499402776826173,0.002793019637465477,0.0007022867175692227,0.0019920507620554417,0.0008749529461056227,-1.981024001906917e-05,0.001557835261337459,-0.0005469846946652979,0.0027050945500377566
0.06,2,-3.65625,0.75,0.0,0.9953541,0.0042157304,0.0025665348,-0.00025725661913611475,-0.0006367227615555748,0.0009037206182256341,-0.003200884588295594,0.0024894929374568164,0.0011406543708289973,0.0016108989493659465,-0.0001297818361933878,0.0014860124210827053,-0.003200884588295594,0.0020376326283439994,0.0008222929900512099,0.0029413532465696335,0.0016108989493659465,-1.1535266253304144e-06,0.0014590157516067848,-0.00025841014576144516,0.0014860124210827053
0.06,2,-3.625,0.75,0.0,0.99524254,0.0043124477,0.0026079435,-0.0002907883077796214,-0.0006479312469309662,0.0010238175746053457,-0.0029683807806577533,0.002711679320782423,0.0009463886399316834,0.0014191224090609467,-0.00017254680750511397,0.0018336028442718089,-0.0029683807806577533,0.00219977053347975,0.0006224230164662004,0.003223588108085096,0.0014191224090609467,-2.715265361530328e-05,0.0012703542633971665,-0.00031794096139492467,0.0018336028442718089
0.06,2,-3.59375,0.75,0.0,0.9951273,0.004412399,0.0026502744,-0.0002522578854495805,-0.0006705822288495256,9.580078767612576e-05,-0.004040237137814984,0.002612009790027514,0.0010414475391371525,0.0003462276636128081,-0.0001960398739129232,0.00198945653392002,-0.004040237137814984,0.0025641093961894512,0.0007061564247123897,0.002659910183865577,0.0003462276636128081,-6.991093118813296e-05,0.0013767386535619153,-0.00032216881663771346,0.00198945653392002
0.06,2,-3.5625,0.75,0.0,0.9950086,0.0045157843,0.0026935297,-0.0004477074789974722,-0.000536658462806372,-0.000136815186124295,-0.0037715142825618386,0.002555687940912321,0.0011630405697360402,0.0017188942147186026,-0.00017814536704463535,0.0014709217357449234,-0.0037715142825618386,0.0026240955339744687,0.0008947113383328542,0.0024872803478501737,0.0017188942147186026,4.5708372454100754e-05,0.0014313698011392262,-0.00040199910654337145,0.0014709217357449234
0.06,2,-3.53125,0.75,0.0,0.9948873,0.0046270313,0.002736911,-0.0004378906743340849,-0.0006220867544470821,0.0011141363065689802,-0.003069828380830586,0.0030433983774855733,0.0011558138885447988,0.0017648268440098036,-0.0002240287012114095,0.0032782122143544257,-0.003069828380830586,0.002486330224201083,0.0008447705113212578,0.0036004665307700634,0.0017648268440098036,-5.083364044367045e-06,0.0014668572657683399,-0.00044297403837845195,0.0032782122143544257
0.06,2,-3.5,0.75,0.0,0.9947598,0.004741884,0.002785851,-0.00018343273734444665,-0.0006648110065725632,0.0026130551705136895,-0.004241199349053204,0.00401432387297973,0.0011897117910848465,0.0021980092733429046,-0.00014795075020401782,0.0024925533798523247,-0.004241199349053204,0.0027077962877228856,0.0008573062877985649,0.005320851458236575,0.0021980092733429046,-5.62343815317945e-05,0.001522117294371128,-0.00023966711887624115,0.0024925533798523247
0.06,2,-3.46875,0.75,0.0,0.9946292,0.004856902,0.0028324644,-0.0006008413722611294,-0.0005515989614650607,0.0014196232659742236,-0.004421185003593564,0.0032655986142344773,0.0009136229637078941,0.0007333267749345396,-0.00025406048223430844,0.0043999707559123635,-0.004421185003593564,0.0025557869812473655,0.0006378234829753637,0.003975410247221589,0.0007333267749345396,4.636020389625628e-05,0.0011894224444404244,-0.0005544811683648732,0.0043999707559123635
0.06,2,-3.4375,0.75,0.0,0.99449444,0.0049760006,0.0028802534,-0.0006649029396612605,-0.0009570744446136814,0.0008453209884464741,-0.00418443646049127,0.0034163723466917872,0.0012849193806232506,0.0016208864144573454,-0.00028783316452063445,0.0033684163936413825,-0.00418443646049127,0.00299371185246855,0.0008063821583164099,0.0038390328409150243,0.0016208864144573454,4.4618305309995776e-05,0.0017634566029300913,-0.0006202846343512647,0.0033684163936413825
0.06,2,-3.40625,0.75,0.0,0.99435484,0.00509881,0.0029323422,-0.0005393472852119885,-0.0008694201242178679,0.0010016332380473614,-0.004254568426404148,0.003285497543402016,0.0011881673708558083,0.002136951035936363,-0.00026942825036258,0.004170136235188693,-0.004254568426404148,0.0027846809243783355,0.0007534573087468743,0.003786314162425697,0.002136951035936363,2.4539224341424415e-07,0.0016228774329647422,-0.0005391018929685742,0.004170136235188693
0.06,2,-3.375,0.75,0.0,0.99421173,0.0052267932,0.0029829328,-0.0005581755162893387,-0.0005783460360362369,0.0014295594301074743,-0.0056055382010526955,0.0038878904888406396,0.0011231197061079001,0.0009506055102974642,-0.0003157160688260774,0.0039996018167585135,-0.0056055382010526955,0.0031731107737869024,0.0008339466880897817,0.004602670203894377,0.0009506055102974642,-3.662831068140804e-05,0.0014122927241260186,-0.0005948038269707467,0.0039996018167585135
0.06,2,-3.34375,0.75,0.0,0.99406314,0.0053593987,0.0030344478,-0.0006456300627064593,-0.0007828582311049104,0.0004906804533675313,-0.005780647275969386,0.0037269762833602726,0.0013587257635663263,0.0006323999077721965,-0.000372369125585692,0.002971717738546431,-0.005780647275969386,0.003481636056676507,0.0009672966480138712,0.003972316510044038,0.0006323999077721965,-4.9554094232462376e-05,0.0017501548791187815,-0.0006951841569389217,0.002971717738546431
0.06,2,-3.3125,0.75,0.0,0.99390954,0.0054964325,0.0030875332,-0.0005095510859973729,-0.00071926223608898,0.001029239152558148,-0.004526032542344183,0.0035836129100061953,0.0012080072519893292,0.0021915611723670736,-0.0003392075595911592,0.0019508537952788174,-0.004526032542344183,0.0030689933337271214,0.0008483761339448392,0.004098232486285269,0.0021915611723670736,-8.443201659247279e-05,0.0015676383700338192,-0.0005939831025898457,0.0019508537952788174
0.06,2,-3.28125,0.75,0.0,0.99375075,0.0056392583,0.0031416707,-0.0005966291698769055,-0.001009853272989858,0.0016698493855074048,-0.005335995112545788,0.004059578699525446,0.0015104814920050558,0.0022397598950192332,-0.0003379071978315551,0.003068761376198381,-0.005335995112545788,0.0032246540067717433,0.0010055548555101268,0.004894503392279148,0.0022397598950192332,-3.959261289310234e-05,0.0020154081284999847,-0.0006362217827700078,0.003068761376198381
0.06,2,-3.25,0.75,0.0,0.9935863,0.0057873474,0.0031973768,-0.0007863474359055544,-0.0007144766932469793,0.0008918211096897721,-0.005357525427825749,0.004327384463977069,0.0013494226150214672,0.001047302324877819,-0.0002990287551938309,0.003193974436726421,-0.005357525427825749,0.0038814739091321826,0.0009921842683979776,0.004773295018821955,0.001047302324877819,9.414496275894635e-05,0.0017066609616449568,-0.0006922024731466081,0.003193974436726421
0.06,2,-3.21875,0.75,0.0,0.9934169,0.005939995,0.0032530806,-0.000525671439618236,-0.0008511353516951203,0.0018118094885721803,-0.005639378156047314,0.004283904272597283,0.0014265000900195446,0.0011656765273073688,-0.00031743453826038603,0.0038787032244727015,-0.005639378156047314,0.003377999528311193,0.0010009324141719844,0.005189809016883373,0.0011656765273073688,-5.4598818451268016e-05,0.0018520677658671048,-0.000580270258069504,0.0038787032244727015
0.06,2,-3.1875,0.75,0.0,0.99324137,0.006099783,0.0033100073,-0.0008703561296670159,-0.0009521064348518848,0.0006339314859360456,-0.005997424712404609,0.004638542071916163,0.001531299320049584,0.0018088754950440489,-0.0004115653296707933,0.0031356312101706862,-0.005997424712404609,0.00432157632894814,0.0010552461026236415,0.004955507814884186,0.0018088754950440489,2.361273516271467e-05,0.0020073525374755263,-0.0008467433945043012,0.0031356312101706862
0.06,2,-3.15625,0.75,0.0,0.9930596,0.0062654754,0.0033695884,-0.0007886395198966056,-0.0008997006771096494,0.0011512453202158213,-0.0055667575797997415,0.005180431646294892,0.0014940593373466982,0.0025006293071783148,-0.0003706326268684279,0.00373641838086769,-0.0055667575797997415,0.004604808986186981,0.0010442089987918735,0.0057560543064028025,0.0025006293071783148,2.368713307987491e-05,0.0019439096759015229,-0.0007649523868167307,0.00373641838086769
0.06,2,-3.125,0.75,0.0,0.9928717,0.006438161,0.0034310601,-0.0006095818864650937,-0.0011290111433481798,0.0018900566501542926,-0.00680557603482157,0.005477739090565592,0.0015986540747690015,0.0024241342980531044,-0.00025484435707312514,0.004523119598161429,-0.00680557603482157,0.004532710765488446,0.0010341485030949116,0.006422767415642738,0.0024241342980531044,4.994658615942171e-05,0.0021631596464430913,-0.000559635300305672,0.004523119598161429
0.06,2,-3.09375,0.75,0.0,0.99267614,0.006615362,0.0034926345,-0.0008055152394490506,-0.00078710425987083,0.0009519251761958003,-0.006132432725280523,0.0051315141026861966,0.0014341146534206928,0.0027400915350881405,-0.0003236543142861592,0.003904451965354383,-0.006132432725280523,0.004655551514588296,0.0010405625234852778,0.005607476690784097,0.0027400915350881405,7.910330543836608e-05,0.0018276667833561078,-0.0007264119340106845,0.003904451965354383
0.06,2,-3.0625,0.75,0.0,0.9924742,0.0068022264,0.0035572636,-0.0007278429874304493,-0.0010630381293594837,0.0005938065005466342,-0.006323550420347601,0.00528065679827705,0.0016604913398623466,0.0031281482661142945,-0.00040427661593867015,0.005638378264848143,-0.006323550420347601,0.004983753548003733,0.0011289722751826048,0.005577560048550367,0.0031281482661142945,-4.0355122223445505e-05,0.0021920104045420885,-0.0007681981096538948,0.005638378264848143
0.06,2,-3.03125,0.75,0.0,0.9922658,0.0069967136,0.0036236367,-0.0006893109269299202,-0.001001756638288498,0.0010828322265297174,-0.006433066679164767,0.0054908605525270104,0.0015259443389368244,0.002681533864233643,-0.00035511307791580293,0.0059576029307208955,-0.006433066679164767,0.004949444439262152,0.0010250660197925754,0.006032276665791869,0.002681533864233643,-1.0457614450842811e-05,0.0020268226580810733,-0.000699768541380763,0.0059576029307208955
0.06,2,-3.0,0.75,0.0,0.9920494,0.007198224,0.0036913978,-0.0009091859662930801,-0.0008118096889120352,0.0014980921987444162,-0.0064923715544864535,0.006232598214410245,0.0015661623399410018,0.0026484612681088038,-0.00034149928717397415,0.004167719453107566,-0.0064923715544864535,0.005483552115038037,0.0011602574954849842,0.0069816443137824535,0.0026484612681088038,0.00011309369597256591,0.0019720671843970194,-0.0007960922703205142,0.004167719453107566
0.06,2,-2.96875,0.75,0.0,0.99182606,0.007408715,0.0037616012,-0.0011214011955189562,-0.0010241217682960269,0.00033913622610270977,-0.007356120215263218,0.006220380426384509,0.0017046088466941,0.0020180468491162173,-0.0005366555315617916,0.004429044667631388,-0.007356120215263218,0.006050812313333154,0.0011925479625460866,0.0063899485394358635,0.0020180468491162173,2.4045066197686538e-05,0.0022166697308421135,-0.0010973561293212697,0.004429044667631388
0.06,2,-2.9375,0.75,0.0,0.9915942,0.0076291803,0.003833544,-0.0010449592102759198,-0.0008571271318942308,0.0006876871921122074,-0.008057994942646474,0.006518772104755044,0.0017218064749613404,0.0016589243823545985,-0.0004494642879535604,0.005799648351967335,-0.008057994942646474,0.00617492850869894,0.001293242909014225,0.006862615700811148,0.0016589243823545985,7.301531718439946e-05,0.002150370040908456,-0.0009719438930915203,0.005799648351967335
0.06,2,-2.90625,0.75,0.0,0.9913545,0.007857542,0.003909392,-0.000974998250057979,-0.0007886979947215877,0.002474528271704912,-0.007799077779054642,0.00689853192307055,0.0018493321222194936,0.002517479850212112,-0.0006039045288162015,0.0054995277896523476,-0.007799077779054642,0.005661267787218094,0.0014549831248586997,0.008135796058923006,0.002517479850212112,-0.00011640540378721198,0.0022436811195802875,-0.001091403653845191,0.0054995277896523476
0.06,2,-2.875,0.75,0.0,0.9911055,0.008097056,0.0039854934,-0.0010634522218424536,-0.0012017479093628936,-0.00014699483290314674,-0.008033902267925441,0.006523922318592668,0.001980077697226079,0.002391777787124738,-0.0005360608322462213,0.005976353189907968,-0.008033902267925441,0.006597419735044241,0.0013792037425446324,0.006450424902141094,0.002391777787124738,-4.334721324994462e-06,0.002580951651907526,-0.001067786943167448,0.005976353189907968
0.06,2,-2.84375,0.75,0.0,0.9908473,0.008344375,0.004061973,-0.0008496717928210273,-0.0013210102788434597,0.0011581599246710539,-0.00828516494948417,0.007049468462355435,0.002017586483816558,0.0030781144014326856,-0.0005597584495262709,0.006457641371525824,-0.00828516494948417,0.006470388500019908,0.0013570813443948282,0.007628548424690962,0.0030781144014326856,-0.00013492255311575718,0.002678091623238288,-0.0009845943459367845,0.006457641371525824
0.06,2,-2.8125,0.75,0.0,0.9905801,0.008605841,0.0041428977,-0.0009705227298582031,-0.0011812038710559136,-8.460553362965584e-05,-0.008499881834723055,0.00763257103972137,0.0019416983709561464,0.0028345294122118503,-0.0005634887645555864,0.0071892281994223595,-0.008499881834723055,0.007674873806536198,0.0013510964354281896,0.007590268272906542,0.0028345294122118503,-7.822739962648484e-05,0.002532300306484103,-0.001048750129484688,0.0071892281994223595
0.06,2,-2.78125,0.75,0.0,0.99030226,0.008878337,0.0042255623,-0.0012625187887351785,-0.0012866696288256207,0.0018292984459549189,-0.00832917692605406,0.008099817088805139,0.002079242370200518,0.002139988078852184,-0.0005713218158689415,0.006959857884794474,-0.00832917692605406,0.00718516786582768,0.0014359075557877077,0.009014466311782598,0.002139988078852184,5.993757849864778e-05,0.0027225771846133284,-0.0012025812102365308,0.006959857884794474
0.06,2,-2.75,0.75,0.0,0.9900153,0.009164467,0.0043101143,-0.0011828752894871286,-0.0012904007417091634,0.0020103200804442167,-0.009499444509856403,0.00822681572753936,0.0021527359440369764,0.00332397548481822,-0.0006285623280746222,0.006272965809330344,-0.009499444509856403,0.007221655687317252,0.0015075355731823947,0.009231975767761469,0.00332397548481822,-3.7124683331057895e-05,0.002797936314891558,-0.0012199999728181865,0.006272965809330344
0.06,2,-2.71875,0.75,0.0,0.98971564,0.00946261,0.0043968433,-0.0009617783334761043,-0.001497471566835884,0.0009742476977407932,-0.009466953575611115,0.009196100058034062,0.0023587311552546453,0.0032006292167352512,-0.0004838624167859962,0.007223897613584995,-0.009466953575611115,0.008708976209163666,0.0016099953718367033,0.009683223906904459,0.0032006292167352512,-2.9732500479440205e-06,0.0031074669386725873,-0.0009647515835240483,0.007223897613584995
0.06,2,-2.6875,0.75,0.0,0.9894052,0.009774685,0.004486849,-0.0012783677925654047,-0.0011691587351378985,0.0017286401707679033,-0.010120746330358088,0.009829447488300502,0.002343628253584029,0.002707309162360616,-0.0005523654560875002,0.007218556944280863,-0.010120746330358088,0.00896512740291655,0.00175904888601508,0.010693767573684454,0.002707309162360616,8.681844019520213e-05,0.0029282076211529784,-0.0011915493523702025,0.007218556944280863
0.06,2,-2.65625,0.75,0.0,0.9890832,0.0101014655,0.004579389,-0.0011893372820850345,-0.001418875290255528,0.0018599673639982939,-0.010656562866643071,0.01002245640847832,0.002291211272677174,0.0034044366475427523,-0.000589322097312106,0.007507540402002633,-0.010656562866643071,0.009092472726479173,0.0015817736275494099,0.010952440090477467,0.0034044366475427523,5.346543730411213e-06,0.003000648917804938,-0.0011839907383546233,0.007507540402002633
0.06,2,-2.625,0.75,0.0,0.98874843,0.010441322,0.004675056,-0.0014014386456437933,-0.0015485016519960482,0.003204988781362772,-0.011209731921553612,0.01094717695377767,0.002464162642354495,0.0032812445133458823,-0.0007832032613350748,0.008058523409999907,-0.011209731921553612,0.009344682563096285,0.0016899118163564708,0.012549671344459057,0.0032812445133458823,-8.248393851317815e-05,0.003238413468352519,-0.0014839225841569714,0.008058523409999907
0.06,2,-2.59375,0.75,0.0,0.98840064,0.010799748,0.004772786,-0.0015078209994499048,-0.0012546606667456217,0.002148555126041174,-0.011437194189056754,0.010812894674018025,0.0024266444925160613,0.002567853807704523,-0.0008805333629879897,0.00827492424286902,-0.011437194189056754,0.009738617110997438,0.0017993141591432504,0.011887172237038612,0.002567853807704523,-0.0001266228632630373,0.003053974825888872,-0.001634443862712942,0.00827492424286902
