time,step,x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,p
0.05,5,-0.5312500000000001,0.0,0.0,-0.0033331177756734352,-0.0011529431053026674,0.0010853120557549356,-0.00019613818931235943,-0.03736677467668101,0.017999838729743707,2.6979904289140517
0.05,5,-0.5,0.0,0.0,0.11301119018953087,7.98957502530658e-05,8.621247504244342e-05,-2.086436542938903e-06,0.009448817928162755,-0.00850089437100185,2.7384694342114706
0.05,5,-0.46875,0.0,0.0,0.11282504637357511,0.00014365761819141966,0.00015081201799144878,-1.4377457488483011e-06,0.007735083498208175,-0.006773896692244014,2.73862673571234
0.05,5,-0.4375,0.0,0.0,0.11281615509681264,0.00014670324402550226,0.00015389765590070162,-1.4067606239657148e-06,0.007653225892378464,-0.006691405558970631,2.738634249317733
0.05,5,-0.40625,0.0,0.0,0.11281405446953037,0.00014742279475928253,0.00015462665977141387,-1.399440168151295e-06,0.007633886451636429,-0.0066719164428706325,2.7386360244603694
0.05,5,-0.375,0.0,0.0,0.11281324927593787,0.00014769860648713778,0.00015490609499085582,-1.3966341567443812e-06,0.007626473430821581,-0.006664446049841177,2.738636704892109
0.05,5,-0.34375,0.0,0.0,0.11281285816050915,0.00014783257951325084,0.00015504182809489126,-1.3952711623481053e-06,0.007622872623709916,-0.006660817374700617,2.738637035405609
0.05,5,-0.3125,0.0,0.0,0.1128126392158883,0.0001479075769980089,0.00015511781086318806,-1.3945081643445005e-06,0.007620856908425018,-0.006658786059021149,2.738637220425547
0.05,5,-0.28125,0.0,0.0,0.1128125044531496,0.0001479537387461356,0.0001551645790637937,-1.3940385309724331e-06,0.007619616214266201,-0.006657535762653766,2.738637334307284
0.05,5,-0.25,0.0,0.0,0.11281241566557502,0.00014798415212074036,0.00015519539199576273,-1.3937291160076327e-06,0.007618798790798497,-0.0066567120128319945,2.738637409337543
0.05,5,-0.21875,0.0,0.0,0.11281235409426449,0.0001480052428121199,0.0001552167597672477,-1.3935145467395177e-06,0.007618231934068366,-0.006656140768979968,2.7386374613686013
0.05,5,-0.1875,0.0,0.0,0.11281230965521291,0.0001480204650042751,0.00015523218194178056,-1.3933596815161842e-06,0.007617822805608982,-0.006655728474118383,2.738637498921981
0.05,5,-0.15625,0.0,0.0,0.11281227653587535,0.0001480318097315668,0.00015524367571104544,-1.3932442642551493e-06,0.007617517892180541,-0.00665542120084775,2.7386375269095957
0.05,5,-0.125,0.0,0.0,0.11281225119469726,0.00014804049012119092,0.00015525247013976068,-1.393155953027461e-06,0.00761728458843575,-0.0066551860914756955,2.7386375483242498
0.05,5,-0.09375,0.0,0.0,0.11281223137403719,0.00014804727950768458,0.00015525934872218832,-1.3930868801997898e-06,0.007617102109380963,-0.006655002200145471,2.7386375650737693
0.05,5,-0.0625,0.0,0.0,0.11281221557961013,0.00014805268974475358,0.0001552648300365413,-1.3930318383527872e-06,0.007616956697870302,-0.006654855663239284,2.738637578420907
0.05,5,-0.03125,0.0,0.0,0.11281220279049008,0.00014805707054128985,0.0001552692683860304,-1.3929872696712646e-06,0.007616838954741106,-0.006654737008850818,2.738637589228399
0.05,5,0.0,0.0,0.0,0.3980726934633398,-0.00013605052827825922,-0.00026171247497335973,0.001532421476418603,10.714921054759168,0.7192105157736782,0.14618047050120786
0.05,5,0.03125,0.0,0.0,-0.04189685972595038,-0.00045040896960029503,-0.00040916692312479777,-3.7948245167906155e-06,0.007126233298071393,-0.009868055067238118,-2.0968726368003168
0.05,5,0.06249999999999978,0.0,0.0,-0.04189686185568532,-0.00045041010079469187,-0.00040916806253281525,-3.795115246760987e-06,0.007122790249230623,-0.009864618772332134,-2.096872629984585
0.05,5,0.09375,0.0,0.0,-0.04189686448588531,-0.0004504114978077262,-0.00040916946968958196,-3.7954742951782326e-06,0.007118538120578728,-0.009860374984717868,-2.096872621567229
0.05,5,0.125,0.0,0.0,-0.04189686778656215,-0.00045041325094003805,-0.00040917123555141567,-3.795924870345904e-06,0.0071132020614616855,-0.009855049392892168,-2.096872611004165
0.05,5,0.15624999999999978,0.0,0.0,-0.041896872006554814,-0.0004504154923607542,-0.00040917349324712216,-3.79650094124934e-06,0.0071063797849218666,-0.009848240499029493,-2.09687259749904
0.05,5,0.1875,0.0,0.0,-0.04189687752182174,-0.0004504184217576895,-0.00040917644391445503,-3.7972538299539e-06,0.0070974634954226595,-0.009839341699853843,-2.0968725798486845
0.05,5,0.21875,0.0,0.0,-0.041896884922127675,-0.00045042235238042824,-0.00040918040307750636,-3.7982640452053035e-06,0.007085499746222114,-0.009827401418918247,-2.096872556165691
0.05,5,0.24999999999999978,0.0,0.0,-0.041896895175418884,-0.00045042779834709675,-0.0004091858885874243,-3.7996637212752826e-06,0.007068923701225065,-0.009810857889732821,-2.096872523352369
0.05,5,0.28125,0.0,0.0,-0.04189690996095535,-0.00045043565158535415,-0.00040919379884816717,-3.8016820938303105e-06,0.007045020574631376,-0.00978700165186086,-2.096872476034629
0.05,5,0.3125,0.0,0.0,-0.04189693240260212,-0.0004504475713151138,-0.0004092058051272706,-3.8047456014716693e-06,0.007008740151181532,-0.009750792396618801,-2.096872404215251
0.05,5,0.3437499999999998,0.0,0.0,-0.04189696886281279,-0.00045046693691081245,-0.00040922531133686236,-3.8097227822972467e-06,0.0069497965319460404,-0.009691964402046588,-2.0968722875326535
0.05,5,0.375,0.0,0.0,-0.04189703399412716,-0.00045050153097042026,-0.000409260156584478,-3.818613853495646e-06,0.006844501600200208,-0.009586876018374574,-2.096872079094722
0.05,5,0.40625,0.0,0.0,-0.04189716808067334,-0.00045057275013767354,-0.0004093318928752173,-3.836917998598153e-06,0.006627729777525144,-0.009370529418468498,-2.096871649981281
0.05,5,0.4374999999999998,0.0,0.0,-0.04189751789202271,-0.0004507585500833659,-0.00040951904191721916,-3.88467072159524e-06,0.006062205152153378,-0.008806114134450038,-2.096870530489758
0.05,5,0.46875,0.0,0.0,-0.04189899853047206,-0.0004515449812382531,-0.0004103111833610091,-4.086792573439429e-06,0.0036685220830114905,-0.006417126548928634,-2.096865792043749
0.05,5,0.5,0.0,0.0,-0.041929996518542435,-0.0004680093541362734,-0.0004268951043279017,-8.318325771148797e-06,-0.04644456207612434,0.04359765505341726,-2.0967665900454966
0.05,5,0.53125,0.0,0.0,0.09854831020440796,0.0013196944532751845,0.0022020400427080404,-0.00016941120804814916,-0.03661251020359768,-0.058704729630590584,-2.0828877918043327
0.05,5,0.5625,0.0,0.0,0.10536045947786948,0.0010212984548678378,0.001069555268003859,-2.718462820809736e-07,0.007840514278348053,-0.007845401658952846,-1.9928404534450939
0.05,5,0.59375,0.0,0.0,0.1911573431865817,0.0007872017924333979,0.0008352338780940312,4.384283433312965e-08,0.005796901844719897,-0.005798302130613834,-1.9995853316625396
0.05,5,0.625,0.0,0.0,0.2564087117078434,0.0005627892106967486,0.000610899341455202,1.3780152470183498e-07,0.004022499332149706,-0.004020899956168762,-2.0065132329416477
0.05,5,0.65625,0.0,0.0,0.31280074290336785,0.00036065352917730446,0.0004089005627324698,1.104849501663916e-07,0.0023880262775738213,-0.0023851420706189844,-2.0078011653813497
0.05,5,0.6875,0.0,0.0,0.37046558546699665,0.0002411241768803798,0.00232205973021856,-1.2330866520530113e-05,0.011090303945467254,-0.0015902508677847474,-2.00959101968197
0.05,5,0.71875,0.0,0.0,0.420401835284843,0.0021191218440118247,7.181297015956736e-05,1.24730352799968e-05,0.00015168349144122767,-0.009317886439673738,-2.0121683273163895
0.05,5,0.75,0.0,0.0,0.4667249676604465,0.0020125612139794717,-7.606494668617198e-05,1.2096493508136005e-05,-0.0008225651162998837,-0.007877671772451347,-2.015459794182913
0.05,5,0.78125,0.0,0.0,0.5095329190418328,0.0019506258250338825,-0.00015126534637032157,1.1548426968678077e-05,-0.0013759294880015824,-0.006735652474887942,-2.01956861725128
0.05,5,0.8125,0.0,0.0,0.5489335323666976,-0.00020715015342562997,0.0019770235334835825,-1.0655232989703101e-05,0.005837652801977062,0.0015885783956274416,-2.0246508617411436
0.05,5,0.84375,0.0,0.0,0.5893415386050539,0.002016280946903963,-0.00011502171514264073,1.1087428066991942e-05,-0.0017657363164516778,-0.0058279560208977345,-2.0317863795010505
0.05,5,0.875,0.0,0.0,0.6219258117611739,-2.799354809161596e-06,0.0019106602862357497,-8.777912617560906e-06,0.004592933073575713,0.0013685624763894576,-2.039618364778732
0.05,5,0.90625,0.0,0.0,0.6515406078625173,0.0017521237023924972,0.00023989589253589757,7.11741445179019e-06,-0.000948976121525915,-0.0036506069752500784,-2.049083110117801
0.05,5,0.9375,0.0,0.0,0.6784015829462764,0.001689512074332212,0.0004440951166299591,5.5838424776121325e-06,-0.0005599297682901028,-0.0029387126472469535,-2.0603685905460347
0.05,5,0.96875,0.0,0.0,0.7027281067744081,0.0016630168072620311,0.0006502835900314357,4.333577205804152e-06,-0.0002311335244650132,-0.0023995450610438383,-2.0736591295168028
0.05,5,1.0,0.0,0.0,0.7247359994272546,0.0007933324699107977,0.0017199922392501263,-3.149881421291625e-06,0.001985737549734531,-2.236856123822e-05,-2.0891049909716273
0.05,5,1.03125,0.0,0.0,0.7460093288451117,0.0009899538009360835,0.0010470590060010724,6.280956812212713e-08,0.00031472319988701887,-0.0003140829174116302,-2.1081029008377756
0.05,5,1.0625,0.0,0.0,0.7637472332005034,0.0011173450736092403,0.0011757553469040295,7.158720579097553e-08,0.0003299697115040425,-0.00032925131813561087,-2.128242114389849
0.05,5,1.09375,0.0,0.0,0.7798025989462866,0.0012347828837994148,0.0012946024531666185,8.035130945692642e-08,0.00032019837194173354,-0.00031937487198703974,-2.150849416290819
0.05,5,1.125,0.0,0.0,0.7943389921038835,0.0013389103848465958,0.0014002487577319167,8.8733540783248e-08,0.00028614710373997174,-0.00028519924941816416,-2.1760052857965753
0.05,5,1.15625,0.0,0.0,0.8074943043969193,0.0014292551246861507,0.0014922243500543908,9.672999555157777e-08,0.00023323340610505687,-0.00023214903731858986,-2.2037880608369433
0.05,5,1.1875,0.0,0.0,0.8209899984936202,0.0015143687753634242,0.0015793131015905536,1.0540735373965762e-07,0.00015756919573425891,-0.00015629960638674495,-2.2386750828001993
0.05,5,1.21875,0.0,0.0,0.8313613360366692,0.0015973096631580045,0.0016640434411375018,1.1599243864983539e-07,-0.00016353078096675763,0.0001651241802432704,-2.2725996794567505
0.05,5,1.25,0.0,0.0,0.8419069860272863,0.0016991832320159765,0.0017675779026687813,7.662802924176082e-08,-0.00039442358536450744,0.0003937915116371472,-2.3089103145981906
0.05,5,1.28125,0.0,0.0,0.8448704538676151,0.0018622732103417477,0.001931901502452712,-2.3138347199270312e-07,0.011833456033803607,-0.011867522551693594,-2.3410488929587934
0.05,5,1.3125,0.0,0.0,0.8430974794755781,0.0009051386459372026,0.0009814143635374687,7.10937330978896e-07,0.0013701295097536552,-0.0014063592020773655,-2.4153199614669107
0.05,5,1.34375,0.0,0.0,0.8513906140227199,0.001818957736104187,0.0024187821343057392,7.77432870927573e-07,-0.0004898272309722645,0.00014124024739850432,-2.4796630540332325
0.05,5,1.375,0.0,0.0,0.8714554155144988,0.0016787867394665408,0.001764316175096963,2.2112407809334722e-07,0.0004298785325247253,-0.00043136232863700115,-2.560942330879137
0.05,5,1.40625,0.0,0.0,0.8728160723296069,0.0022338029022714702,0.0028086158932679292,-1.5518898365731326e-07,-0.0011339186433913329,0.0004099949005317738,-2.6093661742615075
0.05,5,1.4375,0.0,0.0,0.8740365392545038,0.0020966072624280263,0.002188840108068909,8.610305358920805e-08,-0.0017282519755041025,0.00162650828924749,-2.693569138465461
0.05,5,1.46875,0.0,0.0,0.8885782795914381,0.0033191732608353294,0.0029237203918836005,-3.0974301566905133e-05,-0.0059117529775757054,0.006149269406125616,-2.75594515135244
0.05,5,1.5,0.0,0.0,0.9090960172967236,0.0028458305503321715,0.003084440779551495,-3.9965870330223195e-05,-0.010414811240540186,0.010291427812384695,-2.836419237587245
0.09999999999999999,10,-1.5,0.0,0.0,0.910514654471383,-0.005811464346108298,-0.005845831022628478,-0.00018496105474649052,3.593747137476035e-05,-0.00022353302172346834,-1.422295436125855
0.09999999999999999,10,-1.46875,0.0,0.0,0.907531591967365,-0.005859698537103373,-0.006226130640693987,-0.0001883685897224998,0.0004739146655694135,-0.00036097073090433755,-1.4067115069277547
0.09999999999999999,10,-1.4375,0.0,0.0,0.895992658974069,-0.004962228308894533,-0.004734952935678511,-7.331754382823264e-05,0.00010258486134372206,-0.0004891002603711034,-1.3389766198175144
0.09999999999999999,10,-1.40625,0.0,0.0,0.891007907380463,-0.004799999240474264,-0.005319737043056338,-3.8561872747359976e-05,0.001108371317461601,-0.000810619086001666,-1.3140190616910752
0.09999999999999999,10,-1.375,0.0,0.0,0.8797676842020957,-0.003977761936222662,-0.003734770673367825,-1.2235713515275384e-06,0.0010232709548911153,-0.001318527819260194,-1.2568790388095694
0.09999999999999999,10,-1.34375,0.0,0.0,0.8734954177770355,-0.004002112112571591,-0.004716954216254145,4.57574263464689e-06,0.001709253810606998,-0.0016333546653755366,-1.2319040934175023
0.09999999999999999,10,-1.3125,0.0,0.0,0.8601243587970726,-0.0031791397107540243,-0.003195677716127765,7.379762518538436e-06,0.0023296339761808217,-0.002344353731847472,-1.1778522432474678
0.09999999999999999,10,-1.28125,0.0,0.0,0.8484863645526766,-0.002608383237204073,-0.0026230239849204477,6.463494849865534e-06,0.006465340098594958,-0.006473416643885474,-1.1145572056393225
0.09999999999999999,10,-1.25,0.0,0.0,0.8424980971279709,-0.0036334166816951235,-0.0030797522090733774,8.681665943518443e-06,0.012850639697161267,-0.015061211962948965,-1.0841149489486148
0.09999999999999999,10,-1.21875,0.0,0.0,0.8337962120870119,-0.002868561994261565,-0.003564316331027479,-1.3258753040073324e-06,0.00709093405958421,-0.005190935787751933,-1.0447155761063762
0.09999999999999999,10,-1.1875,0.0,0.0,0.8233286091690434,-0.002587058949891177,-0.003396639020257935,-1.6890315166784544e-06,0.004847040963310235,-0.0032408619824155693,-1.0039304450310593
0.09999999999999999,10,-1.15625,0.0,0.0,0.8078117276316907,-0.003093445380227269,-0.0022882663568248585,1.2742990764972476e-06,0.0011711397124320514,-0.002812136365715969,-0.9560371300094246
0.09999999999999999,10,-1.125,0.0,0.0,0.7930934182046391,-0.002839881274229683,-0.0020315212137905123,6.478467203423669e-07,6.393162392696666e-07,-0.0009221874998733362,-0.9139878529213717
0.09999999999999999,10,-1.09375,0.0,0.0,0.7779465121657507,-0.0026213693666111986,-0.001819264610690046,8.026265064092485e-07,-0.000301724471419147,-0.000338526186780459,-0.8726146670522289
0.09999999999999999,10,-1.0625,0.0,0.0,0.761139140053698,-0.0016525500720497345,-0.002460038240666106,-1.1051963784579225e-06,0.00043551945396343855,0.00023336792886293042,-0.8308256202098236
0.09999999999999999,10,-1.03125,0.0,0.0,0.7425129874687113,-0.002331956780334563,-0.001554654119979216,8.785468795748085e-07,-9.761382325738964e-05,-0.0006573032496417406,-0.7885478891993055
0.09999999999999999,10,-1.0,0.0,0.0,0.7222057162103278,-0.00225722337711305,-0.0014962520236049728,7.921611720728117e-07,7.969426146158703e-05,-0.0009146539661077514,-0.7461093134188378
0.09999999999999999,10,-0.96875,0.0,0.0,0.698494002240907,-0.001356550835800881,-0.001362417118701021,-7.176986858959148e-08,0.00010094541776940291,-0.00010009311542168815,-0.7006879943512669
0.09999999999999999,10,-0.9375,0.0,0.0,0.6743318822919758,-0.0013246780533852456,-0.0013298734096060224,-7.473018199370282e-08,0.0003316957551782829,-0.00033061915778533025,-0.6582852113458791
0.09999999999999999,10,-0.90625,0.0,0.0,0.6479872500592933,-0.0013121299275757657,-0.0013166882865312762,-7.837716442935947e-08,0.0006287466395136741,-0.0006274322357323558,-0.6158168136484086
0.09999999999999999,10,-0.875,0.0,0.0,0.6192976997179441,-0.0013019317418473764,-0.0013058891406399716,-8.205313392891904e-08,0.0009764471760315592,-0.0009749251350377318,-0.5734133957009123
0.09999999999999999,10,-0.84375,0.0,0.0,0.5880920457132959,-0.0012745606981094185,-0.0012779567726986458,-8.474373228309898e-08,0.001340531716281893,-0.0013388723469986612,-0.5312492904236573
0.09999999999999999,10,-0.8125,0.0,0.0,0.5493096488901819,-0.001271381741789358,-0.0012741975314262154,-8.789844409299207e-08,0.002033378943233259,-0.002031660492309307,-0.48387462140340953
0.09999999999999999,10,-0.78125,0.0,0.0,0.511923439349815,-0.0012081843226478056,-0.0012105540620432878,-8.716857663009443e-08,0.002470350536224264,-0.0024687599916847227,-0.4428584393406039
0.09999999999999999,10,-0.75,0.0,0.0,0.47126051125392654,-0.0011000984982511232,-0.0011021072197926812,-8.397415690613546e-08,0.0028278679270883986,-0.002826834306479696,-0.4028755524480511
0.09999999999999999,10,-0.7187500000000001,0.0,0.0,0.4271029509762963,-0.000952370829545998,-0.0009541452723387299,-8.019137414826802e-08,0.003078961342084353,-0.003079430673664939,-0.3644081714756159
0.09999999999999999,10,-0.6875,0.0,0.0,0.3792515674968294,-0.0007786686115140019,-0.0007804085081203624,-8.196230155763368e-08,0.0032253634928016348,-0.003229460479053788,-0.32802116804296866
0.09999999999999999,10,-0.65625,0.0,0.0,0.3231697970748974,-0.002741477939812916,-0.00043211196006050765,-3.3893032961152956e-06,0.0017323631186318897,-0.013085594636294832,-0.291751346450391
0.09999999999999999,10,-0.6250000000000001,0.0,0.0,0.26680987402489986,-0.002864484224063401,-8.215819904706543e-05,-5.381559682842932e-06,0.0005337803726017647,-0.01590745427498713,-0.2615135038870014
0.09999999999999999,10,-0.59375,0.0,0.0,0.19482505286353752,0.00029743596974439327,-0.003135780065398406,5.9140697846078846e-06,0.01697064059145253,0.0002347867192584764,-0.23860915459387466
0.09999999999999999,10,-0.5625,0.0,0.0,0.1337687401877583,-0.003288712154070665,0.0005686932163227049,-1.4051557893374049e-05,0.00039186800628108164,-0.010642982149230948,-0.2242415498693903
0.09999999999999999,10,-0.5312500000000001,0.0,0.0,0.031072624326526486,-0.0005366062955316194,0.001615818525358438,-6.364689503598826e-05,-0.08309517494992502,0.055852572817325016,-0.19670110420812112
0.09999999999999999,10,-0.5,0.0,0.0,0.02715598929111524,0.000611379621272891,0.0006017792020134805,-3.5923356752499215e-06,0.04139178519055796,-0.04165844217941955,-0.1919011107855197
0.09999999999999999,10,-0.46875,0.0,0.0,0.02709257455433519,0.0006164715341491988,0.0006072452489064128,-2.9636212161022112e-06,0.041284072933647525,-0.04153400617914932,-0.19197087313769015
0.09999999999999999,10,-0.4375,0.0,0.0,0.027089545509439796,0.000616714752578993,0.0006075063380834618,-2.9335902734564186e-06,0.04127892798976604,-0.041528062415119305,-0.1919742053804378
0.09999999999999999,10,-0.40625,0.0,0.0,0.027088829876070537,0.000616772214660404,0.0006075680222558323,-2.9264952499722057e-06,0.041277712460233845,-0.04152665815865363,-0.19197499264645304
0.09999999999999999,10,-0.375,0.0,0.0,0.027088555565911686,0.0006167942405096122,0.0006075916664790452,-2.9237756492623633e-06,0.04127724653436535,-0.04152611989167121,-0.19197529441419464
0.09999999999999999,10,-0.34375,0.0,0.0,0.027088422322258995,0.0006168049393645678,0.0006076031514443835,-2.9224546280725e-06,0.04127702021513306,-0.04152585843340395,-0.1919754409951173
0.09999999999999999,10,-0.3125,0.0,0.0,0.027088347733074128,0.0006168109285344375,0.0006076095806752352,-2.9217151264770646e-06,0.041276893522666044,-0.04152571207026659,-0.19197552305044457
0.09999999999999999,10,-0.28125,0.0,0.0,0.027088301822638914,0.0006168146149320812,0.0006076135379350852,-2.921259955393711e-06,0.04127681554210757,-0.04152562198220161,-0.1919755735563697
0.09999999999999999,10,-0.25,0.0,0.0,0.027088271574840235,0.0006168170436917568,0.0006076161451506058,-2.920960068815974e-06,0.041276764165111765,-0.04152556262825205,-0.19197560683187778
0.09999999999999999,10,-0.21875,0.0,0.0,0.027088250598970402,0.0006168187279580197,0.0006076179531702235,-2.920752107176017e-06,0.04127672853682732,-0.04152552146820826,-0.19197562990736616
0.09999999999999999,10,-0.1875,0.0,0.0,0.02708823545965061,0.0006168199435760487,0.0006076192581071522,-2.920602011003845e-06,0.04127670282213721,-0.041525491760974614,-0.1919756465620841
0.09999999999999999,10,-0.15625,0.0,0.0,0.02708822417668607,0.0006168208495464169,0.0006076202306447107,-2.9204901479999166e-06,0.041276683657608025,-0.041525469620900396,-0.19197565897443786
0.09999999999999999,10,-0.125,0.0,0.0,0.02708821554355406,0.000616821542747371,0.0006076209747793839,-2.920404556303121e-06,0.04127666899391658,-0.04152545268047819,-0.19197566847171918
0.09999999999999999,10,-0.09375,0.0,0.0,0.027088208791130212,0.0006168220849360743,0.000607621556806011,-2.9203376105627404e-06,0.04127665752467699,-0.041525439430488365,-0.1919756759000394
0.09999999999999999,10,-0.0625,0.0,0.0,0.02708820341034746,0.0006168225169882824,0.0006076220206037397,-2.920284263721085e-06,0.04127664838522004,-0.04152542887201066,-0.19197568181942157
0.09999999999999999,10,-0.03125,0.0,0.0,0.027088199053400777,0.000616822866831143,0.0006076223961516978,-2.920241067525397e-06,0.041276640984786256,-0.0415254203225623,-0.1919756866124849
0.09999999999999999,10,0.0,0.0,0.0,0.26513595393236256,0.0003795814453226889,0.0004432729432943995,-0.008151666763440951,8.6463257201057,0.741256129476447,0.07554287745985216
0.09999999999999999,10,0.03125,0.0,0.0,-0.01987667879373474,0.00030415552295221643,0.00032830669837374344,-3.2235202402386713e-06,-0.04671934798601871,0.044579273360749516,1.1434537434665226
0.09999999999999999,10,0.06249999999999978,0.0,0.0,-0.019876680657093297,0.00030416030846300876,0.00032831148228622834,-3.2236285345985875e-06,-0.04672314813613431,0.044583074246867416,1.1434537533894527
0.09999999999999999,10,0.09375,0.0,0.0,-0.01987668295832127,0.0003041662185178746,0.0003283173903672014,-3.223762276979798e-06,-0.04672784128105759,0.044587768300745734,1.1434537656441655
0.09999999999999999,10,0.125,0.0,0.0,-0.019876685846166274,0.00030417363513311193,0.00032832480450537135,-3.2239301122715237e-06,-0.04673373077801455,0.044593658938363756,1.143453781022786
