step,time,total_kinetic_energy,total_kinetic_energy_standard_error,total_kinetic_energy_ci_lower,total_kinetic_energy_ci_upper,total_enstrophy,total_enstrophy_standard_error,total_enstrophy_ci_lower,total_enstrophy_ci_upper,test_filtered_enstrophy,test_filtered_enstrophy_standard_error,test_filtered_enstrophy_ci_lower,test_filtered_enstrophy_ci_upper,kinetic_energy_rate,kinetic_energy_rate_standard_error,kinetic_energy_rate_ci_lower,kinetic_energy_rate_ci_upper,viscous_kinetic_energy_rate,viscous_kinetic_energy_rate_standard_error,viscous_kinetic_energy_rate_ci_lower,viscous_kinetic_energy_rate_ci_upper,total_helicity,total_helicity_standard_error,total_helicity_ci_lower,total_helicity_ci_upper,vortex_strength_magnitude_sum,vortex_strength_magnitude_sum_standard_error,vortex_strength_magnitude_sum_ci_lower,vortex_strength_magnitude_sum_ci_upper,net_vortex_strength_x,net_vortex_strength_x_standard_error,net_vortex_strength_x_ci_lower,net_vortex_strength_x_ci_upper,net_vortex_strength_y,net_vortex_strength_y_standard_error,net_vortex_strength_y_ci_lower,net_vortex_strength_y_ci_upper,net_vortex_strength_z,net_vortex_strength_z_standard_error,net_vortex_strength_z_ci_lower,net_vortex_strength_z_ci_upper,linear_impulse_x,linear_impulse_x_standard_error,linear_impulse_x_ci_lower,linear_impulse_x_ci_upper,linear_impulse_y,linear_impulse_y_standard_error,linear_impulse_y_ci_lower,linear_impulse_y_ci_upper,linear_impulse_z,linear_impulse_z_standard_error,linear_impulse_z_ci_lower,linear_impulse_z_ci_upper,angular_impulse_x,angular_impulse_x_standard_error,angular_impulse_x_ci_lower,angular_impulse_x_ci_upper,angular_impulse_y,angular_impulse_y_standard_error,angular_impulse_y_ci_lower,angular_impulse_y_ci_upper,angular_impulse_z,angular_impulse_z_standard_error,angular_impulse_z_ci_lower,angular_impulse_z_ci_upper,n_particles_total,n_particles_total_standard_error,n_particles_total_ci_lower,n_particles_total_ci_upper,max_vortex_strength_magnitude,max_vortex_strength_magnitude_standard_error,max_vortex_strength_magnitude_ci_lower,max_vortex_strength_magnitude_ci_upper,mean_eddy_viscosity,mean_eddy_viscosity_standard_error,mean_eddy_viscosity_ci_lower,mean_eddy_viscosity_ci_upper,max_eddy_viscosity,max_eddy_viscosity_standard_error,max_eddy_viscosity_ci_lower,max_eddy_viscosity_ci_upper,mean_effective_viscosity,mean_effective_viscosity_standard_error,mean_effective_viscosity_ci_lower,mean_effective_viscosity_ci_upper,max_effective_viscosity,max_effective_viscosity_standard_error,max_effective_viscosity_ci_lower,max_effective_viscosity_ci_upper,invariant_projection_correction_ratio,invariant_projection_correction_ratio_standard_error,invariant_projection_correction_ratio_ci_lower,invariant_projection_correction_ratio_ci_upper,mean_core_radius,mean_core_radius_standard_error,mean_core_radius_ci_lower,mean_core_radius_ci_upper,mean_overlap_ratio,mean_overlap_ratio_standard_error,mean_overlap_ratio_ci_lower,mean_overlap_ratio_ci_upper,max_overlap_ratio,max_overlap_ratio_standard_error,max_overlap_ratio_ci_lower,max_overlap_ratio_ci_upper,vorticity_divergence_error,vorticity_divergence_error_standard_error,vorticity_divergence_error_ci_lower,vorticity_divergence_error_ci_upper,vortex_strength_misalignment_degrees,vortex_strength_misalignment_degrees_standard_error,vortex_strength_misalignment_degrees_ci_lower,vortex_strength_misalignment_degrees_ci_upper,n_stabilization_events,n_stabilization_events_standard_error,n_stabilization_events_ci_lower,n_stabilization_events_ci_upper,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_error_standard_error,stabilization_vortex_strength_error_ci_lower,stabilization_vortex_strength_error_ci_upper,stabilization_vortex_strength_growth,stabilization_vortex_strength_growth_standard_error,stabilization_vortex_strength_growth_ci_lower,stabilization_vortex_strength_growth_ci_upper,stabilization_vorticity_growth,stabilization_vorticity_growth_standard_error,stabilization_vorticity_growth_ci_lower,stabilization_vorticity_growth_ci_upper,max_stabilization_vorticity_growth,max_stabilization_vorticity_growth_standard_error,max_stabilization_vorticity_growth_ci_lower,max_stabilization_vorticity_growth_ci_upper
198,6.401999999934,1.0714463591575623,0.0020237197321748665,1.0666610224004347,1.0762316959146898,14.984318137168884,0.17484656651850639,14.570871705671493,15.397764568666275,12.271339774131775,0.1290218850399105,11.966251495780186,12.576428052483363,-0.022807891426452637,0.0011850967354256755,-0.025610199907523626,-0.02000558294538165,-0.02827230142429466,0.00032989853280261156,-0.029052387495524596,-0.027492215353064727,0.0,0.0,0.0,0.0,5.0000134110450745,5.960464477539063e-08,5.000013270102486,5.000013551987663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00001335144043,0.0,5.00001335144043,5.00001335144043,-0.00028784421738237327,0.0033209221971474013,-0.00814057738240991,0.007564888947645164,0.0002959189732791875,0.004586038380506514,-0.010548338600001811,0.011140176546560186,0.0,0.0,0.0,0.0,-0.007445504947099798,0.003927739611229623,-0.01673313328575498,0.0018421233915553812,0.0019073365183430622,0.004966460775783612,-0.009836477076659179,0.013651150113345303,-0.1028591254726052,0.0009693657534213074,-0.10515131124180874,-0.10056693970340166,2136.0,0.0,2136.0,2136.0,0.010028529912233299,6.556638444143087e-19,0.010028529912233297,0.0100285299122333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867925973609,0.0,0.0018867925973609,0.0018867925973609,0.0018867924809455002,8.195798055178859e-20,0.0018867924809455,0.0018867924809455004,0.0,0.0,0.0,0.0,0.08812499791383742,5.2453107553144695e-18,0.0881249979138374,0.08812499791383743,1.1322238493669845,0.00573045730868831,1.118673471042143,1.145774227691826,3.589794871605995,0.09238459972521103,3.3713400066220687,3.808249736589921,0.4510358138736881,0.0076148412414776,0.43302957560206123,0.4690420521453149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,6.983999999928001,1.0585885792970657,0.0020401999091390574,1.0537642731138182,1.0634128854803133,14.117780566215515,0.16145984218342446,13.735988707730247,14.499572424700784,11.584526181221008,0.11341846008916628,11.316334139915858,11.852718222526159,-0.02209240525881281,0.0020016911022240898,-0.026825652583329383,-0.017359157934296238,-0.0266373278573155,0.0003046424670685638,-0.02735769282301088,-0.025916962891620116,0.0,0.0,0.0,0.0,5.00001335144043,0.0,5.00001335144043,5.00001335144043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00001335144043,0.0,5.00001335144043,5.00001335144043,-0.0032405739766545494,0.004428685604367592,-0.013712751359422003,0.007231603406112905,0.0016919921035878256,0.005467974820796403,-0.011237713764766056,0.014621697971941707,0.0,0.0,0.0,0.0,-0.005602179589914149,0.0031605894049023735,-0.013075785946073507,0.0018714267662452077,0.001092560298275212,0.006036627419737673,-0.013181795296266462,0.015366915892816885,-0.11002275720238683,0.000924903674515873,-0.11220980686153434,-0.10783570754323932,2136.0,0.0,2136.0,2136.0,0.010028529912233299,6.556638444143087e-19,0.010028529912233297,0.0100285299122333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867925973609,0.0,0.0018867925973609,0.0018867925973609,0.0018867924809455002,8.195798055178859e-20,0.0018867924809455,0.0018867924809455004,0.0,0.0,0.0,0.0,0.08812499791383742,5.2453107553144695e-18,0.0881249979138374,0.08812499791383743,1.162872778838758,0.003856482670177013,1.1537536463910103,1.1719919112865058,3.677473120722988,0.13610067668586157,3.355646159973411,3.999300081472565,0.44477498062631066,0.006683100023840981,0.42897196023411593,0.4605780010185054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,7.565999999922,1.0466337651014328,0.001973169292061821,1.0419679611409252,1.0512995690619404,13.375291228294373,0.1278751359630469,13.072914580620427,13.677667875968318,10.961565375328064,0.10043460765047037,10.724075266378556,11.199055484277572,-0.020540917862123947,0.000871456498890494,-0.02260158503360855,-0.018480250690639344,-0.025236398214474275,0.0002412743453320001,-0.025806921382733494,-0.024665875046215056,0.0,0.0,0.0,0.0,5.0000134110450745,5.960464477539063e-08,5.000013270102486,5.000013551987663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00001335144043,0.0,5.00001335144043,5.00001335144043,-0.0026125827862415246,0.004947179926517603,-0.014310804417478055,0.009085638844995008,-0.002208240955951625,0.0055000480092357576,-0.01521378786351511,0.010797305951611859,0.0,0.0,0.0,0.0,-0.0033911978680407403,0.0022255461364101966,-0.008653778235234912,0.0018713824991534326,0.0027959663711953874,0.00645286123131594,-0.012462625788537159,0.018054558530927932,-0.11734232585877176,0.0009821577065684452,-0.11966475979061225,-0.11501989192693127,2136.0,0.0,2136.0,2136.0,0.010028529912233299,6.556638444143087e-19,0.010028529912233297,0.0100285299122333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867925973609,0.0,0.0018867925973609,0.0018867925973609,0.0018867924809455002,8.195798055178859e-20,0.0018867924809455,0.0018867924809455004,0.0,0.0,0.0,0.0,0.08812499791383742,5.2453107553144695e-18,0.0881249979138374,0.08812499791383743,1.1913957366116603,0.004783371167211299,1.1800848611453028,1.2027066120780179,3.8717963590164484,0.13718886862670834,3.5473962332131572,4.1961964848197395,0.46166399520928286,0.00757001156850367,0.44376376226956116,0.47956422814900457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,8.147999999915998,1.0355734378099442,0.0015323547437630766,1.0319499946207988,1.0391968809990895,12.744815945625305,0.10521221982497739,12.496028579063253,12.993603312187357,10.423569083213806,0.08347973209320303,10.22617088418975,10.620967282237862,-0.019003998782822426,0.0012849982268393837,-0.02204253675326056,-0.015965460812384293,-0.024046826409175923,0.00019851483745473078,-0.02451623940812238,-0.023577413410229467,0.0,0.0,0.0,0.0,5.0000134110450745,5.960464477539063e-08,5.000013270102486,5.000013551987663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0000134110450745,5.960464477539063e-08,5.000013270102486,5.000013551987663,-0.0023753176210448007,0.00624434164434316,-0.0171408393084894,0.012390204066399799,-0.004915694356895963,0.0053017046057262885,-0.017452233642377503,0.007620844928585577,0.0,0.0,0.0,0.0,-0.003294823254691438,0.0033853648493693683,-0.011299939077999999,0.004710292568617122,0.001561672863317663,0.0059866043622490055,-0.012594396996347488,0.015717742722982812,-0.12436566222459071,0.0009749885608178756,-0.12667114382052622,-0.12206018062865522,2136.0,0.0,2136.0,2136.0,0.010028529912233299,6.556638444143087e-19,0.010028529912233297,0.0100285299122333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867925973609,0.0,0.0018867925973609,0.0018867925973609,0.0018867924809455002,8.195798055178859e-20,0.0018867924809455,0.0018867924809455004,0.0,0.0,0.0,0.0,0.08812499791383742,5.2453107553144695e-18,0.0881249979138374,0.08812499791383743,1.2145951291179262,0.0047313024255067546,1.2034073766609532,1.2257828815748992,3.8800536705907906,0.12894176861769224,3.5751548374741304,4.184952503707451,0.46044827723662096,0.004378189774093986,0.4500955035187228,0.47080105095451913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,8.72999999991,1.0262161493301392,0.0014007954482117312,1.022903794441777,1.0295285042185014,12.251761436462402,0.1081394691797656,11.996052225085558,12.507470647839247,10.002958059310913,0.08311819725081751,9.806414754342958,10.199501364278868,-0.0160778152575626,0.0011325876247015134,-0.018755959421985664,-0.013399671093139533,-0.023116523399949025,0.0002040372808493399,-0.023598994902474423,-0.022634051897423627,0.0,0.0,0.0,0.0,5.000013291835785,5.9604644664368316e-08,5.000013150893197,5.000013432778373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0000134110450745,5.960464477539063e-08,5.000013270102486,5.000013551987663,-0.0011147609911859122,0.006233418307368994,-0.01585445309111308,0.013624931108741254,-0.0049026975466404,0.005254172408800298,-0.01732684104653926,0.007521445953258461,0.0,0.0,0.0,0.0,-0.0035568800085456634,0.00412544206693944,-0.013312000368571726,0.006198240351480398,0.002710305911023163,0.006064619457544401,-0.011630240334967802,0.01705085215701413,-0.13060846924781794,0.0010358073619836435,-0.1330577644559428,-0.12815917403969307,2136.0,0.0,2136.0,2136.0,0.010028529912233299,6.556638444143087e-19,0.010028529912233297,0.0100285299122333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867925973609,0.0,0.0018867925973609,0.0018867925973609,0.0018867924809455002,8.195798055178859e-20,0.0018867924809455,0.0018867924809455004,0.0,0.0,0.0,0.0,0.08812499791383742,5.2453107553144695e-18,0.0881249979138374,0.08812499791383743,1.2499848284937238,0.0031524402279079957,1.2425304918791158,1.2574391651083319,3.990880886434556,0.09966447503138716,3.755211851753075,4.226549921116038,0.46163084824445433,0.005860227291762702,0.44777361267050636,0.4754880838184023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,9.311999999904002,1.0158484429121017,0.0014724621406032843,1.012366623224879,1.0193302625993246,11.702837824821472,0.11283386217468859,11.436028137922326,11.969647511720618,9.549736738204956,0.0857969857875219,9.34685910489822,9.752614371511692,-0.017813928553512475,0.0008189015840291162,-0.01975032309877547,-0.01587753400824948,-0.022080825408920587,0.00021289518786601143,-0.02258424253319596,-0.021577408284645213,0.0,0.0,0.0,0.0,5.00001335144043,0.0,5.00001335144043,5.00001335144043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00001335144043,0.0,5.00001335144043,5.00001335144043,-0.0013039679615758503,0.006262169560758374,-0.016111645972531233,0.013503710049379534,-0.004863529116846612,0.005053411799478964,-0.0168129492111797,0.007085890977486476,0.0,0.0,0.0,0.0,-0.004466723854420688,0.004628057348971237,-0.015410340499560284,0.006476892790718908,0.003273916896432625,0.00610193295672216,-0.011154861754625857,0.017702695547491105,-0.13799816742539406,0.0011048216635298354,-0.1406106555246618,-0.13538567932612633,2136.0,0.0,2136.0,2136.0,0.010028529912233299,6.556638444143087e-19,0.010028529912233297,0.0100285299122333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867925973609,0.0,0.0018867925973609,0.0018867925973609,0.0018867924809455002,8.195798055178859e-20,0.0018867924809455,0.0018867924809455004,0.0,0.0,0.0,0.0,0.08812499791383742,5.2453107553144695e-18,0.0881249979138374,0.08812499791383743,1.2731352681572,0.0032742039898635417,1.2653930059981067,1.2808775303162931,4.173713366822913,0.16402326356173494,3.7858599799794392,4.561566753666386,0.46154132808637355,0.004251283309750101,0.4514886404717468,0.4715940157010003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,9.893999999898,1.006013996899128,0.0017638378624681476,1.0018431831136583,1.0101848106845976,11.283684253692627,0.1405087301919986,10.95143390272012,11.615934604665133,9.16809344291687,0.10558465064357526,8.91842541740912,9.41776146842462,-0.016897673561984777,0.0016508529778102902,-0.020801320549129153,-0.0129940265748404,-0.021289969095960214,0.00026511268750114783,-0.021916860986230368,-0.02066307720569006,0.0,0.0,0.0,0.0,5.00001335144043,0.0,5.00001335144043,5.00001335144043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00001335144043,0.0,5.00001335144043,5.00001335144043,-0.0030043302103877124,0.006089354533410037,-0.01740336561663555,0.011394705195860123,-0.00550681560707745,0.004714281620760292,-0.016654320256365374,0.005640689042210473,0.0,0.0,0.0,0.0,-0.0033158983133034494,0.003962533772317807,-0.012685801769081573,0.006054005142474675,0.0033370249584550125,0.006822781957149497,-0.012796290720750366,0.019470340637660392,-0.14518340863287446,0.0015614297887504784,-0.14887560337851324,-0.14149121388723568,2136.0,0.0,2136.0,2136.0,0.010028529912233299,6.556638444143087e-19,0.010028529912233297,0.0100285299122333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867925973609,0.0,0.0018867925973609,0.0018867925973609,0.0018867924809455002,8.195798055178859e-20,0.0018867924809455,0.0018867924809455004,0.0,0.0,0.0,0.0,0.08812499791383742,5.2453107553144695e-18,0.0881249979138374,0.08812499791383743,1.294427197418501,0.005428661169413993,1.2815904535636247,1.3072639412733775,4.038566891004949,0.15007466479314083,3.6836966990854307,4.393437082924468,0.45990899063541324,0.003316991227020983,0.4520655527376789,0.4677524285331476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,10.475999999891998,0.9968235418200493,0.0019518524206563422,0.9922081442506352,1.0014389393894634,10.923258662223816,0.1372664709079397,10.598675036184346,11.247842288263286,8.827500343322754,0.1090293900965171,8.56968680336416,9.085313883281348,-0.015791159929851185,0.0010611432080871147,-0.018300364894106944,-0.013281954965595425,-0.02060992247425015,0.0002589939017842855,-0.02122234573542391,-0.01999749921307639,0.0,0.0,0.0,0.0,5.00001335144043,0.0,5.00001335144043,5.00001335144043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00001335144043,0.0,5.00001335144043,5.00001335144043,-0.004445671744178963,0.0069706022762086525,-0.020928526934709805,0.012037183446351879,-0.0033053371589630755,0.00442703512849903,-0.01377361178646506,0.0071629374685389085,0.0,0.0,0.0,0.0,-8.242779585999958e-05,0.004263459317763443,-0.010163907094322662,0.009999051502602664,0.003413797800021688,0.006095387788714871,-0.01099950398803601,0.017827099588079386,-0.1527543198317289,0.0018218952185217376,-0.15706241744930635,-0.14844622221415146,2136.0,0.0,2136.0,2136.0,0.010028529912233299,6.556638444143087e-19,0.010028529912233297,0.0100285299122333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867925973609,0.0,0.0018867925973609,0.0018867925973609,0.0018867924809455002,8.195798055178859e-20,0.0018867924809455,0.0018867924809455004,0.0,0.0,0.0,0.0,0.08812499791383742,5.2453107553144695e-18,0.0881249979138374,0.08812499791383743,1.3114572931469048,0.007035782587312967,1.2948203110120104,1.3280942752817992,4.293034871118675,0.14177621179955646,3.9577874023984894,4.6282823398388615,0.4714740593129821,0.004275736759914106,0.46136354847706246,0.4815845701489017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,11.057999999886,0.9883932545781136,0.0020090477030422263,0.9836426116568932,0.993143897499334,10.592666864395142,0.1538782624665331,10.228802593173818,10.956531135616466,8.526246428489685,0.1201405277261258,8.242159223029333,8.810333633950037,-0.014485029625468389,0.0011048709671797217,-0.017097634309342333,-0.011872424941594444,-0.019986165687441774,0.00029033626224977374,-0.020672701854274392,-0.019299629520609155,0.0,0.0,0.0,0.0,5.0000134110450745,5.960464477539063e-08,5.000013270102486,5.000013551987663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00001335144043,0.0,5.00001335144043,5.00001335144043,-0.0037016860733274366,0.0067120362012056895,-0.019573129652267113,0.01216975750561224,-0.0006321036489680374,0.004798005019130901,-0.011977582676468866,0.01071337537853279,0.0,0.0,0.0,0.0,-0.0028440795940696505,0.004296285287758473,-0.013003179977264618,0.007315020789125317,0.003054195869481187,0.0064355363263552704,-0.012163429399824819,0.018271821138787194,-0.16011989861726755,0.0020136412509316266,-0.1648814035532281,-0.155358393681307,2136.0,0.0,2136.0,2136.0,0.010028529912233299,6.556638444143087e-19,0.010028529912233297,0.0100285299122333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867925973609,0.0,0.0018867925973609,0.0018867925973609,0.0018867924809455002,8.195798055178859e-20,0.0018867924809455,0.0018867924809455004,0.0,0.0,0.0,0.0,0.08812499791383742,5.2453107553144695e-18,0.0881249979138374,0.08812499791383743,1.3331758986782545,0.007552361292650635,1.3153174020088623,1.3510343953476467,4.566520703695917,0.15322054959676099,4.204211676277041,4.928829731114793,0.47210756158826206,0.004008416198441666,0.46262916343494953,0.4815859597415746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,11.639999999880002,0.9803496822714806,0.0020217186264971368,0.9755690773773685,0.9851302871655926,10.295059442520143,0.1489286771446076,9.942899080786372,10.647219804253915,8.2622230052948,0.11957586559038337,7.97947101361458,8.54497499697502,-0.013820570973738636,0.001013061909987783,-0.016216081734460652,-0.011425060213016617,-0.019424642436206313,0.00028099625579054103,-0.020089092997255396,-0.01876019187515723,0.0,0.0,0.0,0.0,5.00001335144043,0.0,5.00001335144043,5.00001335144043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00001335144043,0.0,5.00001335144043,5.00001335144043,-0.0035924075054936007,0.007644290404323084,-0.021668281981773976,0.014483466970786774,-0.0009134018910117498,0.0045640369218148584,-0.011705634281500043,0.009878830499476543,0.0,0.0,0.0,0.0,-0.0044472532026702625,0.004327120662422935,-0.014679267660603767,0.005784761255263242,0.003052779451536463,0.00662248538555903,-0.012606910096975208,0.018712469000048134,-0.16732550412416453,0.0022904997309416346,-0.17274167533621587,-0.16190933291211318,2136.0,0.0,2136.0,2136.0,0.010028529912233299,6.556638444143087e-19,0.010028529912233297,0.0100285299122333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867925973609,0.0,0.0018867925973609,0.0018867925973609,0.0018867924809455002,8.195798055178859e-20,0.0018867924809455,0.0018867924809455004,0.0,0.0,0.0,0.0,0.08812499791383742,5.2453107553144695e-18,0.0881249979138374,0.08812499791383743,1.356608569879755,0.008987265476419216,1.3353570639787116,1.3778600757807984,4.953748580605129,0.19918508535589372,4.482750697217004,5.424746463993254,0.468014116010781,0.0038221478804749583,0.458976172439436,0.47705205958212604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,12.221999999874,0.9728989079594612,0.002100310390621838,0.9679324630739246,0.9778653528449979,9.948390126228333,0.11557307676138036,9.675103226087177,10.221677026369488,7.970226347446442,0.10254867253348442,7.727737269405117,8.212715425487765,-0.012802017718378224,0.0014568354293544284,-0.01624688610520929,-0.009357149331547156,-0.0187705503776669,0.00021806268084849042,-0.01928618668116858,-0.018254914074165223,0.0,0.0,0.0,0.0,5.0000134110450745,5.960464477539063e-08,5.000013270102486,5.000013551987663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0000134110450745,5.960464477539063e-08,5.000013270102486,5.000013551987663,-0.0017031261522788255,0.006828698630016552,-0.01785043253963438,0.014444180235076732,-0.0025291172205470502,0.004738343928060081,-0.01373352018522533,0.00867528574413123,0.0,0.0,0.0,0.0,-0.0036783304094569623,0.004113379654755072,-0.013404927697099157,0.006048266878185233,0.004166465427260837,0.007256145090650436,-0.012991591227167103,0.02132452208168878,-0.1738386787474155,0.002510505265534648,-0.1797750803820501,-0.16790227711278088,2136.0,0.0,2136.0,2136.0,0.010028529912233299,6.556638444143087e-19,0.010028529912233297,0.0100285299122333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867925973609,0.0,0.0018867925973609,0.0018867925973609,0.0018867924809455002,8.195798055178859e-20,0.0018867924809455,0.0018867924809455004,0.0,0.0,0.0,0.0,0.08812499791383742,5.2453107553144695e-18,0.0881249979138374,0.08812499791383743,1.3811965498181977,0.007545157854243984,1.3633550865739565,1.399038013062439,4.844724608915546,0.2634643252432583,4.221730476015808,5.4677187418152835,0.47889681333714784,0.006165998441678014,0.4643165438866727,0.493477082787623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,12.803999999868,0.9646849632263184,0.001590127666356016,0.9609249087833243,0.9684450176693125,9.622839331626892,0.08259274990368136,9.42753851219891,9.818140151054875,7.679900646209717,0.07356245501314597,7.505953081078928,7.853848211340505,-0.014113307101765525,0.0012203188773390221,-0.016998902713797857,-0.011227711489733193,-0.018156302161514704,0.0001558350916475033,-0.018524793598473574,-0.017787810724555833,0.0,0.0,0.0,0.0,5.0000134110450745,5.960464477539063e-08,5.000013270102486,5.000013551987663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00001335144043,0.0,5.00001335144043,5.00001335144043,-0.0010227945458609624,0.007876820267725602,-0.019648514776362484,0.01760292568464056,-0.0005022263794671874,0.005487390511169652,-0.01347784306013907,0.012473390301204694,0.0,0.0,0.0,0.0,-0.004881014770944587,0.004352417173702182,-0.015172845972929689,0.005410816431040515,0.0021055531105958003,0.007303225495768715,-0.015163831011549639,0.019374937232741238,-0.18187515623867512,0.002238214719726274,-0.1871676930452118,-0.17658261943213843,2136.0,0.0,2136.0,2136.0,0.010028529912233299,6.556638444143087e-19,0.010028529912233297,0.0100285299122333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867925973609,0.0,0.0018867925973609,0.0018867925973609,0.0018867924809455002,8.195798055178859e-20,0.0018867924809455,0.0018867924809455004,0.0,0.0,0.0,0.0,0.08812499791383742,5.2453107553144695e-18,0.0881249979138374,0.08812499791383743,1.407415834994291,0.009256719761307696,1.3855271709565045,1.4293044990320773,4.942105914995677,0.3143904891340371,4.198690539919215,5.685521290072139,0.47421130757151014,0.007849993519155832,0.4556490225212681,0.4927735926217522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
