time,step,vortex_centre_0_x,vortex_centre_0_y,vortex_centre_1_x,vortex_centre_1_y,vortex_separation,core_radius_0,core_radius_1,mean_core_radius,angle_radians,is_merged,is_core_radius_0_boundary_limited,is_core_radius_1_boundary_limited
0.0,0,4.806745543009701e-05,3.517491893038124e-05,nan,nan,nan,0.12689015764774553,nan,0.12689015764774553,nan,False,False,False
0.581999999994,18,0.003308281812898886,-0.0008852053317549369,nan,nan,nan,0.15889039832216825,nan,0.15889039832216825,nan,False,False,False
1.163999999988,36,-0.0022826597309491114,0.022436769803160637,nan,nan,nan,0.13686465083091856,nan,0.13686465083091856,nan,False,False,False
1.745999999982,54,-0.033897407711766275,0.007942699950246775,nan,nan,nan,0.1693801705560352,nan,0.1693801705560352,nan,False,False,False
2.327999999976,72,0.02377743967502367,-0.022737050106235467,nan,nan,nan,0.20348485583551035,nan,0.20348485583551035,nan,False,False,False
2.90999999997,90,-0.03477172754147337,-0.012127221483713152,nan,nan,nan,0.18954660338416837,nan,0.18954660338416837,nan,False,False,False
3.491999999964,108,0.03132916263955887,-0.013694941514683801,nan,nan,nan,0.22638388224649872,nan,0.22638388224649872,nan,False,False,False
4.073999999958,126,0.022569106440184183,0.01560638860582968,nan,nan,nan,0.2563735423145058,nan,0.2563735423145058,nan,False,False,False
4.655999999952,144,0.06504048903131093,-0.10330096193044186,nan,nan,nan,0.29620106255387213,nan,0.29620106255387213,nan,False,False,False
5.237999999946,162,-0.06951573877170318,0.01340698333330195,nan,nan,nan,0.2961471534438271,nan,0.2961471534438271,nan,False,False,False
5.81999999994,180,0.04779507775470926,0.01112764121676292,nan,nan,nan,0.28792016418788025,nan,0.28792016418788025,nan,False,False,False
6.401999999934,198,0.027572886156965282,0.09298251346366584,nan,nan,nan,0.3336464962603197,nan,0.3336464962603197,nan,False,False,False
6.983999999928,216,-0.07291762532428056,0.10087397895748033,nan,nan,nan,0.35685782847273956,nan,0.35685782847273956,nan,False,False,False
7.565999999922,234,-0.15388241065728656,-0.012068885841610496,nan,nan,nan,0.36883675853513687,nan,0.36883675853513687,nan,False,False,False
8.147999999916,252,-0.06892314834998774,-0.14886144128358553,nan,nan,nan,0.36068721870924003,nan,0.36068721870924003,nan,False,False,False
8.72999999991,270,-0.06444200899788356,0.042379457870560855,nan,nan,nan,0.3752662806169447,nan,0.3752662806169447,nan,False,False,False
9.311999999904,288,-0.04767087423539506,0.12862267146803294,nan,nan,nan,0.4225609835925024,nan,0.4225609835925024,nan,False,False,False
9.893999999898,306,-0.035317071152108706,-0.1924708581764642,nan,nan,nan,nan,nan,nan,nan,False,True,False
10.475999999892,324,-0.09697673934742225,-0.05128346238789581,nan,nan,nan,0.38228468636868007,nan,0.38228468636868007,nan,False,False,False
11.057999999886,342,-0.001722239444673571,0.19594419614063371,nan,nan,nan,nan,nan,nan,nan,False,True,False
11.63999999988,360,0.15209264584978086,-0.2619515344154711,nan,nan,nan,nan,nan,nan,nan,False,True,False
12.221999999874,378,-0.07759790241121782,-0.07999593667558746,nan,nan,nan,0.4050657664725189,nan,0.4050657664725189,nan,False,False,False
12.803999999868,396,-0.09194783182239093,-0.05130927079740007,nan,nan,nan,0.3592303690384285,nan,0.3592303690384285,nan,False,False,False
13.385999999862,414,0.15707756075911758,-0.14403754427342202,nan,nan,nan,0.9989232829176401,nan,0.9989232829176401,nan,False,False,False
13.967999999856,432,0.1504124710930317,-0.0484654075878383,nan,nan,nan,0.3401933141323546,nan,0.3401933141323546,nan,False,False,False
14.54999999985,450,-0.038743693571156534,-0.004707736875301249,nan,nan,nan,0.3767611456159986,nan,0.3767611456159986,nan,False,False,False
15.131999999844,468,0.17213053137338225,0.14062398306441887,nan,nan,nan,1.0307835829259022,nan,1.0307835829259022,nan,False,False,False
15.713999999838,486,0.10553728857338637,0.1623177085852186,nan,nan,nan,1.0417270259563576,nan,1.0417270259563576,nan,False,False,False
16.295999999832,504,0.08337757072241593,0.13477052871261072,nan,nan,nan,0.4689118282735351,nan,0.4689118282735351,nan,False,False,False
16.877999999826,522,-0.0850594505815734,0.18126146785667002,nan,nan,nan,1.0373558668990612,nan,1.0373558668990612,nan,False,False,False
17.45999999982,540,-0.04313577531918389,0.11442935547634311,nan,nan,nan,0.3555411243606618,nan,0.3555411243606618,nan,False,False,False
18.041999999814,558,-0.05125512045369549,0.061962766523183076,nan,nan,nan,0.4314966450739009,nan,0.4314966450739009,nan,False,False,False
18.623999999808,576,-0.07437300651559045,0.03735640478016959,nan,nan,nan,0.4144853563944161,nan,0.4144853563944161,nan,False,False,False
19.205999999802,594,-0.1961899447461987,0.03142146291147141,nan,nan,nan,nan,nan,nan,nan,False,True,False
19.787999999796,612,-0.05902949862524986,0.04681391837705624,nan,nan,nan,0.4691599186927671,nan,0.4691599186927671,nan,False,False,False
20.36999999979,630,-0.07600362505992608,-0.007689111629644413,nan,nan,nan,0.5244949872139012,nan,0.5244949872139012,nan,False,False,False
20.951999999784,648,0.07607111946143913,0.12289097992663173,nan,nan,nan,0.4646719230064383,nan,0.4646719230064383,nan,False,False,False
21.533999999778,666,0.05115798448140282,0.13768093976718132,nan,nan,nan,0.5525087111955165,nan,0.5525087111955165,nan,False,False,False
22.115999999772,684,-0.036449167314879564,0.1792328068724267,nan,nan,nan,nan,nan,nan,nan,False,True,False
22.697999999766,702,-0.13256411677332683,0.1323776843623614,nan,nan,nan,0.9945283602100186,nan,0.9945283602100186,nan,False,False,False
23.27999999976,720,0.024891453311853745,0.15232030699479893,nan,nan,nan,1.0161392916826812,nan,1.0161392916826812,nan,False,False,False
23.861999999754,738,-0.07014620046984639,0.2011726537348582,nan,nan,nan,nan,nan,nan,nan,False,True,False
24.443999999748,756,-0.021647015737927055,-0.09903124353892918,nan,nan,nan,0.39731086425252027,nan,0.39731086425252027,nan,False,False,False
25.025999999742,774,0.07275975498818799,-0.07402401376215008,nan,nan,nan,0.4295810541045019,nan,0.4295810541045019,nan,False,False,False
25.607999999736,792,-0.15846216789670434,0.003988533880009522,nan,nan,nan,1.0159417461989209,nan,1.0159417461989209,nan,False,False,False
26.18999999973,810,-0.1458723525590738,-0.044358307408834244,nan,nan,nan,1.0107995052415346,nan,1.0107995052415346,nan,False,False,False
26.771999999724,828,-0.050388376664810546,-0.02429468815992418,nan,nan,nan,0.46101429650268705,nan,0.46101429650268705,nan,False,False,False
27.353999999718,846,-0.06028413665574434,-0.25712898694169045,nan,nan,nan,nan,nan,nan,nan,False,True,False
27.935999999712,864,0.29403875616792746,-0.08364015404110804,nan,nan,nan,nan,nan,nan,nan,False,True,False
28.517999999706,882,-0.21905910634259024,0.2955906243987801,nan,nan,nan,0.9180866300236568,nan,0.9180866300236568,nan,False,False,False
29.0999999997,900,0.031265927125852466,-0.1816667745236319,nan,nan,nan,1.0487378491415966,nan,1.0487378491415966,nan,False,False,False
29.681999999694,918,0.1683586797166412,0.12376851856792727,nan,nan,nan,1.0204504214275052,nan,1.0204504214275052,nan,False,False,False
29.972999999691,927,0.12948047060087375,0.10424301661524528,nan,nan,nan,1.010437948152782,nan,1.010437948152782,nan,False,False,False
