time,step,ensemble_size,relative_standard_error_l2_velocity,relative_standard_error_l2_vorticity,half_ensemble_relative_difference_velocity,half_ensemble_relative_difference_vorticity,minimum_absolute_circulation_capture_fraction,mean_absolute_circulation_capture_fraction
0.0,0,8,4.1573159109800366e-17,4.5562336581734166e-17,1.0999224021985066e-16,1.2054661174628933e-16,0.9999999999999998,0.9999999999999998
0.581999999994,18,8,0.0036974416069699995,0.010422445004981988,0.0056749980920692425,0.014551750734400641,0.9999999999999998,0.9999999999999998
1.163999999988,36,8,0.004669326802562272,0.013819033343651524,0.003642462185953765,0.010366213147334309,0.9999999999999998,0.9999999999999998
1.745999999982,54,8,0.005826870248029676,0.01861028765373327,0.005792144984213629,0.022086802077233254,0.9999999999999998,0.9999999999999998
2.327999999976,72,8,0.005967542899531467,0.020885097369738884,0.003080430505410748,0.013696950023390587,0.9999999999999998,0.9999999999999998
2.90999999997,90,8,0.006237100991488671,0.023998493623137836,0.005038297706816004,0.01949041454792078,0.9999999999999998,0.9999999999999998
3.491999999964,108,8,0.005759050785554145,0.021688728332677206,0.004745356994252356,0.018854340118029746,0.9999999999999998,0.9999999999999998
4.073999999958,126,8,0.005496764827211827,0.022941918557394882,0.005488744182099988,0.0234485611898742,0.9999999999999998,0.9999999999999998
4.655999999952,144,8,0.006662994210337253,0.026045417923672334,0.00684636895396885,0.027532888459995897,0.9999999999999998,0.9999999999999998
5.237999999946,162,8,0.007118858030527363,0.027889697985246643,0.007016771947637259,0.029613291703256103,0.9999999999999998,0.9999999999999998
5.81999999994,180,8,0.007439274995778296,0.028863985402562402,0.006734339865912981,0.030893505153205596,0.9999999999999998,0.9999999999999998
6.401999999934,198,8,0.008027859512127096,0.03483873947903788,0.008201556183341443,0.04107973088142434,0.9999999999999998,0.9999999999999998
6.983999999928,216,8,0.00852020216996951,0.03416016548649109,0.007710529854264731,0.03812773091778109,0.9999999999999998,0.9999999999999998
7.565999999922,234,8,0.008447287443714476,0.03458052598443848,0.007214489770159971,0.03358426451753618,0.9999999999999998,0.9999999999999998
8.147999999916,252,8,0.008721922428358203,0.03583323392982985,0.00790556718183949,0.03960086874550749,0.9999999999999998,0.9999999999999998
8.72999999991,270,8,0.008286261511405308,0.0332205119020005,0.006360359178070227,0.02878321563297227,0.9999999999999998,0.9999999999999998
9.311999999904,288,8,0.00811500952925333,0.03373186440515663,0.007846561071026673,0.033812451323358125,0.9999999999999998,0.9999999999999998
9.893999999898,306,8,0.008661883272518744,0.0375502976015433,0.008454282859122114,0.037786014148681005,0.9999999999999998,0.9999999999999998
10.475999999892,324,8,0.009109888743723964,0.040059812885542084,0.008316938636354876,0.03819838589534077,0.9999999999999998,0.9999999999999998
11.057999999886,342,8,0.00978030660247424,0.04347394540084774,0.008612447423526334,0.041585169298865486,0.9999999999999998,0.9999999999999998
11.63999999988,360,8,0.010996997046161458,0.04738240751251935,0.009524121574773857,0.0463750043750927,0.9999999999999998,0.9999999999999998
12.221999999874,378,8,0.010661848580953624,0.04614997061073906,0.008996482078838125,0.04242520529283771,0.9999999999999998,0.9999999999999998
12.803999999868,396,8,0.010637443619945936,0.04593129580312067,0.00885491077612587,0.04498008074604675,0.9999999999999998,0.9999999999999998
13.385999999862,414,8,0.010732395974427973,0.0494084714358817,0.00883322267582743,0.041777443134048166,0.9999999999999998,0.9999999999999998
13.967999999856,432,8,0.010034943092687878,0.046331557804414246,0.008075866460696022,0.03731233768074701,0.9999999999999998,0.9999999999999998
14.54999999985,450,8,0.010487085115486607,0.04939413524305189,0.00778917284241323,0.03961273916005958,0.9999999999999998,0.9999999999999998
15.131999999844,468,8,0.01056446977777405,0.05045928723523097,0.008051293666195872,0.0482827277460786,0.9999999999999998,0.9999999999999998
15.713999999838,486,8,0.010066942469447341,0.04821046355007053,0.008302170874366074,0.04638111560181268,0.9999999999999998,0.9999999999999998
16.295999999832,504,8,0.010708813428396576,0.04786735844339203,0.010055894512070163,0.053016453443528046,0.9999999999999998,0.9999999999999998
16.877999999826,522,8,0.01089825665989962,0.0487881133506651,0.01057252141249425,0.05590271756239011,0.9999999999999998,0.9999999999999998
17.45999999982,540,8,0.011480320965141476,0.051165874651153645,0.011588139266860508,0.05428560235120772,0.9999999999999998,0.9999999999999998
18.041999999814,558,8,0.011322825136883749,0.051382232886750444,0.01093150823083888,0.0522859299914136,0.9999999999999998,0.9999999999999998
18.623999999808,576,8,0.011361268634015658,0.052034745752973725,0.01143480393504546,0.05471026365099253,0.9999999999999998,0.9999999999999998
19.205999999802,594,8,0.011131375027393496,0.05295408203721469,0.009997218892905266,0.055606571788358955,0.9999999999999998,0.9999999999999998
19.787999999796,612,8,0.011255074289244509,0.055068225803140254,0.00940698308057567,0.05161533056605274,0.9999999999999998,0.9999999999999998
20.36999999979,630,8,0.011366205797875688,0.05481883812039449,0.010786549713641359,0.0529441932473822,0.9999999999999998,0.9999999999999998
20.951999999784,648,8,0.011572663983646283,0.05663282934833221,0.010425442939378714,0.05003614588983061,0.9999999999999998,0.9999999999999998
21.533999999778,666,8,0.011163453907504957,0.056764332459260214,0.00876977545115654,0.05028469691286236,0.9999999999999998,0.9999999999999998
22.115999999772,684,8,0.011029034794804273,0.05731648523354669,0.00904307475767768,0.0523866741671655,0.9999999999999998,0.9999999999999998
22.697999999766,702,8,0.01141108329080401,0.058754630309775055,0.010325818572864146,0.05941869969503999,0.9999999999999998,0.9999999999999998
23.27999999976,720,8,0.011421337685625907,0.05891823029731469,0.010435583252258343,0.06369855828384577,0.9999999999999998,0.9999999999999998
23.861999999754,738,8,0.01127081550481751,0.05614511161428456,0.009965852627814232,0.059224323273109516,0.9999999999999998,0.9999999999999998
24.443999999748,756,8,0.011591971769747259,0.05821485262473306,0.009958531950166863,0.0581538217889767,0.9999999999999998,0.9999999999999998
25.025999999742,774,8,0.011595897267331335,0.06009436684511382,0.009985087992199663,0.055346151449183485,0.9999999999999998,0.9999999999999998
25.607999999736,792,8,0.011610659647782596,0.060703449294769334,0.01099775103853975,0.059377310080886626,0.9999999999999998,0.9999999999999998
26.18999999973,810,8,0.01191597261966786,0.061968562401951255,0.010912583137073955,0.0653489468932652,0.9999999999999998,0.9999999999999998
26.771999999724,828,8,0.012485329985981163,0.06335541952104498,0.011773566723410907,0.06835355889641416,0.9999999999999998,0.9999999999999998
27.353999999718,846,8,0.013182650807649224,0.06600005706674034,0.012726573618718904,0.07392233093288275,0.9999999999999998,0.9999999999999998
27.935999999712,864,8,0.013157670963089148,0.06526008966709679,0.011941677528477992,0.06975986094906854,0.9999999999999998,0.9999999999999998
28.517999999706,882,8,0.013141628200435006,0.06656357889234717,0.011534278790143201,0.0630125862432579,0.9999999999999998,0.9999999999999998
29.0999999997,900,8,0.01341135571944378,0.06759992783115149,0.011545722930706591,0.07010080919925346,0.9999999999999998,0.9999999999999998
29.681999999694,918,8,0.013433888205250958,0.06714101449907312,0.011276467652732759,0.06325465855210237,0.9999999999999998,0.9999999999999998
29.972999999691,927,8,0.013333029852952828,0.06880650317039722,0.011905837280067343,0.06474830836002171,0.9999999999999998,0.9999999999999998
