time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,power,rotational_power,translational_power
0.0625,5,0.9000980223443246,0.06366098781547026,0.0,-85.73536,0.0,442.9523,-8.132450257392065e-05,125.76516107399948,-5.572412936909188e-06,450.0490111721623,31.83049390773513,50.0,10.0,-1.626490051478413e-08,0.251530322147999,-1.1144825873818375e-09,-1.1861324310302735e-08,0.030054166793823243,-3.740936517715454e-09,45.59343338012695,-45.54703014659339,0.0,280,0.0,0.0,0.0
0.125,10,1.0256020079141128,0.06666417026275402,0.0,-100.526344,0.0,503.9547,7.724703081635198e-06,134.96907203597948,-1.2458671519978426e-05,512.8010039570564,33.33208513137701,50.0,10.0,1.5449406163270396e-09,0.269938144071959,-2.4917343039956854e-09,-2.0623207092285155e-08,0.017960752487182617,-2.1591782569885254e-09,51.84382629394531,-51.71863681902771,0.0,560,0.0,0.0,0.0
0.1875,15,1.0956338127663727,0.06562552960185362,0.0,-110.09075,0.0,537.64307,4.3584557502640564e-05,140.85031653894112,-6.602246329139028e-06,547.8169063831864,32.812764800926814,50.0,10.0,8.716911500528113e-09,0.28170063307788223,-1.3204492658278056e-09,-2.384185791015625e-10,0.012879107475280762,2.997368574142456e-09,55.30277633666992,-55.083710893776576,0.0,840,0.0,0.0,0.0
0.25,20,1.1402020520936864,0.06389816701225999,0.0,-116.69256,0.0,558.94434,1.0437199954083098e-05,144.82068347511813,3.150603530892304e-06,570.1010260468432,31.94908350613,50.0,10.0,2.0874399908166197e-09,0.28964136695023623,6.301207061784609e-10,8.797645568847657e-09,0.01016911220550537,8.488073945045472e-09,57.49253845214844,-57.16950556683787,0.0,1120,0.0,0.0,0.0
0.3125,25,1.1706083612617229,0.06222053099782166,0.0,-121.43766,0.0,573.41235,0.0029335407269570624,147.63044626638293,0.00200329274157527,585.3041806308614,31.11026549891083,50.0,10.0,5.867081453914125e-07,0.2952608925327659,4.0065854831505403e-07,6.340503692626954e-07,0.008554704666137695,4.0281414985656737e-07,58.98013687133789,-58.54557504644943,0.0,1400,0.0,0.0,0.0
0.375,30,1.1923351129076611,0.06074389125072053,0.0,-124.96247,0.0,583.7145,-0.0016769292383500556,149.68990527605638,0.0014659049407748162,596.1675564538306,30.371945625360265,50.0,10.0,-3.353858476700111e-07,0.29937981055211277,2.931809881549632e-07,-3.759622573852539e-07,0.007522502422332764,2.892889082431793e-07,60.039974212646484,-59.48911899686432,0.0,1680,0.0,0.0,0.0
0.4375,35,1.208354314265438,0.05952150096641476,0.0,-127.62588,0.0,591.29297,-0.0009088016372658103,151.23896549735218,0.00024448189842656703,604.177157132719,29.760750483207378,50.0,10.0,-1.8176032745316207e-07,0.3024779309947044,4.889637968531341e-08,-1.7964839935302733e-07,0.006831317901611328,3.308728337287903e-08,60.8192024230957,-60.14756142705089,0.0,1960,0.0,0.0,0.0
0.5,40,1.2204421158253649,0.0585036310343591,0.0,-129.68175,0.0,596.9992,0.003510373927426258,152.42449653474614,0.0025758437485674246,610.2210579126825,29.25181551717955,50.0,10.0,7.020747854852515e-07,0.30484899306949226,5.15168749713485e-07,7.512569427490234e-07,0.006349339962005616,5.144737660884857e-07,61.405487060546875,-60.60988398143887,0.0,2240,0.0,0.0,0.0
0.5625,45,1.229748279792934,0.05766532567198821,0.0,-131.29092,0.0,601.38525,-0.00793518404192639,153.34856833796948,-0.0015200704293941297,614.874139896467,28.832662835994107,50.0,10.0,-1.5870368083852781e-06,0.30669713667593895,-3.0401408587882593e-07,-1.6052722930908202e-06,0.006004519939422607,-3.095913678407669e-07,61.85588073730469,-60.93442063009427,0.0,2522,0.0,0.0,0.0
0.625,50,1.2370448919433292,0.056975734670393526,0.0,-132.56822,0.0,604.82,-0.016358592141372696,154.0816801842302,-0.005719996214225018,618.5224459716646,28.487867335196764,50.0,10.0,-3.2717184282745394e-06,0.3081633603684604,-1.1439992428450034e-06,-3.267407417297363e-06,0.005753358840942383,-1.1533427983522415e-06,62.208370208740234,-61.15919329734149,0.0,2807,0.0,0.0,0.0
