time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,chord_index,chord_fraction,panel_chord,panel_circulation,pressure_jump_coefficient,panel_force_x,panel_force_y,panel_force_z,relative_velocity_x,relative_velocity_y,relative_velocity_z,bound_x,bound_y,bound_z,span_coordinate_normalized
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:1,orig,1,0.00011886528227478266,0.00011886528227478266,-0.00498915184289217,0.005264599807560444,0,0.12500552833080292,0.004059198312461376,-0.10023803263902664,-61.7351188659668,-0.0011841811938211322,-0.0005366940749809146,0.06984031200408936,-56.471187591552734,-6.695668697357178,-1.0089536905288696,0.18061563372612,0.026547148823738098,0.00037906126817688346,-0.7489835917558574
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:1,orig,1,0.00011886528227478266,0.00011886528227478266,-0.00498915184289217,0.005264599807560444,1,0.3749980032444,0.004058638587594032,-0.04268443584442139,-26.292335510253906,-0.003175065154209733,-0.00037797499680891633,0.029364168643951416,-56.00679016113281,-4.923039436340332,-6.119226455688477,0.17662228643894196,0.02602216601371765,-0.00012635375605896115,-0.7489835917558574
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:1,orig,1,0.00011886528227478266,0.00011886528227478266,-0.00498915184289217,0.005264599807560444,2,0.6249891519546509,0.004059142898768187,-0.026887396350502968,-16.55977439880371,-0.0021629708353430033,-0.00016327975026797503,0.018428200855851173,-56.10896301269531,-3.2614235877990723,-6.614566802978516,0.17262960970401764,0.02549631893634796,-0.0006317687802948058,-0.7489835917558574
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:1,orig,1,0.00011886528227478266,0.00011886528227478266,-0.00498915184289217,0.005264599807560444,3,0.8749963045120239,0.004059155471622944,-0.0169361662119627,-10.430843353271484,-0.001371735124848783,-4.3699528760043904e-05,0.011561891995370388,-56.26045608520508,-1.6122610569000244,-6.680991172790527,0.16863641142845154,0.024971336126327515,-0.0011371838627383113,-0.7489835917558574
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:0,orig,0,-0.009882912039756775,0.009882912039756775,-0.014984732493758202,-0.0047441874630749226,0,0.1250097006559372,0.003853158326819539,-0.0849996879696846,-55.14936065673828,-0.0011087879538536072,-0.0004913532757200301,0.06343533098697662,-60.47698211669922,-7.288797378540039,-1.1135361194610596,0.18177351355552673,0.0166131854057312,0.000322344625601545,-0.915209563650979
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:0,orig,0,-0.009882912039756775,0.009882912039756775,-0.014984732493758202,-0.0047441874630749226,1,0.3750156760215759,0.0038527457509189844,-0.034395232796669006,-22.318649291992188,-0.0024951230734586716,-0.0002925792068708688,0.025413978844881058,-60.10933303833008,-5.619345664978027,-5.966176509857178,0.17797711491584778,0.016113802790641785,-0.00010744820610852912,-0.915209563650979
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:0,orig,0,-0.009882912039756775,0.009882912039756775,-0.014984732493758202,-0.0047441874630749226,2,0.6250106692314148,0.0038528020959347486,-0.02275313064455986,-14.764015197753906,-0.0018037682166323066,-0.0001228948385687545,0.01676103100180626,-60.21247482299805,-4.050048828125,-6.509568214416504,0.17418082058429718,0.01561369001865387,-0.0005372410523705184,-0.915209563650979
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:0,orig,0,-0.009882912039756775,0.009882912039756775,-0.014984732493758202,-0.0047441874630749226,3,0.8750041127204895,0.003852731315419078,-0.017589854076504707,-11.413886070251465,-0.0014029062585905194,-2.5955974706448615e-05,0.012914875522255898,-60.36227798461914,-2.4934825897216797,-6.561993598937988,0.17038469016551971,0.015114277601242065,-0.0009670339059084654,-0.915209563650979
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:2,orig,2,0.010119836777448654,0.010119836777448654,0.005006082355976105,0.015273651108145714,0,0.12500110268592834,0.004265907686203718,-0.09954964369535446,-58.340248107910156,-0.0017818378983065486,-0.0005750680575147271,0.06436463445425034,-52.400508880615234,-6.270193099975586,-1.5066503286361694,0.17945805191993713,0.03648149222135544,0.00043577791075222194,-0.5827710124157072
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:2,orig,2,0.010119836777448654,0.010119836777448654,0.005006082355976105,0.015273651108145714,1,0.3749949634075165,0.004265621770173311,-0.04240456223487854,-24.852508544921875,-0.0032288003712892532,-0.0003897685091942549,0.02703709527850151,-51.92828369140625,-4.408033847808838,-6.264881134033203,0.1752680391073227,0.03592965751886368,-0.00014525929873343557,-0.5827710124157072
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:2,orig,2,0.010119836777448654,0.010119836777448654,0.005006082355976105,0.015273651108145714,2,0.624991774559021,0.004266010597348213,-0.025898853316903114,-15.17744255065918,-0.0021103310864418745,-0.000174020417034626,0.016445711255073547,-52.03867721557617,-2.652071714401245,-6.705720901489258,0.17107822000980377,0.03537828475236893,-0.0007262965082190931,-0.5827710124157072
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:2,orig,2,0.010119836777448654,0.010119836777448654,0.005006082355976105,0.015273651108145714,3,0.8749980330467224,0.004265940748155117,-0.015093134716153145,-8.845138549804688,-0.0012402880238369107,-5.529348709387705e-05,0.009541611187160015,-52.19619369506836,-0.9059909582138062,-6.790091037750244,0.16688816249370575,0.03482639789581299,-0.0013073337031528354,-0.5827710124157072
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:3,orig,3,0.02012130804359913,0.02012130804359913,0.015001770108938217,0.025282414630055428,0,0.1250031441450119,0.004473416600376368,-0.09393653273582458,-52.4970817565918,-0.0022849796805530787,-0.0005860674427822232,0.056017495691776276,-48.303062438964844,-6.012408256530762,-2.033207416534424,0.17830070853233337,0.04641544818878174,0.0004924945533275604,-0.41655012706017236
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:3,orig,3,0.02012130804359913,0.02012130804359913,0.015001770108938217,0.025282414630055428,1,0.37500813603401184,0.004473369102925062,-0.03978191316127777,-22.232635498046875,-0.003045769175514579,-0.0003718919469974935,0.02337883785367012,-47.86394119262695,-4.0646772384643555,-6.300318717956543,0.17391376197338104,0.04583799093961716,-0.00016416485595982522,-0.41655012706017236
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:3,orig,3,0.02012130804359913,0.02012130804359913,0.015001770108938217,0.025282414630055428,2,0.6250073909759521,0.00447321031242609,-0.02381261996924877,-13.308462142944336,-0.0019362831953912973,-0.0001707070041447878,0.013933965936303139,-47.99026107788086,-2.2133517265319824,-6.69590950012207,0.1695268303155899,0.04526020586490631,-0.0008208242943510413,-0.41655012706017236
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:3,orig,3,0.02012130804359913,0.02012130804359913,0.015001770108938217,0.025282414630055428,3,0.8750023245811462,0.0044732172973454,-0.01330932229757309,-7.438338756561279,-0.0010912339203059673,-5.9837424487341195e-05,0.007749452255666256,-48.15974044799805,-0.3682897090911865,-6.784424781799316,0.16513976454734802,0.0446830689907074,-0.0014774836599826813,-0.41655012706017236
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:4,orig,4,0.030122676864266396,0.030122676864266396,0.024998493492603302,0.03529204800724983,0,0.1250016689300537,0.0046812002547085285,-0.0876765325665474,-46.82374572753906,-0.002534298226237297,-0.000568775983992964,0.04788713529706001,-44.20112991333008,-5.862721920013428,-2.408860206604004,0.17714311182498932,0.05634911358356476,0.0005492112250067294,-0.2503309443120306
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:4,orig,4,0.030122676864266396,0.030122676864266396,0.024998493492603302,0.03529204800724983,1,0.37500548362731934,0.0046812184154987335,-0.036850977689027786,-19.680227279663086,-0.002785005606710911,-0.0003428152413107455,0.019830048084259033,-43.81072235107422,-3.8291168212890625,-6.219137191772461,0.17255935072898865,0.05574627220630646,-0.00018307039863429964,-0.2503309443120306
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:4,orig,4,0.030122676864266396,0.030122676864266396,0.024998493492603302,0.03529204800724983,2,0.6250074505805969,0.0046811276115477085,-0.021808244287967682,-11.646897315979004,-0.001740379724651575,-0.0001614762586541474,0.011682875454425812,-43.957576751708984,-1.8815288543701172,-6.5742974281311035,0.1679752767086029,0.05514279007911682,-0.0009153520222753286,-0.2503309443120306
0.1203125,770,rotor_0_blade_1,rotor_0_blade_1_blade_0,blade_segment,rotor_0_blade_1_blade_0:blade_segment:orig:4,orig,4,0.030122676864266396,0.030122676864266396,0.024998493492603302,0.03529204800724983,3,0.8750036358833313,0.0046810065396130085,-0.011963327415287495,-6.389292240142822,-0.0009623478399589658,-6.063890759833157e-05,0.0063751619309186935,-44.1446533203125,0.0632944107055664,-6.663151264190674,0.16339102387428284,0.05453888326883316,-0.0016476336168125272,-0.2503309443120306
