checkpoint,configuration,step,stage,particles,gradient_reference,exact_gradient_norm_max,exact_chi_s_max,exact_chi_r_max,net_strength_rate_norm,chi_gamma_median,chi_gamma_p95,chi_gamma_p99,chi_gamma_max,actual_gradient_evaluator,rate_relative_l2_on_targets
leapfrog,production_numerics_unforced,1,1,14080,independent_f64_source_blob_gradient_on_64_targets,43.3301639314143,0.0861907983083729,0.2385504348278044,2.0451198789751903e-06,0.026000796085294313,0.09769243320823263,0.13336942761988788,0.1740160771601669,none_pairwise_rate_uses_target_source_mean_core_radius,0.02461931781686792
leapfrog,production_numerics_unforced,1,2,14080,independent_f64_source_blob_gradient_on_64_targets,42.95912710933076,0.08753437910889848,0.23646865820341992,3.034966913847811e-06,0.025725533129872424,0.09790057280666911,0.13196626754795884,0.1730797198316262,none_pairwise_rate_uses_target_source_mean_core_radius,0.02304892705793046
leapfrog,production_numerics_unforced,1,3,14080,independent_f64_source_blob_gradient_on_64_targets,43.47357144342192,0.08738594750653027,0.2393267777602223,2.2768076004341137e-06,0.026062635316099616,0.09951714077065736,0.13269295958809113,0.17646768865771364,none_pairwise_rate_uses_target_source_mean_core_radius,0.02388939448231197
leapfrog,production_numerics_unforced,2,1,14080,independent_f64_source_blob_gradient_on_64_targets,43.28251439561863,0.08785678696644988,0.23825842589479962,2.1477347948091574e-06,0.025902176834143482,0.09956293138940689,0.13374062859684663,0.17483312703143972,none_pairwise_rate_uses_target_source_mean_core_radius,0.02307644351958121
leapfrog,production_numerics_unforced,2,2,14080,independent_f64_source_blob_gradient_on_64_targets,42.91547170445155,0.08824667334487578,0.23620756791086195,3.3470102434349577e-06,0.025728639693474987,0.09779127539965249,0.1303292233798712,0.16019083378548057,none_pairwise_rate_uses_target_source_mean_core_radius,0.02143436040800076
leapfrog,production_numerics_unforced,2,3,14080,independent_f64_source_blob_gradient_on_64_targets,43.42426513714845,0.08858162458729593,0.23903002576328256,1.6191593011600572e-06,0.026031285173881705,0.0991415483574274,0.13328644498618422,0.17109491818563063,none_pairwise_rate_uses_target_source_mean_core_radius,0.02230111116925753
