checkpoint,status,path,particle_kernel,dt_factor,dt,steps,horizon,method,wall_time_s,source_particles,selected_particles,anchor,source_strength_max,selected_strength_max,external_forcing_available,replay_class,position_error,strength_error,strength_magnitude_error,strength_angle_mean_deg,strength_error_p95,strength_error_max,excess_growth,velocity_evaluations,gradient_evaluations,fused_evaluations,pairwise_stretching_sweeps,tree_builds,tree_refits,tree_traversals,kernel_launches,synchronisations,host_device_transfers
rotor_healthy_515,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000515.h5,WINCKELMANS,2.0,0.012,10,0.12,coupled_rk3,0.023287251009605825,69525,32,9370,13.844846346390131,13.844846346390131,False,isolated_local_neighbourhood,8.987527596075735e-06,1.3814965352360171e-06,8.637714846016183e-07,0.00042360655784668723,2.287731596606875e-05,3.107828055882667e-05,-1.7992729071089727e-07,30,0,0,30,0,0,0,0,0,0
rotor_healthy_515,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000515.h5,WINCKELMANS,2.0,0.012,10,0.12,coupled_rk4_reference,0.02981038496363908,69525,32,9370,13.844846346390131,13.844846346390131,False,isolated_local_neighbourhood,9.651777951136408e-08,2.09331682035858e-08,8.167283671196791e-09,4.254328280599153e-06,2.418537822759826e-07,2.5619188630424013e-07,5.8006079771097e-09,40,0,0,40,0,0,0,0,0,0
rotor_healthy_515,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000515.h5,WINCKELMANS,2.0,0.012,10,0.12,reuse_stage_gradients,0.02180822304217145,69525,32,9370,13.844846346390131,13.844846346390131,False,isolated_local_neighbourhood,0.0005674301751057853,0.0007383205243048028,0.00021950214067729138,0.035777946259509336,0.0010967411177034924,0.0015277963805940234,0.0002154893543944337,30,30,0,0,0,0,0,0,0,0
rotor_healthy_515,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000515.h5,WINCKELMANS,2.0,0.012,10,0.12,averaged_gradient_exponential,0.04076312901452184,69525,32,9370,13.844846346390131,13.844846346390131,False,isolated_local_neighbourhood,0.0005667450816213558,0.0007390401730344246,0.00021955799194482337,0.03618510324138269,0.0011343016750012297,0.0016302109249326866,0.0002157279719472115,30,30,0,0,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,0.5,0.003,10,0.03,fractional_x_gamma,0.024731786048505455,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,4.464950514377413e-05,0.00011656888043622054,6.0964977041080624e-05,0.03918742753850328,0.0019398088790100203,0.0021376923257389116,-1.4867402671670745e-05,30,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,0.5,0.003,10,0.03,fractional_gamma_x,0.0243587979930453,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,4.492639908639281e-05,0.0001171690131604063,6.095194816198766e-05,0.03927187464093583,0.0019378879738160262,0.002146541810580995,1.4521843306591952e-05,30,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,0.5,0.003,10,0.03,parallel_lagged,0.024648868013173342,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,4.24252741331778e-05,0.0001180781235096734,6.136521800662783e-05,0.0394539773424317,0.0019466872986686381,0.002163592868704129,1.4809732505319598e-05,30,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,0.5,0.003,10,0.03,strang_x_gamma_x,0.031669531017541885,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,2.363821342025876e-07,7.484195499981713e-07,3.569944068035804e-07,0.0002526520257161064,1.3044668092776037e-05,1.411756854386617e-05,7.332637517012822e-08,60,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,0.5,0.003,10,0.03,strang_gamma_x_gamma,0.041081684990786016,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,4.1627889632418337e-07,9.830789425142886e-07,4.586254922669038e-07,0.0003173520756834936,1.7899886601075104e-05,2.0804664701298766e-05,-1.7893556827308234e-07,30,0,0,60,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,0.5,0.003,10,0.03,coupled_rk2,0.01644713303539902,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,5.728550283011605e-06,2.591504719088731e-06,5.321851628817291e-07,0.0006692002072767369,3.156027143108395e-05,4.348360454883947e-05,-1.3508205622713242e-07,20,0,0,20,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,0.5,0.003,10,0.03,coupled_rk3,0.024862419988494366,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,9.012270948323728e-08,1.2355295742987877e-08,7.913280630579894e-09,3.821833759630347e-06,2.3593494408635425e-07,3.3551388283371845e-07,-4.462730195352984e-09,30,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,0.5,0.003,10,0.03,coupled_rk4_reference,0.03416848904453218,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,3.094061316436168e-10,6.973013325322711e-11,1.7210495480810314e-11,2.0428813660644129e-07,7.568468751404855e-10,9.444948726021937e-10,6.063372026669448e-12,40,0,0,40,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,0.5,0.003,10,0.03,reuse_stage_gradients,0.024510868010111153,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,4.3486182740142195e-05,5.9669342031430265e-05,6.41845998254836e-06,0.0026537449927413036,0.00010090872356651479,0.00011513485174058651,5.62850669419985e-06,30,30,0,0,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,0.5,0.003,10,0.03,averaged_gradient_exponential,0.051750648010056466,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,4.3483974460574315e-05,5.969034003042323e-05,6.418529779902439e-06,0.002617309570724418,0.00010132437853826002,0.00011572950708362699,5.652516553874789e-06,30,30,0,0,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,1.0,0.006,10,0.06,fractional_x_gamma,0.0250700680189766,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.00017575475197032447,0.0004360224902991172,0.00023746877971336737,0.14743442430326464,0.007378883655253397,0.008444210771644685,-8.989558285510357e-05,30,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,1.0,0.006,10,0.06,fractional_gamma_x,0.023988746979739517,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.00017782244118675424,0.0004393309242375717,0.0002378481314837285,0.14778273695938338,0.007422318812610253,0.00838246186448067,8.73765778568432e-05,30,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,1.0,0.006,10,0.06,parallel_lagged,0.022656076005659997,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.00016804240081435125,0.0004451791250598886,0.00024056533949994008,0.14915626375854568,0.007514622603501871,0.008404513889754588,8.79963818560111e-05,30,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,1.0,0.006,10,0.06,strang_x_gamma_x,0.029229624953586608,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,1.7906542803885677e-06,5.309177297363046e-06,2.665618442561545e-06,0.0019293173298774642,0.00010050823794777373,0.00010389562973174186,3.319617718166568e-07,60,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,1.0,0.006,10,0.06,strang_gamma_x_gamma,0.03910143201937899,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,3.4011730816256742e-06,7.333758833674759e-06,3.4437507033748307e-06,0.0024804773174243433,0.00014044438128376182,0.00016017488591593432,-1.2570646075889662e-06,30,0,0,60,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,1.0,0.006,10,0.06,coupled_rk2,0.015269657946191728,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,4.595722006101668e-05,2.0843259379797802e-05,4.245612941998938e-06,0.00524229141406005,0.00029291598854453,0.0003274363538468934,-1.6634974386265757e-06,20,0,0,20,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,1.0,0.006,10,0.06,coupled_rk3,0.023207104008179158,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,1.478383959800351e-06,1.9204602263771393e-07,1.2803638088396753e-07,5.977701780705831e-05,3.7724316157665874e-06,5.25460069409626e-06,-8.383937995581773e-08,30,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,1.0,0.006,10,0.06,coupled_rk4_reference,0.03181729296920821,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,9.991071857813939e-09,2.1911891679118437e-09,5.026336166472129e-10,4.0343355072983415e-07,2.205527716048906e-08,2.8568745976805602e-08,1.464339760452382e-10,40,0,0,40,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,1.0,0.006,10,0.06,reuse_stage_gradients,0.022627052036114037,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.00016930289326305331,0.000234944746670667,4.285563148012531e-05,0.010508580300479655,0.00037293822463442197,0.00044573990874117417,4.192513398097774e-05,30,30,0,0,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,1.0,0.006,10,0.06,averaged_gradient_exponential,0.0431404720293358,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.00016928032747346258,0.0002351219350120865,4.292112377309525e-05,0.010264223770895036,0.0003665534318882483,0.0004485798449870214,4.2125785447471515e-05,30,30,0,0,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,2.0,0.012,10,0.12,fractional_x_gamma,0.024861634010449052,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.0006971050651912875,0.0014624478680242835,0.0008031072526779455,0.5236402704365604,0.026771782925161303,0.028671940543946756,-0.0004972771910575988,30,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,2.0,0.012,10,0.12,fractional_gamma_x,0.02495474898023531,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.000705630370518179,0.0014691443160724591,0.0008001569646476774,0.5203646188216469,0.02633249811098994,0.028885242797609005,0.00047738495752978584,30,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,2.0,0.012,10,0.12,parallel_lagged,0.02493126201443374,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.0007618795916146943,0.001491133322457154,0.0007986595269328139,0.52679815014545,0.026139334686282024,0.028769603790233404,0.00045435788397274376,30,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,2.0,0.012,10,0.12,strang_x_gamma_x,0.033078976965043694,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,1.263622533455314e-05,3.315091500442971e-05,1.7719304787565213e-05,0.012329916681862165,0.0006126576690260972,0.0007643226749679351,-1.7681327004265058e-06,60,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,2.0,0.012,10,0.12,strang_gamma_x_gamma,0.04132206103531644,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,3.152237167743862e-05,4.551769828160005e-05,2.279419036447483e-05,0.01637960222566736,0.0009153259912713508,0.0011267420206944809,-6.982844837084137e-06,30,0,0,60,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,2.0,0.012,10,0.12,coupled_rk2,0.017069683992303908,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.00037511800390235676,0.0001790014319611002,3.4632300918588594e-05,0.04569463723324799,0.002404329644921092,0.003207964601584432,-2.2583084237540338e-05,20,0,0,20,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,2.0,0.012,10,0.12,coupled_rk3,0.02425757102901116,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,2.564289654872917e-05,2.906025068031603e-06,1.9915039064985525e-06,0.0010194309506818273,6.21655390799699e-05,7.316385493414726e-05,-1.3693353195345602e-06,30,0,0,30,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,2.0,0.012,10,0.12,coupled_rk4_reference,0.030292579031083733,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,3.2191975489906583e-07,4.6652855757198616e-08,1.4642294350239896e-08,1.0242280897739542e-05,5.479419435796749e-07,7.270623599304406e-07,4.4771963904036045e-10,40,0,0,40,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,2.0,0.012,10,0.12,reuse_stage_gradients,0.0209795439732261,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.0007087996277403918,0.0009053033369940194,0.0002409828035253606,0.048344682220990254,0.001535165586681752,0.001658656856719035,0.0002388501463027316,30,30,0,0,0,0,0,0,0,0
rotor_prefailure_520,completed,tutorials/vpm/rotor_flow/solution/vpm_rotor_000520.h5,WINCKELMANS,2.0,0.012,10,0.12,averaged_gradient_exponential,0.04143293300876394,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.0007082330670112846,0.0009041895064736547,0.00024154752728037021,0.04821104913892811,0.0014903038151903906,0.0015317857372482548,0.00024050974860768994,30,30,0,0,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,0.5,0.003,10,0.03,fractional_x_gamma,0.024790074967313558,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,4.464950514377413e-05,0.00011656888043622054,6.0964977041080624e-05,0.03918742753850328,0.0019398088790100203,0.0021376923257389116,-1.4867402671670745e-05,30,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,0.5,0.003,10,0.03,fractional_gamma_x,0.02427674800856039,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,4.492639908639281e-05,0.0001171690131604063,6.095194816198766e-05,0.03927187464093583,0.0019378879738160262,0.002146541810580995,1.4521843306591952e-05,30,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,0.5,0.003,10,0.03,parallel_lagged,0.024538020021282136,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,4.24252741331778e-05,0.0001180781235096734,6.136521800662783e-05,0.0394539773424317,0.0019466872986686381,0.002163592868704129,1.4809732505319598e-05,30,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,0.5,0.003,10,0.03,strang_x_gamma_x,0.03207190701505169,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,2.363821342025876e-07,7.484195499981713e-07,3.569944068035804e-07,0.0002526520257161064,1.3044668092776037e-05,1.411756854386617e-05,7.332637517012822e-08,60,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,0.5,0.003,10,0.03,strang_gamma_x_gamma,0.04044493898982182,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,4.1627889632418337e-07,9.830789425142886e-07,4.586254922669038e-07,0.0003173520756834936,1.7899886601075104e-05,2.0804664701298766e-05,-1.7893556827308234e-07,30,0,0,60,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,0.5,0.003,10,0.03,coupled_rk2,0.01647965598385781,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,5.728550283011605e-06,2.591504719088731e-06,5.321851628817291e-07,0.0006692002072767369,3.156027143108395e-05,4.348360454883947e-05,-1.3508205622713242e-07,20,0,0,20,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,0.5,0.003,10,0.03,coupled_rk3,0.025185507023707032,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,9.012270948323728e-08,1.2355295742987877e-08,7.913280630579894e-09,3.821833759630347e-06,2.3593494408635425e-07,3.3551388283371845e-07,-4.462730195352984e-09,30,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,0.5,0.003,10,0.03,coupled_rk4_reference,0.034565287991426885,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,3.094061316436168e-10,6.973013325322711e-11,1.7210495480810314e-11,2.0428813660644129e-07,7.568468751404855e-10,9.444948726021937e-10,6.063372026669448e-12,40,0,0,40,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,0.5,0.003,10,0.03,reuse_stage_gradients,0.024157623993232846,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,4.3486182740142195e-05,5.9669342031430265e-05,6.41845998254836e-06,0.0026537449927413036,0.00010090872356651479,0.00011513485174058651,5.62850669419985e-06,30,30,0,0,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,0.5,0.003,10,0.03,averaged_gradient_exponential,0.04990180302411318,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,4.3483974460574315e-05,5.969034003042323e-05,6.418529779902439e-06,0.002617309570724418,0.00010132437853826002,0.00011572950708362699,5.652516553874789e-06,30,30,0,0,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,1.0,0.006,10,0.06,fractional_x_gamma,0.02555865899194032,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.00017575475197032447,0.0004360224902991172,0.00023746877971336737,0.14743442430326464,0.007378883655253397,0.008444210771644685,-8.989558285510357e-05,30,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,1.0,0.006,10,0.06,fractional_gamma_x,0.02542130701476708,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.00017782244118675424,0.0004393309242375717,0.0002378481314837285,0.14778273695938338,0.007422318812610253,0.00838246186448067,8.73765778568432e-05,30,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,1.0,0.006,10,0.06,parallel_lagged,0.025118477002251893,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.00016804240081435125,0.0004451791250598886,0.00024056533949994008,0.14915626375854568,0.007514622603501871,0.008404513889754588,8.79963818560111e-05,30,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,1.0,0.006,10,0.06,strang_x_gamma_x,0.031282562005799264,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,1.7906542803885677e-06,5.309177297363046e-06,2.665618442561545e-06,0.0019293173298774642,0.00010050823794777373,0.00010389562973174186,3.319617718166568e-07,60,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,1.0,0.006,10,0.06,strang_gamma_x_gamma,0.040831021033227444,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,3.4011730816256742e-06,7.333758833674759e-06,3.4437507033748307e-06,0.0024804773174243433,0.00014044438128376182,0.00016017488591593432,-1.2570646075889662e-06,30,0,0,60,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,1.0,0.006,10,0.06,coupled_rk2,0.015990096959285438,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,4.595722006101668e-05,2.0843259379797802e-05,4.245612941998938e-06,0.00524229141406005,0.00029291598854453,0.0003274363538468934,-1.6634974386265757e-06,20,0,0,20,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,1.0,0.006,10,0.06,coupled_rk3,0.02412516699405387,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,1.478383959800351e-06,1.9204602263771393e-07,1.2803638088396753e-07,5.977701780705831e-05,3.7724316157665874e-06,5.25460069409626e-06,-8.383937995581773e-08,30,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,1.0,0.006,10,0.06,coupled_rk4_reference,0.03320619999431074,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,9.991071857813939e-09,2.1911891679118437e-09,5.026336166472129e-10,4.0343355072983415e-07,2.205527716048906e-08,2.8568745976805602e-08,1.464339760452382e-10,40,0,0,40,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,1.0,0.006,10,0.06,reuse_stage_gradients,0.024144067021552473,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.00016930289326305331,0.000234944746670667,4.285563148012531e-05,0.010508580300479655,0.00037293822463442197,0.00044573990874117417,4.192513398097774e-05,30,30,0,0,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,1.0,0.006,10,0.06,averaged_gradient_exponential,0.04735091095790267,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.00016928032747346258,0.0002351219350120865,4.292112377309525e-05,0.010264223770895036,0.0003665534318882483,0.0004485798449870214,4.2125785447471515e-05,30,30,0,0,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,2.0,0.012,10,0.12,fractional_x_gamma,0.025335893034934998,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.0006971050651912875,0.0014624478680242835,0.0008031072526779455,0.5236402704365604,0.026771782925161303,0.028671940543946756,-0.0004972771910575988,30,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,2.0,0.012,10,0.12,fractional_gamma_x,0.02641715802019462,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.000705630370518179,0.0014691443160724591,0.0008001569646476774,0.5203646188216469,0.02633249811098994,0.028885242797609005,0.00047738495752978584,30,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,2.0,0.012,10,0.12,parallel_lagged,0.02788161498028785,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.0007618795916146943,0.001491133322457154,0.0007986595269328139,0.52679815014545,0.026139334686282024,0.028769603790233404,0.00045435788397274376,30,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,2.0,0.012,10,0.12,strang_x_gamma_x,0.03551070601679385,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,1.263622533455314e-05,3.315091500442971e-05,1.7719304787565213e-05,0.012329916681862165,0.0006126576690260972,0.0007643226749679351,-1.7681327004265058e-06,60,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,2.0,0.012,10,0.12,strang_gamma_x_gamma,0.044443412974942476,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,3.152237167743862e-05,4.551769828160005e-05,2.279419036447483e-05,0.01637960222566736,0.0009153259912713508,0.0011267420206944809,-6.982844837084137e-06,30,0,0,60,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,2.0,0.012,10,0.12,coupled_rk2,0.016700236999895424,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,0.00037511800390235676,0.0001790014319611002,3.4632300918588594e-05,0.04569463723324799,0.002404329644921092,0.003207964601584432,-2.2583084237540338e-05,20,0,0,20,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,2.0,0.012,10,0.12,coupled_rk3,0.026284792984370142,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,2.564289654872917e-05,2.906025068031603e-06,1.9915039064985525e-06,0.0010194309506818273,6.21655390799699e-05,7.316385493414726e-05,-1.3693353195345602e-06,30,0,0,30,0,0,0,0,0,0
rotor_rejected_520,completed,tutorials/vpm/rotor_flow/solution/rejected_state.h5,WINCKELMANS,2.0,0.012,10,0.12,coupled_rk4_reference,0.032711377018131316,70200,32,9370,17.86518920737101,17.86518920737101,False,isolated_local_neighbourhood,3.2191975489906583e-07,4.6652855757198616e-08,1.4642294350239896e-08,1.0242280897739542e-05,5.479419435796749e-07,7.270623599304406e-07,4.4771963904036045e-10,40,0,0,40,0,0,0,0,0,0
