checkpoint,configuration,rank,checkpoint_index,x0,y0,z0,initial_strength,final_strength,relative_strength_growth,displacement
rotor,tree_gradient_rk3_isolated,43,5622,13.782031059265137,-3.431313991546631,-0.3834814131259918,0.00800079516280203,0.008050938254631542,0.006267263541834156,0.0443508239656127
rotor,tree_gradient_rk3_isolated,44,5336,13.936830520629883,-3.6227989196777344,0.12695559859275818,0.0031523301292011433,0.0031666084883760484,0.004529461886824571,0.04476724662997969
rotor,tree_gradient_rk3_isolated,45,4669,15.105680465698242,0.5342317819595337,3.040005683898926,0.007891343649767518,0.007893381405015039,0.0002582266516273357,0.05073582167848886
rotor,tree_gradient_rk3_isolated,46,5370,13.938386917114258,1.7022349834442139,-3.198902130126953,0.0031437226223660483,0.003157992739178931,0.004539241697520513,0.04471701554655907
rotor,tree_gradient_rk3_isolated,47,5064,14.36471176147461,0.5902712345123291,3.1695473194122314,0.0003694504000094473,0.00037292406484802296,0.0094022494994912,0.04694995792908852
rotor,tree_gradient_rk3_isolated,48,5612,13.783609390258789,2.0485315322875977,-2.776459217071533,0.007995227005706816,0.008045094801381915,0.0062371957218356755,0.04427294619397034
rotor,tree_gradient_rk3_isolated,49,5354,13.941681861877441,1.9217007160186768,3.073490858078003,0.0031424436431698004,0.003156594169583699,0.004503032677978247,0.04469299751956131
rotor,tree_gradient_rk3_isolated,50,5616,13.787108421325684,1.3860117197036743,3.161595106124878,0.007968333015704293,0.008018513894135201,0.006297537807720799,0.044252373315707826
rotor,tree_gradient_rk3_isolated,51,4666,15.04409408569336,2.150489091873169,-2.5293848514556885,0.011832571964222735,0.011915208424449295,0.006983812181867277,0.0489227500687478
rotor,tree_gradient_rk3_isolated,52,4682,15.045430183410645,-3.2667770385742188,-0.5996235609054565,0.011852172791362282,0.011935445703719056,0.007025961722179952,0.04892347250623517
rotor,tree_gradient_rk3_isolated,53,5490,13.832213401794434,-3.6220972537994385,0.15837807953357697,0.005055558789121735,0.005078773165192668,0.004591851670459057,0.04416184738538087
rotor,tree_gradient_rk3_isolated,54,5476,13.833677291870117,1.6745859384536743,-3.213697671890259,0.005057530944098594,0.005080798499005636,0.00460057588657814,0.04411819236795502
rotor,tree_gradient_rk3_isolated,55,5511,13.836443901062012,1.948739767074585,3.0569963455200195,0.00503723865987604,0.005060145122860329,0.004547424597279637,0.04409335192479408
rotor,tree_gradient_rk3_isolated,56,4670,15.054994583129883,1.1153860092163086,3.126556158065796,0.011844827179361772,0.011929441614149508,0.0071435769814494066,0.04874514496053694
rotor,tree_gradient_rk3_isolated,57,5222,14.214764595031738,-3.049165725708008,-1.0715868473052979,0.0028085635392035573,0.002832572016112841,0.008548311823521004,0.04617191263884309
rotor,tree_gradient_rk3_isolated,58,5779,13.694605827331543,-3.4135618209838867,-0.35240644216537476,0.009785660786159143,0.00984588913198434,0.006154755119897937,0.043997941066499104
rotor,tree_gradient_rk3_isolated,59,5205,14.215636253356934,2.4523658752441406,-2.1020076274871826,0.0028072359292662355,0.0028311750940860575,0.008527664016497294,0.04610556711886696
rotor,tree_gradient_rk3_isolated,60,5623,13.73877239227295,-3.6130008697509766,0.19233645498752594,0.006794764631509539,0.0068262190505972865,0.00462921393066118,0.04368905420959345
rotor,tree_gradient_rk3_isolated,61,5613,13.74006175994873,1.640540361404419,-3.222693681716919,0.006799487567192151,0.00683084925431333,0.004612360389112391,0.043655769520929186
rotor,tree_gradient_rk3_isolated,62,5751,13.696110725402832,2.0125982761383057,-2.7765140533447266,0.009790788473784059,0.009850664648935466,0.00611556212369746,0.043923635127774925
rotor,tree_gradient_rk3_isolated,63,16506,19.03068733215332,0.43783754110336304,-0.3453836143016815,0.7955907651532268,0.7291203120439501,-0.08354854784730292,0.09307700546846961
rotor,tree_gradient_rk3_isolated,64,5216,14.21982192993164,0.5999925136566162,3.1739280223846436,0.002814016552430298,0.0028379164102056687,0.008493147545535873,0.0460453758081319
rotor,tree_gradient_rk3_isolated,65,5617,13.742366790771484,1.9736593961715698,3.0320639610290527,0.006770363798515652,0.0068013523161717885,0.004577083090118617,0.043630170332279755
rotor,tree_gradient_rk3_isolated,66,5761,13.699273109436035,1.4038983583450317,3.1307544708251953,0.009762019579884113,0.00982227955538986,0.006172900495909683,0.0438998403113582
rotor,tree_gradient_rk3_isolated,67,5780,13.653727531433105,-3.5970754623413086,0.22922223806381226,0.008399769845847279,0.008438607917135632,0.004623706601622368,0.04331684158773817
rotor,tree_gradient_rk3_isolated,68,5752,13.654788970947266,1.6005078554153442,-3.227567434310913,0.008403768394569256,0.008442564526435143,0.004616516072831978,0.043282525919368695
rotor,tree_gradient_rk3_isolated,69,5762,13.656725883483887,1.9979206323623657,2.999828338623047,0.008366486628576338,0.008404655988012249,0.004562173004082792,0.04326067999761749
rotor,tree_gradient_rk3_isolated,70,5334,14.089747428894043,-3.0496721267700195,-1.0601606369018555,0.005159022885001505,0.005198872664344896,0.007724288151394587,0.04550372350309849
rotor,tree_gradient_rk3_isolated,71,4944,14.350268363952637,-3.5965158939361572,0.47765064239501953,0.004885230188733272,0.004903455333035226,0.0037306623429917973,0.047107120101270175
rotor,tree_gradient_rk3_isolated,72,4934,14.350707054138184,1.3846420049667358,-3.3537418842315674,0.004872372686352883,0.004890200997803471,0.003659061528795471,0.04707116337006123
rotor,tree_gradient_rk3_isolated,73,5368,14.090804100036621,2.442852258682251,-2.107459545135498,0.00516204396558027,0.005201812735162047,0.00770407417041552,0.045442082062358946
rotor,tree_gradient_rk3_isolated,74,4960,14.356584548950195,2.2107067108154297,2.877253770828247,0.004860808577101787,0.004878872590707777,0.003716256939449547,0.04705378190464839
rotor,tree_gradient_rk3_isolated,75,5924,13.615455627441406,-3.3905527591705322,-0.3179885149002075,0.011471228243700523,0.011540540690460463,0.00604228643066218,0.043688245262067105
rotor,tree_gradient_rk3_isolated,76,5352,14.094823837280273,0.6102381348609924,3.1688151359558105,0.005155820363882925,0.005195475749269737,0.00769138228022892,0.04538901917616236
rotor,tree_gradient_rk3_isolated,77,5897,13.616817474365234,1.9711142778396606,-2.774022102355957,0.011496305743919242,0.011565400773432558,0.006010194148660553,0.04363217196945077
rotor,tree_gradient_rk3_isolated,78,5874,13.619745254516602,1.4220470190048218,3.093740940093994,0.011448669897038624,0.011518095284095288,0.006064057019813385,0.043604001915870924
rotor,tree_gradient_rk3_isolated,79,5925,13.575624465942383,-3.5753636360168457,0.26916050910949707,0.009905795970359345,0.009952044875372388,0.004668873167934295,0.04300236967851684
rotor,tree_gradient_rk3_isolated,80,5898,13.576478004455566,1.5550709962844849,-3.2288544178009033,0.009900842551194715,0.009946863219599601,0.004648156777256496,0.042984640135999945
rotor,tree_gradient_rk3_isolated,81,5875,13.578234672546387,2.0218427181243896,2.961148262023926,0.009864907864412097,0.009910215558741527,0.004592814748212604,0.042959575847802266
rotor,tree_gradient_rk3_isolated,82,4804,14.598623275756836,-3.552657127380371,0.39158040285110474,0.008883873684081153,0.008938912856336223,0.0061954023900285815,0.047703017139585746
rotor,tree_gradient_rk3_isolated,83,4831,14.598189353942871,1.4365580081939697,-3.2735071182250977,0.00886501052204166,0.008919589467062011,0.006156670077790416,0.04765151958539079
rotor,tree_gradient_rk3_isolated,84,5116,14.168598175048828,-3.630981683731079,0.5351902842521667,0.001996587635008249,0.002002014313963927,0.0027179768423517547,0.04606001888703089
rotor,tree_gradient_rk3_isolated,85,5096,14.169431686401367,1.3521397113800049,-3.4117729663848877,0.002002754718748653,0.002008109717504098,0.002673816571402643,0.046029673142892656
rotor,tree_gradient_rk3_isolated,86,5067,14.173735618591309,2.277740001678467,2.877941608428955,0.0019827461962283817,0.0019880425174798747,0.0026712048478860773,0.046012331883566314
rotor,tree_gradient_rk3_isolated,87,4814,14.606291770935059,2.1140453815460205,2.882507801055908,0.008866439655116591,0.00892164662389721,0.006226509278587367,0.04761733596671531
rotor,tree_gradient_rk3_isolated,88,5488,13.979360580444336,-3.042893648147583,-1.0436959266662598,0.007396923108315768,0.007449055030872658,0.0070477848415488875,0.044993621552332726
rotor,tree_gradient_rk3_isolated,89,5474,13.980475425720215,2.4251654148101807,-2.109618902206421,0.007411758147740258,0.00746392304929997,0.00703812786654634,0.04495320122186764
rotor,tree_gradient_rk3_isolated,90,5509,13.984360694885254,0.6208547353744507,3.154839277267456,0.007400688520797224,0.007452844318958505,0.007047425116556871,0.04490231554295085
rotor,tree_gradient_rk3_isolated,91,6049,13.50365924835205,-3.5490193367004395,0.31231606006622314,0.011327971628419189,0.011381368234145412,0.004713695220798675,0.042749483922101546
rotor,tree_gradient_rk3_isolated,92,6026,13.504324913024902,1.5046539306640625,-3.2277235984802246,0.011325011343382032,0.011378032424661974,0.004681768492084126,0.0427280653096057
rotor,tree_gradient_rk3_isolated,93,6010,13.505767822265625,2.046191692352295,2.916731357574463,0.011296555050954208,0.01134933709937194,0.0046724021774473545,0.042707175619171214
rotor,tree_gradient_rk3_isolated,94,6048,13.543712615966797,-3.3632872104644775,-0.2801969051361084,0.013078758102924368,0.01315659949980511,0.005951742227217727,0.04341985018108428
rotor,tree_gradient_rk3_isolated,95,6025,13.545137405395508,1.9248454570770264,-2.769253730773926,0.01311469655302507,0.013192569210634568,0.005937816196863066,0.04337222959461522
rotor,tree_gradient_rk3_isolated,96,6009,13.547635078430176,1.4408774375915527,3.0514204502105713,0.013058367676975942,0.013136439074042747,0.005978649016328275,0.04334600725380549
rotor,tree_gradient_rk3_isolated,97,5225,14.027255058288574,-3.653677463531494,0.5791648626327515,0.00026427502242288236,0.0002648887519617697,0.0023223138276962096,0.04507100140723525
rotor,tree_gradient_rk3_isolated,98,5197,14.028094291687012,1.3253835439682007,-3.4529168605804443,0.00025928555207394585,0.00025988378350417525,0.0023072300999587014,0.04504632715638472
rotor,tree_gradient_rk3_isolated,99,5219,14.031425476074219,2.327352523803711,2.87522029876709,0.0002745285500556858,0.00027514251446423903,0.00223643190636702,0.04501802701368295
rotor,tree_gradient_rk3_isolated,100,4667,14.992631912231445,1.8490411043167114,-2.9009180068969727,0.014437105600576323,0.014579813243305716,0.009884782080121113,0.047357686346022755
