checkpoint,configuration,step,stage,particles,gradient_reference,exact_gradient_norm_max,exact_chi_s_max,exact_chi_r_max,net_strength_rate_norm,chi_gamma_median,chi_gamma_p95,chi_gamma_p99,chi_gamma_max,actual_gradient_evaluator,gradient_relative_l2_on_targets,rate_relative_l2_on_targets
rotor,production_numerics_unforced,1,1,70200,independent_f64_source_blob_gradient_on_64_targets,40.12378302596826,0.06099989952285974,0.16924684606205365,2.3787488084584054,0.002252376422289798,0.022997005567520948,0.04355514728457187,0.1443118589553023,production_tree_gradient,0.03100184677760713,0.01818494909561709
rotor,production_numerics_unforced,1,2,70200,independent_f64_source_blob_gradient_on_64_targets,40.41910361091963,0.061264055533363074,0.1705920156415403,2.531349298154841,0.002249259044310442,0.02304237434075029,0.04344407032743325,0.15037974132892362,production_tree_gradient,0.031088629228577226,0.020331837079483796
rotor,production_numerics_unforced,2,1,70200,independent_f64_source_blob_gradient_on_64_targets,40.51269930917299,0.06129687972171388,0.170994860100791,2.6451153974057613,0.0022490963363354546,0.02304293394142429,0.04345209168838404,0.15092263620868712,production_tree_gradient,0.031122955786959665,0.020558313015319307
rotor,production_numerics_unforced,2,2,70200,independent_f64_source_blob_gradient_on_64_targets,40.79906554597323,0.06248098306067355,0.1722896440091084,2.0178309122071525,0.00224805855329448,0.02309217943925778,0.04326248439129676,0.1506424335386083,production_tree_gradient,0.030938437156120817,0.022605282884475556
