checkpoint,configuration,rank,checkpoint_index,x0,y0,z0,initial_strength,final_strength,relative_strength_growth,displacement
leapfrog,exact_pair_rk3_isolated,29,2143,1.3554668426513672,0.47590985894203186,0.2410968840122223,0.002630522803399692,0.00257470408895098,-0.021219627663585316,0.07262736876331315
leapfrog,exact_pair_rk3_isolated,30,6646,1.3606659173965454,0.4503025412559509,0.27835485339164734,0.0009325892459335808,0.0009043001209073329,-0.03033396015405343,0.0740612487976538
leapfrog,exact_pair_rk3_isolated,31,3459,1.3527823686599731,0.5145033597946167,-0.10464154928922653,0.0009428143435821907,0.0009151907560735823,-0.029299074305184636,0.0749181005671429
leapfrog,exact_pair_rk3_isolated,32,3079,1.3561334609985352,0.28297337889671326,-0.48411825299263,0.0037788119213657996,0.003658044671002841,-0.0319590529711542,0.06930664065126217
leapfrog,exact_pair_rk3_isolated,33,6101,1.3586952686309814,-0.4505981504917145,-0.2785036861896515,0.0009345591995581424,0.0009046936087510289,-0.031956874236788724,0.07399674479618995
leapfrog,exact_pair_rk3_isolated,34,2809,1.349530816078186,-0.1041254773736,-0.5134424567222595,0.0009389109980635715,0.0009093364918727853,-0.031498732309858224,0.07487522338451696
leapfrog,exact_pair_rk3_isolated,35,3943,1.363545536994934,-0.3049519658088684,0.47198450565338135,0.0030456541069892075,0.0029467284795519724,-0.03248091344654647,0.06937059376586227
leapfrog,exact_pair_rk3_isolated,36,2986,1.3490978479385376,0.10424401611089706,0.5136978030204773,0.00094010721305388,0.0009100509484870799,-0.031971103028945125,0.07484292578760046
leapfrog,exact_pair_rk3_isolated,37,2111,1.3490239381790161,0.47114434838294983,0.2669001817703247,0.0022068247417048993,0.002137656644357543,-0.031342813971679484,0.07215080400851645
leapfrog,exact_pair_rk3_isolated,38,4340,1.36288583278656,0.3050977289676666,-0.47215691208839417,0.0030498286113538366,0.002949342264955103,-0.03294819453940623,0.06932048054469707
leapfrog,exact_pair_rk3_isolated,39,6447,1.3916585445404053,0.12863357365131378,0.5161601901054382,0.0010277013930603855,0.001029399798798467,0.0016526257038766978,0.0739920803738728
leapfrog,exact_pair_rk3_isolated,40,2336,1.3499952554702759,-0.5154964923858643,0.1046813577413559,0.0009467238304611905,0.0009170341883285853,-0.03136040435164922,0.07473809807079058
leapfrog,exact_pair_rk3_isolated,41,1280,1.3482269048690796,-0.47140613198280334,-0.2670586407184601,0.002208456959332238,0.002137674765882133,-0.03205051977626372,0.07209380037691297
leapfrog,exact_pair_rk3_isolated,42,3308,1.4077996015548706,0.4883006513118744,0.2579880654811859,0.004622399611162075,0.004729684770155228,0.023209840779253144,0.06914278934381393
leapfrog,exact_pair_rk3_isolated,43,6300,1.3939305543899536,-0.12856173515319824,-0.5161338448524475,0.0010265738458809237,0.0010308228657084518,0.004139029885260603,0.0739143383382782
leapfrog,exact_pair_rk3_isolated,44,2487,1.4075005054473877,-0.4883478283882141,-0.258134663105011,0.004622306412807454,0.004728514035487677,0.022977192162324744,0.06913671354613003
leapfrog,exact_pair_rk3_isolated,45,6013,1.383242130279541,-0.518438994884491,0.12939542531967163,0.0010416697473168625,0.0010349826611807825,-0.006419583705204679,0.07390030395042506
leapfrog,exact_pair_rk3_isolated,46,6734,1.3859046697616577,0.5182880759239197,-0.12944598495960236,0.001038618090136034,0.0010349256242378861,-0.0035551719474329335,0.07386944772244419
leapfrog,exact_pair_rk3_isolated,47,3064,1.409380555152893,0.25686925649642944,-0.4873693883419037,0.004641916638864806,0.004755668952243635,0.024505462339937,0.06912569655972953
leapfrog,exact_pair_rk3_isolated,48,2520,1.354590892791748,-0.48576492071151733,-0.28482672572135925,0.0037822167381863824,0.0036534721554216,-0.034039451379118124,0.06899238629493605
leapfrog,exact_pair_rk3_isolated,49,6137,1.4093003273010254,-0.420970618724823,-0.28099524974823,0.00034853487541790994,0.0003533638389575432,0.013855036841989188,0.07588334470854122
leapfrog,exact_pair_rk3_isolated,50,4659,1.3749806880950928,0.4217916429042816,0.2354249358177185,0.00030356453662579223,0.00030896791378510737,0.017799764160119746,0.0765877170555874
leapfrog,exact_pair_rk3_isolated,51,6574,1.3729865550994873,0.3077325224876404,-0.37855014204978943,0.0004249746186973191,0.00042032405986823767,-0.010943144894951295,0.07648144457262117
leapfrog,exact_pair_rk3_isolated,52,2731,1.4104764461517334,-0.25691837072372437,0.4874951243400574,0.004641391005343142,0.004758590510411888,0.02525094415312723,0.06905447119067368
leapfrog,exact_pair_rk3_isolated,53,4350,1.3748265504837036,0.2348586618900299,-0.42076247930526733,0.00030014996037226824,0.000305960027732705,0.019357215150822116,0.0765593855613535
leapfrog,exact_pair_rk3_isolated,54,3275,1.353847861289978,0.4859903156757355,0.28488022089004517,0.003786436713046698,0.0036550042247629733,-0.03471139180297289,0.06892889088949729
leapfrog,exact_pair_rk3_isolated,55,6610,1.4106619358062744,0.42128443717956543,0.281085729598999,0.00034871212127993227,0.0003538669882844444,0.0147825862364388,0.07581300915489418
leapfrog,exact_pair_rk3_isolated,56,4365,1.3922938108444214,0.2246134877204895,0.4250943064689636,0.001088688047000853,0.0011577890390322744,0.06347180188280976,0.07440410048985784
leapfrog,exact_pair_rk3_isolated,57,6173,1.371098518371582,-0.3081260621547699,0.37894725799560547,0.0004241067463385199,0.00042091962843386464,-0.0075148955591273214,0.07642432148098573
leapfrog,exact_pair_rk3_isolated,58,3620,1.390039324760437,-0.4260607659816742,0.22548872232437134,0.001097686193242025,0.0011638639737199552,0.06028843296504749,0.0743461767273683
leapfrog,exact_pair_rk3_isolated,59,3624,1.3711638450622559,-0.4223115146160126,-0.2357308268547058,0.00029967672261240136,0.0003063951028766167,0.022418759140344857,0.07649093990686638
leapfrog,exact_pair_rk3_isolated,60,2881,1.3844726085662842,-0.029851121827960014,-0.5493263602256775,0.004990851264207212,0.00501441390497231,0.004721166694363843,0.06961960655108218
leapfrog,exact_pair_rk3_isolated,61,4663,1.3891143798828125,0.42601150274276733,-0.22549903392791748,0.0010928684156440891,0.0011598081965785414,0.06125145532273524,0.07433058946777096
leapfrog,exact_pair_rk3_isolated,62,1700,1.3711884021759033,0.0002512552309781313,0.5257952809333801,0.00258919855708083,0.002557101626081345,-0.012396473384286177,0.07221588357199894
leapfrog,exact_pair_rk3_isolated,63,3933,1.3716508150100708,-0.23496682941913605,0.421070396900177,0.0002966598995296852,0.0003038632422675675,0.02428148445173184,0.07649636272902403
leapfrog,exact_pair_rk3_isolated,64,3918,1.3926410675048828,-0.22453293204307556,-0.4250999093055725,0.0010887216200757895,0.0011571181661117827,0.06282280499879467,0.07435742010793961
leapfrog,exact_pair_rk3_isolated,65,2914,1.3850035667419434,0.02985432930290699,0.5494333505630493,0.004993842624664156,0.005019310959513571,0.005099947427984253,0.06958490140979132
leapfrog,exact_pair_rk3_isolated,66,1691,1.3708271980285645,-0.00027650909032672644,-0.5257415771484375,0.002590456350267502,0.0025578998222557433,-0.012567873613619107,0.07219642009389038
leapfrog,exact_pair_rk3_isolated,67,6289,1.382813811302185,-0.1448269486427307,-0.5102331042289734,0.0012535552801298479,0.0012300413860791592,-0.018757763956171902,0.07390341699477855
leapfrog,exact_pair_rk3_isolated,68,6458,1.3803749084472656,0.1450059860944748,0.5106306076049805,0.0012589029907973215,0.0012312687400099522,-0.021951056586073547,0.07390062913917254
leapfrog,exact_pair_rk3_isolated,69,2903,1.3792766332626343,0.0010388442315161228,0.4956916272640228,0.0012368188845053917,0.0013493713463569796,0.09100157125802455,0.07488104579566629
leapfrog,exact_pair_rk3_isolated,70,5357,1.3890509605407715,0.035521090030670166,0.4941398799419403,0.000479010535343758,0.00046257899883205597,-0.03430307957613099,0.0758639213779794
leapfrog,exact_pair_rk3_isolated,71,2892,1.380925178527832,-0.0010364553891122341,-0.4956762194633484,0.0012346052749251874,0.0013458629705567849,0.09011600540775211,0.07484411737334964
leapfrog,exact_pair_rk3_isolated,72,6521,1.414453148841858,0.2811236083507538,-0.4212936460971832,0.000348135176310514,0.0003540021686730224,0.01685262726015213,0.07565873754062888
leapfrog,exact_pair_rk3_isolated,73,6226,1.4145842790603638,-0.2810867130756378,0.42131346464157104,0.0003478033991624669,0.00035362359975788936,0.01673416823825713,0.07565663715084542
leapfrog,exact_pair_rk3_isolated,74,5330,1.3882302045822144,-0.03544911742210388,-0.49411866068840027,0.00047991408951566085,0.00046387845799308956,-0.03341354603436375,0.07583917038101483
leapfrog,exact_pair_rk3_isolated,75,6651,1.3661693334579468,0.37890923023223877,0.30822184681892395,0.0004184724300712138,0.00041947197955758856,0.0023885671182797275,0.07625270907724212
leapfrog,exact_pair_rk3_isolated,76,2837,1.3687388896942139,-0.07355812937021255,-0.5483660101890564,0.0018637177038004341,0.0018353269884664996,-0.015233377499200174,0.07105288482446512
leapfrog,exact_pair_rk3_isolated,77,6195,1.3972617387771606,-0.32897505164146423,0.41567516326904297,0.00117628646803323,0.001161369341220335,-0.012681542479900054,0.07343520444532656
leapfrog,exact_pair_rk3_isolated,78,6613,1.3965895175933838,0.41551318764686584,0.3292594850063324,0.0011804761642083927,0.001163644060474725,-0.014258740874242948,0.07341286794448743
leapfrog,exact_pair_rk3_isolated,79,6134,1.3963618278503418,-0.41546738147735596,-0.3292839825153351,0.0011804034964216434,0.001163340944119511,-0.014454847307600271,0.07340434193819262
leapfrog,exact_pair_rk3_isolated,80,4935,1.3854299783706665,-0.49658918380737305,0.035389576107263565,0.00047984520312067963,0.0004650060451008628,-0.030924885615840614,0.07573834590894582
leapfrog,exact_pair_rk3_isolated,81,2297,1.378374457359314,-0.49817603826522827,0.000733484688680619,0.001220407448723019,0.0013325802526072345,0.09191422422207296,0.07473171777280005
leapfrog,exact_pair_rk3_isolated,82,3498,1.3798660039901733,0.49825435876846313,-0.0008768567931838334,0.0012265994788720712,0.0013365488058173231,0.08963751317288726,0.07472446302480582
leapfrog,exact_pair_rk3_isolated,83,2958,1.3686734437942505,0.07361309230327606,0.5485764741897583,0.0018657679352172007,0.0018371406285866067,-0.015343444428559838,0.07102290174545914
leapfrog,exact_pair_rk3_isolated,84,5752,1.3870398998260498,0.49669185280799866,-0.03562218323349953,0.0004814482925398622,0.00046434643625331226,-0.035521688520961936,0.07572105157658061
leapfrog,exact_pair_rk3_isolated,85,4147,1.3705514669418335,0.00038571591721847653,0.4989244341850281,0.001287503661709791,0.0013712728033579106,0.06506322594599445,0.07461203766705261
leapfrog,exact_pair_rk3_isolated,86,4855,1.414252519607544,-0.4493107497692108,0.20369204878807068,0.001252840503086736,0.0012370528231486115,-0.012601508252029658,0.07406827730369457
leapfrog,exact_pair_rk3_isolated,87,5832,1.4140042066574097,0.449333518743515,-0.20378164947032928,0.001252070927773093,0.0012373757735237162,-0.011736678748314522,0.07406590110655055
leapfrog,exact_pair_rk3_isolated,88,6552,1.398627758026123,0.32913756370544434,-0.415883868932724,0.0011746017106147781,0.0011609527709221703,-0.01162005773468866,0.07337046179255759
leapfrog,exact_pair_rk3_isolated,89,3788,1.3591607809066772,-0.4740493893623352,-0.3072487711906433,0.00307139857390201,0.002957568642546998,-0.037061269846979994,0.06884982347309375
leapfrog,exact_pair_rk3_isolated,90,2243,1.3687330484390259,0.528847873210907,-3.2085576094686985e-05,0.0025869982763784037,0.0025535522996904397,-0.012928488199375865,0.0719499099714023
leapfrog,exact_pair_rk3_isolated,91,6733,1.375289797782898,0.5130140781402588,-0.14603929221630096,0.0012722351162088984,0.001239418214325414,-0.02579468328250112,0.07367346944195402
leapfrog,exact_pair_rk3_isolated,92,6096,1.3627955913543701,-0.3792271316051483,-0.30860280990600586,0.00041666453731043456,0.0004203707189430491,0.008894881375165475,0.07613463299989483
leapfrog,exact_pair_rk3_isolated,93,3399,1.3803969621658325,0.5524413585662842,-0.02989118918776512,0.00499888560932891,0.005004048717404481,0.0010328518151996313,0.06933366739974943
leapfrog,exact_pair_rk3_isolated,94,2396,1.3808927536010742,-0.552537739276886,0.029832977801561356,0.004995993570994882,0.005002707577142667,0.0013438780599648315,0.06932227698625477
leapfrog,exact_pair_rk3_isolated,95,4495,1.3584280014038086,0.4742145538330078,0.3073180317878723,0.0030745767268916245,0.002958755520878868,-0.03767061820241224,0.06880502321652845
leapfrog,exact_pair_rk3_isolated,96,3121,1.415845274925232,0.22108040750026703,0.42030054330825806,0.0010580585608936143,0.0011050693237010726,0.044431153950263536,0.07421077653255105
leapfrog,exact_pair_rk3_isolated,97,4136,1.3678500652313232,-0.0003312773769721389,-0.4990340769290924,0.001276374751565146,0.0013687967907487519,0.07240979897970701,0.07453013795727877
leapfrog,exact_pair_rk3_isolated,98,2376,1.414780855178833,-0.42142152786254883,0.22214072942733765,0.0010707294932316921,0.0011175356161630713,0.04371423709466371,0.07416406554841032
leapfrog,exact_pair_rk3_isolated,99,3419,1.4142290353775024,0.4213443100452423,-0.2220943123102188,0.001071163328215744,0.0011161637959457781,0.04201083676472761,0.0741636753701191
leapfrog,exact_pair_rk3_isolated,100,1148,1.3671510219573975,-0.5291808843612671,-0.00011293316492810845,0.002587858516329458,0.0025498912230930066,-0.0146713172288504,0.07190068059941926
