checkpoint,configuration,rank,checkpoint_index,x0,y0,z0,initial_strength,final_strength,relative_strength_growth,displacement
leapfrog,tree_gradient_rk3_isolated,25,1879,1.3524408340454102,0.26516714692115784,-0.4691108763217926,0.002208310558335602,0.002146622684169336,-0.02793441979137201,0.07246989677230152
leapfrog,tree_gradient_rk3_isolated,26,1512,1.3518790006637573,-0.26509496569633484,0.46907839179039,0.0022093980648573708,0.0021464303805235774,-0.02849992734915252,0.07246318880577232
leapfrog,tree_gradient_rk3_isolated,27,2716,1.3573424816131592,-0.2826826572418213,0.4836050271987915,0.0037708375816541432,0.003654953058445135,-0.030731772636617638,0.06943289587459141
leapfrog,tree_gradient_rk3_isolated,28,1248,1.356084942817688,-0.47581496834754944,-0.2411416620016098,0.0026285446097026677,0.002574922445562173,-0.020399944494972955,0.07265896943322707
leapfrog,tree_gradient_rk3_isolated,29,2143,1.3554668426513672,0.47590985894203186,0.2410968840122223,0.002630522803399692,0.0025749207797304842,-0.02113725210720374,0.07262963659116421
leapfrog,tree_gradient_rk3_isolated,30,6646,1.3606659173965454,0.4503025412559509,0.27835485339164734,0.0009325892459335808,0.0009044948900500981,-0.030125112428632472,0.07406306104352833
leapfrog,tree_gradient_rk3_isolated,31,3079,1.3561334609985352,0.28297337889671326,-0.48411825299263,0.0037788119213657996,0.0036591883804062055,-0.03165638921673508,0.06930827903271995
leapfrog,tree_gradient_rk3_isolated,32,3459,1.3527823686599731,0.5145033597946167,-0.10464154928922653,0.0009428143435821907,0.0009151016920460749,-0.029393540440658228,0.07491891243530428
leapfrog,tree_gradient_rk3_isolated,33,6101,1.3586952686309814,-0.4505981504917145,-0.2785036861896515,0.0009345591995581424,0.0009049287692698794,-0.031705247032260964,0.07399801931272663
leapfrog,tree_gradient_rk3_isolated,34,2809,1.349530816078186,-0.1041254773736,-0.5134424567222595,0.0009389109980635715,0.0009091733647572697,-0.031672473075332275,0.07487535686861616
leapfrog,tree_gradient_rk3_isolated,35,3943,1.363545536994934,-0.3049519658088684,0.47198450565338135,0.0030456541069892075,0.0029470066180469078,-0.032389590372696064,0.06937172691051761
leapfrog,tree_gradient_rk3_isolated,36,2111,1.3490239381790161,0.47114434838294983,0.2669001817703247,0.0022068247417048993,0.002138026852323596,-0.03117505802846532,0.07215257360557625
leapfrog,tree_gradient_rk3_isolated,37,2986,1.3490978479385376,0.10424401611089706,0.5136978030204773,0.00094010721305388,0.0009099788389344208,-0.032047806570475124,0.0748432910540166
leapfrog,tree_gradient_rk3_isolated,38,4340,1.36288583278656,0.3050977289676666,-0.47215691208839417,0.0030498286113538366,0.0029497637819936077,-0.03280998446526129,0.06932203650666968
leapfrog,tree_gradient_rk3_isolated,39,6447,1.3916585445404053,0.12863357365131378,0.5161601901054382,0.0010277013930603855,0.0010292158759177287,0.001473660411059008,0.07399258694552817
leapfrog,tree_gradient_rk3_isolated,40,2336,1.3499952554702759,-0.5154964923858643,0.1046813577413559,0.0009467238304611905,0.0009170122549143417,-0.031383572052237185,0.0747381968330761
leapfrog,tree_gradient_rk3_isolated,41,1280,1.3482269048690796,-0.47140613198280334,-0.2670586407184601,0.002208456959332238,0.002138321353190817,-0.03175774191344316,0.07209519742313794
leapfrog,tree_gradient_rk3_isolated,42,3308,1.4077996015548706,0.4883006513118744,0.2579880654811859,0.004622399611162075,0.0047297321609393594,0.023220093199666225,0.06914439632725072
leapfrog,tree_gradient_rk3_isolated,43,6300,1.3939305543899536,-0.12856173515319824,-0.5161338448524475,0.0010265738458809237,0.0010305808710775965,0.0039032995168839513,0.07391452521263005
leapfrog,tree_gradient_rk3_isolated,44,2487,1.4075005054473877,-0.4883478283882141,-0.258134663105011,0.004622306412807454,0.004728584252565375,0.02299238308032714,0.06913780959977799
leapfrog,tree_gradient_rk3_isolated,45,6013,1.383242130279541,-0.518438994884491,0.12939542531967163,0.0010416697473168625,0.0010348267568836983,-0.006569251387774755,0.07390050811339835
leapfrog,tree_gradient_rk3_isolated,46,6734,1.3859046697616577,0.5182880759239197,-0.12944598495960236,0.001038618090136034,0.001034644907040079,-0.0038254514664141093,0.07387027110743002
leapfrog,tree_gradient_rk3_isolated,47,3064,1.409380555152893,0.25686925649642944,-0.4873693883419037,0.004641916638864806,0.004755563930932991,0.024482837782278333,0.06912706175021727
leapfrog,tree_gradient_rk3_isolated,48,2520,1.354590892791748,-0.48576492071151733,-0.28482672572135925,0.0037822167381863824,0.0036547844145793564,-0.03369249633962845,0.06899304143078992
leapfrog,tree_gradient_rk3_isolated,49,6137,1.4093003273010254,-0.420970618724823,-0.28099524974823,0.00034853487541790994,0.00035334095631286093,0.013789383025696544,0.07588507204357396
leapfrog,tree_gradient_rk3_isolated,50,4659,1.3749806880950928,0.4217916429042816,0.2354249358177185,0.00030356453662579223,0.00030901941280173865,0.01796941183110179,0.07659006726831705
leapfrog,tree_gradient_rk3_isolated,51,6574,1.3729865550994873,0.3077325224876404,-0.37855014204978943,0.0004249746186973191,0.00042030769402586756,-0.010981655059206008,0.0764844666574331
leapfrog,tree_gradient_rk3_isolated,52,2731,1.4104764461517334,-0.25691837072372437,0.4874951243400574,0.004641391005343142,0.004758591543342361,0.025251166700736682,0.06905575097774895
leapfrog,tree_gradient_rk3_isolated,53,4350,1.3748265504837036,0.2348586618900299,-0.42076247930526733,0.00030014996037226824,0.0003060045887750863,0.01950567774707257,0.07656224055712824
leapfrog,tree_gradient_rk3_isolated,54,3275,1.353847861289978,0.4859903156757355,0.28488022089004517,0.003786436713046698,0.003655925985936949,-0.034467954174450144,0.06893003599601308
leapfrog,tree_gradient_rk3_isolated,55,6610,1.4106619358062744,0.42128443717956543,0.281085729598999,0.00034871212127993227,0.0003537885767673428,0.014557725922395903,0.0758147276932806
leapfrog,tree_gradient_rk3_isolated,56,4365,1.3922938108444214,0.2246134877204895,0.4250943064689636,0.001088688047000853,0.0011583468763419033,0.06398419596223937,0.07440743646930258
leapfrog,tree_gradient_rk3_isolated,57,6173,1.371098518371582,-0.3081260621547699,0.37894725799560547,0.0004241067463385199,0.00042086410650093574,-0.007645810554958499,0.07642686305930192
leapfrog,tree_gradient_rk3_isolated,58,3620,1.390039324760437,-0.4260607659816742,0.22548872232437134,0.001097686193242025,0.0011643821857472048,0.06076052784101482,0.07434901839583731
leapfrog,tree_gradient_rk3_isolated,59,3624,1.3711638450622559,-0.4223115146160126,-0.2357308268547058,0.00029967672261240136,0.0003063970379596311,0.0224252163753198,0.07649291990075884
leapfrog,tree_gradient_rk3_isolated,60,2881,1.3844726085662842,-0.029851121827960014,-0.5493263602256775,0.004990851264207212,0.005014789776427547,0.0047964787874994474,0.0696195731418509
leapfrog,tree_gradient_rk3_isolated,61,4663,1.3891143798828125,0.42601150274276733,-0.22549903392791748,0.0010928684156440891,0.0011601836940779626,0.06159504426175655,0.07433485565277981
leapfrog,tree_gradient_rk3_isolated,62,1700,1.3711884021759033,0.0002512552309781313,0.5257952809333801,0.00258919855708083,0.0025573900096771485,-0.012285093901621691,0.07221651210110151
leapfrog,tree_gradient_rk3_isolated,63,3933,1.3716508150100708,-0.23496682941913605,0.421070396900177,0.0002966598995296852,0.0003038823822467245,0.024346002707105407,0.07649882110447549
leapfrog,tree_gradient_rk3_isolated,64,3918,1.3926410675048828,-0.22453293204307556,-0.4250999093055725,0.0010887216200757895,0.0011575341696906823,0.06320490779828769,0.07436063345438813
leapfrog,tree_gradient_rk3_isolated,65,2914,1.3850035667419434,0.02985432930290699,0.5494333505630493,0.004993842624664156,0.005019954278686509,0.005228769904239483,0.06958476045508832
leapfrog,tree_gradient_rk3_isolated,66,1691,1.3708271980285645,-0.00027650909032672644,-0.5257415771484375,0.002590456350267502,0.002557980491305074,-0.012536732749453439,0.07219750036002473
leapfrog,tree_gradient_rk3_isolated,67,6289,1.382813811302185,-0.1448269486427307,-0.5102331042289734,0.0012535552801298479,0.00122971580069494,-0.019017493534420393,0.0739040954296324
leapfrog,tree_gradient_rk3_isolated,68,6458,1.3803749084472656,0.1450059860944748,0.5106306076049805,0.0012589029907973215,0.0012309924576102296,-0.022170519405482425,0.07390155368979072
leapfrog,tree_gradient_rk3_isolated,69,2903,1.3792766332626343,0.0010388442315161228,0.4956916272640228,0.0012368188845053917,0.0013500498929416435,0.09155019369026962,0.07488185342100057
leapfrog,tree_gradient_rk3_isolated,70,5357,1.3890509605407715,0.035521090030670166,0.4941398799419403,0.000479010535343758,0.0004625752108200144,-0.0343109875693004,0.0758644162469278
leapfrog,tree_gradient_rk3_isolated,71,2892,1.380925178527832,-0.0010364553891122341,-0.4956762194633484,0.0012346052749251874,0.0013465598837039546,0.09068048796855432,0.07484528835113367
leapfrog,tree_gradient_rk3_isolated,72,6521,1.414453148841858,0.2811236083507538,-0.4212936460971832,0.000348135176310514,0.0003539130586382278,0.01659666336779564,0.07566099753383834
leapfrog,tree_gradient_rk3_isolated,73,6226,1.4145842790603638,-0.2810867130756378,0.42131346464157104,0.0003478033991624669,0.0003535203754704567,0.016437379053099166,0.0756585601178928
leapfrog,tree_gradient_rk3_isolated,74,5330,1.3882302045822144,-0.03544911742210388,-0.49411866068840027,0.00047991408951566085,0.00046387561965983385,-0.03341946028718046,0.07584003110172459
leapfrog,tree_gradient_rk3_isolated,75,6651,1.3661693334579468,0.37890923023223877,0.30822184681892395,0.0004184724300712138,0.00041949994762714726,0.0024554008390913484,0.0762550232626323
leapfrog,tree_gradient_rk3_isolated,76,2837,1.3687388896942139,-0.07355812937021255,-0.5483660101890564,0.0018637177038004341,0.001835326119312348,-0.015233843854244089,0.07105248146902732
leapfrog,tree_gradient_rk3_isolated,77,6195,1.3972617387771606,-0.32897505164146423,0.41567516326904297,0.00117628646803323,0.0011611521699277723,-0.012866166972712367,0.07343724341510185
leapfrog,tree_gradient_rk3_isolated,78,6613,1.3965895175933838,0.41551318764686584,0.3292594850063324,0.0011804761642083927,0.0011637142828888974,-0.014199254358291613,0.07341414358369965
leapfrog,tree_gradient_rk3_isolated,79,6134,1.3963618278503418,-0.41546738147735596,-0.3292839825153351,0.0011804034964216434,0.0011635409952524454,-0.014285370401151964,0.07340468081263413
leapfrog,tree_gradient_rk3_isolated,80,4935,1.3854299783706665,-0.49658918380737305,0.035389576107263565,0.00047984520312067963,0.0004649443790406065,-0.031053398019122547,0.07573847091751723
leapfrog,tree_gradient_rk3_isolated,81,2297,1.378374457359314,-0.49817603826522827,0.000733484688680619,0.001220407448723019,0.0013332795974903666,0.09248726635145665,0.07473214359326108
leapfrog,tree_gradient_rk3_isolated,82,3498,1.3798660039901733,0.49825435876846313,-0.0008768567931838334,0.0012265994788720712,0.001337203506812718,0.09017126604550141,0.07472571796213337
leapfrog,tree_gradient_rk3_isolated,83,2958,1.3686734437942505,0.07361309230327606,0.5485764741897583,0.0018657679352172007,0.0018373268782969205,-0.015243619736111103,0.07102255772762021
leapfrog,tree_gradient_rk3_isolated,84,5752,1.3870398998260498,0.49669185280799866,-0.03562218323349953,0.0004814482925398622,0.00046432701551717056,-0.03556202667657005,0.07572190102182132
leapfrog,tree_gradient_rk3_isolated,85,4147,1.3705514669418335,0.00038571591721847653,0.4989244341850281,0.001287503661709791,0.0013713711879196108,0.06513964092222047,0.07461281257858846
leapfrog,tree_gradient_rk3_isolated,86,4855,1.414252519607544,-0.4493107497692108,0.20369204878807068,0.001252840503086736,0.001237705376994268,-0.012080648777859748,0.07407044662698764
leapfrog,tree_gradient_rk3_isolated,87,5832,1.4140042066574097,0.449333518743515,-0.20378164947032928,0.001252070927773093,0.001237936992245023,-0.01128844637676274,0.07406950527648304
leapfrog,tree_gradient_rk3_isolated,88,6552,1.398627758026123,0.32913756370544434,-0.415883868932724,0.0011746017106147781,0.0011608055447633423,-0.011745399080182684,0.07337268463567435
leapfrog,tree_gradient_rk3_isolated,89,3788,1.3591607809066772,-0.4740493893623352,-0.3072487711906433,0.00307139857390201,0.002958537171319552,-0.03674593181798447,0.06885099258879648
leapfrog,tree_gradient_rk3_isolated,90,2243,1.3687330484390259,0.528847873210907,-3.2085576094686985e-05,0.0025869982763784037,0.002553735698744018,-0.012857595591810989,0.07195077959451102
leapfrog,tree_gradient_rk3_isolated,91,6733,1.375289797782898,0.5130140781402588,-0.14603929221630096,0.0012722351162088984,0.0012389792809956006,-0.026139692883494714,0.07367403570889455
leapfrog,tree_gradient_rk3_isolated,92,6096,1.3627955913543701,-0.3792271316051483,-0.30860280990600586,0.00041666453731043456,0.0004203968547246502,0.008957607571567605,0.0761358328704744
leapfrog,tree_gradient_rk3_isolated,93,3399,1.3803969621658325,0.5524413585662842,-0.02989118918776512,0.00499888560932891,0.0050050009915348255,0.0012233490989477236,0.06933412553836334
leapfrog,tree_gradient_rk3_isolated,94,2396,1.3808927536010742,-0.552537739276886,0.029832977801561356,0.004995993570994882,0.005003084438310239,0.001419310736611834,0.06932157111613559
leapfrog,tree_gradient_rk3_isolated,95,4495,1.3584280014038086,0.4742145538330078,0.3073180317878723,0.0030745767268916245,0.0029594336268597373,-0.03745006557318742,0.06880568758916891
leapfrog,tree_gradient_rk3_isolated,96,3121,1.415845274925232,0.22108040750026703,0.42030054330825806,0.0010580585608936143,0.001105044860011348,0.044408032649960516,0.074213818069384
leapfrog,tree_gradient_rk3_isolated,97,4136,1.3678500652313232,-0.0003312773769721389,-0.4990340769290924,0.001276374751565146,0.0013689092069238894,0.07249787356360149,0.074531485028106
leapfrog,tree_gradient_rk3_isolated,98,3419,1.4142290353775024,0.4213443100452423,-0.2220943123102188,0.001071163328215744,0.0011160205939458195,0.04187714846884738,0.0741677113369871
leapfrog,tree_gradient_rk3_isolated,99,2376,1.414780855178833,-0.42142152786254883,0.22214072942733765,0.0010707294932316921,0.001117566781643629,0.043743343867900464,0.07416621050229134
leapfrog,tree_gradient_rk3_isolated,100,1148,1.3671510219573975,-0.5291808843612671,-0.00011293316492810845,0.002587858516329458,0.0025497641681054544,-0.014720413803006371,0.07190073170988073
