time,step,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,vorticity_x,vorticity_y,vorticity_z,kinematic_pressure
0.20000000000000015,100,1.0,-3.0,0.0,1.044840882965175,0.026045497493956515,2.940837302701202e-08,1.763041916938071e-09,-4.376852609016528e-09,0.0002259923445629256,-0.016676507436729625
0.20000000000000015,100,1.0,-2.875,0.0,1.052680053332886,0.03373090075577599,4.1130316372187825e-08,-2.448467705744968e-09,2.109762959622686e-09,0.0001786991382847131,-0.022363190031837243
0.20000000000000015,100,1.0,-2.75,0.0,1.0532901520565021,0.034052497903137274,4.176795187694732e-08,-2.2661311492930793e-09,1.5391361408508528e-09,0.00015072346751959087,-0.022752705046157735
0.20000000000000015,100,1.0,-2.625,0.0,1.053755425689104,0.03770805433234142,5.000622768582886e-08,-1.320487203927108e-09,1.675943074671704e-09,0.001214544650954138,-0.02342692676246795
0.20000000000000015,100,1.0,-2.5,0.0,1.0540134200189286,0.05001345555058004,7.383619301559693e-08,1.447112041177137e-09,3.400340777523586e-09,0.004739849575004905,-0.025247768520275674
0.20000000000000015,100,1.0,-2.375,0.0,1.0637197409203307,0.053257731421728696,5.8007697505006686e-08,-8.465811024775251e-10,-4.295619831483593e-09,0.004314637516819877,-0.03167198648437081
0.20000000000000015,100,1.0,-2.25,0.0,1.0645856890259453,0.05387348238979476,5.9377429438527344e-08,-1.2445512592484397e-09,-3.390721888824472e-09,0.004398563084229402,-0.032279680708120935
0.20000000000000015,100,1.0,-2.125,0.0,1.0714343618413116,0.05837380871007011,8.402351904760893e-08,-1.970834082965634e-09,1.157917292248421e-09,0.006679593921306197,-0.037867747337230605
0.20000000000000015,100,1.0,-2.0,0.0,1.080414613871451,0.06752177453075459,9.370073625091858e-08,-1.3578767850604333e-08,5.689696821902448e-09,0.012833268154883497,-0.04645089473791651
0.20000000000000015,100,1.0,-1.875,0.0,1.0739782151588488,0.08521232796175518,8.403354068503494e-08,-4.018863824222871e-08,-2.0925720949420157e-09,0.023328754900310177,-0.047831651303514806
0.20000000000000015,100,1.0,-1.75,0.0,1.0731401028616236,0.09574620140052209,9.159867086237162e-08,-7.16310005086041e-08,4.715601487236003e-09,0.02963410191939936,-0.05019544884623567
0.20000000000000015,100,1.0,-1.625,0.0,1.0771629107362388,0.1349746112987254,1.1555150611326827e-07,-2.493731365475694e-07,-7.181551142010191e-09,0.04878624537291806,-0.06008533742172743
