time,step,accepted_time_step_size,patch,pressure_force_x,pressure_force_y,pressure_force_z,viscous_force_x,viscous_force_y,viscous_force_z,total_force_x,total_force_y,total_force_z,moment_x,moment_y,moment_z,drag_coefficient,lift_coefficient,side_force_coefficient,pitching_moment_coefficient
0.0,0,0.001,cylinder,0.0,0.0,0.0,1.4820823288036116,2.2005618109283988e-08,-6.6472300468622454e-18,1.4820823288036116,2.2005618109283988e-08,-6.6472300468622454e-18,5.952711806828645e-18,1.3877787807814457e-17,4.411947413418722e-08,2.964164657607223,4.4011236218567977e-08,-1.3294460093724491e-17,8.823894826837445e-08
0.02,10,0.0024213321692313286,cylinder,1.065014168748569,-6.102387303923325e-06,0.0,1.1802051737445178,4.0799008163446265e-06,5.113703479934562e-07,2.245219342493087,-2.0224864875786983e-06,5.113703479934562e-07,-7.779417752724792e-07,1.093012058425713e-05,1.7290239215852089e-06,4.490438684986174,-4.044972975157397e-06,1.0227406959869125e-06,3.4580478431704177e-06
0.04,16,0.0034285714285714267,cylinder,0.8384209735758088,-7.210873902777082e-07,0.0,0.9394916866034233,1.9206174729237933e-06,1.5635913040751864e-07,1.7779126601792319,1.1995300826460852e-06,1.5635913040751864e-07,-2.9827262640024555e-07,-1.570516752091855e-06,1.2419821031645507e-06,3.5558253203584638,2.3990601652921703e-06,3.127182608150373e-07,2.4839642063291013e-06
0.06,21,0.004,cylinder,0.7171133586829135,4.0020114880010005e-08,0.0,0.7831953989415968,9.826163889106818e-07,4.514312935138925e-08,1.5003087576245102,1.0226365037906918e-06,4.514312935138925e-08,-1.539246758766517e-07,-1.4112453193548813e-06,9.67131802683506e-07,3.0006175152490204,2.0452730075813837e-06,9.02862587027785e-08,1.934263605367012e-06
0.08,26,0.00399999999999999,cylinder,0.6354157831515088,2.682423207098217e-07,0.0,0.6734157343512667,5.337258901159632e-07,2.0433618915860436e-08,1.3088315175027754,8.019682108257849e-07,2.0433618915860436e-08,-8.686351305690904e-08,-1.0567841238207087e-06,7.354664839235095e-07,2.6176630350055508,1.6039364216515698e-06,4.086723783172087e-08,1.470932967847019e-06
0.1,31,0.004,cylinder,0.5756372263462567,-3.269526894009514e-06,0.0,0.5932441006187874,-1.4234550163853181e-06,-1.8094559940912196e-07,1.1688813269650442,-4.692981910394832e-06,-1.8094559940912196e-07,3.5077872010107764e-07,9.441375747321068e-07,9.3295440783596e-06,2.3377626539300884,-9.385963820789664e-06,-3.618911988182439e-07,1.86590881567192e-05
0.12,36,0.004,cylinder,0.5314510362011249,-8.080122685371997e-06,0.0,0.5327387106478725,-2.7923613809400886e-06,-3.037546284949837e-07,1.0641897468489971,-1.0872484066312086e-05,-3.037546284949837e-07,1.2151174551170897e-07,-8.074552207373853e-06,1.294275816799144e-05,2.1283794936979943,-2.1744968132624172e-05,-6.075092569899674e-07,2.588551633598288e-05
0.14,41,0.004,cylinder,0.49877323451565836,-6.216794695530596e-06,0.0,0.4856959785358243,-3.729855479338794e-06,-2.794955619470467e-07,0.9844692130514827,-9.94665017486939e-06,-2.794955619470467e-07,-3.4302974152984974e-09,-1.0396441803797729e-05,1.3052726373341842e-05,1.9689384261029654,-1.989330034973878e-05,-5.589911238940934e-07,2.6105452746683685e-05
0.16,46,0.003999999999999976,cylinder,0.4740405049117918,-7.856591556059875e-06,0.0,0.4482342426954179,-4.17242854839359e-06,-2.487148349424718e-07,0.9222747476072097,-1.2029020104453465e-05,-2.487148349424718e-07,-6.386090478520059e-08,-9.87761643977958e-06,1.1804155415696396e-05,1.8445494952144195,-2.405804020890693e-05,-4.974296698849436e-07,2.3608310831392792e-05
0.18,51,0.004,cylinder,0.45483406320100583,-7.679208800783974e-06,0.0,0.417824491953956,-4.2027169308031065e-06,-2.0805603646813832e-07,0.8726585551549618,-1.188192573158708e-05,-2.0805603646813832e-07,-1.2111431987579475e-07,-8.273101772537927e-06,1.0122144530421047e-05,1.7453171103099236,-2.376385146317416e-05,-4.1611207293627664e-07,2.0244289060842094e-05
0.2,56,0.004,cylinder,0.439895262996832,-7.925373156650317e-06,0.0,0.3926935458716171,-4.025024235136091e-06,-1.715361631156907e-07,0.8325888088684492,-1.1950397391786408e-05,-1.715361631156907e-07,-1.1855108600944149e-07,-6.578747429528131e-06,8.482941558593982e-06,1.6651776177368984,-2.3900794783572816e-05,-3.430723262313814e-07,1.6965883117187964e-05
0.22,61,0.003999999999999976,cylinder,0.42843685589965874,-8.22079499821892e-06,0.0,0.37161883248897143,-3.7249551902379207e-06,-1.4811502746840974e-07,0.8000556883886303,-1.1945750188456841e-05,-1.4811502746840974e-07,-9.56111045410402e-08,-4.945528948599454e-06,7.066407662473999e-06,1.6001113767772606,-2.3891500376913683e-05,-2.962300549368195e-07,1.4132815324947997e-05
0.24,66,0.004,cylinder,0.4197622897548288,-8.58097279522567e-06,0.0,0.3537186345165413,-3.3513404039679415e-06,-1.3971806725433065e-07,0.77348092427137,-1.193231319919361e-05,-1.3971806725433065e-07,-4.287685492459506e-08,-3.6348037098302144e-06,5.930087521158417e-06,1.54696184854274,-2.386462639838722e-05,-2.794361345086613e-07,1.1860175042316835e-05
0.26,71,0.004,cylinder,0.41331414425410756,-8.583030232552948e-06,0.0,0.33831182505030666,-2.9290367144832452e-06,-1.4523768966751716e-07,0.7516259693044143,-1.1512066947036193e-05,-1.4523768966751716e-07,-2.118067095427587e-08,-2.667315104704082e-06,5.060161334008418e-06,1.5032519386088286,-2.3024133894072386e-05,-2.904753793350343e-07,1.0120322668016836e-05
0.28,76,0.004,cylinder,0.408967878613475,-8.924211379553182e-06,0.0,0.32494721677933264,-2.4840131960748196e-06,-1.6393294835175342e-07,0.7339150953928077,-1.1408224575628001e-05,-1.6393294835175342e-07,1.8627048810950602e-08,-2.009397995328399e-06,4.402131383422401e-06,1.4678301907856155,-2.2816449151256003e-05,-3.2786589670350684e-07,8.804262766844801e-06
0.3,81,0.003999999999999948,cylinder,0.4054243612384273,-9.580104384478844e-06,0.0,0.3132812163659636,-2.0633544730385247e-06,-1.8472754588513458e-07,0.7187055776043908,-1.1643458857517368e-05,-1.8472754588513458e-07,9.011247201503984e-08,-1.5437753300012735e-06,3.924159635892272e-06,1.4374111552087816,-2.3286917715034737e-05,-3.6945509177026916e-07,7.848319271784544e-06
0.32,86,0.004,cylinder,0.40313886387832154,-9.88787581763205e-06,0.0,0.30295170892186674,-1.6553536511100753e-06,-2.108030108818753e-07,0.7060905728001883,-1.1543229468742125e-05,-2.108030108818753e-07,1.3824089226755135e-07,-1.0937837321978172e-06,3.592699861281086e-06,1.4121811456003766,-2.308645893748425e-05,-4.216060217637506e-07,7.185399722562172e-06
0.34,91,0.004,cylinder,0.4029635908818805,-1.0685026564497858e-05,0.0,0.29370348142292607,-1.2705745385321263e-06,-2.424247436419382e-07,0.6966670723048065,-1.1955601103029985e-05,-2.424247436419382e-07,2.010501245581369e-07,-7.840608564763096e-07,3.371545042131388e-06,1.393334144609613,-2.391120220605997e-05,-4.848494872838764e-07,6.743090084262776e-06
0.36,96,0.004,cylinder,0.40284935469791033,-7.984960725618793e-06,0.0,0.28543827067875455,-9.44911889581867e-07,-2.777515152139291e-07,0.6882876253766649,-8.92987261520066e-06,-2.777515152139291e-07,1.1056394347971532e-07,-6.991359101024552e-07,3.214606373337257e-06,1.3765752507533298,-1.785974523040132e-05,-5.555030304278582e-07,6.429212746674514e-06
0.38,101,0.004,cylinder,0.4028086166611147,-7.223935915853276e-06,0.0,0.2779115237917613,-6.559267907570399e-07,-3.156268674807555e-07,0.680720140452876,-7.879862706610316e-06,-3.156268674807555e-07,2.0336488114979906e-08,-8.327575942990162e-07,3.101725243129477e-06,1.361440280905752,-1.575972541322063e-05,-6.31253734961511e-07,6.203450486258954e-06
0.4,106,0.004,cylinder,0.4042424718007628,-8.772857842360288e-06,0.0,0.27109825282250355,-3.6049773939303995e-07,-3.5712428694370285e-07,0.6753407246232663,-9.133355581753328e-06,-3.5712428694370285e-07,1.387007938044929e-07,-8.359812469563299e-07,3.0225875299170644e-06,1.3506814492465327,-1.8266711163506655e-05,-7.142485738874057e-07,6.045175059834129e-06
0.42,111,0.003999999999999948,cylinder,0.40658277979052315,-9.324511706888458e-06,0.0,0.26479235414461383,-2.4021438699289724e-07,-3.838245654685282e-07,0.671375133935137,-9.564726093881355e-06,-3.838245654685282e-07,1.5145766879891218e-07,-7.027566472639357e-07,2.9532436700268477e-06,1.342750267870274,-1.912945218776271e-05,-7.676491309370564e-07,5.9064873400536955e-06
0.44,116,0.004,cylinder,0.4089319469428209,-1.0790904359606404e-05,0.0,0.2589691498798407,-9.921398071973674e-08,-4.1271479145121303e-07,0.6679010968226617,-1.0890118340326141e-05,-4.1271479145121303e-07,2.2246145445665402e-07,-6.239812623681784e-07,2.893245665043444e-06,1.3358021936453235,-2.1780236680652282e-05,-8.254295829024261e-07,5.786491330086888e-06
0.46,121,0.004,cylinder,0.4106088086242128,-1.0425347571059278e-05,0.0,0.25364861437689484,8.883552771608729e-08,-4.527962872102662e-07,0.6642574230011078,-1.0336512043343189e-05,-4.527962872102662e-07,2.3923332296911955e-07,-1.0134137981912539e-06,2.841467771683864e-06,1.3285148460022156,-2.0673024086686377e-05,-9.055925744205324e-07,5.682935543367728e-06
0.48,126,0.004,cylinder,0.41365236761557955,-9.943744679410255e-06,0.0,0.2488045536878137,1.9212629251264076e-07,-4.760066236643173e-07,0.6624569213033933,-9.751618386897614e-06,-4.760066236643173e-07,1.9247226005513191e-07,-6.576656794154978e-07,2.7963267068370446e-06,1.3249138426067866,-1.9503236773795228e-05,-9.520132473286346e-07,5.592653413674089e-06
0.5,131,0.004,cylinder,0.41679946203237567,-1.0283956101868504e-05,0.0,0.244316740093634,2.683687965099644e-07,-4.974816899619795e-07,0.6611162021260096,-1.001558730535854e-05,-4.974816899619795e-07,2.1490921391959965e-07,-7.520305536148908e-07,2.7599764594882096e-06,1.3222324042520193,-2.003117461071708e-05,-9.94963379923959e-07,5.519952918976419e-06
0.52,136,0.004,cylinder,0.4204605588366686,-1.2278817260649028e-05,0.0,0.24014016127859067,3.516720204132285e-07,-5.212283382907558e-07,0.6606007201152593,-1.1927145240235799e-05,-5.212283382907558e-07,2.6933124021562636e-07,-7.743370641494218e-07,2.7247396006012045e-06,1.3212014402305186,-2.3854290480471598e-05,-1.0424566765815116e-06,5.449479201202409e-06
0.54,141,0.004,cylinder,0.42368455809386807,-9.376417764830718e-06,0.0,0.2362581383004802,4.2289886425201593e-07,-5.397436665930683e-07,0.6599426963943482,-8.953518900578702e-06,-5.397436665930683e-07,1.738662370444551e-07,-7.500681579036828e-07,2.697990385894895e-06,1.3198853927886964,-1.7907037801157403e-05,-1.0794873331861367e-06,5.39598077178979e-06
0.56,146,0.004,cylinder,0.4272333830879266,-1.118973038767481e-05,0.0,0.2326382698673876,4.7484029238089985e-07,-5.557209198302806e-07,0.6598716529553142,-1.0714890095293911e-05,-5.557209198302806e-07,2.606478503546394e-07,-7.183278196987164e-07,2.6711437590384076e-06,1.3197433059106285,-2.1429780190587822e-05,-1.1114418396605613e-06,5.342287518076815e-06
0.58,151,0.0039999999999998925,cylinder,0.43049070267250933,-1.0303908765240712e-05,0.0,0.22926417791720505,5.192774268702064e-07,-5.727625512154967e-07,0.6597548805897143,-9.784631338370505e-06,-5.727625512154967e-07,2.4697440804264117e-07,-1.2854912431262133e-06,2.647477334992215e-06,1.3195097611794286,-1.956926267674101e-05,-1.1455251024309933e-06,5.29495466998443e-06
