time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,n_stabilization_events,n_regularization_events,regularization_cumulative_total_kinetic_energy_transfer,regularization_cumulative_total_enstrophy_transfer,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,bound_linear_impulse_x,coupled_linear_impulse_x,bound_vortex_strength_x,coupled_vortex_strength_x,bound_linear_impulse_y,coupled_linear_impulse_y,bound_vortex_strength_y,coupled_vortex_strength_y,bound_linear_impulse_z,coupled_linear_impulse_z,bound_vortex_strength_z,coupled_vortex_strength_z,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
0.0625,5,0.8220341205596924,6.292704105377197,2.7897391319274902,0.0,direct_energy_backward_difference,-0.0639586597681045,-2.9103830456733704e-11,7.348721981048584,4.486537363845855e-09,6.127681732177734,-5.820766091346741e-11,0.1042642891407013,5.093170329928395e-10,6.64278507232666,9.374581395604764e-07,-6.922091007232666,2.3283064365386963e-09,280,0.3885687291622162,0.1630830764770507,0.3192114233970642,0.5881906747817993,0.0011242744512856,0.0044888076372444,0.0111242737621068,0.0144888069480657,0.0,0.3192114144563674,0.5796359182868387,1.0738606514064164,0.1945819661830971,11.928372555164731,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0085522555746138,0.0,0.0,0.1042642891407013,0.0,4.486537363845855e-09,0.0,5.093170329928395e-10,-6.127683639526367,-1.9073486328125e-06,1.7506355405212275,8.393420612847887,0.0,-5.820766091346741e-11,0.0085522555746138,0.0064315920904934,0.3885687291622162,23.432668380271195
0.125,10,1.061901569366455,7.704436779022217,3.695885181427002,3.837879180908203,direct_energy_backward_difference,-0.0802641436457634,-9.93622961686924e-11,9.100049018859863,2.7474015951156616e-08,6.96791410446167,9.1313268058002e-10,0.2151150107383728,2.19915818888694e-09,11.235321044921877,-6.146728992462158e-07,-14.925665855407717,3.536115400493145e-09,560,0.3885688483715057,0.1630830764770507,0.3216260075569153,0.5903594493865967,0.0013489763950929,0.0061019877903163,0.011348976753652,0.0161019880324602,0.0,0.3216260431600468,0.5529609613659696,1.0738710267918934,0.1472415820588642,12.543682271015804,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0095926417037844,0.0,0.0,0.2151150107383728,0.0,2.7474015951156616e-08,0.0,2.19915818888694e-09,-6.967916488647461,-2.384185791015625e-06,1.8744385054714303,13.109759550393305,0.0,9.1313268058002e-10,0.0095926417037844,0.0076807020810453,0.3885688483715057,23.44102592758158
0.1875,15,1.2423100471496582,9.037030220031738,4.498751640319824,2.88653564453125,direct_energy_backward_difference,-0.0962283015251159,-2.7171154215466216e-10,10.567127227783203,6.28642737865448e-08,7.432178497314453,7.13043846189975e-10,0.3374768495559692,-6.224581738933921e-09,16.005952835083008,-1.1026859283447266e-06,-25.89204978942871,-7.386552169919014e-08,840,0.3885687589645386,0.1630830764770507,0.3240231871604919,0.5925291180610657,0.0013913571601733,0.006376639008522,0.0113913565874099,0.0163766387850046,0.0,0.3240231963140624,0.5349472480609888,0.9812376510628872,0.1263423369109261,14.405824775770377,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0098581194877624,0.0,0.0,0.3374768495559692,0.0,6.28642737865448e-08,0.0,-6.224581738933921e-09,-7.432187557220459,-9.059906005859377e-06,1.9540284453416163,17.959981280424625,0.0,7.13043846189975e-10,0.0098581194877624,0.0082990410184028,0.3885687589645386,23.45797943674564
0.25,20,1.4105513095855713,10.37309455871582,5.315341472625732,2.69186019897461,direct_energy_backward_difference,-0.1117808520793914,-3.0803448680671863e-10,11.921024322509766,1.479713773733238e-07,7.725838661193848,-1.0608346201479437e-08,0.4676758050918579,2.8667272999882702e-09,20.911788940429688,-2.2754202291253023e-06,-39.92856216430664,-4.37721610069275e-08,1120,0.3885684311389923,0.1630830764770507,0.3263863027095794,0.5947284698486328,0.0013859657337889,0.0063215713016688,0.0113859651610255,0.0163215715438127,0.0,0.3263863155884402,0.5305696731171189,1.0739017795953412,0.1162401771087821,11.610758929614835,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0098851768765598,0.0,0.0,0.4676758050918579,0.0,1.479713773733238e-07,0.0,2.8667272999882702e-09,-7.725841522216797,-2.86102294921875e-06,2.0079556259564058,22.919744566386093,0.0,-1.0608346201479437e-08,0.0098851768765598,0.0086849532710538,0.3885684311389923,23.482899344360007
0.3125,25,1.5805798768997192,11.702666282653809,6.145838737487793,2.720457077026367,direct_energy_backward_difference,-0.1270576119422912,6.8030203692615e-10,13.219460487365724,8.195638656616212e-08,7.925128936767578,4.656612873077393e-10,0.6034650802612305,-8.149072527885437e-09,25.916034698486328,-1.1920928955078125e-07,-57.10001754760742,-5.4016709327697754e-08,1400,0.3885678946971893,0.1630830764770507,0.328709989786148,0.5969371795654297,0.00135868426878,0.0062517933547496,0.0113586839288473,0.0162517931312322,0.0,0.3287099604627916,0.5229468349403309,0.9560268871222242,0.1027403599584221,12.32857948669107,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0099768142215907,0.0,0.0,0.6034650802612305,0.0,8.195638656616212e-08,0.0,-8.149072527885437e-09,-7.925133228302002,-4.291534423828125e-06,2.046213109769918,27.962247808256247,0.0,4.656612873077393e-10,0.0099768142215907,0.0089408943657465,0.3885678946971893,23.51502197884071
0.375,30,1.7567944526672363,13.014934539794922,6.982756614685059,2.8194332122802734,direct_energy_backward_difference,-0.1420095264911651,9.088125807465983e-10,14.487672805786133,7.37863956601359e-08,8.066530227661133,-1.8335413187742231e-09,0.7433715462684631,-1.5032128430902958e-08,30.99276351928711,-6.319185104075586e-07,-77.4518814086914,-9.778887033462524e-09,1680,0.3885672092437744,0.1630830764770507,0.3309941589832306,0.5994892120361328,0.0013250061310827,0.0061299069784581,0.0113250063732266,0.016129907220602,0.0,0.3309941848385192,0.5163757586221329,0.9548134120621294,0.0893432975987975,12.737893234795637,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0102282046340405,0.0,0.0,0.7433715462684631,0.0,7.37863956601359e-08,0.0,-1.5032128430902958e-08,-8.0665283203125,1.9073486328125e-06,2.074141035980221,33.06690455526733,0.0,-1.8335413187742231e-09,0.0102282046340405,0.0091192195439812,0.3885672092437744,23.553540828490537
0.4375,35,1.9402824640274048,14.30309009552002,7.820216178894043,2.9358081817626953,direct_energy_backward_difference,-0.1565866768360138,-1.091393642127514e-11,15.73850440979004,-7.450580596923828e-08,8.17021369934082,-7.916241884231567e-09,0.8863844871520996,-1.4551915228366852e-08,36.12417221069336,-7.748603820800781e-07,-101.01779174804688,1.4156103134155273e-07,1960,0.388566255569458,0.1630830764770507,0.3332410752773285,0.6020491719245911,0.0012903801398351,0.0059862132184207,0.0112903788685798,0.0159862134605646,0.0,0.3332410819068247,0.5127349305909972,0.9548077468370908,0.0824794349798817,11.325727417915994,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0104064056416973,0.0,0.0,0.8863844871520996,0.0,-7.450580596923828e-08,0.0,-1.4551915228366852e-08,-8.170220375061035,-6.67572021484375e-06,2.0951108857422938,38.21928309643565,0.0,-7.916241884231567e-09,0.0104064056416973,0.0092474139476287,0.388566255569458,23.59761957979437
0.5,40,2.1308534145355225,15.563232421875,8.654023170471191,3.049135208129883,direct_energy_backward_difference,-0.1707563698291778,-5.6597855291329324e-09,16.979297637939453,1.564731064718217e-07,8.248567581176758,-9.371433407068253e-09,1.0318005084991455,2.7677742764353752e-08,41.297706604003906,-7.418227028210822e-07,-127.8227767944336,-1.520384103059769e-07,2240,0.3885651230812073,0.1630830764770507,0.3354530930519104,0.6045936942100525,0.0012568986276164,0.0058337580412626,0.011256898753345,0.0158337578177452,0.0,0.3354530794346439,0.5084745135814404,0.9548032246120424,0.0779095885676305,11.847777258894638,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0105361023917794,0.0,0.0,1.0318005084991455,0.0,1.564731064718217e-07,0.0,2.7677742764353752e-08,-8.248578071594238,-1.049041748046875e-05,2.1111968397312753,43.408903443735184,0.0,-9.371433407068253e-09,0.0105361023917794,0.0093421404979859,0.3885651230812073,23.646440545373267
0.5625,45,2.3277828693389893,16.793262481689453,9.481250762939451,3.1508712768554688,direct_energy_backward_difference,-0.1845058500766754,7.1649992605671295e-09,18.213512420654297,1.1175870895385745e-07,8.3085298538208,2.5611370801925666e-08,1.1791017055511477,-1.4959368854761126e-07,46.50379943847656,2.980232238769531e-07,-157.8865509033203,-3.706663846969605e-07,2520,0.3885638415813446,0.1630830764770507,0.3376325070858001,0.6071636080741882,0.0012253170134499,0.0056786881759762,0.0112253166735172,0.0156786888837814,0.0,0.3376325066186605,0.5026152825518255,0.9547998998141042,0.0743679800460829,10.95075478306489,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0106341804610565,0.0,0.0,1.1791017055511477,0.0,1.1175870895385745e-07,0.0,-1.4959368854761126e-07,-8.308540344238281,-1.049041748046875e-05,2.1237203158477507,48.62751975432431,0.0,2.5611370801925666e-08,0.0106341804610565,0.0094141891619829,0.3885638415813446,23.6992139770526
0.625,50,2.530311346054077,17.99250602722168,10.299993515014648,3.2404556274414062,direct_energy_backward_difference,-0.1978329569101333,6.153186404844746e-09,19.443946838378903,4.7926278057275347e-08,8.355545997619629,4.546018317341805e-08,1.3278923034667969,-2.413144102320075e-07,51.7357292175293,-8.959905244410038e-07,-191.22491455078125,-4.146713763475418e-07,2800,0.3885622322559356,0.1630830764770507,0.3397814631462097,0.6097450852394104,0.0011957704555243,0.0055242129601538,0.0111957704648375,0.0155242122709751,0.0,0.3397814685585243,0.4975393462111779,0.9547974752001908,0.0737423195604195,10.673613809906058,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0107099687447771,0.0,0.0,1.3278923034667969,0.0,4.7926278057275347e-08,0.0,-2.413144102320075e-07,-8.355571746826172,-2.574920654296875e-05,2.1336753053681985,53.8694045228975,0.0,4.546018317341805e-08,0.0107099687447771,0.0094702631145065,0.3885622322559356,23.755192966770977
