time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,n_stabilization_events,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth
0.581999999994,18,1.7566559314727783,58.517822265625,43.59048080444336,0.0,-0.11041030287742615,0.0,6.249941825866699,0.0,0.0,6.24993371963501,-0.0005133490776643157,0.00019858955056406558,0.0,-3.999593900516629e-08,1.1515840014908463e-07,-0.034823689609766006,3277,0.008102896623313427,0.0,0.0,0.0018867923645302653,0.0018867924809455872,0.0,0.10729208588600159,0.4793379394440988,0.6204746752113096,0.016119802914703375,0.0,0,none,0.0,0.0,0.0,0.0
1.163999999988,36,1.6993257999420166,46.21963119506836,36.35062789916992,-0.09850538063806315,-0.08720800280570984,0.0,6.249974250793457,0.0,0.0,6.249971866607666,-0.0005133638624101877,0.0001984294067369774,0.0,5.272886482998729e-08,-2.169144863728434e-08,-0.04402774199843407,3277,0.008102896623313427,0.0,0.0,0.0018867923645302653,0.0018867924809455872,0.0,0.12611126899719238,0.39172404939563266,0.5616140942216895,0.019402034512827796,0.0,0,none,0.0,0.0,0.0,0.0
1.745999999982,54,1.6531366109848022,38.19139862060547,31.17522430419922,-0.07936286762489783,-0.07205900549888611,0.0,6.249992370605469,0.0,0.0,6.2500104904174805,-0.0005133687518537045,0.0001985219569178298,0.0,1.0846224540728144e-07,-3.9748556446284056e-08,-0.05319809168577194,3277,0.008102896623313427,0.0,0.0,0.0018867923645302653,0.0018867924809455872,0.0,0.14246584475040436,0.341442263000929,0.5452802466080284,0.02196929923758728,0.0,0,none,0.0,0.0,0.0,0.0
2.327999999976,72,1.6144343614578247,32.53107452392578,27.286378860473633,-0.06649871052813837,-0.06137944385409355,0.0,6.249964714050293,0.0,0.0,6.24997615814209,-0.0005132034420967102,0.00019870014511980116,0.0,2.54137376032304e-07,-2.3357802092505153e-07,-0.062357764691114426,3277,0.008102896623313427,0.0,0.0,0.0018867923645302653,0.0018867924809455872,0.0,0.15712721645832062,0.30769228651474523,0.5081139982978212,0.024496893720122252,0.0,0,none,0.0,0.0,0.0,0.0
2.90999999997,90,1.581117868423462,28.32442855834961,24.255115509033203,-0.057244833392966064,-0.05344250425696373,0.0,6.249919414520264,0.0,0.0,6.249897003173828,-0.0005129636847414076,0.0001990114396903664,0.0,6.622485670959577e-08,-1.67208497714455e-07,-0.07151222974061966,3277,0.008102896623313427,0.0,0.0,0.0018867923645302653,0.0018867924809455872,0.0,0.17053274810314178,0.2864680184891367,0.4564275403143942,0.026825180546826186,0.0,0,none,0.0,0.0,0.0,0.0
3.491999999964,108,1.551869511604309,25.07486915588379,21.825515747070312,-0.05025490862449205,-0.047310810536146164,0.0,6.249937057495117,0.0,0.0,6.249935150146484,-0.0005130977369844913,0.00019883076311089098,0.0,8.835922926664352e-08,-3.315569756523473e-07,-0.08066477626562119,3277,0.008102896623313427,0.0,0.0,0.0018867923645302653,0.0018867924809455872,0.0,0.18295864760875702,0.27012184569697606,0.4118901120435723,0.029096954395608336,0.0,0,none,0.0,0.0,0.0,0.0
4.073999999958,126,1.5258070230484009,22.488880157470703,19.834705352783203,-0.04478090817212526,-0.04243171587586403,0.0,6.249971389770508,0.0,0.0,6.249961853027344,-0.0005122937727719545,0.00019878317834809422,0.0,2.3746179067529738e-07,-2.846227289410308e-07,-0.0898168757557869,3277,0.008102896623313427,0.0,0.0,0.0018867923645302653,0.0018867924809455872,0.0,0.19459272921085358,0.2538501606420992,0.3824656786184397,0.031485951706247135,0.0,0,none,0.0,0.0,0.0,0.0
4.655999999952,144,1.50230073928833,20.382234573364258,18.17351722717285,-0.040388803711878224,-0.038457103073596954,0.0,6.24998664855957,0.0,0.0,6.2499775886535645,-0.000512288068421185,0.00019893338321708143,0.0,1.5081241144798696e-07,-1.818061718950048e-07,-0.09896841645240784,3277,0.008102896623313427,0.0,0.0,0.0018867923645302653,0.0018867924809455872,0.0,0.20556941628456116,0.23985527933419135,0.34671852336293674,0.033992598366976975,0.0,0,none,0.0,0.0,0.0,0.0
5.237999999946,162,1.4809081554412842,18.633159637451172,16.766536712646484,-0.03675701691970178,-0.035156670957803726,0.0,6.24994421005249,0.0,0.0,6.249966144561768,-0.000512546394020319,0.00019908272952307016,0.0,1.1423117030062713e-07,-2.105332725932385e-07,-0.10811881721019745,3277,0.008102896623313427,0.0,0.0,0.0018867923645302653,0.0018867924809455872,0.0,0.21598897874355316,0.22736276630315605,0.33889656830746023,0.03650214785835386,0.0,0,none,0.0,0.0,0.0,0.0
5.81999999994,180,1.4612802267074585,17.15774917602539,15.559568405151367,-0.03372496346052926,-0.032373324036598206,0.0,6.249939918518066,0.0,0.0,6.249964714050293,-0.0005125950556248426,0.0001988394360523671,0.0,1.0827352525666356e-07,-2.108663466060534e-07,-0.11726944148540497,3277,0.008102896623313427,0.0,0.0,0.0018867923645302653,0.0018867924809455872,0.0,0.22592850029468536,0.21655062519732216,0.33431438770141086,0.038966291927045454,0.0,0,none,0.0,0.0,0.0,0.0
