flow_time,time_step,x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,Sxx,Sxy,Sxz,Syy,Syz,Szz,dudx,dudy,dudz,dvdx,dvdy,dvdz,dwdx,dwdy,dwdz
0.6,12,-4.5,0.0,0.0,0.99675375,0.000119473276,0.00012093589,0.0,0.0,0.0,-0.002307053,3.862561e-05,3.9147766e-05,0.0011533629,-7.5400993e-07,0.0011537065,-0.002307053,2.5915111e-05,2.6273612e-05,5.1336112e-05,0.0011533629,-7.7509964e-07,5.202192e-05,-7.329202e-07,0.0011537065
0.6,12,-4.4600515,0.0,0.0,0.9966757,0.000121363904,0.00012290661,0.0,0.0,0.0,-0.002390244,3.957213e-05,4.0113995e-05,0.0011949595,-7.778798e-07,0.0011953311,-0.002390244,2.654222e-05,2.6914973e-05,5.260204e-05,0.0011949595,-7.9953e-07,5.331302e-05,-7.562296e-07,0.0011953311
0.6,12,-4.420103,0.0,0.0,0.9965861,0.00012340327,0.00012498704,0.0,0.0,0.0,-0.002477221,4.054651e-05,4.1108495e-05,0.0012384442,-8.026797e-07,0.0012388377,-0.002477221,2.7187385e-05,2.757489e-05,5.390564e-05,0.0012384442,-8.248929e-07,5.46421e-05,-7.8046656e-07,0.0012388377
0.6,12,-4.3801546,0.0,0.0,0.99649304,0.00012536663,0.00012700415,0.0,0.0,0.0,-0.0025681902,4.155118e-05,4.213354e-05,0.0012839447,-8.284005e-07,0.0012843575,-0.0025681902,2.7852278e-05,2.825376e-05,5.525008e-05,0.0012839447,-8.5119973e-07,5.6013316e-05,-8.0560125e-07,0.0012843575
0.6,12,-4.340206,0.0,0.0,0.9963967,0.00012750154,0.00012918482,0.0,0.0,0.0,-0.002663427,4.2586158e-05,4.318905e-05,0.0013315462,-8.55141e-07,0.0013319923,-0.002663427,2.8535615e-05,2.8953189e-05,5.6636705e-05,0.0013315462,-8.7855545e-07,5.7424913e-05,-8.317266e-07,0.0013319923
0.6,12,-4.3002577,0.0,0.0,0.9962967,0.00012980451,0.00013159424,0.0,0.0,0.0,-0.002763144,4.3651224e-05,4.427783e-05,0.0013813691,-8.828981e-07,0.001381855,-0.002763144,2.9238256e-05,2.967281e-05,5.806419e-05,0.0013813691,-9.069395e-07,5.8882848e-05,-8.5885677e-07,0.001381855
0.6,12,-4.260309,0.0,0.0,0.9961925,0.00013165115,0.00013324615,0.0,0.0,0.0,-0.0028675408,4.475021e-05,4.5399123e-05,0.0014335588,-9.1175656e-07,0.00143405,-0.0028675408,2.9962355e-05,3.0413801e-05,5.9538062e-05,0.0014335588,-9.3644303e-07,6.038445e-05,-8.870701e-07,0.00143405
0.6,12,-4.2203608,0.0,0.0,0.99608487,0.00013403135,0.0001354535,0.0,0.0,0.0,-0.0029769035,4.5879795e-05,4.655428e-05,0.0014882411,-9.417404e-07,0.0014887814,-0.0029769035,3.070643e-05,3.1176212e-05,6.1053164e-05,0.0014882411,-9.670924e-07,6.193235e-05,-9.1638833e-07,0.0014887814
0.6,12,-4.1804123,0.0,0.0,0.99597275,0.00013629187,0.00013796643,0.0,0.0,0.0,-0.003091508,4.704562e-05,4.7746755e-05,0.0015455408,-9.728956e-07,0.0015461037,-0.003091508,3.1472176e-05,3.196159e-05,6.261907e-05,0.0015455408,-9.98937e-07,6.353192e-05,-9.468542e-07,0.0015461037
0.6,12,-4.140464,0.0,0.0,0.9958568,0.0001386824,0.00014040602,0.0,0.0,0.0,-0.0032117567,4.8244176e-05,4.8973998e-05,0.001605652,-1.0052972e-06,0.001606238,-0.0032117567,3.225944e-05,3.277016e-05,6.4228916e-05,0.001605652,-1.032034e-06,6.517784e-05,-9.785605e-07,0.001606238
