flow_time,time_step,x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,p
0.6000000000000003,60,-1.5,0.0,0.0,0.9132780349572369,0.0003097471591120116,0.00036411275200020087,1.3300225635501926e-06,-0.0018424414829864755,0.0016728611768168774,0.1034208256111409
0.6000000000000003,60,-1.4597097869712874,0.0,0.0,0.9082834200203286,0.0003405663206978903,0.00010338679859572913,2.5258789321931195e-05,-0.001118784848113329,0.0017763370698286323,0.10798076148792948
0.6000000000000003,60,-1.4194195739425748,0.0,0.0,0.9000172008349867,8.266336483924363e-05,0.00041540599642331315,3.253062768454179e-06,-0.0007765613298320615,0.001478033683104081,0.11552210000911713
0.6000000000000003,60,-1.3791293609138622,0.0,0.0,0.8907697050934333,0.0004042285994333792,0.00013090601384592267,1.8912036567733414e-05,-0.000852722917590145,0.001755538470576451,0.12402664663253722
0.6000000000000003,60,-1.3388391478851498,0.0,0.0,0.8804145864090709,0.00045109363624246156,0.0002080700863990713,2.4980361363720636e-05,-0.0022173101421177665,0.0029023695438719524,0.13344013689506884
0.6000000000000003,60,-1.2985489348564372,0.0,0.0,0.8687261544565357,0.00036442111033329396,0.0005613661097414113,7.5059463706115416e-06,-0.0038116845847806446,0.003947052301026789,0.14370792516517278
0.6000000000000003,60,-1.2582587218277246,0.0,0.0,0.8555320001082836,0.0005736800289162375,0.0006947402215493051,1.7565475132516385e-05,-0.0043037338286608055,0.004542563005318049,0.15493133736498169
0.6000000000000003,60,-1.217968508799012,0.0,0.0,0.8406712409562304,0.0007818335972981324,0.0008268095651164626,3.3364920487788396e-05,-0.0043754764072972945,0.004857558877151606,0.16731764721435502
0.6000000000000003,60,-1.1776782957702996,0.0,0.0,0.8239384328657355,0.0009661267476283913,0.0009617498954400523,5.224148170371183e-05,-0.004615235753145218,0.0052815614776866165,0.18100709697943415
0.6000000000000003,60,-1.137388082741587,0.0,0.0,0.8050479053631291,0.001126863421393535,0.0010852948568878858,5.8815445067161895e-05,-0.004620280305970854,0.005295355629899455,0.1961218621388113
0.6000000000000003,60,-1.0970978697128744,0.0,0.0,0.7835133154945998,0.0012701264332066107,0.0011141693981402403,4.3577159881873216e-05,-0.0032641990393304145,0.003857674705890065,0.21288615804073632
0.6000000000000003,60,-1.0568076566841618,0.0,0.0,0.7589204461554406,0.001318589771600771,0.0009650947929241716,1.5767389116216967e-05,0.0002005326195359453,0.0003315670416560375,0.23140935755912886
0.6000000000000003,60,-1.0165174436554492,0.0,0.0,0.7308147624323568,0.0011873889775545036,0.0005649370432617967,-5.719111242589518e-06,0.005048089176616582,-0.004522817636816394,0.2517735857250293
0.6000000000000003,60,-0.9762272306267367,0.0,0.0,0.6987406612725492,0.0008552451200589681,-7.980505306610808e-05,-1.0723967279454144e-05,0.00910780433541954,-0.008603373299748645,0.2740060755949529
0.6000000000000003,60,-0.9359370175980241,0.0,0.0,0.6622719249986265,0.00040271182475400905,-0.0008487043612997376,-4.155371850006187e-06,0.010268160121786734,-0.009859118019949415,0.29805747343398187
0.6000000000000003,60,-0.8956468045693116,0.0,0.0,0.6210171495129507,-0.0015187226046401254,-6.530199256267271e-05,-1.3062014348049031e-05,0.007985660503097928,-0.008156637889321748,0.3237791617019771
0.6000000000000003,60,-0.855356591540599,0.0,0.0,0.574613692292947,-0.0020122692807800486,-0.0003588911704137895,-6.8529624278721174e-06,0.004454681180199256,-0.004586570099545122,0.35088358894259664
0.6000000000000003,60,-0.8150663785118863,0.0,0.0,0.5114740500643433,-0.002504913350848494,-0.0005146424630203326,-9.671284064103006e-07,0.0010734293068129749,-0.0011884351556447246,0.3846983833623383
0.6000000000000003,60,-0.7747761654831739,0.0,0.0,0.45414208713246446,-0.0026253190480662256,-0.0005493952858225859,-6.895575770874289e-07,3.5874450925749027e-06,-0.00015824029562394904,0.4122594252261653
0.6000000000000003,60,-0.7344859524544612,0.0,0.0,0.3923143219321351,-0.0025485057838473373,-0.0005626843023688413,-9.684258829006713e-07,-7.949287110134082e-05,-0.00013023921929667287,0.4385300388356907
