time,step,vortex_centre_0_x,vortex_centre_0_y,vortex_centre_1_x,vortex_centre_1_y,vortex_separation,core_radius_0,core_radius_1,mean_core_radius,angle_radians,is_merged,is_core_radius_0_boundary_limited,is_core_radius_1_boundary_limited
0.0,0,4.806745543009701e-05,3.517491893038124e-05,nan,nan,nan,0.12689015764774553,nan,0.12689015764774553,nan,False,False,False
0.581999999994,18,7.201458753970658e-05,-8.298267817800908e-05,nan,nan,nan,0.15061184848252734,nan,0.15061184848252734,nan,False,False,False
1.163999999988,36,5.005135357048253e-06,-1.85158087985934e-05,nan,nan,nan,0.17437867381828973,nan,0.17437867381828973,nan,False,False,False
1.745999999982,54,-7.789155892252726e-05,-0.00011937727517713319,nan,nan,nan,0.19286356769535054,nan,0.19286356769535054,nan,False,False,False
2.327999999976,72,-3.0019242806627287e-05,-0.0001851807259552994,nan,nan,nan,0.21354618081087234,nan,0.21354618081087234,nan,False,False,False
2.90999999997,90,7.404459661200513e-06,-0.00016994978537439396,nan,nan,nan,0.22261883417261735,nan,0.22261883417261735,nan,False,False,False
3.491999999964,108,5.581376147333929e-06,-0.00013589825562044557,nan,nan,nan,0.2295963122938402,nan,0.2295963122938402,nan,False,False,False
4.073999999958,126,-1.596921407688058e-05,-0.00012306059197590181,nan,nan,nan,0.23929645279021994,nan,0.23929645279021994,nan,False,False,False
4.655999999952,144,-3.318109430892283e-05,-0.00012009377844603326,nan,nan,nan,0.2551029250691525,nan,0.2551029250691525,nan,False,False,False
5.237999999946,162,-5.0391238667304127e-05,-0.00012194905678380562,nan,nan,nan,0.2650029332269861,nan,0.2650029332269861,nan,False,False,False
5.81999999994,180,-5.8245497029342334e-05,-0.00012674386399645545,nan,nan,nan,0.2753730521607538,nan,0.2753730521607538,nan,False,False,False
6.401999999934,198,-6.278940705389726e-05,-0.00013905757974390538,nan,nan,nan,0.29011607237855525,nan,0.29011607237855525,nan,False,False,False
6.983999999928,216,-5.940642339502273e-05,-0.00014220935119136496,nan,nan,nan,0.2978820824191292,nan,0.2978820824191292,nan,False,False,False
7.565999999922,234,-5.429365709286923e-05,-0.00014680525906376942,nan,nan,nan,0.30490876183515914,nan,0.30490876183515914,nan,False,False,False
8.147999999916,252,-4.765094556598813e-05,-0.00015012496529708767,nan,nan,nan,0.31131070418774415,nan,0.31131070418774415,nan,False,False,False
8.72999999991,270,-4.290136615786935e-05,-0.00015249751915005771,nan,nan,nan,0.3169130736404298,nan,0.3169130736404298,nan,False,False,False
9.311999999904,288,-3.144013381712555e-05,-0.0001503098216535919,nan,nan,nan,0.32275795582767747,nan,0.32275795582767747,nan,False,False,False
9.893999999898,306,-2.7500332199358914e-05,-0.00014557345014817175,nan,nan,nan,0.34793637583547316,nan,0.34793637583547316,nan,False,False,False
10.475999999892,324,-2.2055018914377e-05,-0.0001369708204789653,nan,nan,nan,0.35139536439033225,nan,0.35139536439033225,nan,False,False,False
11.057999999886,342,-1.8724398636278845e-05,-0.00013247022901879263,nan,nan,nan,0.355252892111347,nan,0.355252892111347,nan,False,False,False
11.63999999988,360,-1.661403056902721e-05,-0.00012712082592488717,nan,nan,nan,0.3589478850753676,nan,0.3589478850753676,nan,False,False,False
12.221999999874,378,-2.5237429003756133e-05,-0.0001270725083671589,nan,nan,nan,0.36255172301240607,nan,0.36255172301240607,nan,False,False,False
12.803999999868,396,-1.3388584744599558e-05,-0.00011109677186986206,nan,nan,nan,0.36715606777767723,nan,0.36715606777767723,nan,False,False,False
13.385999999862,414,-1.6846176691637932e-05,-0.00011672216522265726,nan,nan,nan,0.38430056720781514,nan,0.38430056720781514,nan,False,False,False
13.967999999856,432,-1.0252416646567598e-05,-0.00011440841559221329,nan,nan,nan,0.3882557909126112,nan,0.3882557909126112,nan,False,False,False
14.54999999985,450,-5.62848634959312e-06,-0.00011383910814237973,nan,nan,nan,0.39196694494862727,nan,0.39196694494862727,nan,False,False,False
15.131999999844,468,-3.178371991905543e-06,-0.0001162282419529502,nan,nan,nan,0.3955096253118572,nan,0.3955096253118572,nan,False,False,False
15.713999999838,486,-4.931701075260031e-07,-0.00011687676663947513,nan,nan,nan,0.3989035378153239,nan,0.3989035378153239,nan,False,False,False
16.295999999832,504,8.00921244294931e-06,-0.00010990662382718078,nan,nan,nan,0.4021607245066943,nan,0.4021607245066943,nan,False,False,False
16.877999999826,522,2.068051784472058e-05,-0.00011100133730692838,nan,nan,nan,0.41770892948617155,nan,0.41770892948617155,nan,False,False,False
17.45999999982,540,2.4674993411862023e-05,-0.00010789487061879134,nan,nan,nan,0.428267549326648,nan,0.428267549326648,nan,False,False,False
18.041999999814,558,2.692952089223665e-05,-0.00011582214911997658,nan,nan,nan,0.43595160756290274,nan,0.43595160756290274,nan,False,False,False
18.623999999808,576,4.505630050494029e-05,-0.00010285898047066554,nan,nan,nan,0.44194559646297765,nan,0.44194559646297765,nan,False,False,False
19.205999999802,594,4.302163168701852e-05,-0.0001005525768537404,nan,nan,nan,0.4455079193281174,nan,0.4455079193281174,nan,False,False,False
19.787999999796,612,5.3215985359645994e-05,-0.00010373211469747855,nan,nan,nan,0.44897737049027214,nan,0.44897737049027214,nan,False,False,False
20.36999999979,630,5.498527241476741e-05,-0.00010919911042301007,nan,nan,nan,0.4523670830302596,nan,0.4523670830302596,nan,False,False,False
20.951999999784,648,7.117878727291426e-05,-9.165015055213888e-05,nan,nan,nan,0.45568131903448345,nan,0.45568131903448345,nan,False,False,False
21.533999999778,666,7.334529607032781e-05,-9.83478523282023e-05,nan,nan,nan,0.45892558972540787,nan,0.45892558972540787,nan,False,False,False
22.115999999772,684,7.670890255925562e-05,-8.672613143723921e-05,nan,nan,nan,0.4665206730694868,nan,0.4665206730694868,nan,False,False,False
22.697999999766,702,8.259935982228746e-05,-7.514163718952589e-05,nan,nan,nan,0.47454059452919095,nan,0.47454059452919095,nan,False,False,False
23.27999999976,720,9.50204666261955e-05,-6.863192585268227e-05,nan,nan,nan,0.48004553619893947,nan,0.48004553619893947,nan,False,False,False
23.861999999754,738,9.470748706321471e-05,-6.573432931926155e-05,nan,nan,nan,0.48351712252935364,nan,0.48351712252935364,nan,False,False,False
24.443999999748,756,9.785792715328277e-05,-4.9862586449586285e-05,nan,nan,nan,0.4868897883152453,nan,0.4868897883152453,nan,False,False,False
25.025999999742,774,9.651476562915103e-05,-6.734985843011212e-05,nan,nan,nan,0.49017273288628593,nan,0.49017273288628593,nan,False,False,False
25.607999999736,792,9.024110560849896e-05,-6.073899640743775e-05,nan,nan,nan,0.49336697574186306,nan,0.49336697574186306,nan,False,False,False
26.18999999973,810,0.00010116376493408616,-5.3741647939299815e-05,nan,nan,nan,0.4964908596562783,nan,0.4964908596562783,nan,False,False,False
26.771999999724,828,0.00010251845597239722,-3.678578390370422e-05,nan,nan,nan,0.5104809494618835,nan,0.5104809494618835,nan,False,False,False
27.353999999718,846,0.00011537051320012134,-5.848421789395389e-05,nan,nan,nan,0.5189488880760473,nan,0.5189488880760473,nan,False,False,False
27.935999999712,864,0.00011484574229617475,-4.956012122444859e-05,nan,nan,nan,0.5239093969309155,nan,0.5239093969309155,nan,False,False,False
28.517999999706,882,0.00012540162257437034,-4.093039247191933e-05,nan,nan,nan,0.5286780573639852,nan,0.5286780573639852,nan,False,False,False
29.0999999997,900,0.00012455119475263208,-3.4859158456356475e-05,nan,nan,nan,0.5332775515593237,nan,0.5332775515593237,nan,False,False,False
29.681999999694,918,0.00013431017686797806,-2.927089651981636e-05,nan,nan,nan,0.5363717371548494,nan,0.5363717371548494,nan,False,False,False
29.972999999691,927,0.00013164787510806016,-3.635502058195721e-05,nan,nan,nan,0.5376790291333132,nan,0.5376790291333132,nan,False,False,False
