time,step,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,vorticity_x,vorticity_y,vorticity_z,strain_rate_xx,strain_rate_xy,strain_rate_xz,strain_rate_yy,strain_rate_yz,strain_rate_zz,velocity_gradient_xx,velocity_gradient_xy,velocity_gradient_xz,velocity_gradient_yx,velocity_gradient_yy,velocity_gradient_yz,velocity_gradient_zx,velocity_gradient_zy,velocity_gradient_zz
0.05,1,-4.5,0.75,0.0,0.99719626,0.00071768975,8.169486e-07,1.425237127347049e-07,2.8588293504792483e-07,-3.403402308744391e-07,-0.001780135486840223,0.0006224575571119112,9.278105525044691e-07,0.0008239062989148036,1.3179529839116473e-08,0.0009562292461679578,-0.001780135486840223,0.0006226277272273484,1.0707520200284315e-06,0.0006222873869964739,0.0008239062989148036,-5.808232652823597e-08,7.848690849805067e-07,8.444138620646892e-08,0.0009562292461679578
0.05,1,-4.46875,0.75,0.0,0.9971399,0.00073747215,8.467515e-07,1.4639896770752593e-07,2.966241817501758e-07,-3.4907117422988687e-07,-0.0018273019234794075,0.0006438337257452173,9.546365464353313e-07,0.0008447256316023652,1.2739529406326396e-08,0.0009825764666051518,-0.0018273019234794075,0.0006440082613323322,1.1029486373104191e-06,0.0006436591901581024,0.0008447256316023652,-6.045995444743657e-08,8.063244555602434e-07,8.593901326008936e-08,0.0009825764666051518
0.05,1,-4.4375,0.75,0.0,0.99708205,0.0007579288,8.660651e-07,1.5104265459246974e-07,2.9958005301629863e-07,-3.5739517678656796e-07,-0.001876012825262105,0.000666091423587388,9.880551904490513e-07,0.0008661830406861484,1.2768382695143828e-08,0.0010098312397234946,-0.001876012825262105,0.0006662701211757813,1.1378452169572006e-06,0.0006659127259989947,0.0008661830406861484,-6.275294460109104e-08,8.38265163940902e-07,8.82897099913787e-08,0.0010098312397234946
0.05,1,-4.40625,0.75,0.0,0.9970226,0.00077910296,8.9519983e-07,1.5546455897299692e-07,3.033660402892253e-07,-3.6659196747841627e-07,-0.0019263310151266672,0.0006892720058830617,1.0210339104542812e-06,0.0008883006108991193,1.2295899571174987e-08,0.0010380327324668113,-0.0019263310151266672,0.0006894553018668009,1.1727169305988938e-06,0.0006890887098993225,0.0008883006108991193,-6.543637991532347e-08,8.693508903096685e-07,9.002817905767345e-08,0.0010380327324668113
0.05,1,-4.375,0.75,0.0,0.9969616,0.00080100854,9.203985e-07,1.608412458887305e-07,3.1519992346946187e-07,-3.7602147627373295e-07,-0.0019783181468947114,0.0007134199783473691,1.0528303001553743e-06,0.0009111000559851364,1.241078143591123e-08,0.0010672158791296385,-0.0019783181468947114,0.000713607989085506,1.2104302618901053e-06,0.0007132319676092323,0.0009111000559851364,-6.800984150845402e-08,8.952303384206434e-07,9.283140438027648e-08,0.0010672158791296385
0.05,1,-4.34375,0.75,0.0,0.99689895,0.00082368846,9.488447e-07,1.6579665990248483e-07,3.159906510554096e-07,-3.841708651718123e-07,-0.0020320365566006693,0.0007385824615195134,1.0901563821487988e-06,0.0009346083029329322,1.2101712457466109e-08,0.0010974284864765612,-0.0020320365566006693,0.0007387745469520993,1.2481517076765036e-06,0.0007383903760869275,0.0009346083029329322,-7.07966174937763e-08,9.32161056621094e-07,9.500004240870852e-08,0.0010974284864765612
0.05,1,-4.3125,0.75,0.0,0.9968346,0.00084716774,9.779461e-07,1.7185108121042575e-07,3.284392799980792e-07,-3.937166576668122e-07,-0.0020875594945700474,0.0007648100803541369,1.12593318949409e-06,0.0009588505051015533,1.2196581321912174e-08,0.0011287085238265056,-0.0020875594945700474,0.0007650069386829703,1.2901528294931297e-06,0.0007646132220253034,0.0009588505051015533,-7.37289592833007e-08,9.617135494950505e-07,9.812212192712505e-08,0.0011287085238265056
0.05,1,-4.28125,0.75,0.0,0.9967685,0.0008714855,1.0110572e-06,1.7557131432797664e-07,3.344439055800465e-07,-4.027969749235971e-07,-0.0021449520204367342,0.0007921552616782183,1.1636507310040366e-06,0.000983848931589315,1.1081834247478198e-08,0.00116110285597233,-0.0021449520204367342,0.0007923566601656801,1.3308726837940599e-06,0.0007919538631907565,0.000983848931589315,-7.670382291651012e-08,9.964287782140134e-07,9.886749141146652e-08,0.00116110285597233
0.05,1,-4.25,0.75,0.0,0.9967005,0.0008966771,1.0417757e-06,1.829326106991087e-07,3.3994220925611654e-07,-4.137403829367059e-07,-0.002204296367101073,0.0008206723955052567,1.2040389305791488e-06,0.0010096356535715476,1.1693170765372015e-08,0.0011946607136540327,-0.002204296367101073,0.0008208792656967251,1.374010035207207e-06,0.0008204655253137884,0.0010096356535715476,-7.977313458418234e-08,1.0340678259510906e-06,1.0315947611492637e-07,0.0011946607136540327
0.05,1,-4.21875,0.75,0.0,0.99663067,0.000922782,1.0750334e-06,1.8749623651814849e-07,3.5017294500378545e-07,-4.2357693054266565e-07,-0.002265665618421356,0.0008504199432111332,1.2457373402889019e-06,0.0010362343804108734,1.0657911091269557e-08,0.0012294310051139058,-0.002265665618421356,0.0008506317316764045,1.4208238127907946e-06,0.0008502081547458618,0.0010362343804108734,-8.309020716780469e-08,1.0706508677870092e-06,1.044060293503438e-07,0.0012294310051139058
