flow_time,time_step,x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,Sxx,Sxy,Sxz,Syy,Syz,Szz,dudx,dudy,dudz,dvdx,dvdy,dvdz,dwdx,dwdy,dwdz
0.6,12,-4.5,0.75,0.0,0.9971323,0.000872814,0.00014072053,0.0,0.0,0.0,-0.0018985675,0.0007136457,5.1885196e-05,0.0008696039,-1.0850694e-05,0.0010290174,-0.0018985675,0.00069023593,3.222538e-05,0.00073705544,0.0008696039,1.071364e-06,7.1545015e-05,-2.2772752e-05,0.0010290174
0.6,12,-4.4600515,0.75,0.0,0.9970606,0.00090064836,0.00014353638,0.0,0.0,0.0,-0.0019621032,0.00074379554,5.3346328e-05,0.00089736783,-1.1273914e-05,0.0010648767,-0.0019621032,0.0007196749,3.313469e-05,0.00076791615,0.00089736783,1.1218247e-06,7.355797e-05,-2.3669654e-05,0.0010648767
0.6,12,-4.420103,0.75,0.0,0.9969863,0.00092952856,0.00014626882,0.0,0.0,0.0,-0.002028578,0.00077549124,5.486048e-05,0.00092620077,-1.1717506e-05,0.0011022722,-0.002028578,0.00075062766,3.407818e-05,0.00080035476,0.00092620077,1.1748065e-06,7.564278e-05,-2.4609819e-05,0.0011022722
0.6,12,-4.3801546,0.75,0.0,0.9969097,0.0009597834,0.00014884061,0.0,0.0,0.0,-0.0020976062,0.0008088378,5.6429046e-05,0.0009561625,-1.218254e-05,0.0011413405,-0.0020976062,0.00078320655,3.505627e-05,0.0008344691,0.0009561625,1.2303211e-06,7.780182e-05,-2.55954e-05,0.0011413405
0.6,12,-4.340206,0.75,0.0,0.9968082,0.0010677163,0.00015190477,0.0,0.0,0.0,-0.0021695488,0.0008439225,5.805707e-05,0.0009873123,-1.2670431e-05,0.001182137,-0.0021695488,0.00081750355,3.6072182e-05,0.00087034144,0.0009873123,1.2885765e-06,8.004196e-05,-2.6629437e-05,0.001182137
0.6,12,-4.3002577,0.75,0.0,0.99672544,0.001103051,0.00015551872,0.0,0.0,0.0,-0.0022445247,0.0008808571,5.974511e-05,0.0010196472,-1.3182799e-05,0.0012247515,-0.0022445247,0.00085361244,3.7126018e-05,0.00090810185,0.0010196472,1.3497943e-06,8.2364204e-05,-2.7715392e-05,0.0012247515
0.6,12,-4.260309,0.75,0.0,0.9965784,0.0010914766,0.00015853914,0.0,0.0,0.0,-0.0023227197,0.000919756,6.149683e-05,0.0010533086,-1.371981e-05,0.0012692988,-0.0023227197,0.00089165225,3.8219747e-05,0.0009478597,0.0010533086,1.4140421e-06,8.477392e-05,-2.8853663e-05,0.0012692988
0.6,12,-4.2203608,0.75,0.0,0.99648756,0.0011280933,0.00016185422,0.0,0.0,0.0,-0.0024042984,0.00096074527,6.331377e-05,0.001088308,-1.4284754e-05,0.0013158864,-0.0024042984,0.00093175686,3.935528e-05,0.0009897337,0.001088308,1.4814027e-06,8.727225e-05,-3.0050911e-05,0.0013158864
0.6,12,-4.1804123,0.75,0.0,0.99639356,0.0011665644,0.00016518825,0.0,0.0,0.0,-0.0024894238,0.0010039504,6.5200686e-05,0.0011247096,-1.48773415e-05,0.0013646123,-0.0024894238,0.0009740275,4.053589e-05,0.0010338733,0.0011247096,1.5521836e-06,8.9865476e-05,-3.1306867e-05,0.0013646123
0.6,12,-4.140464,0.75,0.0,0.9962961,0.0012068994,0.0001684598,0.0,0.0,0.0,-0.0025782827,0.0010495505,6.7158464e-05,0.0011625744,-1.5500811e-05,0.0014155998,-0.0025782827,0.0010186938,4.1761177e-05,0.0010804071,0.0011625744,1.6266523e-06,9.2555754e-05,-3.2628275e-05,0.0014155998
