flow_time,time_step,x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,p
0.6000000000000003,60,-1.5,0.75,0.0,0.9576402097300583,0.03812276919183829,0.0009014489426959697,-0.0016551697965739153,0.002410514152048275,0.03989072972391055,0.1561425788079634
0.6000000000000003,60,-1.46,0.75,0.0,0.9565422163128667,0.04012709883267497,0.0011935260427894177,-0.0015496665415782526,0.001754737130382618,0.036119306706999976,0.15724243146299346
0.6000000000000003,60,-1.42,0.75,0.0,0.953821841489048,0.04485391156731059,0.0011763999588239045,-0.0014953814893398027,0.0014928647520414196,0.0305679242022018,0.16004909193027353
0.6000000000000003,60,-1.38,0.75,0.0,0.9514011030603065,0.04956629455061709,0.0011502124754993596,-0.0015357829100102471,0.0018507650761313455,0.03310633951497579,0.16242192455116888
0.6000000000000003,60,-1.34,0.75,0.0,0.9493224694202846,0.054493291892059655,0.0006748564723487627,-0.0016319600717850922,0.003089685497882008,0.041570202103231584,0.1642734750579167
0.6000000000000003,60,-1.3,0.75,0.0,0.9468767789055921,0.061239844384371224,0.0004920046528450571,-0.0016966554510846226,0.0045074511698471285,0.05294668013425004,0.1664388476645091
0.6000000000000003,60,-1.26,0.75,0.0,0.9446885354441101,0.06782402704231395,0.00033536026080105245,-0.0016472241882837487,0.005401738938613316,0.05894598005089679,0.16838048737400035
0.6000000000000003,60,-1.22,0.75,0.0,0.9423049239322638,0.07568887649063873,0.00010470055092287123,-0.0015033192172833167,0.006098116069930047,0.062155672606837235,0.17044279002129348
0.6000000000000003,60,-1.18,0.75,0.0,0.9398156015604484,0.08504291784549116,0.0004974360362598137,-0.001292457726086889,0.005867358166481261,0.0651123240449042,0.17248915106240983
0.6000000000000003,60,-1.14,0.75,0.0,0.9376144595020987,0.09465129127680887,-0.00047289007106759664,-0.0010938501624461236,0.0062114498773682015,0.06881714569435911,0.17414508326386982
0.6000000000000003,60,-1.1,0.75,0.0,0.9356205872170026,0.10532121516008812,-0.0007188973263358323,-0.0009556166232147074,0.004927762344385056,0.07400350996119058,0.17547748884434136
0.6000000000000003,60,-1.06,0.75,0.0,0.9340496790563056,0.11625527864964652,-0.0008444224165439602,-0.0009112553527510942,0.002698287619266812,0.07966504145580112,0.17631250697455386
0.6000000000000003,60,-1.02,0.75,0.0,0.932793031745169,0.1304786830432289,-0.000956105088363055,-0.0009615688992030214,-0.0007287817407448941,0.08511045940079652,0.17655262694736
0.6000000000000003,60,-0.98,0.75,0.0,0.9323365600243073,0.14510206026012623,0.0002505889064581932,-0.0010425954244224782,-0.00440100795493569,0.08544785981126769,0.1758764609599647
0.6000000000000003,60,-0.94,0.75,0.0,0.9328317865594989,0.1609336572115836,-0.0007151718307458812,-0.0010472224982968604,-0.005476741963744232,0.07851342976169488,0.17400898386950772
0.6000000000000003,60,-0.8999999999999999,0.75,0.0,0.9343644226560823,0.17643776654146476,0.000751805901913026,-0.00093990327369885,-0.006065214444842792,0.06555598344449425,0.17095689689244978
0.6000000000000003,60,-0.86,0.75,0.0,0.9379904075187702,0.1953269497380888,-0.0003414136451437295,-0.0006424256513426428,-0.004129847185226546,0.04565575269068189,0.16521470087324397
0.6000000000000003,60,-0.82,0.75,0.0,0.943554115675204,0.2135521463146629,0.0012612354121726756,-0.00032990468537683607,-0.0023735113761128627,0.027259821372803462,0.15732045606378478
0.6000000000000003,60,-0.7799999999999999,0.75,0.0,0.9519255903005325,0.23235600774718917,0.0013596905370842865,-4.909218983116861e-05,-0.0006723562335897017,0.012860143667217591,0.14628095694918133
0.6000000000000003,60,-0.74,0.75,0.0,0.963893015497529,0.2515867138179215,-0.0002593640264555616,0.00014213448691944428,0.00032217479085160095,0.0040452882989206315,0.13135772599583023
