flow_time,time_step,x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,p
0.6000000000000003,60,-1.5,0.75,0.0,0.9543429934969461,0.04020916285491492,0.000978644945469215,-0.0012359265281277497,0.0012608876244036454,0.03362421598935842,0.13340157174865164
0.6000000000000003,60,-1.4597097869712874,0.75,0.0,0.9530969597015462,0.04277512095531704,0.0009690241800172101,-0.0012762966526780987,0.0008379489081673404,0.029521321410345143,0.13461866981220427
0.6000000000000003,60,-1.4194195739425748,0.75,0.0,0.9508336285286787,0.0472834977939993,0.000957994942909969,-0.001278294671016271,0.00041991657461818127,0.02592168511665439,0.13680613592633054
0.6000000000000003,60,-1.3791293609138622,0.75,0.0,0.9485379637304208,0.05211148248065404,0.0009638960889181412,-0.0013253307182779198,0.0004099007205710807,0.030042456392621788,0.1389555216306521
0.6000000000000003,60,-1.3388391478851498,0.75,0.0,0.9462121634675341,0.05763475359972159,0.0009693492812181377,-0.0013891406097939932,0.0007668274254849247,0.04115305440248472,0.1410974494296035
0.6000000000000003,60,-1.2985489348564372,0.75,0.0,0.9440083246982095,0.06443048227281169,0.001145489189238623,-0.0014465029222559959,0.0012453294619842068,0.053081139864703995,0.14297405668575172
0.6000000000000003,60,-1.2582587218277246,0.75,0.0,0.9417021270994722,0.07166002179720869,0.001103836333466523,-0.0014812423557680828,0.0020168012483162815,0.05848472123616043,0.1450515920137761
0.6000000000000003,60,-1.217968508799012,0.75,0.0,0.9394378624597839,0.079501037745737,0.0010295516909646567,-0.0014574168145524008,0.002881414049853239,0.0598432929692769,0.1470324837734793
0.6000000000000003,60,-1.1776782957702996,0.75,0.0,0.9372382957755298,0.08796162816935361,0.0009211244520766802,-0.0013576770622434724,0.0037219224724545346,0.06021571240509198,0.14888228512084387
0.6000000000000003,60,-1.137388082741587,0.75,0.0,0.9349599588916593,0.09802859614416864,0.0007691341717741942,-0.0011785940652989275,0.004377036217541187,0.0605591936587854,0.150681823111137
0.6000000000000003,60,-1.0970978697128744,0.75,0.0,0.9330218673806757,0.10821806703221781,0.0006114666187014362,-0.0009910416305045377,0.004513834903159471,0.06093194527181687,0.15206606269203446
0.6000000000000003,60,-1.0568076566841618,0.75,0.0,0.9313528487278351,0.11945995369081747,0.00045762517303859454,-0.0008132364792281446,0.004100365890393501,0.06127922654243619,0.15305077487978516
0.6000000000000003,60,-1.0165174436554492,0.75,0.0,0.9301320753039086,0.13187967006143192,0.0003282345712452149,-0.0006434381600126884,0.003303223989193253,0.06121258137825168,0.15343893565343125
0.6000000000000003,60,-0.9762272306267367,0.75,0.0,0.928595324750487,0.14729395531409242,-0.0002490972886266925,-0.0004394693036774449,0.00270890996023053,0.05974637771142537,0.15389425363441114
0.6000000000000003,60,-0.9359370175980241,0.75,0.0,0.9288316069919196,0.16286782029166516,-0.00039630476168807935,-0.00021577500943414224,0.0022949811639713636,0.054989140519388496,0.15237468050377562
0.6000000000000003,60,-0.8956468045693116,0.75,0.0,0.9304444222340286,0.17976624685794734,-0.0005234773107065069,2.0207631316786888e-05,0.002257652024864188,0.04640231329779895,0.1491971080951823
0.6000000000000003,60,-0.855356591540599,0.75,0.0,0.933924584482015,0.1978333056107454,-0.000634416607475956,0.00022029643360621786,0.0023346801453696673,0.034804168601172226,0.14382408373673264
0.6000000000000003,60,-0.8150663785118863,0.75,0.0,0.9404574153301966,0.21819773919336077,-0.000802622089383,0.00034140758128211083,0.002171490121075427,0.021625009527697643,0.13489449483938865
0.6000000000000003,60,-0.7747761654831739,0.75,0.0,0.949841763389784,0.23783835510603654,-0.0009074939280515643,0.0003472927966406093,0.0017529153415692517,0.011408349224943378,0.12294255188615177
