time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,n_stabilization_events,n_regularization_events,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
0.193999999998,6,3.172513723373413,112.25208282470705,63.70949172973633,-0.2478139916671659,direct_energy_backward_difference,-0.2051844298839569,0.0,9.999975204467772,0.0,0.0,9.999978065490724,-0.0020108963362872,0.0019652599003165,0.0,0.0039427238516509,0.0041833105497062,-0.8794350624084473,3618,0.0176117699593305,0.0900000035762786,0.0900000184774398,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.8027245299458816,1.268310102769838,0.1943122736480801,0.0,0,0,none,0.0,0.0,0.0,0.0,0.2044987768431504,0.0,0.2044987768431504,0.1387741431949384,0.0176117699593305,48.20461060849721
0.387999999996,12,3.135049104690552,103.47357177734376,60.27842712402344,-0.1931165911507606,direct_energy_backward_difference,-0.1876650303602218,0.0,9.999987602233888,0.0,0.0,9.999943733215332,-0.0061391592025756,0.003489603055641,0.0,0.0078618703410029,0.0032619484700262,-0.8859791159629822,3618,0.0176117699593305,0.0900000035762786,0.0900000184774398,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.7993188179121727,1.785222970444346,0.2256658274945423,0.0,0,0,none,0.0,0.0,0.0,0.0,0.194000328138781,0.0,0.194000328138781,0.135465092081077,0.0176117699593305,48.20461060849721
0.581999999994,18,3.1075470447540283,96.49535369873048,57.60887908935547,-0.1417631955505513,direct_energy_backward_difference,-0.174491286277771,0.0,9.999974250793455,0.0,0.0,9.999950408935549,7.457392348442227e-05,-0.0015399466501548,0.0,0.0166195034980773,0.0042454260401427,-0.8883636593818665,3618,0.0176117699593305,0.0900000035762786,0.0900000184774398,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.8119204162666058,1.738119940658014,0.2279295776379092,0.0,0,0,none,0.0,0.0,0.0,0.0,0.1843207056323687,0.0,0.1843207056323687,0.1304374922884412,0.0176117699593305,48.20461060849721
0.775999999992,24,3.0823264122009277,91.22980499267578,55.29867935180664,-0.1300032605843329,direct_energy_backward_difference,-0.1641436666250229,0.0,9.999945640563965,0.0,0.0,9.99993896484375,0.0057320888154208,-0.0042208097875118,0.0,0.0146107552573084,0.0120675107464194,-0.8904550075531006,3618,0.0176117699593305,0.0900000035762786,0.0900000184774398,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.8278068555581375,1.611589034254812,0.2650155517705316,0.0,0,0,none,0.0,0.0,0.0,0.0,0.1889727305471897,0.0,0.1889727305471897,0.1292154660840254,0.0176117699593305,48.20461060849721
0.96999999999,30,3.0491526126861572,84.30648803710938,52.27983093261719,-0.1709989665727448,direct_energy_backward_difference,-0.1507539451122284,0.0,9.999969482421877,0.0,0.0,9.999954223632812,0.0035511227324604,-0.0064363731071352,0.0,0.0096897399052977,0.0065909698605537,-0.8923195600509644,3618,0.0176117699593305,0.0900000035762786,0.0900000184774398,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.8481520402923579,1.7530714068585276,0.2995257616289634,0.0,0,0,none,0.0,0.0,0.0,0.0,0.203937388934195,0.0,0.203937388934195,0.1425174390983006,0.0176117699593305,48.20461060849721
1.163999999988,36,3.018334150314331,78.82658386230469,49.69180679321289,-0.1588580534646592,direct_energy_backward_difference,-0.1399925053119659,0.0,9.99997615814209,0.0,0.0,9.999913215637209,-0.0045894319191575,-0.0023020883090794,0.0,0.0066438969224691,0.0159685239195823,-0.9014368057250975,3618,0.0176117699593305,0.0900000035762786,0.0900000184774398,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.8690404241645122,2.22940890605638,0.3402792138124121,0.0,0,0,none,0.0,0.0,0.0,0.0,0.1697808788319428,0.0,0.1697808788319428,0.1136761394562892,0.0176117699593305,48.20461060849721
1.357999999986,42,2.989272117614746,73.12047576904297,46.97743225097656,-0.1498042922674462,direct_energy_backward_difference,-0.1290387511253357,0.0,9.99996566772461,0.0,0.0,9.999933242797852,0.0011542754946276,-0.0024433506187051,0.0,0.0064561297185719,0.0171943958848714,-0.901667296886444,3618,0.0176117699593305,0.0900000035762786,0.0900000184774398,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.8899344760040531,2.3780147416373203,0.3712759121893969,0.0,0,0,none,0.0,0.0,0.0,0.0,0.1570091588199138,0.0,0.1570091588199138,0.1083719833438478,0.0176117699593305,48.20461060849721
1.551999999984,48,2.9679296016693115,69.90351867675781,45.290428161621094,-0.110012968792034,direct_energy_backward_difference,-0.1228896304965019,0.0,9.999985694885254,0.0,0.0,9.999969482421877,0.0017881243256852,-0.0024496219120919,0.0,-0.0034147757105529,0.0213837847113609,-0.9074916243553162,3618,0.0176117699593305,0.0900000035762786,0.0900000184774398,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.918650739729226,2.487838900550097,0.3597849242619585,0.0,0,0,none,0.0,0.0,0.0,0.0,0.1562759520610173,0.0,0.1562759520610173,0.113439477961301,0.0176117699593305,48.20461060849721
1.745999999982,54,2.9497616291046143,67.55664825439453,44.03196334838867,-0.0936493431179616,direct_energy_backward_difference,-0.1185750663280487,0.0,9.999977111816406,0.0,0.0,9.999957084655762,-0.0042679794132709,-0.0098886452615261,0.0,-0.0075129102915525,0.0266316793859004,-0.9175577163696288,3618,0.0176117699593305,0.0900000035762786,0.0900000184774398,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.9324534986337156,2.6194911150041236,0.3783646303461431,0.0,0,0,none,0.0,0.0,0.0,0.0,0.15798915220052,0.0,0.15798915220052,0.1027793185405433,0.0176117699593305,48.20461060849721
1.93999999998,60,2.924685478210449,64.01839447021484,42.01346969604492,-0.1292585097650699,direct_energy_backward_difference,-0.111710175871849,0.0,9.999980926513672,0.0,0.0,9.999914169311523,-0.0145881520584225,-0.0127680497244,0.0,-0.0079918773844838,0.018891055136919,-0.9188472032546996,3618,0.0176117699593305,0.0900000035762786,0.0900000184774398,0.0900000035762786,0.0,0.0,0.0018867924809455,0.0018867924809455,0.0,0.0900000035762786,0.944520375889596,2.2888100128738755,0.3535992169662129,0.0,0,0,none,0.0,0.0,0.0,0.0,0.1452784182429313,0.0,0.1452784182429313,0.1007754047052365,0.0176117699593305,48.20461060849721
