time,step,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,vorticity_x,vorticity_y,vorticity_z,strain_rate_xx,strain_rate_xy,strain_rate_xz,strain_rate_yy,strain_rate_yz,strain_rate_zz,velocity_gradient_xx,velocity_gradient_xy,velocity_gradient_xz,velocity_gradient_yx,velocity_gradient_yy,velocity_gradient_yz,velocity_gradient_zx,velocity_gradient_zy,velocity_gradient_zz
0.3,20,-4.5,0.0,0.0,0.9966894,2.6333695e-05,2.6121083e-05,-1.0677129466785118e-05,0.000291008364456502,-0.00033350532885378925,-0.0016219878452830017,-0.0002270198560836434,-0.0001958604404990183,0.001135208149207756,0.00027302174748911057,0.0011363770463503897,-0.0016219878452830017,-6.0267191656748764e-05,-5.0356258270767285e-05,-0.000393772520510538,0.001135208149207756,0.0002783603122225031,-0.0003413646227272693,0.000267683182755718,0.0011363770463503897
0.3,20,-4.46875,0.0,0.0,0.9966092,2.6862574e-05,2.6839525e-05,-2.145874077541521e-06,-0.00011357818357282667,0.0001741493224471924,-0.003578485280741006,0.00011257979667789186,8.852218866195471e-05,0.001183083251817152,0.00019584531605687516,0.001185904984595254,-0.003578485280741006,2.550513545429567e-05,3.173309687554138e-05,0.00019965445790148806,0.001183083251817152,0.00019691825309564592,0.00014531128044836805,0.0001947723790181044,0.001185904984595254
0.3,20,-4.4375,0.0,0.0,0.9965368,2.7736329e-05,2.7703707e-05,-4.006515155197121e-07,6.863064072604175e-05,-7.507651298510609e-05,-0.0022709753829985857,-8.074897777987644e-06,-2.839743888216617e-05,0.001220393693074584,0.0002621410783376632,0.0012399019324220717,-0.0022709753829985857,2.9463358714565402e-05,5.917881480854703e-06,-4.561315427054069e-05,0.001220393693074584,0.00026234140409542306,-6.271275924518704e-05,0.00026194075257990335,0.0012399019324220717
0.3,20,-4.40625,0.0,0.0,0.99645734,2.6294207e-05,2.6378788e-05,6.617506983275234e-06,0.00021510796591428516,-0.00026592722178975237,-0.0028983477386645973,0.0004391268023482553,0.0004596513455226159,0.00161217269487679,-3.0178209954101476e-05,0.0016147279238794,-0.0028983477386645973,0.0005720904132431315,0.0005672053284797585,0.0003061631914533791,0.00161217269487679,-3.348696344573909e-05,0.0003520973625654733,-2.686945646246386e-05,0.0016147279238794
0.3,20,-4.375,0.0,0.0,0.9963806,2.6904963e-05,2.7001159e-05,1.3143676312665775e-05,0.0005699557302705216,-0.00017406841516276472,-0.002866339171305299,-6.982402896937856e-05,1.7894476172841678e-05,0.0019343847234267741,0.00020332745148721187,0.0016147301939781755,-0.002866339171305299,1.72101786120038e-05,0.0003028723413081025,-0.00015685823655076092,0.0019343847234267741,0.000196755613330879,-0.0002670833889624191,0.00020989928964354476,0.0016147301939781755
0.3,20,-4.34375,0.0,0.0,0.9963017,2.7550961e-05,2.7856673e-05,3.315567917638873e-05,-0.000741569361252914,0.0006454642948483524,-0.0038186218589544296,0.0002842685059931682,0.0003273916020134493,0.001974841201445088,-2.6988503194047553e-05,0.001975970051717013,-0.0038186218589544296,-3.8463641431008e-05,-4.3393078613007674e-05,0.0006070006534173444,0.001974841201445088,-4.356634278224192e-05,0.0006981762826399063,-1.0410663605853188e-05,0.001975970051717013
0.3,20,-4.3125,0.0,0.0,0.9962202,2.8158785e-05,2.8496313e-05,-1.8223226902591705e-05,0.0004638003495074372,-0.00040498931502952473,-0.0028011698159389198,-0.00018865415859181667,-0.00021924774875969888,0.0011885123967658728,-7.905422452836319e-05,0.0011899823730345815,-0.0028011698159389198,1.3840498922945699e-05,1.2652425994019723e-05,-0.00039114881610657903,0.0011885123967658728,-6.994261107706734e-05,-0.0004511479235134175,-8.816583797965905e-05,0.0011899823730345815
0.3,20,-4.28125,0.0,0.0,0.9961365,2.8774644e-05,2.9143202e-05,-6.557460778822133e-07,-2.720192833294277e-05,-2.087043412757339e-05,-0.0029541284893639386,-4.8537138809479075e-05,-4.433337039699836e-05,0.0004443326288310345,-0.00015149279127513182,0.00044482070370577276,-0.0029541284893639386,-3.810192174569238e-05,-5.793433456346975e-05,-5.897235587326577e-05,0.0004443326288310345,-0.00015116491823619072,-3.0732406230526976e-05,-0.00015182066431407293,0.00044482070370577276
0.3,20,-4.25,0.0,0.0,0.9960501,2.9333612e-05,2.9795496e-05,-3.400728422775501e-05,-0.0004221178933221381,0.00032539560515942867,-0.0033875429653562605,0.00014336682238536014,0.0002277251978739514,0.0017469606536906213,0.00012350583750730948,0.0017426495323888958,-0.0033875429653562605,-1.9330980194354197e-05,1.6666251212882344e-05,0.00030606462496507447,0.0017469606536906213,0.00014050947962118698,0.00043878414453502046,0.00010650219539343198,0.0017426495323888958
0.3,20,-4.21875,0.0,0.0,0.9959612,2.9917723e-05,3.048404e-05,-6.046129698233926e-06,-0.00041587824762245873,0.00010067124549095752,-0.0038069122238084674,-9.546843875796185e-05,9.063094557859586e-05,0.001673240854870528,-0.0001934994699439585,0.001672026322921738,-0.0038069122238084674,-0.0001458040615034406,-0.00011730817823263351,-4.513281601248309e-05,0.001673240854870528,-0.00019047640509484154,0.0002985700693898252,-0.00019652253479307547,0.001672026322921738
0.3,20,-4.1875,0.0,0.0,0.99586976,3.067988e-05,3.1210868e-05,-1.6589362189733947e-05,-0.0004180169521532662,0.0003566375939954014,-0.0032138596870936453,2.9013120411036653e-05,2.8507422257462167e-05,0.0010956527548842132,-0.00023331701649453862,0.0010996308701578528,-0.0032138596870936453,-0.00014930567658666405,-0.00018050105381917092,0.00020733191740873735,0.0010956527548842132,-0.00022502233539967165,0.00023751589833409525,-0.0002416116975894056,0.0010996308701578528
0.3,20,-4.15625,0.0,0.0,0.9957754,3.152636e-05,3.193255e-05,-2.6652508950064657e-05,0.0005628762078231375,-0.0006119651188782882,-0.0030539784929715097,8.885934539648588e-05,7.094081252034812e-05,0.0007886731473263353,0.00013822083693071363,0.0007918948249425739,-0.0030539784929715097,0.00039484190483563,0.0003523789164319169,-0.00021712321404265822,0.0007886731473263353,0.00015154709140574596,-0.00021049729139122064,0.0001248945824556813,0.0007918948249425739
0.3,20,-4.125,0.0,0.0,0.9956783,3.2303276e-05,3.2886514e-05,-2.715662992613943e-05,-0.00032289132423102274,0.00042127479309783666,-0.0027832984924316406,0.0003523900347772724,0.0004284083954644302,0.0011945946316700429,-8.434507293486604e-06,0.001045306125888601,-0.0027832984924316406,0.00014175263822835404,0.00026696273334891885,0.0005630274313261907,0.0011945946316700429,5.143807669583111e-06,0.0005898540575799416,-2.201282225655632e-05,0.001045306125888601
0.3,20,-4.09375,0.0,0.0,0.99557805,3.2908225e-05,3.373733e-05,8.25941782522932e-06,0.0005837538474224857,0.00031077057701622834,-0.002204581454861909,0.00011856320043079904,-0.00030036249290787964,0.0013267594913486391,-0.00013517545235686157,0.0013165620621293783,-0.002204581454861909,-3.682208807731513e-05,-8.485569196636789e-06,0.0002739484889389132,0.0013267594913486391,-0.00013930516126947623,-0.0005922394166191225,-0.0001310457434442469,0.0013165620621293783
0.3,20,-4.0625,0.0,0.0,0.99547476,3.378305e-05,3.4593762e-05,9.924082178258686e-07,-0.00014584111158910673,0.00022995057588559575,-0.003497180121485144,0.0002907682955992641,0.00020626702962545096,0.0009950051608029753,-0.0001699571314475179,0.0009969249367713928,-0.003497180121485144,0.00017579300765646622,0.0001333464738308976,0.00040574358354206197,0.0009950051608029753,-0.00017045333555643083,0.0002791875854200043,-0.00016946092733860496,0.0009969249367713928
0.3,20,-4.03125,0.0,0.0,0.9953682,3.472081e-05,3.5489044e-05,1.8146643867567036e-06,-0.00038988487949609407,0.000451048221293604,-0.0043549766996875405,8.120875554595841e-05,0.00017203950915245514,0.0024264772655442357,-0.0002491521949394837,0.002362379338592291,-0.0043549766996875405,-0.0001443153551008436,-2.2902930595591897e-05,0.0003067328661927604,0.0024264772655442357,-0.00025005952713286206,0.0003669819489005022,-0.00024824486274610535,0.002362379338592291
0.3,20,-4.0,0.0,0.0,0.99525833,3.547669e-05,3.6459245e-05,9.819807701205718e-06,6.944025290067657e-05,-9.975703324016649e-05,-0.00372402707580477,-3.0016795790288597e-05,-8.978849336926942e-06,0.001761716790497303,6.400698833886054e-05,0.001756255340296775,-0.00372402707580477,1.986172082979465e-05,2.5741277113411343e-05,-7.989531241037184e-05,0.001761716790497303,5.909708448825768e-05,-4.3698975787265226e-05,6.89168921894634e-05,0.001756255340296775
