time,step,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,vorticity_x,vorticity_y,vorticity_z,strain_rate_xx,strain_rate_xy,strain_rate_xz,strain_rate_yy,strain_rate_yz,strain_rate_zz,velocity_gradient_xx,velocity_gradient_xy,velocity_gradient_xz,velocity_gradient_yx,velocity_gradient_yy,velocity_gradient_yz,velocity_gradient_zx,velocity_gradient_zy,velocity_gradient_zz
0.3,20,-4.5,0.75,0.0,0.99696976,0.0007943791,2.3597097e-05,0.00027913924932931877,2.88354581243766e-05,0.00026026660634670407,-0.0018600077601149678,0.0003012857850990258,0.00010856763515221246,0.001203353123855777,0.00020744061198740837,0.0018465064640622586,-0.0018600077601149678,0.00017115248192567378,0.00012298536421440076,0.00043141908827237785,0.001203353123855777,6.787098732274899e-05,9.414990609002416e-05,0.00034701023665206776,0.0018465064640622586
0.3,20,-4.46875,0.75,0.0,0.99690396,0.00081589667,2.811863e-05,-6.5804335918073775e-06,-0.0002648202967066027,-0.0005929307735641487,-0.0020873744506388903,0.0005747804934799206,0.00021735101358899556,0.0019339598948135972,7.61283388328593e-06,0.00021374680363805965,-0.0020873744506388903,0.0008712458802619949,8.494086523569422e-05,0.0002783151066978462,0.0019339598948135972,1.0903050679189619e-05,0.0003497611619422969,4.322617087382241e-06,0.00021374680363805965
0.3,20,-4.4375,0.75,0.0,0.99684167,0.00083837565,2.903677e-05,-0.00020863178178842645,-0.00030597781642427435,0.0003599105511966627,-0.0021951093222014606,0.0003279014581494266,5.5729569339746376e-05,0.0012744624691549689,1.753275887494965e-05,0.0008198314462788403,-0.0021951093222014606,0.00014794618255109526,-9.72593388723908e-05,0.000507856733747758,0.0012744624691549689,0.00012184864976916288,0.00020871847755188355,-8.678313201926358e-05,0.0008198314462788403
0.3,20,-4.40625,0.75,0.0,0.9967684,0.0008649202,2.4664692e-05,0.0003332423357278458,-0.0002483658239498254,0.00014942472625989467,-0.002121207071468234,0.000747762642276939,-5.863498529379285e-06,0.001276402297662571,4.821901711693499e-06,0.0019701920391526073,-0.002121207071468234,0.0006730502791469917,-0.000130046410504292,0.0008224750054068863,0.001276402297662571,-0.0001617992661522294,0.00011831941344553343,0.0001714430695756164,0.0019701920391526073
0.3,20,-4.375,0.75,0.0,0.9967026,0.0008887957,2.5434303e-05,-5.6365888440268463e-05,-0.0001339011478194152,7.390753307845443e-05,-0.0020811312133446336,0.0006840545174782164,1.9050429727940354e-05,0.0020870526204816997,-6.0699830441990343e-05,0.0011692912667058408,-0.0020811312133446336,0.0006471007509389892,-4.7900144181767246e-05,0.0007210082840174437,0.0020870526204816997,-3.251688622185611e-05,8.600100363764795e-05,-8.888277466212458e-05,0.0011692912667058408
0.3,20,-4.34375,0.75,0.0,0.99663126,0.00091712136,2.6824915e-05,9.238066908778819e-05,0.0009393573686793388,-0.0004837286687688902,-0.0023946965811774135,0.0007067241604090668,-0.0004278221406366356,0.0007231042254716158,7.46900686152685e-05,0.0008407070126850158,-0.0023946965811774135,0.0009485884947935119,4.185654370303382e-05,0.0004648598260246217,0.0007231042254716158,2.8499734071374405e-05,-0.000897500824976305,0.0001208804031591626,0.0008407070126850158
0.3,20,-4.3125,0.75,0.0,0.9965617,0.00094297435,2.749038e-05,-0.00033018450136523825,0.00010512476774238166,-0.0012650840217247605,-0.0016256773378700018,0.0005777857732027769,-0.00014094855828261643,0.0003403208938834723,-2.5809382947272752e-05,0.0015245899267029017,-0.0016256773378700018,0.0012103277840651572,-8.83861744114256e-05,-5.475623765960336e-05,0.0003403208938834723,0.00013928286773534637,-0.00019351094215380726,-0.00019090163362989188,0.0015245899267029017
0.3,20,-4.28125,0.75,0.0,0.99649036,0.0009696471,2.816981e-05,-8.390371706923361e-05,0.00023502596786784125,-0.0005256017248029821,-0.0023509322782047093,0.00039742800072417594,-7.163119994402223e-05,0.0007865116058383137,-2.5664895375143715e-05,0.0007142398098949343,-0.0023509322782047093,0.000660228863125667,4.5881783989898395e-05,0.00013462713832268491,0.0007865116058383137,1.628696315947309e-05,-0.00018914418387794285,-6.761675390976052e-05,0.0007142398098949343
0.3,20,-4.25,0.75,0.0,0.996417,0.0009973252,2.8864199e-05,0.0003323498397662661,-0.0007323557601921493,0.001090269593987614,-0.002685786981601268,0.0013522976951207966,0.0005873045574844582,0.0012823766737710685,0.00022806496249927477,0.0014622001035604626,-0.002685786981601268,0.0008071628981269896,0.00022112667738838354,0.0018974324921146035,0.0012823766737710685,6.189004261614173e-05,0.0009534824375805329,0.0003942398823824078,0.0014622001035604626
0.3,20,-4.21875,0.75,0.0,0.99634135,0.0010260296,2.9394278e-05,5.5743079371950444e-05,-0.0002873295002245868,0.0012765969149768353,-0.002868648851290345,0.0013767470081802458,0.00022697803137816663,0.0014227294886950403,6.25901019191133e-05,0.0011322673526592553,-0.002868648851290345,0.0007384485506918281,8.331328126587323e-05,0.0020150454656686634,0.0014227294886950403,3.471856223313807e-05,0.00037064278149046004,9.046164160508852e-05,0.0011322673526592553
