time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,vortex_stretching_sfs_strength_transfer,vortex_stretching_sfs_active_fraction,max_vortex_stretching_sfs_rate,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,n_stabilization_events,n_regularization_events,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,stretching_viscosity_feedback_coefficient
0.0,0,27.299089431762695,2166.54638671875,1764.71337890625,0.0,direct_energy_backward_difference,-2.2688000202178955,2.510369085939601e-07,40.680580139160156,0.0,-1.4603137969970703e-06,7.953494787216187e-07,19.78671646118164,-2.0954757928848267e-09,-2.8312206268310547e-07,-3.6088749766349792e-09,-0.052749842405319214,-0.08417364954948425,17544,0.009341532364487648,0.07000000029802322,0.07000000774860382,0.07000000029802322,0.0,0.0,0.0010471977293491364,0.0010471974965184927,0.0,0.0,0.0,0.0,0.07000000029802322,0.4930420531255615,0.5677772011030455,1.33041698016314e-07,3.9363502401910804,0,0,none,0.0,0.0,0.0,0.0,0.0
0.03899296106,5,27.274803161621094,2141.3505859375,1750.127685546875,-0.6228372886129712,direct_energy_backward_difference,-2.2424168586730957,-0.0023415726609528065,40.63133239746094,-1.9150320440530777e-08,-1.3113021850585938e-06,-3.916211426258087e-07,19.786727905273438,4.249159246683121e-08,1.043081283569336e-07,3.451714292168617e-08,-0.05275075137615204,-0.08417383581399918,17544,0.009805774316191673,0.0654948428273201,0.07120374590158463,0.07693050801753998,0.0,0.0,0.0010471977293491364,0.0010471974965184927,0.0009539457178802041,-0.0029274465050548315,0.5218308253533972,0.0007436540327034891,0.07120374704312366,0.467481736921611,0.5725415791459184,0.06184341268355012,4.682918724462213,1,0,Pedrizzetti relaxation,3.027032388898e-10,-0.0011756604488019822,-0.00032173012817711784,0.0,0.0
