time,step,x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,Sxx,Sxy,Sxz,Syy,Syz,Szz,dudx,dudy,dudz,dvdx,dvdy,dvdz,dwdx,dwdy,dwdz
0.045,3,-4.11,0.75,0.0,0.99614596,-0.00019463955,-0.0012131097,-6.960478856399277e-06,0.0005384912765293848,0.00046071471297182143,-0.0024414647195953876,0.0010232724453089759,-0.0004818700635951245,0.002613348849990871,0.00012077927360110152,-0.00045734427112620324,-0.0024414647195953876,0.0007929150888230652,-0.00021262442533043213,0.0012536298017948866,0.002613348849990871,0.00012425951302930116,-0.0007511157018598169,0.00011729903417290188,-0.00045734427112620324
0.045,3,-4.08,0.75,0.0,0.9960656,-0.00018129358,-0.0012290751,0.0001423437198013744,0.00019685876759467646,-8.994288509711623e-05,-0.0027805619101854973,0.000733466207748279,-0.0005174444195290562,0.0016633674058539327,-3.160721055905924e-05,0.0017626932676648721,-0.0027805619101854973,0.0007784376502968371,-0.00041901503573171794,0.0006884947651997209,0.0016633674058539327,-0.00010277907045974644,-0.0006158738033263944,3.9564649341627955e-05,0.0017626932676648721
0.045,3,-4.05,0.75,0.0,0.995983,-0.00016709836,-0.001245468,9.356822954487143e-05,0.00024416986389041995,-8.762202924117446e-05,-0.00214155266439775,0.001092512538889423,-0.00039052762463143154,0.002114208382408833,6.0286159907718684e-05,0.001631147286389023,-0.00214155266439775,0.0011363235535100102,-0.00026844269268622156,0.0010487015242688358,0.002114208382408833,1.350204513528297e-05,-0.0005126125565766415,0.0001070702746801544,0.001631147286389023
0.045,3,-4.02,0.75,0.0,0.9958982,-0.00015238882,-0.0012621855,0.0001430851013992651,0.00019944429914175998,0.00117162024253048,-0.0029150656919227913,0.00030240356863942,-0.00044295941825112095,0.001662899725488387,-6.181626645229699e-06,0.0017349864065181464,-0.0029150656919227913,-0.00028340655262582004,-0.00034323726868024096,0.00088821368990466,0.001662899725488387,-7.772417734486226e-05,-0.0005426815678220009,6.536092405440286e-05,0.0017349864065181464
0.045,3,-3.99,0.75,0.0,0.9958108,-0.00013685238,-0.0012792088,0.0006871925425002701,-2.3919659724924713e-05,-0.00018482960877008736,-0.0028194085170980543,0.0003851952060358599,-0.0004371359209471848,0.0006897874845890328,0.0003280321984675538,0.001404147464199923,-0.0028194085170980543,0.00047761001042090356,-0.00044909575080964714,0.0002927804016508162,0.0006897874845890328,-1.5564072782581206e-05,-0.00042517609108472243,0.0006716284697176889,0.001404147464199923
0.045,3,-3.96,0.75,0.0,0.995721,-0.00012063258,-0.0012962496,0.0001477610787787853,0.00010768986976472661,-2.4545879568904638e-05,-0.0032901788290473633,0.0018082924361806363,-0.0004303755304135848,-0.00014538877076120116,3.486858611267962e-05,0.0015965691854944453,-0.0032901788290473633,0.0018205653759650886,-0.0003765305955312215,0.001796019496396184,-0.00014538877076120116,-3.901195327671303e-05,-0.0004842204652959481,0.00010874912550207227,0.0015965691854944453
0.045,3,-3.93,0.75,0.0,0.99562865,-0.000103530125,-0.0013140461,0.00011818945188224461,0.00046585852396674454,-0.0005491563060786575,-0.003295161404821556,0.0010647044837241992,-0.0005837325734319165,0.0007150267301767599,2.5862098198103922e-05,0.001746552559779957,-0.003295161404821556,0.001339282636763528,-0.00035080331144854426,0.0007901263306848705,0.0007150267301767599,-3.3232627743018384e-05,-0.0008166618354152888,8.495682413922623e-05,0.001746552559779957
0.045,3,-3.9,0.75,0.0,0.9955339,-8.530752e-05,-0.001332124,0.00013503238096745918,0.00024240407583420165,-0.0016326332552125677,-0.0035248760614194907,0.0003751272815861739,-0.0004308965962991351,0.0026328571220801678,0.00017586515923539991,0.0006085597415221855,-0.0035248760614194907,0.0011914439091924578,-0.0003096945583820343,-0.00044118934602010995,0.0026328571220801678,0.00010834896875167033,-0.000552098634216236,0.0002433813497191295,0.0006085597415221855
0.045,3,-3.87,0.75,0.0,0.9954361,-6.6103996e-05,-0.001350099,-7.396200089715421e-06,0.0002289954099978786,0.000770438666222617,-0.002994205293362029,0.0012192993453936651,-0.0004992252270312747,0.0015649016859242693,1.7086196749005467e-05,0.0021376788790803403,-0.002994205293362029,0.0008340800122823566,-0.0003847275220323354,0.0016045186785049736,0.0015649016859242693,2.0784296793863177e-05,-0.000613722932030214,1.3388096704147756e-05,0.0021376788790803403
0.045,3,-3.8400002,0.75,0.0,0.9953359,-4.5814668e-05,-0.0013686769,0.0005850771069617622,0.0003705990147864213,-0.0006973741401452571,-0.0031459626043215394,0.00023603318550158292,-0.0004748042238134076,0.002980310749990167,0.00025306397117219603,0.0021658128389390185,-0.0031459626043215394,0.0005847202555742115,-0.00028950471642019693,-0.00011265388457104564,0.002980310749990167,-3.947458230868506e-05,-0.0006601037312066182,0.0005456025246530771,0.0021658128389390185
0.045,3,-3.81,0.75,0.0,0.9952326,-2.424384e-05,-0.0013886573,0.000283565615632142,0.0003499640861264197,0.0009428710327483714,-0.0027701479630195536,0.0005818431091029197,-0.0004703661406892934,0.002376109110628022,9.82252187782251e-05,0.0007279447017936036,-0.0027701479630195536,0.00011040759272873402,-0.00029538409762608353,0.0010532786254771054,0.002376109110628022,-4.35575890378459e-05,-0.0006453481837525032,0.0002400080265942961,0.0007279447017936036
0.045,3,-3.78,0.75,0.0,0.9951272,-1.5918631e-06,-0.0014082699,-0.00019096967901077733,0.00045804707042407244,-0.001619541086256504,-0.004209267011901829,0.0005098796682432294,-0.0006234565589693375,0.0021985526436765213,4.862093493329667e-05,0.0024635213485453278,-0.004209267011901829,0.0013196502113714814,-0.00039443302375730127,-0.00029989087488502264,0.0021985526436765213,0.00014410577443868533,-0.0008524800941813737,-4.6863904572092e-05,0.0024635213485453278
0.045,3,-3.75,0.75,0.0,0.995018,2.2138003e-05,-0.0014281836,5.582085509558965e-05,0.00039123625538195483,-0.0005287867388688028,-0.003545816660334822,0.0004869628755841404,-0.0004640899624064332,0.002866973874915857,8.85787161450935e-05,0.0014862922253087163,-0.003545816660334822,0.0007513562450185418,-0.00026847183471545577,0.00022256950614973903,0.002866973874915857,6.066828859729867e-05,-0.0006597080900974106,0.00011648914369288832,0.0014862922253087163
0.045,3,-3.72,0.75,0.0,0.99490577,4.64638e-05,-0.0014486691,0.0003452274759183638,6.429944187402725e-05,-0.00044364205677993596,-0.004116047108254861,0.0006279855297179893,-0.00037669047014787793,0.002485887354851002,0.0001227686989295762,0.002885201873141341,-0.004116047108254861,0.0008498065581079572,-0.0003445407492108643,0.0004061645013280213,0.002485887354851002,-4.984503902960569e-05,-0.00040884019108489156,0.0002953824368887581,0.002885201873141341
0.045,3,-3.69,0.75,0.0,0.99478966,7.298309e-05,-0.0014707744,0.00037002795852458803,0.0001971666279132478,6.748363375663757e-06,-0.004174414512817748,0.0017275297432206571,-0.0004887334762315731,0.0018836116505553946,9.03876084521471e-05,0.0012670754076680169,-0.004174414512817748,0.0017241555615328252,-0.00039015016227494925,0.001730903924908489,0.0018836116505553946,-9.462637081014691e-05,-0.000587316790188197,0.0002754015877144411,0.0012670754076680169
0.045,3,-3.66,0.75,0.0,0.9946705,0.000100707635,-0.0014920392,0.000425218179316289,0.0004486055113375187,-0.0004533927422016859,-0.0035182421270292252,0.0018982048495672643,-0.0006055114790797234,0.0017915851385623682,0.00014887765587445756,0.0018933369283331558,-0.0035182421270292252,0.0021249012206681073,-0.000381208723410964,0.0016715084784664214,0.0017915851385623682,-6.373143378368695e-05,-0.0008298142347484827,0.00036148674553260207,0.0018933369283331558
0.045,3,-3.63,0.75,0.0,0.99454975,0.00012880052,-0.001514266,5.8185374655295163e-05,0.00045423259143717587,-0.0011992546205874532,-0.004521074195508845,0.0010243180295219645,-0.000716304944944568,0.001370837984723039,0.0001747435271681752,0.0025935649900930002,-0.004521074195508845,0.0016239453398156911,-0.00048918864922598,0.00042469071922823787,0.001370837984723039,0.00014565083984052762,-0.0009434212406631559,0.0002038362144958228,0.0025935649900930002
0.045,3,-3.6,0.75,0.0,0.99442333,0.00016089226,-0.0015353126,0.00034102886570508417,-4.240756970830262e-05,-0.0007629040628671646,-0.004710282461019233,0.0012010117061436176,-0.0005217493016971275,0.0021417252464743797,0.0001944292074540499,0.002774224223685451,-0.004710282461019233,0.0015824637375772,-0.0005429530865512788,0.0008195596747100353,0.0021417252464743797,2.3914774601507816e-05,-0.0005005455168429762,0.000364943640306592,0.002774224223685451
0.045,3,-3.5700002,0.75,0.0,0.9942929,0.00019342988,-0.0015581985,0.0002366595549574413,0.000461329473182559,-0.002097060321830213,-0.003898317940183915,0.001282998244278133,-0.0006799038674216717,0.002121464865922462,0.000132191140210125,0.002507116601918824,-0.003898317940183915,0.0023315284051932395,-0.00044923913083039224,0.00023446808336302638,0.002121464865922462,1.386136273140437e-05,-0.0009105686040129513,0.00025052091768884566,0.002507116601918824
0.045,3,-3.54,0.75,0.0,0.99415857,0.00022763025,-0.001581521,-0.00010864945602406806,0.0005247045046417043,-0.0003949302772525698,-0.004638427548343316,0.0014623560855397955,-0.0006879099310026504,0.00268730735842837,-3.108025873643783e-05,-8.166121551766992e-05,-0.004638427548343316,0.0016598212241660804,-0.0004255576786817983,0.0012648909469135106,0.00268730735842837,2.3244469275596202e-05,-0.0009502621833235025,-8.540498674847186e-05,-8.166121551766992e-05
0.045,3,-3.51,0.75,0.0,0.9940193,0.0002622183,-0.0016052519,1.3762114917881263e-05,0.0007501440122723579,-0.00039327226113528013,-0.004339481558417901,0.0014189179637469351,-0.0005989900673739612,0.001801138096197974,0.0001292100108116756,0.0031364274327643216,-0.004339481558417901,0.0016155540943145752,-0.00022391806123778224,0.001222281833179295,0.001801138096197974,0.00012232895335273497,-0.0009740620735101402,0.00013609106827061623,0.0031364274327643216
0.045,3,-3.48,0.75,0.0,0.9938768,0.0003005357,-0.001629933,0.000214260149277834,0.0006799494731239974,-0.0017569988849572837,-0.005078914211480878,0.0004369394446257502,-0.000594919896684587,0.0012163866922492161,-3.346513722135569e-06,0.00176535414357204,-0.005078914211480878,0.001315438887104392,-0.0002549451601225883,-0.0004415599978528917,0.0012163866922492161,-0.00011047658836105256,-0.0009348946332465857,0.00010378356091678143,0.00176535414357204
0.045,3,-3.45,0.75,0.0,0.9937296,0.00034050213,-0.0016547084,0.00032957782059384044,0.0003134535845674691,-0.0013867473462596536,-0.004871515164268203,0.0008725730585865676,-0.0006058180319996609,0.003321052910905564,0.0002519877789382008,0.003140622822684236,-0.004871515164268203,0.0015659467317163944,-0.00044909123971592635,0.00017919938545674086,0.003321052910905564,8.719886864128057e-05,-0.0007625448242833954,0.000416776689235121,0.003140622822684236
0.045,3,-3.42,0.75,0.0,0.99357754,0.00038246752,-0.0016802648,4.338699591244222e-05,0.00018913922394858673,0.0010707695037126541,-0.005626407117233612,0.002405744744464755,-0.0005207710455579218,0.0031752287068229634,0.00010861207806556195,0.004523371229879558,-0.005626407117233612,0.001870359992608428,-0.0004262014335836284,0.002941129496321082,0.0031752287068229634,8.691858010934084e-05,-0.0006153406575322151,0.00013030557602178305,0.004523371229879558
0.045,3,-3.3899999,0.75,0.0,0.99342084,0.00042688195,-0.0017061826,0.0002487608076080505,0.0006729808083036914,-0.0010043151560239494,-0.005022732075303793,0.0007640360563527793,-0.0008020444583962671,0.002090243655402446,0.00018757871634988987,0.0029560140683315694,-0.005022732075303793,0.001266193634364754,-0.0004655540542444214,0.0002618784783408046,0.002090243655402446,6.319831254586461e-05,-0.0011385348625481129,0.00031195912015391514,0.0029560140683315694
0.045,3,-3.3600001,0.75,0.0,0.99325925,0.00047354144,-0.0017327,0.0008751893929002108,0.0002398580345470691,9.822769789025187e-05,-0.00546643060806673,0.0018591855478007346,-0.0005397625891419011,0.0021695776595151983,0.0004073079244335531,0.003712552774231881,-0.00546643060806673,0.0018100716988556087,-0.00041983357186836656,0.0019082993967458606,0.0021695776595151983,-3.0286772016552277e-05,-0.0006596916064154357,0.0008449026208836585,0.003712552774231881
0.045,3,-3.33,0.75,0.0,0.99309176,0.00052219897,-0.00176022,0.00023820805517971166,0.00035702899913303554,-0.0013033801806159317,-0.0064462010632269084,0.001080785208614543,-0.0008168413914972916,0.003397761753149098,0.0001693134383913275,0.004267283424269408,-0.0064462010632269084,0.001732475298922509,-0.0006383268919307739,0.0004290951183065772,0.003397761753149098,5.020941080147168e-05,-0.0009953558910638094,0.00028841746598118334,0.004267283424269408
0.045,3,-3.3000002,0.75,0.0,0.99291927,0.0005735046,-0.0017880516,4.0119473851518705e-05,0.00011010766320396215,-0.0008813022868707776,-0.006160256918519735,0.002105935534927994,-0.0006637102269451134,0.003671401493193116,0.00012028241144435015,0.0028429521480575204,-0.006160256918519735,0.002546586678363383,-0.0006086563953431323,0.0016652843914926052,0.003671401493193116,0.00010022267451859079,-0.0007187640585470945,0.0001403421483701095,0.0028429521480575204
0.045,3,-3.27,0.75,0.0,0.99274105,0.00062841177,-0.0018171907,0.0004406019329508126,0.000817434920463711,-0.0006837245309725404,-0.0052145391528028995,0.00200172868790105,-0.0008946770976763219,0.002675935691513587,0.00017655695933171955,0.0036087754706386477,-0.0052145391528028995,0.00234359095338732,-0.00048595963744446635,0.0016598664224147797,0.002675935691513587,-4.374400714368676e-05,-0.0013033945579081774,0.00039685792580712587,0.0036087754706386477
0.045,3,-3.24,0.75,0.0,0.9925565,0.0006854802,-0.0018459393,3.1619190849596635e-05,-0.00023725215578451753,-0.0011591517832130194,-0.006372478936100379,0.002134541398845613,-0.0005860268429387361,0.003333836306410376,0.00012404606786731165,0.0028739633853547275,-0.006372478936100379,0.0027141172904521227,-0.0007046529208309948,0.0015549655072391033,0.003333836306410376,0.00010823647244251333,-0.0004674007650464773,0.00013985566329210997,0.0028739633853547275
0.045,3,-3.21,0.75,0.0,0.99236655,0.00074566156,-0.0018757473,-5.155923236088711e-05,0.00015366800653282553,-0.0010448024841025472,-0.006426914740586653,0.002786751778330654,-0.0009694741238490678,0.002780904818791896,-5.342235476746282e-05,0.00475401701987721,-0.006426914740586653,0.0033091530203819275,-0.0008926401205826551,0.0022643505362793803,0.002780904818791896,-2.7642738587019267e-05,-0.0010463081271154806,-7.920197094790637e-05,0.00475401701987721
0.045,3,-3.18,0.75,0.0,0.9921705,0.0008110441,-0.0019050811,0.0002027768218795245,0.00039395269413944334,-0.0012830995838157833,-0.006930993840796873,0.003099631139775738,-0.0008673186021042056,0.005521810533537064,3.5759999491347116e-05,0.004916073783533648,-0.006930993840796873,0.0037411809316836298,-0.000670342255034484,0.0024580813478678465,0.005521810533537064,-6.562841144841514e-05,-0.0010642949491739273,0.00013714841043110937,0.004916073783533648
0.045,3,-3.15,0.75,0.0,0.99196786,0.00087816594,-0.0019364678,0.0005025990340072894,0.0005646894423989579,0.001181996543891728,-0.007248747700941749,0.0028688512393273413,-0.0009010213761939667,0.0014612041850341484,0.0003093721416007611,0.003504712018184364,-0.007248747700941749,0.0022778529673814774,-0.0006186766549944878,0.0034598495112732053,0.0014612041850341484,5.8072624597116373e-05,-0.0011833660973934457,0.0005606716586044058,0.003504712018184364
0.045,3,-3.12,0.75,0.0,0.991758,0.00094887055,-0.0019685975,0.00043609525891952217,0.0006060988380340859,-0.0024032294750213623,-0.007349225983489305,0.002111700945533812,-0.0008863071780069731,0.003074399945035111,0.00022136913321446627,0.006542014831211418,-0.007349225983489305,0.003313315683044493,-0.0005832577589899302,0.0009100862080231309,0.003074399945035111,3.3215037547051907e-06,-0.001189356597024016,0.00043941676267422736,0.006542014831211418
0.045,3,-3.0900002,0.75,0.0,0.99154,0.0010225403,-0.002001194,0.00034757508865368436,0.0007058994960971177,-0.0002348714042454958,-0.006798396410886198,0.0033143488690257072,-0.0009476722043473274,0.0028264049542485736,0.0001965593194199755,0.0036662795464508235,-0.006798396410886198,0.003431784571148455,-0.0005947224562987685,0.0031969131669029593,0.0028264049542485736,2.277177509313333e-05,-0.0013006219523958862,0.0003703468637468177,0.0036662795464508235
0.045,3,-3.06,0.75,0.0,0.9913154,0.0011025409,-0.0020362546,0.000577395564505423,0.0004288887503207661,-0.0002654576674103737,-0.007084955112077296,0.0033240484772250056,-0.0008841721028147731,0.0030268576301750727,0.0002871700194191362,0.003724858572240919,-0.007084955112077296,0.0034567773109301925,-0.00066972772765439,0.0031913196435198188,0.0030268576301750727,-1.5277628335752524e-06,-0.0010986164779751562,0.0005758678016718477,0.003724858572240919
0.045,3,-3.0300002,0.75,0.0,0.99108297,0.0011862924,-0.0020702805,0.00010184286657022312,0.000708429521182552,-0.0018727041315287352,-0.007091651321388781,0.003149786381982267,-0.0010042756766779348,0.002358406585699413,0.00012683181194006465,0.003883291588863358,-0.007091651321388781,0.0040861384477466345,-0.0006500609160866588,0.0022134343162178993,0.002358406585699413,7.591037865495309e-05,-0.0013584904372692108,0.00017775324522517622,0.003883291588863358
0.045,3,-3.0,0.75,0.0,0.9908433,0.0012748691,-0.0021053853,0.0005648341102642007,0.0005604137986665592,-0.0008456292562186718,-0.00833872053772211,0.002491140039637685,-0.000911050294234883,0.0036573985053109936,0.00033056876782211475,0.0048846851859707385,-0.00833872053772211,0.0029139546677470207,-0.0006308433949016035,0.002068325411528349,0.0036573985053109936,4.815171269001439e-05,-0.0011912571935681626,0.0006129858229542151,0.0048846851859707385
0.045,3,-2.97,0.75,0.0,0.99059516,0.0013686742,-0.002141169,0.00020659632082242751,0.00041021956712938845,0.0008374166209250689,-0.007614307483891025,0.003339307149872184,-0.0010808498045662418,0.0035827738465741277,0.00023628763256056118,0.004951457027345896,-0.007614307483891025,0.0029205988394096494,-0.0008757400210015476,0.0037580154603347182,0.0035827738465741277,0.00013298947214934742,-0.001285959588130936,0.00033958579297177494,0.004951457027345896
0.045,3,-2.94,0.75,0.0,0.99033856,0.0014677295,-0.0021783134,0.0005571054266511055,0.0012057788553647697,-7.299886783584952e-05,-0.008580727298976853,0.0033710925781633705,-0.001072442828444764,0.004482134761929046,0.00012778766244991857,0.00489773484878242,-0.008580727298976853,0.0034075920120812953,-0.00046955340076237917,0.0033345931442454457,0.004482134761929046,-0.0001507650508756342,-0.0016753322561271489,0.00040634037577547133,0.00489773484878242
0.045,3,-2.91,0.75,0.0,0.99007285,0.0015713135,-0.0022163542,0.000689788594172569,0.0006310350145213306,-0.001038821937981993,-0.008320696506416425,0.00469257149961777,-0.0010773053218144923,0.0038529717930941842,0.0002124281872966094,0.004803995107067749,-0.008320696506416425,0.005211982468608767,-0.000761787814553827,0.004173160530626774,0.0038529717930941842,-0.0001324661097896751,-0.0013928228290751576,0.0005573224843828939,0.004803995107067749
0.045,3,-2.88,0.75,0.0,0.9897988,0.0016814568,-0.0022558437,0.0005566769768847735,0.0005424599949037656,-0.0016948360134847462,-0.009346756676677614,0.004274916049325839,-0.0011398934802855365,0.004188884646282531,0.00031572300531479414,0.006260422145714983,-0.009346756676677614,0.005122334056068212,-0.0008686634828336537,0.0034274980425834656,0.004188884646282531,3.73845168724074e-05,-0.0014111234777374193,0.0005940614937571809,0.006260422145714983
0.045,3,-2.85,0.75,0.0,0.9895142,0.0017972146,-0.0022956706,0.0003710136106747086,0.00026916440401691943,0.00031788559863343835,-0.009240039362339303,0.00452264046180062,-0.0008927738163038157,0.005612398752418812,0.00019118632781101041,0.005388664430938661,-0.009240039362339303,0.004363697662483901,-0.000758191614295356,0.004681583261117339,0.005612398752418812,5.679522473656107e-06,-0.0010273560183122754,0.0003766931331483647,0.005388664430938661
0.045,3,-2.8200002,0.75,0.0,0.98921937,0.0019213576,-0.0023357342,0.0004566430470731575,0.0009411569481017068,-0.0013165007694624364,-0.009536417463095859,0.0037063959462102503,-0.0012420462080626749,0.004505489028815646,0.000241019593886449,0.00439791995449923,-0.009536417463095859,0.0043646463309414685,-0.0007714677340118214,0.003048145561479032,0.004505489028815646,1.269807034987025e-05,-0.0017126246821135283,0.00046934111742302775,0.00439791995449923
0.045,3,-2.79,0.75,0.0,0.9889136,0.0020538354,-0.0023756318,0.0002868682495318353,0.0005390982428252755,-0.0016219536773860455,-0.010345157061237842,0.004453949513845146,-0.0009749816974817804,0.003709532153152395,0.0001880794152384624,0.005946592282271013,-0.010345157061237842,0.005264926352538168,-0.0007054325760691427,0.003642972675152123,0.003709532153152395,4.464529047254473e-05,-0.0012445308188944182,0.00033151354000438005,0.005946592282271013
0.045,3,-2.7600002,0.75,0.0,0.9885964,0.0021920297,-0.0024181074,0.0002910015655288589,0.00039465283771278337,-8.401658851653337e-05,-0.010997837380273268,0.004755587142426521,-0.001009789793897653,0.005870906061318237,0.0003289877909082861,0.007527027220930904,-0.010997837380273268,0.004797595436684787,-0.0008124633750412613,0.004713578848168254,0.005870906061318237,0.00018348700814385666,-0.0012071162127540447,0.0004744885736727156,0.007527027220930904
0.045,3,-2.73,0.75,0.0,0.9882677,0.0023382613,-0.0024613703,0.00038311481876007747,0.0006538400193676353,0.0004366855137050152,-0.011711392493452877,0.00659578840713948,-0.0011848629073938355,0.004555332263407763,0.00027968230369879166,0.007607412990182638,-0.011711392493452877,0.0063774456502869725,-0.0008579428977100179,0.006814131163991988,0.004555332263407763,8.812489431875292e-05,-0.0015117829170776531,0.0004712397130788304,0.007607412990182638
0.045,3,-2.7,0.75,0.0,0.98792756,0.0024929359,-0.0025059646,0.000874787805514643,0.000680673256283626,-0.0006812470965087414,-0.011585787433432415,0.005798912956379354,-0.0011977274407399818,0.004202156713290606,0.00053187893172435,0.006153023277875036,-0.011585787433432415,0.006139536504633725,-0.0008573908125981688,0.005458289408124983,0.004202156713290606,9.448502896702848e-05,-0.0015380640688817948,0.0009692728344816715,0.006153023277875036
