time,step,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,vorticity_x,vorticity_y,vorticity_z,strain_rate_xx,strain_rate_xy,strain_rate_xz,strain_rate_yy,strain_rate_yz,strain_rate_zz,velocity_gradient_xx,velocity_gradient_xy,velocity_gradient_xz,velocity_gradient_yx,velocity_gradient_yy,velocity_gradient_yz,velocity_gradient_zx,velocity_gradient_zy,velocity_gradient_zz
0.05,5,-4.1875,0.0,0.0,0.99610025,-3.2087476e-06,-3.134336e-06,6.880990247593033e-06,9.78428568032541e-06,-5.856390430380998e-06,-0.0028543069420265965,2.6681327085498197e-06,4.421115988861857e-06,0.0013797574229101883,-3.5410379611855447e-06,0.0013812757258619968,-0.0028543069420265965,5.5963279237403185e-06,9.313258829024562e-06,-2.600625066406792e-07,0.0013797574229101883,-6.981533084982061e-06,-4.7102685130084865e-07,-1.0054283738902825e-07,0.0013812757258619968
0.05,5,-4.15625,0.0,0.0,0.99601084,-3.3078682e-06,-3.2299872e-06,-4.975235277093759e-06,-5.966902676846075e-06,3.193644113252958e-05,-0.002899876326409867,2.9895462034801312e-06,-1.1741403056930722e-05,0.0014568297774530947,3.895533095654713e-06,0.0014571594801964238,-0.002899876326409867,-1.2978674362784659e-05,-1.472485439535376e-05,1.895776676974492e-05,0.0014568297774530947,6.3831507342015925e-06,-8.757951718507684e-06,1.4079154571078334e-06,0.0014571594801964238
0.05,5,-4.125,0.0,0.0,0.99591863,-3.407897e-06,-3.3254396e-06,3.0096656842282243e-06,1.7244774653590866e-05,-2.5659886773610197e-05,-0.003010079024534207,-2.5292467228155147e-05,-2.654841898674931e-05,0.0014741710274392972,9.730839880095488e-06,0.0014829542615188984,-0.003010079024534207,-1.2462523841350048e-05,-1.7926031659953878e-05,-3.8122410614960245e-05,0.0014741710274392972,8.226007037981375e-06,-3.5170806313544745e-05,1.12356727222096e-05,0.0014829542615188984
0.05,5,-4.09375,0.0,0.0,0.9958237,-3.5163473e-06,-3.429814e-06,-6.989350063157929e-07,-1.789854218259279e-05,-9.596998324923334e-06,-0.003101361908193212,-4.643001034310146e-06,8.889258992894611e-06,0.0015265612237271853,-2.2018404548740378e-05,0.0015244544738379773,-0.003101361908193212,1.5549812815152109e-07,-6.00120984017849e-08,-9.441500196771813e-06,0.0015265612237271853,-2.166893704558248e-05,1.7838530084191007e-05,-2.2367872051898274e-05,0.0015244544738379773
0.05,5,-4.0625,0.0,0.0,0.99572563,-3.6260549e-06,-3.536873e-06,8.164367768959124e-06,1.3199313229961263e-05,-6.052619710317231e-06,-0.0031708627902844455,-1.0395140293439908e-05,-1.1496439412894688e-05,0.00154958961684315,4.370081615912014e-06,0.0015553366465610452,-0.0031708627902844455,-7.368830438281293e-06,-4.8967827979140566e-06,-1.3421450148598524e-05,0.00154958961684315,2.8789773143245156e-07,-1.809609602787532e-05,8.452265500391576e-06,0.0015553366465610452
0.05,5,-4.03125,0.0,0.0,0.99562454,-3.7431398e-06,-3.6494762e-06,2.982463739087393e-06,2.050159787359007e-05,-2.3015533543002675e-05,-0.003259147979406407,-1.0222805144621816e-05,-1.0907769024015579e-05,0.001701292123470921,-1.171327734583727e-06,0.0016953459562500939,-0.003259147979406407,1.2849616268795216e-06,-6.569700872205431e-07,-2.1730571916123154e-05,0.001701292123470921,-2.6625596041274235e-06,-2.1158567960810615e-05,3.199041349599696e-07,0.0016953459562500939
0.05,5,-4.0,0.0,0.0,0.9955202,-3.864257e-06,-3.763897e-06,1.3258926867543153e-07,3.216904929104203e-07,1.3462909009831492e-06,-0.0033643031456449535,-5.9229166708973935e-06,-4.263828685679982e-06,0.00167548641366011,1.1750097471674437e-06,0.0016791966281743953,-0.0033643031456449535,-6.596062121388968e-06,-4.102983439224772e-06,-5.249771220405819e-06,0.00167548641366011,1.108715112829728e-06,-4.4246739321351924e-06,1.2413043815051594e-06,0.0016791966281743953
0.05,5,-3.96875,0.0,0.0,0.9954125,-3.9903452e-06,-3.8851294e-06,2.509068197653619e-06,5.6146279234781105e-06,-8.835967378217902e-06,-0.0034894291311502457,-1.2031713936266897e-06,-1.8618046340179717e-06,0.0017066244968191313,4.4305163711122475e-06,0.001711376610280979,-0.0034894291311502457,3.214812295482261e-06,9.455093277210835e-07,-5.6211550827356405e-06,0.0017066244968191313,3.175982272285438e-06,-4.669118595757027e-06,5.685050469939057e-06,0.001711376610280979
0.05,5,-3.9375,0.0,0.0,0.99530137,-4.121128e-06,-4.011519e-06,-2.2511691888382757e-07,2.557808329584077e-07,-4.5646393118659034e-06,-0.0036280930435168557,-1.1729269772331463e-05,-4.4982270992477424e-06,0.0018358493980485946,-7.055727115234944e-06,0.0018325934433960356,-0.0036280930435168557,-9.446950116398511e-06,-4.370336682768539e-06,-1.4011589428264415e-05,0.0018358493980485946,-6.9431686557930306e-06,-4.626117515726946e-06,-7.168285574676858e-06,0.0018325934433960356
0.05,5,-3.90625,0.0,0.0,0.995183,-1.9158288e-05,-1.9098215e-05,-4.863345111516537e-06,1.4389631076028309e-05,-3.321005851830705e-05,-0.0037362740768003277,-3.351332566126075e-05,-1.6276251159297317e-05,0.0019017578379134648,1.5179043884927523e-05,0.0018860723648685962,-0.0037362740768003277,-1.6908296402107226e-05,-9.081435621283163e-06,-5.0118354920414276e-05,0.0019017578379134648,1.7610716440685792e-05,-2.347106669731147e-05,1.2747371329169255e-05,0.0018860723648685962
0.05,5,-3.875,0.0,0.0,0.99506426,-1.9810917e-05,-1.9749816e-05,-4.9004652282746974e-06,4.97378046020458e-05,-5.2664207032648847e-05,-0.0038430902641266584,-2.7822090487461537e-05,-2.9348967245823587e-05,0.0018860024031255307,-7.550746886408888e-06,0.001887726547067814,-0.0038430902641266584,-1.4899869711371139e-06,-4.480064944800688e-06,-5.415419400378596e-05,0.0018860024031255307,-5.100514272271539e-06,-5.421786954684649e-05,-1.0000979500546237e-05,0.001887726547067814
0.05,5,-3.84375,0.0,0.0,0.9949338,-1.943265e-05,-1.9371999e-05,5.2467469231487485e-06,-6.726075305607537e-06,7.055352853058139e-06,-0.004022019908006769,-1.2524960993687273e-05,-6.710087294692357e-06,0.0019766517652897164,6.50507297450531e-06,0.0019746574780583614,-0.004022019908006769,-1.6052637420216342e-05,-1.0073124947496126e-05,-8.997284567158204e-06,0.0019766517652897164,3.881699512930936e-06,-3.3470496418885887e-06,9.128446436079685e-06,0.0019746574780583614
0.05,5,-3.8125,0.0,0.0,0.9948066,-2.0105685e-05,-2.0041824e-05,4.548255901681841e-06,2.4195095647883136e-05,-2.0455672029129346e-05,-0.0041515347475069575,-1.7633289530749607e-05,-1.840146933318465e-05,0.0021196390807745047,-1.4461683008448745e-05,0.002117138312314637,-0.0041515347475069575,-7.405453516184934e-06,-6.303921509243082e-06,-2.786112554531428e-05,0.0021196390807745047,-1.6735810959289665e-05,-3.0499017157126218e-05,-1.2187555057607824e-05,0.002117138312314637
0.05,5,-3.78125,0.0,0.0,0.99467087,-4.8707097e-06,-4.7510525e-06,-3.0801694095305976e-06,-1.179245828097919e-06,-1.3149116171007336e-05,-0.004268227610737085,-1.1220240537568316e-05,-9.407463949173689e-06,0.002150451051420532,-1.4720610282958901e-06,0.002149903932149755,-0.004268227610737085,-4.645682452064648e-06,-9.997086863222648e-06,-1.7794798623071983e-05,0.002150451051420532,6.802367646940866e-08,-8.81784103512473e-06,-3.012145733061189e-06,0.002149903932149755
0.05,5,-3.75,0.0,0.0,0.99453455,-5.0001936e-06,-4.8727215e-06,3.6223480224251148e-06,-4.135137032790226e-06,2.8281537538532575e-06,-0.004416220814164262,-6.37543146808639e-06,-3.841572720375552e-06,0.0021526198615902103,1.6465966008460953e-06,0.002159281105377886,-0.004416220814164262,-7.789508345013019e-06,-5.909141236770665e-06,-4.961354591159761e-06,0.0021526198615902103,-1.6457741036646212e-07,-1.7740042039804393e-06,3.4577706120586527e-06,0.002159281105377886
0.05,5,-3.71875,0.0,0.0,0.99439365,-5.2215364e-06,-5.0900453e-06,-1.1853951118467876e-06,2.2989785293248133e-05,1.251801336366043e-06,-0.0045600938610732555,-7.877934365296824e-06,1.2223791827636887e-06,0.002300540145370178,1.8212268678929888e-05,0.002278478496009484,-0.0045600938610732555,-8.503835033479845e-06,1.2717271829387755e-05,-7.252033697113802e-06,0.002300540145370178,1.8804966234853282e-05,-1.0272513463860378e-05,1.7619571123006494e-05,0.002278478496009484
0.05,5,-3.6875,0.0,0.0,0.9942478,-5.4037614e-06,-5.266056e-06,-2.1579251541226085e-06,-2.2919329239812214e-05,2.6150045414397027e-05,-0.004725616417999845,9.45515694183996e-07,-2.365621185163036e-06,0.0023140255516409525,-1.4598258280873466e-05,0.0023180188086371345,-0.004725616417999845,-1.2129507013014518e-05,-1.3825285805069143e-05,1.402053840138251e-05,0.0023140255516409525,-1.3519295703812162e-05,9.094043434743071e-06,-1.567722085793477e-05,0.0023180188086371345
0.05,5,-3.65625,0.0,0.0,0.99409676,-5.601029e-06,-5.454157e-06,3.179908410810839e-06,1.3274320963319042e-05,-3.613047510953038e-06,-0.004978865370503627,5.924788410993642e-07,-5.452275559036934e-06,0.0024677660694578663,-6.292935944562927e-06,0.0024693371378816664,-0.004978865370503627,2.3990025965758832e-06,1.1848849226225866e-06,-1.2140449143771548e-06,0.0024677660694578663,-7.882890149968347e-06,-1.2089436040696455e-05,-4.702981739157508e-06,0.0024693371378816664
0.05,5,-3.625,0.0,0.0,0.9939404,-5.8001656e-06,-5.6521662e-06,8.29756797804393e-06,1.3710062830796232e-05,-2.8095480274714646e-05,-0.0050266245343664195,-2.0410714455465495e-05,-1.8375409354121075e-05,0.0025499923758616205,-4.7575625574669544e-06,0.0025624236805015244,-0.0050266245343664195,-6.362974318108172e-06,-1.1520377938722959e-05,-3.445845459282282e-05,0.0025499923758616205,-8.906346546488919e-06,-2.523044076951919e-05,-6.087785684449898e-07,0.0025624236805015244
0.05,5,-3.59375,0.0,0.0,0.99377847,-6.0106936e-06,-5.8576347e-06,-1.0045692340199253e-06,-1.1356547233276615e-05,2.0636732642742572e-06,-0.005278597578580957,-1.2937345104546694e-05,-1.2032621619084694e-05,0.0026263332947564777,1.3023876104245602e-05,0.0026349645922891796,-0.005278597578580957,-1.3969181736683822e-05,-1.7710895235723e-05,-1.1905508472409565e-05,0.0026263332947564777,1.3526160721255565e-05,-6.354348002446386e-06,1.252159148723564e-05,0.0026349645922891796
0.05,5,-3.5625,0.0,0.0,0.9936107,-6.2333293e-06,-6.068988e-06,3.3789625000224532e-06,3.004158406838542e-05,-1.4288147212937474e-05,-0.005473485682159662,-2.220716305600945e-05,-3.0544815217581345e-05,0.0027798238588729873,1.5984989412132222e-06,0.0027770784581662156,-0.005473485682159662,-1.5063089449540712e-05,-1.5524023183388636e-05,-2.9351236662478186e-05,0.0027798238588729873,-9.09823087980044e-08,-4.5565607251774054e-05,3.287980191224449e-06,0.0027770784581662156
0.05,5,-3.53125,0.0,0.0,0.9934437,1.3504991e-06,2.6758569e-06,-3.434293205373251e-06,-6.009961225572624e-06,1.9762273950618692e-07,-0.005646407596941572,4.963654191669775e-06,4.738167376672209e-06,0.0029095327481627464,-1.6194800679159016e-05,0.0029086669528624043,-0.005646407596941572,4.864842821916682e-06,1.7331867638858967e-06,5.062465561422869e-06,0.0029095327481627464,-1.447765407647239e-05,7.743147989458521e-06,-1.791194728184564e-05,0.0029086669528624043
0.05,5,-3.5,0.0,0.0,0.9932637,1.4189366e-06,2.8048355e-06,1.944692201050202e-06,-1.4844090401311405e-05,2.3418192540702876e-06,-0.005911692496738397,1.5762180964884465e-05,1.6883585431060055e-05,0.0028704521716917952,-7.357365490179291e-06,0.0028787888231818215,-0.005911692496738397,1.459127133784932e-05,9.461540230404353e-06,1.693309059191961e-05,0.0028704521716917952,-8.329711590704392e-06,2.4305630631715758e-05,-6.38501938965419e-06,0.0028787888231818215
0.05,5,-3.46875,0.0,0.0,0.9930771,1.4932252e-06,2.9427476e-06,8.597810960964125e-07,-4.274152252037311e-05,4.186399189620715e-05,-0.006122681297711097,1.4047274191852921e-05,9.910698281601071e-06,0.0030944210520829074,-5.930333770720608e-07,0.003098213579505682,-0.006122681297711097,-6.884721756250656e-06,-1.1460062978585484e-05,3.49792701399565e-05,0.0030944210520829074,-1.022923925120267e-06,3.1281459541787626e-05,-1.6314282902385457e-07,0.003098213579505682
0.05,5,-3.4375,0.0,0.0,0.99289817,2.8439053e-06,2.816931e-06,-1.5400958091049688e-06,6.731036350515751e-06,-1.3697519037236816e-05,-0.006283115595579147,-6.155151616837884e-06,-6.8277887592671505e-06,0.003138470885460265,-1.4945064890525828e-05,0.0031461549442610703,-0.006283115595579147,6.936079017805241e-07,-3.462270584009275e-06,-1.3003911135456292e-05,0.003138470885460265,-1.4175016985973343e-05,-1.0193306934525026e-05,-1.5715112795078312e-05,0.0031461549442610703
0.05,5,-3.40625,0.0,0.0,0.99269795,2.9779621e-06,2.9607272e-06,3.182648697475088e-06,9.395875622431049e-06,-9.93700157891908e-06,-0.006492376320238691,-1.335108491673509e-05,-1.6256806020464865e-05,0.0032612124632578343,-4.749872800857702e-06,0.0032751005492173135,-0.006492376320238691,-8.38258412727555e-06,-1.155886820924934e-05,-1.831958570619463e-05,0.0032612124632578343,-6.341197149595246e-06,-2.095474383168039e-05,-3.158548452120158e-06,0.0032751005492173135
0.05,5,-3.375,0.0,0.0,0.99249744,-4.741796e-06,-5.745397e-06,-6.533121922558394e-06,2.5700045625853818e-05,-3.131508469778055e-05,-0.006745899561792612,-8.244564128290222e-06,-1.095721790989046e-05,0.0033535363945702557,-2.143918710117987e-06,0.0033722227926773485,-0.006745899561792612,7.412978220600053e-06,1.892804903036449e-06,-2.3902106477180496e-05,0.0033535363945702557,1.12264225116121e-06,-2.380724072281737e-05,-5.410479671397184e-06,0.0033722227926773485
0.05,5,-3.34375,0.0,0.0,0.9922819,-4.9149226e-06,-5.9545655e-06,-1.453155912045645e-06,4.158018327871105e-06,3.520412292346009e-06,-0.007056181304506026,-7.956327522151696e-06,-7.789086339471396e-06,0.003470456231298158,4.5768474787877267e-07,0.003491402523650322,-0.007056181304506026,-9.7165336683247e-06,-5.710077175535844e-06,-6.1961213759786915e-06,0.003470456231298158,1.1842627039015952e-06,-9.868095503406948e-06,-2.688932081440498e-07,0.003491402523650322
0.05,5,-3.3125,0.0,0.0,0.99205804,-5.0940394e-06,-6.158517e-06,-1.9659010686012834e-06,7.252021987369517e-06,-8.122990038827993e-06,-0.007262749590154272,5.6750650401227176e-08,-2.9729446850979002e-06,0.003635653069068212,5.95987517204577e-06,0.003652865838375874,-0.007262749590154272,4.118245669815224e-06,6.530663085868582e-07,-4.004744369012769e-06,0.003635653069068212,6.942825706346412e-06,-6.598955678782659e-06,4.976924637745128e-06,0.003652865838375874
0.05,5,-3.28125,0.0,0.0,0.99182546,-5.2840123e-06,-6.391827e-06,-5.896931662974225e-06,1.5350904504884966e-05,-1.7814808643379365e-05,-0.007526724592025857,-1.844215819346573e-05,-1.8832168734661536e-05,0.0038378523313440382,3.278496886416349e-06,0.0038575159123865888,-0.007526724592025857,-9.534753871776047e-06,-1.1156716482219053e-05,-2.7349562515155412e-05,0.0038378523313440382,6.2269627179034615e-06,-2.650762098710402e-05,3.3003105492923623e-07,0.0038575159123865888
0.05,5,-3.25,0.0,0.0,0.99158365,-5.4885386e-06,-6.6332846e-06,4.6762052008375576e-08,7.647692768841807e-06,3.9850851862865966e-07,-0.007888493113568984,1.9166096763001406e-06,-2.352936064653477e-06,0.003940610753488727,1.5403574264993836e-06,0.003961910399084445,-0.007888493113568984,1.7173554169858107e-06,1.4709103197674267e-06,2.1158639356144704e-06,0.003940610753488727,1.5169764004951958e-06,-6.1767824490743806e-06,1.5637384525035714e-06,0.003961910399084445
0.05,5,-3.21875,0.0,0.0,0.9913346,4.0532955e-06,4.3883085e-07,1.5240391348925186e-07,3.1861248999121017e-06,1.2315537958329514e-06,-0.008237768881372176,-1.0295289811779185e-05,-1.4338468361074774e-05,0.004075411343364976,1.7596730970126373e-05,0.004096110453247093,-0.008237768881372176,-1.091106670969566e-05,-1.2745405911118723e-05,-9.679512913862709e-06,0.004075411343364976,1.7520529013381747e-05,-1.5931530811030825e-05,1.7672932926871e-05,0.004096110453247093
0.05,5,-3.1875,0.0,0.0,0.9910608,-8.269052e-06,-1.1849227e-05,-9.767347250999592e-07,1.7709041458147112e-05,-2.2238289261622413e-05,-0.008518212460330687,-1.7066151656308648e-05,-2.0725702142954106e-05,0.0042421437974553555,6.218204163133123e-06,0.004264891904313117,-0.008518212460330687,-5.947007025497442e-06,-1.187118141388055e-05,-2.8185296287119854e-05,0.0042421437974553555,6.706571525683103e-06,-2.958022287202766e-05,5.7298368005831435e-06,0.004264891904313117
0.05,5,-3.15625,0.0,0.0,0.99076825,-6.697739e-06,-1.1756467e-05,2.6463500262252637e-06,-9.859135616352432e-06,1.391162824404546e-05,-0.00893977469240781,4.278825592507474e-06,-2.581591729722277e-06,0.004451184446224943,-9.237093365754845e-06,0.004478703893255442,-0.00893977469240781,-2.6769885295152562e-06,-7.511159537898493e-06,1.1234639714530203e-05,0.004451184446224943,-1.0560268378867477e-05,2.3479760784539394e-06,-7.913918352642213e-06,0.004478703893255442
0.05,5,-3.125,0.0,0.0,0.99048364,-6.8787285e-06,-1.2141376e-05,-4.069906466952489e-06,-5.997144469915838e-07,-8.693785275681876e-06,-0.009284069747081958,-1.1517564871610375e-05,-1.277361524998355e-05,0.004609414034348447,7.665844421467227e-07,0.004637895071937237,-0.009284069747081958,-7.170672233769437e-06,-1.3073472473479342e-05,-1.5864457509451313e-05,0.004609414034348447,2.801537675622967e-06,-1.2473758026487758e-05,-1.2683687913295216e-06,0.004637895071937237
0.05,5,-3.09375,0.0,0.0,0.9901743,5.788105e-06,1.3171928e-07,5.243879741101409e-06,-1.8027641459639199e-06,-4.617666490958072e-06,-0.009642545133829117,7.451499186572619e-07,-5.544140954327759e-06,0.004836485524720047,2.9027311256868416e-06,0.004867606854531914,-0.009642545133829117,3.053983164136298e-06,-6.445523027309719e-06,-1.5636833268217742e-06,0.004836485524720047,2.807912551361369e-07,-4.642758881345799e-06,5.524670996237546e-06,0.004867606854531914
0.05,5,-3.0625,0.0,0.0,0.98986727,-3.7985285e-06,-7.11503e-06,-8.547803185265934e-06,8.221992288781621e-06,-1.587272720371402e-06,-0.010100372121087275,-2.473047260309613e-06,-1.0972736561143392e-05,0.005038759882154409,7.032450827004766e-06,0.005064584118372295,-0.010100372121087275,-1.6794109001239121e-06,-6.861740416752582e-06,-3.2666836204953142e-06,0.005038759882154409,1.1306352419637733e-05,-1.5083732705534203e-05,2.7585492343717988e-06,0.005064584118372295
0.05,5,-3.03125,0.0,0.0,0.9895448,-3.901121e-06,-7.439319e-06,-1.3215317054005027e-06,1.6189447251235833e-05,-2.916910921157978e-05,-0.010516729191294871,-1.4257919360716187e-05,-1.2172678225397249e-05,0.0052426393231144175,-8.622347813513898e-07,0.00526705318770837,-0.010516729191294871,3.266352450737031e-07,-4.077954599779332e-06,-2.8842473966506077e-05,0.0052426393231144175,-2.014689286511384e-07,-2.0267401851015165e-05,-1.523000634051641e-06,0.00526705318770837
0.05,5,-3.0,0.0,0.0,0.98920846,-4.1118433e-06,-7.740939e-06,1.9508063147100074e-06,9.690660135674989e-06,-1.2734866231767228e-05,-0.01100317295640707,-1.2237129112691036e-05,-1.638892467781261e-05,0.005507756402948871,2.1479819878322814e-06,0.005542757440707646,-0.01100317295640707,-5.8696959968074225e-06,-1.1543594609975116e-05,-1.860456222857465e-05,0.005507756402948871,1.1725788304772777e-06,-2.1234254745650105e-05,3.123385145187285e-06,0.005542757440707646
0.05,5,-2.96875,0.0,0.0,0.98885745,-4.2849565e-06,-8.087231e-06,-4.030373913721519e-06,-2.242163361643179e-07,1.7879775668916409e-06,-0.011478055268526077,-4.87497271706161e-06,-6.112470359198596e-06,0.0057398134376853704,-8.161406355178258e-06,0.005777868485893123,-0.011478055268526077,-5.76896150050743e-06,-6.224578527280755e-06,-3.980983933615789e-06,0.0057398134376853704,-6.146219398317498e-06,-6.000362191116437e-06,-1.0176593312039017e-05,0.005777868485893123
0.05,5,-2.9375,0.0,0.0,0.9884937,1.4945447e-06,-6.62933e-06,9.645762162335814e-06,3.1742344162921654e-05,-3.16447414547838e-05,-0.011989923194050789,-1.1513990017419928e-05,-1.5945730183375417e-05,0.005987578319036402,7.2635273937748934e-06,0.006023362177074887,-0.011989923194050789,4.308380709971971e-06,-7.455810191459022e-08,-2.7336360744811827e-05,0.005987578319036402,2.4406463126069866e-06,-3.1816902264836244e-05,1.20864084749428e-05,0.006023362177074887
0.05,5,-2.90625,0.0,0.0,0.9881138,-4.4360463e-06,-5.3998697e-06,-3.727478983250876e-07,-3.899540416796299e-06,4.373827437120781e-06,-0.012481851503252983,-2.2688864760311844e-06,-9.86668554503467e-06,0.006247867830097675,1.6909898086225894e-06,0.0062869470420992,-0.012481851503252983,-4.455800194591575e-06,-1.181645575343282e-05,-8.197275747079402e-08,0.006247867830097675,1.8773637577851332e-06,-7.91691533663652e-06,1.5046158594600456e-06,0.0062869470420992
0.05,5,-2.875,0.0,0.0,0.98773,-4.6122454e-06,1.3865627e-05,8.907697335303055e-07,3.7701777273468906e-06,-1.4918898159521632e-05,-0.012986314468435012,-1.624651122256182e-05,7.026524258435529e-06,0.00653791957302019,-1.3280092193923565e-05,0.00656270889157895,-0.012986314468435012,-8.787062142801005e-06,8.911613122108974e-06,-2.3705960302322637e-05,0.00653791957302019,-1.3725477060688718e-05,5.141435394762084e-06,-1.2834707327158412e-05,0.00656270889157895
0.05,5,-2.84375,0.0,0.0,0.9873187,1.0348166e-05,1.9578965e-05,-1.0097554195453995e-05,-2.3726431663817493e-05,1.3018074128012813e-05,-0.013583223335444927,1.1293561158254306e-05,2.7787696353698266e-05,0.0068120539508527145,6.686396659461025e-06,0.006829384350567125,-0.013583223335444927,4.7845240942478995e-06,1.592448052178952e-05,1.7802598222260713e-05,0.0068120539508527145,1.1735173757188022e-05,3.965091218560701e-05,1.6376195617340272e-06,0.006829384350567125
