time,step,accepted_time_step_size,patch,pressure_force_x,pressure_force_y,pressure_force_z,viscous_force_x,viscous_force_y,viscous_force_z,total_force_x,total_force_y,total_force_z,moment_x,moment_y,moment_z,drag_coefficient,lift_coefficient,side_force_coefficient,pitching_moment_coefficient
0.05,5,0.01,cube,1.129453746555836,-0.0022048450339862405,-0.0025134686906106984,0.5515545471358807,-0.00018024899621588614,-0.0001835935723513548,1.6810082936917166,-0.0023850940302021263,-0.0026970622629620133,2.883848461158095e-06,2.215043652659121e-05,-2.3031956091344675e-05,3.362016587383433,-0.004770188060404253,-0.005394124525924027,-4.606391218268935e-05
0.09999999999999999,10,0.01,cube,0.8063864636856111,-0.000620201252475241,-0.0009564193090869644,0.3380897191971099,2.8332373190235156e-05,2.3605239073708206e-05,1.144476182882721,-0.0005918688792850059,-0.000932814070013277,9.636164463569296e-08,1.495264047191025e-05,-1.5411099016080286e-05,2.288952365765442,-0.0011837377585700117,-0.001865628140026554,-3.082219803216057e-05
0.15,15,0.01,cube,0.7395783198809703,-0.0029401086710054408,-0.002784899595037582,0.24637297914285636,-2.8644971005264386e-05,-2.4643867499746924e-05,0.9859512990238267,-0.0029687536420107048,-0.002809543462537367,-2.176080253368947e-08,-1.5563329502921164e-06,1.66914183973115e-07,1.9719025980476534,-0.0059375072840214095,-0.005619086925074734,3.3382836794623e-07
0.20000000000000004,20,0.01,cube,0.7053256347620998,-0.003970250308765051,-0.0040304302551175675,0.19375834420405189,-5.9380654937425776e-05,-6.063111667802684e-05,0.8990839789661516,-0.0040296309637024765,-0.004091061371795601,7.162753525182365e-08,-5.280765014603617e-06,4.74665706237394e-06,1.798167957932303,-0.008059261927404953,-0.008182122743591203,9.49331412474788e-06
0.25000000000000006,25,0.01,cube,0.6728043846197818,-0.004494289775459031,-0.00451645438733278,0.1590799332920771,-7.752664116945709e-05,-7.73755678407824e-05,0.8318843179118589,-0.004571816416628488,-0.004593829955173601,-1.697191950097033e-08,-1.1339804918630847e-05,8.032025430187484e-06,1.6637686358237178,-0.009143632833256976,-0.009187659910347201,1.6064050860374967e-05
0.3000000000000001,30,0.01,cube,0.6558531450623548,-0.004642435999573577,-0.004631523873582621,0.13445646425776553,-8.477985507405886e-05,-8.390236417091246e-05,0.7903096093201203,-0.0047272158546476355,-0.004715426237753506,1.764262063083167e-07,-1.0492607044193525e-05,9.675866196551993e-06,1.5806192186402406,-0.009454431709295271,-0.009430852475507012,1.9351732393103987e-05
0.35000000000000014,35,0.01,cube,0.6391243631404546,-0.004601410919913041,-0.004565299596699046,0.11608827447007397,-8.318778714536536e-05,-8.223161125928483e-05,0.7552126376105286,-0.0046845987070584065,-0.0046475312079583,4.45358324727271e-08,-1.0119424471488614e-05,1.0162930856356428e-05,1.5104252752210572,-0.009369197414116813,-0.0092950624159166,2.0325861712712856e-05
0.4000000000000002,40,0.01,cube,0.6281233396817303,-0.004508543604759947,-0.004517007369421455,0.10189627633629038,-7.981585931527826e-05,-7.92214290985041e-05,0.7300196160180207,-0.0045883594640752255,-0.004596228798519952,2.248450214561862e-08,-6.825010390204556e-06,6.546122110672524e-06,1.4600392320360414,-0.009176718928150451,-0.009192457597039905,1.3092244221345047e-05
0.45000000000000023,45,0.01,cube,0.6176412184621372,-0.004369759101002244,-0.004390026637341504,0.09062608493841037,-7.55708909683977e-05,-7.525840824277111e-05,0.7082673034005476,-0.004445329991970642,-0.0044652850455843,3.019057197100293e-08,-5.131063596897079e-06,4.7090899153706865e-06,1.416534606801095,-0.008890659983941285,-0.0089305700911686,9.418179830741373e-06
0.5000000000000002,50,0.01,cube,0.6057428243180474,-0.004277796279621715,-0.0042971366207066874,0.08142875724727595,-7.249109564733442e-05,-7.246101662679305e-05,0.6871715815653232,-0.00435028737526905,-0.004369597637333467,-1.0544762336797773e-08,-3.3174777023248225e-06,3.407451248067568e-06,1.3743431631306464,-0.0087005747505381,-0.008739195274666933,6.814902496135136e-06
0.5500000000000003,55,0.01,cube,0.5965315374577317,-0.00399143548595524,-0.004011040493552831,0.07381803434790635,-6.569469143665904e-05,-6.561956570484001e-05,0.670349571805638,-0.0040571301773919,-0.004076660059257664,4.462086053251546e-08,-1.4491538282146443e-06,1.2765438915472015e-06,1.340699143611276,-0.0081142603547838,-0.008153320118515328,2.553087783094403e-06
0.6000000000000003,60,0.01,cube,0.5873558790942373,-0.0036712122183639546,-0.003591528722343862,0.0674040949429349,-6.111270644291893e-05,-5.984383426177811e-05,0.6547599740371721,-0.003732324924806874,-0.0036513725566056365,-1.1714007287929283e-08,4.7466371996818246e-07,-1.146602741297244e-06,1.3095199480743442,-0.007464649849613748,-0.007302745113211273,-2.293205482594488e-06
0.6500000000000004,65,0.01,cube,0.5808209022884302,-0.0033216183406635617,-0.0032602649301002873,0.06193022600778135,-5.404244836036765e-05,-5.251844945200479e-05,0.6427511282962115,-0.0033756607890239295,-0.0033127833795522643,-1.448877199987104e-07,2.1704087121710014e-06,-2.1191156888041272e-06,1.285502256592423,-0.006751321578047859,-0.006625566759104529,-4.2382313776082545e-06
0.7000000000000004,70,0.01,cube,0.5765021751061539,-0.0029689336445853113,-0.002927754038435537,0.05720110764994417,-4.709052293471078e-05,-4.635163613121024e-05,0.633703282756098,-0.003016024167520022,-0.0029741056745667405,-8.248489264566557e-08,3.2850407622464495e-06,-3.295176948063703e-06,1.267406565512196,-0.006032048335040044,-0.005948211349133481,-6.590353896127406e-06
0.7500000000000004,75,0.01,cube,0.5716886911905226,-0.0025658306396251123,-0.0025124492447844426,0.05304586654967083,-3.906257448051016e-05,-3.878353038691204e-05,0.6247345577401935,-0.0026048932141056226,-0.0025512327751713304,-2.217827539581778e-07,5.730668613812551e-06,-5.984632689378272e-06,1.249469115480387,-0.005209786428211245,-0.005102465550342661,-1.1969265378756544e-05
0.8000000000000005,80,0.01,cube,0.5675295679880887,-0.0021913060317484386,-0.0021868159426691736,0.049370043138007816,-3.301920156018246e-05,-3.366478524861882e-05,0.6168996111260965,-0.0022243252333086208,-0.0022204807279178063,-9.553501624650707e-08,8.903841292984271e-06,-9.406326225838372e-06,1.233799222252193,-0.0044486504666172415,-0.0044409614558356125,-1.8812652451676744e-05
0.8500000000000005,85,0.01,cube,0.5666063332128675,-0.0017774310055847392,-0.0019518695042681222,0.04615189058078549,-2.3890823163655772e-05,-2.708472069305745e-05,0.6127582237936529,-0.001801321828748395,-0.001978954224961138,-5.285439412067118e-08,7.096137122353241e-06,-8.590687315549136e-06,1.2255164475873057,-0.00360264365749679,-0.003957908449922276,-1.7181374631098272e-05
