time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,power,rotational_power,translational_power
0.0625,5,0.12252594391870221,0.0011633631436377065,0.0,-1.5567197,0.0,61.245953,5.218485414459906e-06,17.496835297555663,5.245570190194615e-08,61.262971959351106,0.5816815718188533,50.0,10.0,1.0436970828919813e-09,0.034993670595111326,1.049114038038923e-11,-2.2992491722106933e-09,0.004370689868927002,5.0562084652483465e-11,6.127718925476074,-6.127608344776589,0.0,280,0.0,0.0,0.0
0.125,10,0.1393326304743706,0.001218216531059181,0.0,-1.8225821,0.0,69.645134,-1.7509299574669512e-06,18.734551897156052,-1.0557879573293988e-07,69.6663152371853,0.6091082655295905,50.0,10.0,-3.5018599149339026e-10,0.037469103794312106,-2.1115759146587977e-11,-4.789233207702637e-09,0.002646545886993408,-7.03497789800167e-11,6.967998027801514,-6.967698828851647,0.0,560,0.0,0.0,0.0
0.1875,15,0.1486215652427612,0.0011990710377166192,0.0,-1.9942386,0.0,74.28644,-5.711804539565435e-06,19.530347676831298,-2.6815848201255238e-08,74.31078262138061,0.5995355188583096,50.0,10.0,-1.142360907913087e-09,0.03906069535366259,-5.363169640251048e-12,-2.0772218704223632e-09,0.0019174623489379883,-1.773005351424217e-11,7.432347774505615,-7.431831238520399,0.0,840,0.0,0.0,0.0
0.25,20,0.1544963592491568,0.0011671705230175283,0.0,-2.1126928,0.0,77.22149,3.4713088403748316e-08,20.069369298347738,1.2991411746875701e-07,77.2481796245784,0.5835852615087641,50.0,10.0,6.942617680749663e-12,0.04013873859669548,2.5982823493751402e-11,-1.3783574104309083e-08,0.0015279834270477295,1.8024584278464317e-10,7.725996494293213,-7.7252363412762435,0.0,1120,0.0,0.0,0.0
0.3125,25,0.1584834680929601,0.0011361327382851923,0.0,-2.1977763,0.0,79.21329,-1.1948254667437652e-05,20.451696041738614,-7.788378568354508e-08,79.24173404648005,0.5680663691425961,50.0,10.0,-2.3896509334875305e-09,0.04090339208347723,-1.5576757136709017e-11,-4.264712333679199e-09,0.0012967418432235718,1.0080402716994286e-10,7.925271987915039,-7.9242560157923405,0.0,1400,0.0,0.0,0.0
0.375,30,0.16131351346166853,0.0011090818553684387,0.0,-2.260677,0.0,80.626976,2.9390816802532527e-07,20.731037194665987,1.094458703944064e-07,80.65675673083426,0.5545409276842194,50.0,10.0,5.878163360506505e-11,0.04146207438933197,2.188917407888128e-11,-4.9591064453125e-09,0.0011485868692398071,1.761771272867918e-10,8.066706657409668,-8.065422769370265,0.0,1680,0.0,0.0,0.0
0.4375,35,0.16338894820538802,0.0010864188251489123,0.0,-2.3082175,0.0,81.663666,3.3054946619870407e-06,20.94070864841342,-1.5301894683197436e-07,81.694474102694,0.5432094125744562,50.0,10.0,6.610989323974082e-10,0.04188141729682684,-3.060378936639487e-11,-5.47170639038086e-09,0.001049582004547119,-2.1194573491811752e-10,8.170430183410645,-8.16886445805804,0.0,1960,0.0,0.0,0.0
0.5,40,0.16495743280383998,0.001067798282903006,0.0,-2.3448918,0.0,82.447105,2.596499881768466e-06,21.101551445550285,1.800226015071611e-07,82.47871640192,0.533899141451503,50.0,10.0,5.192999763536932e-10,0.04220310289110057,3.600452030143222e-11,-3.0726194381713866e-09,0.0009795508980751037,-1.1106021702289581e-10,8.248809814453125,-8.24695919979165,0.0,2240,0.0,0.0,0.0
0.5625,45,0.1661574380247403,0.001052218075616856,0.0,-2.373617,0.0,83.04647,-6.302281146730593e-06,21.226708307221998,-3.562559577895445e-07,83.07871901237016,0.526109037808428,50.0,10.0,-1.2604562293461187e-09,0.042453416614443996,-7.12511915579089e-11,-7.405877113342285e-09,0.0009301663637161255,1.1919764801859856e-10,8.30877685546875,-8.306636339036958,0.0,2520,0.0,0.0,0.0
0.625,50,0.16709960531539422,0.0010394242747541564,0.0,-2.3964505,0.0,83.517044,4.517794144121012e-06,21.326322238019202,1.4173295573196697e-07,83.54980265769711,0.5197121373770782,50.0,10.0,9.035588288242025e-10,0.04265264447603841,2.8346591146393395e-11,8.285045623779296e-10,0.0008941027522087097,1.5958794392645358e-10,8.355856895446777,-8.353421349884352,0.0,2800,0.0,0.0,0.0
0.6875,55,0.16784787256629818,0.0010286819056627282,0.0,-2.4148755,0.0,83.89076,6.51392174599863e-06,21.406293217558414,-1.0680678165899196e-07,83.92393628314909,0.5143409528313642,50.0,10.0,1.302784349199726e-09,0.042812586435116824,-2.1361356331798392e-11,8.285045623779298e-09,0.0008671975135803223,2.694432623684406e-11,8.393242835998535,-8.39050649549027,0.0,3080,0.0,0.0,0.0
0.75,60,0.16844753379550034,0.0010197371596150629,0.0,-2.429809,0.0,84.190254,-9.803415776055147e-06,21.47084713319782,1.8461985614847548e-07,84.22376689775017,0.5098685798075314,50.0,10.0,-1.9606831552110295e-09,0.042941694266395644,3.69239712296951e-11,-5.1975250244140625e-09,0.0008465633988380433,9.315554052591324e-11,8.423205375671387,-8.420164764655754,0.0,3360,0.0,0.0,0.0
0.8125,65,0.1689330389335221,0.001012006211039558,0.0,-2.4421442,0.0,84.432724,3.2827856113470943e-06,21.523520486371126,-2.6117364941417344e-07,84.46651946676106,0.506003105519779,50.0,10.0,6.565571222694189e-10,0.04304704097274225,-5.223472988283469e-11,-9.238719940185547e-11,0.0008306745886802673,-2.5547342374920846e-11,8.447463989257812,-8.444116600748753,0.0,3640,0.0,0.0,0.0
0.875,70,0.16933727546848096,0.0010059256416330542,0.0,-2.4522364,0.0,84.63461,5.9022654014029285e-05,21.56795701268129,4.63417269274053e-06,84.66863773424048,0.5029628208165271,50.0,10.0,1.1804530802805858e-08,0.043135914025362584,9.26834538548106e-10,1.0946393013000489e-08,0.0008186082243919373,8.696573786437511e-10,8.467658042907715,-8.464002279045074,0.0,3920,0.0,0.0,0.0
0.9375,75,0.1696707800670496,0.0010005727691733365,0.0,-2.4607308,0.0,84.80117,8.139996169997943e-05,21.604719330207445,3.4694985236703463e-06,84.8353900335248,0.5002863845866683,50.0,10.0,1.6279992339995887e-08,0.04320943866041489,6.938997047340693e-10,1.7571449279785157e-08,0.0008088479042053223,5.301204510033131e-10,8.484319686889648,-8.480355177160606,0.0,4200,0.0,0.0,0.0
1.0,80,0.16995010396560914,0.0009959296429342141,0.0,-2.467925,0.0,84.94067,2.728808794216775e-05,21.635655360412784,1.252750397247684e-06,84.97505198280457,0.497964821467107,50.0,10.0,5.45761758843355e-09,0.043271310720825566,2.5055007944953676e-10,1.817941665649414e-09,0.0008009502291679382,2.2694584913551806e-10,8.49827766418457,-8.494004484468183,0.0,4480,0.0,0.0,0.0
1.0625,85,0.1701862722925785,0.0009919513767255926,0.0,-2.474034,0.0,85.05861,4.495535640547388e-05,21.662109846423846,1.1187786241312466e-06,85.09313614628924,0.49597568836279626,50.0,10.0,8.991071281094776e-09,0.04332421969284769,2.2375572482624933e-10,8.33272933959961e-09,0.0007949100732803345,3.830762580037117e-10,8.510071754455566,-8.50549019913239,0.0,4760,0.0,0.0,0.0
1.125,90,0.17038564200071604,0.000988482552130462,0.0,-2.4792464,0.0,85.15817,8.559711690558913e-06,21.684491665335372,4.4493103297927987e-07,85.19282100035802,0.494241276065231,50.0,10.0,1.7119423381117827e-09,0.04336898333067075,8.898620659585598e-11,-7.298588752746582e-09,0.0007898768186569213,2.1454179659485817e-10,8.520033836364746,-8.515143295221224,0.0,5040,0.0,0.0,0.0
