time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,power,rotational_power,translational_power
0.012,2,-2.7803341051104885e-06,0.4012365021547399,1.249857160550861e-06,85.87923,-0.00026751496,-0.0005950928,-2957.7004303614503,20.70270857846603,281.6404743255125,-0.0005950927734375,85.87922668457031,30.012500000000003,7.131576025264337,-2.763735587556275,0.06781471914769954,0.2631706016604681,-2.7637371929615657,-1.1418238737028949e-05,2.3254735062588417e-06,-3.961101174354553e-05,-1.1453991106691319e-05,0.0,270,14.495880749368109,14.495880749368109,0.0
0.024,4,-4.261076444894017e-07,0.6101009033800862,2.084354224626053e-06,130.58382,-0.00044612773,-9.120256e-05,-2886.3347823014137,31.54769857672852,428.240459847956,-9.120255708694458e-05,130.5838165283203,30.012500000000003,7.131576025264337,-2.697050070913727,0.1033390539517339,0.40015661720298806,-2.69705000970495,1.3370772790065061e-05,-3.6259355183885335e-07,-2.4236738681793213e-05,-0.0002244483218021287,0.0,540,56.55046907939428,56.55046907939428,0.0
0.036,6,-8.450096454521874e-07,0.7941297919849878,3.840381735517604e-06,169.9727,-0.0008219816,-0.00018086284,-2853.262025605763,41.26854724532476,557.4022128796859,-0.00018086284399032593,169.9727020263672,30.012500000000003,7.131576025264337,-2.666146212727119,0.13518110108482395,0.520847992752919,-2.666146382254793,9.3539276983058e-06,3.3887480118104856e-06,-1.0035932064056396e-05,-0.00025314615982097166,0.0,810,125.6547827213397,125.6547827213397,0.0
0.048,8,2.6391974786435104e-07,0.9663239389543233,5.095077468291652e-06,206.82852,-0.0010905322,5.648844e-05,-2834.406761299779,50.70976591971522,678.2293593600538,5.6488439440727234e-05,206.82852172851562,30.012500000000003,7.131576025264337,-2.6485274693140615,0.16610717968894276,0.633751342004506,-2.6485279040650345,1.7559627531414323e-05,4.200743974554255e-06,2.574920654296875e-05,-0.0003798071004439407,0.0,1080,221.59931641694556,221.59931641694556,0.0
0.06,10,-2.8074161856114896e-07,1.1414447796676872,4.168482185083396e-08,244.31076,-8.92207e-06,-6.0088933e-05,-2816.4639706167386,60.85318680577284,801.0655943544514,-6.0088932514190674e-05,244.31076049804688,30.012500000000003,7.131576025264337,-2.6317613598589764,0.19933342329749165,0.7485320245275006,-2.631761491342565,1.892350200043925e-05,2.1180554023086295e-06,9.054318070411682e-05,-0.0004764728310533428,0.0,1350,343.437545119171,343.437545119171,0.0
0.072,12,6.1358230246141856e-06,1.3256684342411826,-9.898709282348558e-07,283.74133,0.00021186844,0.0013132896,-2798.7109205513066,72.31927580764919,930.2230353256131,0.0013132896274328232,283.7413330078125,30.012500000000003,7.131576025264337,-2.6151725479056624,0.2368922578064004,0.8692193708001168,-2.615168685533243,4.972269859374102e-06,-1.6993065647831244e-06,0.00015378743410110474,-0.000667735648676171,0.0,1620,490.35025438405717,490.35025438405717,0.0
0.084,14,5.2758712415591e-06,1.5184150247873494,-2.739293265893676e-06,324.99612,0.00058630854,0.0011292286,-2784.9464913028887,85.46450355569463,1065.2640438969277,0.0011292286217212677,324.9961242675781,30.012500000000003,7.131576025264337,-2.6023107845689326,0.27995135437280244,0.9954044426001113,-2.6023092268115224,5.002142136771685e-06,-4.292614189025003e-06,9.563565254211426e-05,-0.0004937042005792591,0.0,1890,662.4105323837703,662.4105323837703,0.0
0.096,16,7.896332306539804e-06,1.7166324573649563,7.418505894564075e-07,367.42188,-0.00015878305,0.0016901027,-2779.2464268594613,100.565876033189,1204.0062131018417,0.0016901027411222458,367.421875,30.012500000000003,7.131576025264337,-2.5969845281326984,0.3294180861979944,1.125047954360197,-2.59698056678878,3.324803998715262e-06,-1.0765997245950672e-06,0.00018813461065292358,-0.0005171273894575279,0.0,2160,860.8249035569627,860.8249035569627,0.0
0.108,18,7.656801225322e-06,1.9181597707587703,-1.803882382573751e-06,410.55606,0.00038609654,0.0016388344,-2783.3536870364815,118.0181833201407,1344.8699964275206,0.0016388343647122383,410.5560607910156,30.012500000000003,7.131576025264337,-2.6008224357862453,0.38658564534409684,1.2566739456129414,-2.6008168004963936,2.1149181910202278e-05,-7.815234006993265e-07,7.644295692443848e-05,-0.00015873557026679919,0.0,2430,1087.375539514357,1087.375539514357,0.0
0.12,20,1.174836664674598e-05,2.123330462480168,-5.555533754084862e-06,454.47006,0.0011890866,0.0025145784,-2796.166125688783,138.4046696647958,1488.019363666497,0.002514578402042389,454.4700622558594,30.012500000000003,7.131576025264337,-2.6127946396995467,0.4533645327844201,1.3904356330757157,-2.6127879210843465,1.2170707737619036e-05,3.1200784568968267e-07,0.0002717636525630951,-0.0002610337252804129,0.0,2700,1343.4813764154567,1343.4813764154567,0.0
0.132,22,8.702907501949358e-06,2.3345631380381238,-4.895321017192687e-06,499.68155,0.001047777,0.0018627392,-2814.9225814630654,162.55907030259493,1635.0454580855112,0.0018627392128109932,499.6815490722656,30.012500000000003,7.131576025264337,-2.6303210544059463,0.5324857689852309,1.5278198134592513,-2.6303153754129407,2.412625698051823e-05,-5.0369049505162695e-06,0.0001780577003955841,-0.00011422908851699276,0.0,2970,1629.6259607488514,1629.6259607488514,0.0
0.144,24,7.957610735154134e-06,2.5548316142752165,-9.189240576421787e-06,546.827,0.0019668322,0.0017032186,-2836.871592145183,191.4457200421072,1787.9213254861381,0.0017032185569405556,546.8270263671875,30.012500000000003,7.131576025264337,-2.65083065751217,0.6271081722219064,1.6706701409895528,-2.650824488552103,-1.1054695073536797e-06,7.095644330750726e-07,0.00013802573084831238,-2.6391983595885904e-05,0.0,3240,1945.4902855854748,1945.4902855854748,0.0
0.156,26,7.5838962994231766e-06,2.7868378056166687,-8.776473815418257e-06,596.4848,0.0018784851,0.00162323,-2859.834455966425,226.20956182207394,1948.3459135432718,0.001623230054974556,596.4848022460938,30.012500000000003,7.131576025264337,-2.6722876256633428,0.7409821688474333,1.8205741470143864,-2.6722826223991425,2.2174211036589918e-05,1.3354737814971815e-06,0.00016047805547714233,-0.00012334392738466704,0.0,3510,2290.173675866198,2290.173675866198,0.0
0.168,28,4.229860692080041e-06,3.0325178226682903,-9.929298457464568e-06,649.0693,0.0021252315,0.00090534426,-2882.315837702891,268.05129884426543,2117.447080490116,0.0009053442627191544,649.0692749023438,30.012500000000003,7.131576025264337,-2.69329468713742,0.8780408360289458,1.978585725263092,-2.6932911120598297,3.818965659455665e-07,-2.8839282845076345e-07,0.00012983381748199463,-0.00013411600605195417,0.0,3780,2662.4126650111198,2662.4126650111198,0.0
0.18,30,1.8050398108213836e-06,3.293045679328619,-1.256690338445908e-05,704.8317,0.002689775,0.00038634427,-2903.3432426723625,318.3265288796812,2295.7434016890625,0.0003863442689180374,704.8317260742188,30.012500000000003,7.131576025264337,-2.712943123074857,1.0427246305196822,2.1451894431276743,-2.7129392626625664,-7.816774496010583e-06,-2.6535704748374227e-06,1.4584511518478394e-05,-4.536954833156415e-05,0.0,4050,3060.6756955459227,3060.6756955459227,0.0
0.192,32,4.781953966200868e-06,3.568813473997093,-1.1493149366908944e-05,763.8561,0.0024599526,0.0010235123,-2922.294740651452,378.4745702288178,2483.1178346812217,0.0010235123336315155,763.8560791015625,30.012500000000003,7.131576025264337,-2.7306517891942006,1.2397482477877446,2.3202759337481336,-2.730646939673666,2.5856506145860566e-05,-5.742459286324356e-06,6.43320381641388e-05,-8.580997976537219e-05,0.0,4320,3483.2140040447985,3483.2140040447985,0.0
0.204,34,3.52609210271116e-06,3.85962415940534,-1.2150203107907204e-05,826.10016,0.002600586,0.00075471215,-2938.767441056936,449.98623769560834,2678.9464465224464,0.0007547121495008469,826.1001586914062,30.012500000000003,7.131576025264337,-2.746044216319833,1.4739950675535576,2.503262181459906,-2.746040238059425,9.866051774213379e-06,-4.76176772136471e-06,5.556643009185791e-05,-4.453765336620563e-05,0.0,4590,3928.077313538965,3928.077313538965,0.0
0.216,36,1.867967357126891e-06,4.1648352645032265,-1.1681810171273084e-05,891.42645,0.002500333,0.00039981306,-2952.5354762116117,534.4805481504047,2882.1538458518166,0.00039981305599212646,891.4264526367188,30.012500000000003,7.131576025264337,-2.7589093490888916,1.7507684139663346,2.6931433186488767,-2.75890562816057,4.313166368924693e-05,-2.4575212751180933e-06,4.4990330934524536e-05,5.844454211256789e-05,0.0,4860,4393.1695833530275,4393.1695833530275,0.0
0.228,38,3.6444804777547396e-06,4.483413360491066,-1.3914402236276404e-05,959.6138,0.002978189,0.0007800516,-2963.544109192205,633.5690951455302,3091.26051086641,0.0007800515741109848,959.61376953125,30.012500000000003,7.131576025264337,-2.769196040204223,2.075347295022388,2.888536849975988,-2.76919223699204,4.110737759736368e-05,2.5479712468067837e-06,0.00012932345271110535,9.20404756001858e-05,0.0,5130,4876.363194432946,4876.363194432946,0.0
0.24,40,1.4071890800166705e-06,4.814203539355969,-1.315212695435989e-05,1030.4149,0.0028150342,0.00030118972,-2971.8803876986385,748.9286244642183,3304.523365517574,0.00030118972063064575,1030.4149169921875,30.012500000000003,7.131576025264337,-2.7769856288114765,2.4532241342826784,3.087814009641287,-2.7769826476058177,6.180632766652788e-06,-2.634411121228488e-06,3.856047987937927e-05,0.00018671870094522092,0.0,5400,5375.604470943262,5375.604470943262,0.0
0.252,42,5.9340998157410475e-06,5.155919433185302,-1.9350990657363938e-05,1103.5546,0.004141817,0.0012701135,-2977.780604031786,882.2773888088896,3519.957684468897,0.0012701135128736496,1103.5545654296875,30.012500000000003,7.131576025264337,-2.7824989112544207,2.8900273172310564,3.289120229823281,-2.782492442830977,6.002258174297027e-05,1.5240597446362863e-06,0.0001319684088230133,0.00014234032397553165,0.0,5670,5889.0150653498795,5889.0150653498795,0.0
0.264,44,5.128042417179118e-06,5.5073108897004195,-1.8443610423559992e-05,1178.7651,0.0039476044,0.0010975879,-2981.467676007069,1035.2371478695113,3735.3624288508154,0.0010975878685712814,1178.76513671875,30.012500000000003,7.131576025264337,-2.785944186484923,3.3910691525194725,3.490398814924619,-2.785939030536414,5.437769753304275e-05,5.127577705386459e-06,0.00016015022993087769,0.0002824397659537681,0.0,5940,6414.742719057585,6414.742719057585,0.0
0.276,46,7.916287065726435e-06,5.866981183111903,-1.4447967955967077e-05,1255.7477,0.0030923914,0.0016943738,-2983.0907765928046,1209.4241633312279,3948.2259271600187,0.0016943737864494324,1255.7476806640625,30.012500000000003,7.131576025264337,-2.787460844766111,3.9616439392891154,3.689302807881396,-2.7874519885495497,7.273997168132937e-05,6.143023446659985e-06,0.00013513118028640747,0.0005631230743006199,0.0,6210,6950.784259469157,6950.784259469157,0.0
0.288,48,1.293505259188657e-05,6.233529595355723,-1.0226922863998706e-05,1334.2024,0.002188934,0.0027685724,-2982.7292779758645,1406.2854689120807,4155.800773956502,0.0027685724198818207,1334.202392578125,30.012500000000003,7.131576025264337,-2.78712305308774,4.6064916459752405,3.8832649770328116,-2.787111390492612,2.9052254096472547e-05,6.769044186672844e-06,0.0002274252474308014,0.0007265787622259268,0.0,6480,7494.977807536618,7494.977807536618,0.0
0.3,50,1.793785779168461e-05,6.605504649447772,-9.70638473894492e-06,1413.8186,0.00207752,0.003839355,-2980.4455982629083,1627.1567470760078,4355.0521504311655,0.0038393549621105194,1413.818603515625,30.012500000000003,7.131576025264337,-2.7849891362013346,5.329987493859603,4.069449525805827,-2.7849754095099533,3.6320003468025595e-05,1.0426698460527332e-05,0.00027604401111602783,0.0006976087723273849,0.0,6750,8045.0901642876015,8045.0901642876015,0.0
0.312,52,1.4748751358395132e-05,6.981404109483877,-8.873227854945935e-06,1494.2748,0.001899194,0.00315677,-2976.289444769816,1873.0838518537282,4542.659447437903,0.003156770020723343,1494.2747802734375,30.012500000000003,7.131576025264337,-2.7811055416363497,6.135557329231536,4.244753609309441,-2.781093549806769,4.8745308916275015e-05,1.826688418384851e-05,0.00029200315475463867,0.0008031105082864087,0.0,7020,8598.850939452812,8598.850939452812,0.0
0.324,54,1.5173484012936217e-05,7.359765662305983,-1.841276887687119e-06,1575.2579,0.00039410032,0.0032476783,-2970.3656508022555,2144.8307084232033,4715.04707758298,0.003247678279876709,1575.2579345703125,30.012500000000003,7.131576025264337,-2.7755702277710785,7.025703499607403,4.405836125779244,-2.7755600290639126,6.839775305830821e-06,8.204659008253934e-06,0.00022725015878677368,0.0010481891799991594,0.0,7290,9154.105405446646,9154.105405446646,0.0
0.336,56,1.7901202996353566e-05,7.739131557355597,1.5343321378957277e-07,1656.456,-3.2840297e-05,0.0038315095,-2962.7480377022207,2442.854237368422,4868.464525352743,0.0038315095007419586,1656.4560546875,30.012500000000003,7.131576025264337,-2.7684521747726456,8.00192271450995,4.549192517048908,-2.7684416893648964,1.4783848657156594e-05,1.7357483236968622e-05,0.000307522714138031,0.0008186302122048517,0.0,7560,9708.645031177519,9708.645031177519,0.0
0.348,58,1.2637375970544268e-05,8.118096513969132,3.8644179522090456e-07,1737.5684,-8.271262e-05,0.0027048588,-2953.5325934035786,2767.1711009633195,4998.9088675991225,0.0027048587799072266,1737.568359375,30.012500000000003,7.131576025264337,-2.7598410757235823,9.064269553629702,4.671082370112097,-2.7598345734303966,4.618527426766649e-05,1.3811666120226753e-05,0.0002643577754497528,0.0008265397300419863,0.0,7830,10260.398133510167,10260.398133510167,0.0
0.36,60,6.8373550797000475e-06,8.49527293155628,1.8796547716875736e-06,1818.2979,-0.0004023146,0.001463443,-2942.7914999063364,3117.29184729344,5102.231326676246,0.0014634430408477783,1818.2978515625,30.012500000000003,7.131576025264337,-2.7498043789564353,10.2111407463613,4.767628982545857,-2.7497995919645013,3.865824133804815e-06,9.664334413436939e-06,0.00018552690744400024,0.0008185213146774117,0.0,8100,10807.226177058712,10807.226177058712,0.0
0.372,62,5.882398453190775e-06,8.869282334725852,1.4579070636798563e-06,1898.3495,-0.00031204522,0.0012590475,-2930.6108253279126,3492.239047494013,5174.126657394993,0.0012590475380420685,1898.3494873046875,30.012500000000003,7.131576025264337,-2.738422508274989,11.439334582952617,4.83480944546456,-2.73841864362926,3.3207038822097115e-06,3.2089689463150225e-06,0.00010058283805847168,0.000798310425423221,0.0,8370,11347.097506574184,11347.097506574184,0.0
