time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,unsteady_force_x,unsteady_force_y,unsteady_force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,power,rotational_power,translational_power
0.0125,1,-3.9285960328277576,0.6284035275734402,0.0,-31.668438,0.0,-1989.0165,0.0,0.0,-1711.1502685546875,6.689504613177633e-05,58.064515590667725,-1.6577092802616544e-08,-1964.2980164138778,314.20176378671994,49.99999999999998,10.0,1.337900922635527e-08,0.1161290311813355,-3.31541856052331e-12,-1.0795593261718754e-07,1.110638061523438,7.128342986106875e-10,-28.162517547607422,28.162512257695198,0.0,56,0.0,0.0,0.0
0.025,2,-0.5533565975159178,0.03059395053332163,0.0,-32.980103,0.0,-275.13123,0.0,0.0,-8.074281692504883,-0.0001109797788796385,-85.84482084644696,2.4121486225797684e-07,-276.67829875795877,15.296975266660809,49.99999999999998,10.0,-2.219595577592771e-08,-0.171689641692894,4.824297245159539e-11,-1.900196075439454e-08,-0.03412396240234376,-8.889473974704746e-10,-27.062252044677734,27.06225204013164,0.0,112,0.0,0.0,0.0
0.0375,3,-0.6726401467776669,0.047871727777344275,0.0,-34.829144,0.0,-335.36703,0.0,0.0,-60.600345611572266,-2.8045583675861963e-05,-77.30149370303843,-1.507240748646263e-06,-336.3200733888333,23.935863888672127,49.99999999999998,10.0,-5.6091167351723946e-09,-0.15460298740607695,-3.0144814972925273e-10,-2.5248527526855477e-08,0.01308054924011231,-3.2242387533187877e-10,-27.839420318603516,27.839427275651808,0.0,168,0.0,0.0,0.0
0.05,4,-0.7232357135857489,0.052860025295732506,0.0,-36.7658,0.0,-360.7136,0.0,0.0,-72.31901550292969,-0.00017445096349888445,-75.87020677892724,-2.1596160441963996e-06,-361.6178567928743,26.430012647866242,49.99999999999998,10.0,-3.48901926997769e-08,-0.15174041355785456,-4.319232088392801e-10,-1.9156932830810555e-08,0.028616523742675794,-5.076546221971513e-09,-29.21537208557129,29.21537338686213,0.0,224,0.0,0.0,0.0
0.0625,5,-0.7363132952553074,0.05152755034964325,0.0,-38.557365,0.0,-367.03735,0.0,0.0,-65.63038635253906,0.00022810060013966904,-78.01018797402503,3.1341784479804735e-06,-368.15664762765357,25.763775174821614,49.99999999999998,10.0,4.562012002793382e-08,-0.15602037594805013,6.26835689596095e-10,6.340742111206056e-08,0.02749839019775392,2.257060259580613e-09,-30.529876708984375,30.529882939894765,0.0,280,0.0,0.0,0.0
0.075,6,-0.7394277297010653,0.04882718442398488,0.0,-40.157444,0.0,-368.33646,0.0,0.0,-55.98757553100586,-2.0736521637587657e-05,-80.8000913853175,1.1835805039626945e-06,-369.7138648505325,24.413592211992427,49.99999999999998,10.0,-4.147304327517533e-09,-0.16160018277063506,2.36716100792539e-10,-1.1944770812988286e-08,0.022568029403686532,-1.5042722225189215e-09,-31.635894775390625,31.63589460353473,0.0,336,0.0,0.0,0.0
0.0875,7,-0.742510137042099,0.04645607796670782,0.0,-41.592613,0.0,-369.64838,0.0,0.0,-48.088768005371094,0.0001031645665428016,-83.21783091605175,2.8044045220637637e-06,-371.25506852104934,23.2280389833539,49.99999999999998,10.0,2.0632913308560327e-08,-0.1664356618321036,5.60880904412753e-10,-1.8000602722167976e-09,0.01838852310180665,2.6348978281021128e-09,-32.56739807128906,32.56739835770624,0.0,392,0.0,0.0,0.0
0.1,8,-0.7469192406209457,0.04459239163100025,0.0,-42.893116,0.0,-371.65762,0.0,0.0,-42.13143539428711,5.464419037437551e-05,-85.20645933211199,4.2762873572743665e-07,-373.4596203104727,22.296195815500113,49.99999999999998,10.0,1.0928838074875106e-08,-0.17041291866422406,8.552574714548736e-11,1.592636108398438e-08,0.015415915489196784,2.2870488464832316e-09,-33.373443603515625,33.37346380910601,0.0,448,0.0,0.0,0.0
0.1125,9,-0.7516970681532855,0.04302873700623567,0.0,-44.077896,0.0,-373.87448,0.0,0.0,-37.34556579589844,-0.0005040536478411184,-86.91115011044894,1.4533572515254556e-06,-375.8485340766426,21.514368503117826,49.99999999999998,10.0,-1.0081072956822371e-07,-0.17382230022089798,2.9067145030509124e-10,-1.2172460556030277e-07,0.013114981651306158,3.2790936529636397e-09,-34.08218002319336,34.08220545522143,0.0,504,0.0,0.0,0.0
0.125,10,-0.7563646084529889,0.04164978708872378,0.0,-45.16215,0.0,-376.05307,0.0,0.0,-33.31864929199219,0.0003041939187298226,-88.40827271607122,4.163730668166332e-06,-378.1823042264943,20.82489354436188,49.99999999999998,10.0,6.083878374596454e-08,-0.17681654543214254,8.327461336332667e-10,5.671977996826174e-08,0.011210062026977545,2.085231244564057e-10,-34.71051025390625,34.71052192269907,0.0,560,0.0,0.0,0.0
