flow_time,time_step,x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,Sxx,Sxy,Sxz,Syy,Syz,Szz,dudx,dudy,dudz,dvdx,dvdy,dvdz,dwdx,dwdy,dwdz
0.6,12,-4.5,0.75,0.0,0.9968262,0.0007902766,1.2738906e-06,0.0,0.0,0.0,-0.0021170506,0.00072461826,1.9202594e-06,0.000983238,-1.2393076e-07,0.0011339835,-0.0021170506,0.0007246408,1.7726084e-06,0.00072459574,0.000983238,-7.638938e-08,2.0679104e-06,-1.7147214e-07,0.0011339835
0.6,12,-4.460064,0.75,0.0,0.99674606,0.00081755855,1.3435524e-06,0.0,0.0,0.0,-0.002187752,0.0007559806,1.982139e-06,0.0010146636,-1.2882627e-07,0.0011733295,-0.002187752,0.000755995,1.8314472e-06,0.0007559663,0.0010146636,-8.0142975e-08,2.1328308e-06,-1.7750956e-07,0.0011733295
0.6,12,-4.420128,0.75,0.0,0.9966633,0.000846111,1.3625458e-06,0.0,0.0,0.0,-0.0022614691,0.0007889948,2.046736e-06,0.0010472884,-1.3396598e-07,0.0012143935,-0.0022614691,0.0007890064,1.8927415e-06,0.00078898313,0.0010472884,-8.410153e-08,2.2007307e-06,-1.8383045e-07,0.0012143935
0.6,12,-4.380192,0.75,0.0,0.99657786,0.0008757718,1.3239128e-06,0.0,0.0,0.0,-0.002338224,0.00082374236,2.1140477e-06,0.0010811647,-1.3935625e-07,0.0012572493,-0.002338224,0.0008237523,1.956791e-06,0.00082373247,0.0010811647,-8.829514e-08,2.2713045e-06,-1.9041735e-07,0.0012572493
0.6,12,-4.3402557,0.75,0.0,0.99648947,0.00090674026,1.3153548e-06,0.0,0.0,0.0,-0.002418203,0.00086032297,2.1842761e-06,0.0011164143,-1.4505508e-07,0.0013019947,-0.002418203,0.0008603295,2.0237078e-06,0.0008603164,0.0011164143,-9.2764196e-08,2.3448445e-06,-1.9734598e-07,0.0013019947
0.6,12,-4.3003197,0.75,0.0,0.99639815,0.0009390789,1.313331e-06,0.0,0.0,0.0,-0.0025015976,0.0008988505,2.2575641e-06,0.0011530669,-1.5103339e-07,0.0013487152,-0.0025015976,0.00089886,2.0935142e-06,0.00089884107,0.0011530669,-9.747749e-08,2.4216142e-06,-2.0458928e-07,0.0013487152
0.6,12,-4.2603836,0.75,0.0,0.99630356,0.00097296626,1.2977316e-06,0.0,0.0,0.0,-0.0025885087,0.000939462,2.334229e-06,0.0011911492,-1.5733092e-07,0.0013975649,-0.0025885087,0.00093946524,2.1666158e-06,0.00093945867,0.0011911492,-1.0250167e-07,2.5018423e-06,-2.1216016e-07,0.0013975649
0.6,12,-4.220447,0.75,0.0,0.99620163,0.0010335561,-1.9450188e-05,0.0,0.0,0.0,-0.002679212,0.0009822753,2.4142487e-06,0.0012307378,-1.6396966e-07,0.0014486259,-0.002679212,0.0009823004,2.2429438e-06,0.0009822503,0.0012307378,-1.0784323e-07,2.5855534e-06,-2.200961e-07,0.0014486259
0.6,12,-4.180511,0.75,0.0,0.9961001,0.0010714621,-2.0166559e-05,0.0,0.0,0.0,-0.0027738234,0.0010274469,2.497857e-06,0.0012719367,-1.7096842e-07,0.0015020195,-0.0027738234,0.0010274743,2.3228313e-06,0.0010274197,0.0012719367,-1.1351427e-07,2.6728826e-06,-2.2842256e-07,0.0015020195
0.6,12,-4.140575,0.75,0.0,0.9959724,0.0011203929,-1.7701304e-05,0.0,0.0,0.0,-0.002872567,0.0010751223,2.5853087e-06,0.0013148045,-1.7834171e-07,0.0015578917,-0.002872567,0.0010751381,2.4063781e-06,0.0010751063,0.0013148045,-1.1953372e-07,2.7642393e-06,-2.3714969e-07,0.0015578917
