time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,power,rotational_power,translational_power
0.0625,5,0.1649814453125,0.008947458267211914,0.0,4.473729,0.0,82.49072,1.0506086044026475e-05,31.647773337976318,-1.79425666593791e-06,82.49072265625,4.473729133605957,50.0,10.0,2.101217208805295e-09,0.06329554667595264,-3.58851333187582e-10,2.5525689125061036e-09,0.022876636505126953,-5.465932190418243e-10,15.69943904876709,-15.69883138488047,0.0,280,-23.831625091359214,0.0,-23.831625091359214
0.125,10,0.848364501953125,0.06056130599975586,0.0,30.280653,0.0,424.18225,-3.867349209940585e-05,122.40520552302893,8.48041149925649e-06,424.1822509765625,30.28065299987793,50.0,10.0,-7.73469841988117e-09,0.24481041104605786,1.696082299851298e-09,1.1360645294189453e-08,0.036027462005615234,1.990795135498047e-09,43.0366096496582,-43.00582834488897,0.0,560,-302.8065299987793,0.0,-302.8065299987793
0.1875,15,1.0008419189453126,0.06636769104003906,0.0,33.183846,0.0,500.42096,0.00011047979813838538,133.0463842648968,-1.2812975087594936e-05,500.42095947265625,33.18384552001953,50.0,10.0,2.2095959627677075e-08,0.2660927685297936,-2.562595017518987e-09,3.0350685119628905e-08,0.020113719940185546,-4.0233135223388675e-09,50.63389205932617,-50.53023505385915,0.0,840,-331.8384552001953,0.0,-331.8384552001953
0.25,20,1.081186767578125,0.06590667724609375,0.0,32.95334,0.0,540.5934,1.8107184310167668e-05,139.61505786601424,-9.710301289977963e-05,540.5933837890625,32.953338623046875,50.0,10.0,3.6214368620335337e-09,0.2792301157320285,-1.9420602579955926e-08,2.6464462280273438e-08,0.013879059791564941,-1.7553567886352538e-08,54.600589752197266,-54.406037690889896,0.0,1120,-329.53338623046875,0.0,-329.53338623046875
0.3125,25,1.13085888671875,0.06429057312011718,0.0,32.145287,0.0,565.42944,0.000775401608507309,143.9781702284489,0.0003753869882183736,565.429443359375,32.145286560058594,50.0,10.0,1.550803217014618e-07,0.28795634045689783,7.507739764367471e-08,1.348257064819336e-07,0.010714431762695313,7.742643356323242e-08,57.03947830200195,-56.74289281794329,0.0,1400,-321.45286560058594,0.0,-321.45286560058594
0.375,30,1.1641268310546875,0.0625901870727539,0.0,31.295094,0.0,582.0634,6.158900993824545e-05,147.026364008304,-2.0093919706809515e-05,582.0634155273438,31.295093536376953,50.0,10.0,1.2317801987649091e-08,0.294052728016608,-4.0187839413619035e-09,1.6903877258300782e-08,0.00888718318939209,-2.849102020263672e-09,58.66664123535156,-58.260260899800954,0.0,1680,-312.95093536376953,0.0,-312.95093536376953
0.4375,35,1.1876092529296876,0.06107109069824219,0.0,30.535545,0.0,593.8046,0.006294352596214026,149.24001768365042,0.001609616963738958,593.8046264648438,30.535545349121094,50.0,10.0,1.2588705192428052e-06,0.29848003536730083,3.219233927477916e-07,1.2528181076049804e-06,0.00774196195602417,3.217756748199463e-07,59.81157302856445,-59.28988430497951,0.0,1960,-305.35545349121094,0.0,-305.35545349121094
0.5,40,1.2048021240234374,0.05979114151000976,0.0,29.89557,0.0,602.40106,-0.0013611815923866288,150.89299801038504,0.00016676755085853756,602.4010620117188,29.895570755004883,50.0,10.0,-2.7223631847732577e-07,0.3017859960207701,3.335351017170751e-08,-2.755880355834961e-07,0.006979481220245361,3.4153461456298825e-08,60.647544860839844,-60.006097282173826,0.0,2240,-298.9557075500488,0.0,-298.9557075500488
0.5625,45,1.2177171630859376,0.05873274612426758,0.0,29.366373,0.0,608.8586,0.010616166402222404,152.15546735401387,0.0015797933097392303,608.8585815429688,29.36637306213379,50.0,10.0,2.123233280444481e-06,0.3043109347080277,3.1595866194784606e-07,2.090096473693848e-06,0.006453618049621582,3.1704306602478026e-07,61.274383544921875,-60.509793764461456,0.0,2520,-293.6637306213379,0.0,-293.6637306213379
0.625,50,1.2276126708984374,0.05785615921020508,0.0,28.92808,0.0,613.80634,-0.0018262842734131368,153.1348247245292,0.0005862365308644257,613.8063354492188,28.92807960510254,50.0,10.0,-3.6525685468262735e-07,0.30626964944905843,1.1724730617288514e-07,-3.532886505126953e-07,0.006079392910003662,1.1477470397949219e-07,61.75377655029297,-60.86369596500942,0.0,2801,-289.2807960510254,0.0,-289.2807960510254
0.6875,55,1.2353724365234375,0.05712561416625977,0.0,28.562807,0.0,617.6862,-0.0160880013018172,153.91293646786835,-0.003269136104389503,617.6862182617188,28.562807083129883,50.0,10.0,-3.2176002603634402e-06,0.3078258729357367,-6.538272208779006e-07,-3.290152549743652e-06,0.005809229850769043,-6.558477878570556e-07,62.128700256347656,-61.11139580030533,0.0,3085,-285.6280708312988,0.0,-285.6280708312988
0.75,60,1.241519287109375,0.05652295684814453,0.0,28.261478,0.0,620.75964,-0.02344551603266609,154.5353407034632,-0.00233458547042531,620.7596435546875,28.261478424072266,50.0,10.0,-4.689103206533218e-06,0.3090706814069264,-4.66917094085062e-07,-4.683685302734375e-06,0.005608625888824463,-4.6982765197753904e-07,62.42500305175781,-61.278899058346845,0.0,3370,-282.61478424072266,0.0,-282.61478424072266
0.8125,65,1.24646435546875,0.05601970291137695,0.0,28.009851,0.0,623.2322,-0.0039372314208776515,155.03955370417455,0.001165096983150704,623.232177734375,28.009851455688477,50.0,10.0,-7.874462841755303e-07,0.3100791074083491,2.3301939663014083e-07,-7.678747177124023e-07,0.005454144477844238,2.3284554481506347e-07,62.663108825683594,-61.38715925071938,0.0,3653,-280.09851455688477,0.0,-280.09851455688477
0.875,70,1.250487548828125,0.05559830474853516,0.0,27.799152,0.0,625.2438,-0.005927176523996991,155.45327783855058,-0.000852451514029795,625.2437744140625,27.799152374267578,50.0,10.0,-1.1854353047993982e-06,0.3109065556771011,-1.70490302805959e-07,-1.096796989440918e-06,0.005339070796966553,-1.754283905029297e-07,62.85637283325195,-61.44980841726648,0.0,3935,-277.9915237426758,0.0,-277.9915237426758
0.9375,75,1.253798828125,0.05524813461303711,0.0,27.624067,0.0,626.8994,-0.004768514211001218,155.79523600843322,-0.002109672927252504,626.8994140625,27.624067306518555,50.0,10.0,-9.537028422002437e-07,0.31159047201686646,-4.219345854505008e-07,-9.700775146484376e-07,0.00524729585647583,-4.187166690826416e-07,63.01533889770508,-61.47696315110372,0.0,4215,-276.24067306518555,0.0,-276.24067306518555
1.0,80,1.2565472412109375,0.05494272232055664,0.0,27.471361,0.0,628.2736,-0.015350070670542948,156.08163003074347,-0.0026645999384182772,628.2736206054688,27.47136116027832,50.0,10.0,-3.0700141341085897e-06,0.3121632600614869,-5.329199876836554e-07,-3.0313968658447268e-06,0.005176111698150635,-5.365967750549316e-07,63.14692687988281,-61.47607795298834,0.0,4495,-274.7136116027832,0.0,-274.7136116027832
1.0625,85,1.2588515625,0.054684261322021484,0.0,27.34213,0.0,629.4258,-0.015076717075487522,156.32320796561464,-0.0016826854683902326,629.42578125,27.342130661010742,50.0,10.0,-3.0153434150975043e-06,0.31264641593122927,-3.365370936780465e-07,-3.0421018600463865e-06,0.0051184816360473635,-3.3931732177734375e-07,63.2570915222168,-61.45319697669103,0.0,4775,-273.4213066101074,0.0,-273.4213066101074
1.125,90,1.2608021240234375,0.05446261596679688,0.0,27.231308,0.0,630.40106,-0.016477971027072158,156.52893822092625,-6.976649501666543e-05,630.4010620117188,27.231307983398438,50.0,10.0,-3.2955942054144315e-06,0.3130578764418525,-1.3953299003333087e-08,-3.282761573791504e-06,0.005074364185333252,-1.552700996398926e-08,63.35032272338867,-61.41284735516306,0.0,5055,-272.3130798339844,0.0,-272.3130798339844
1.1875,95,1.2624593505859374,0.054268836975097656,0.0,27.134418,0.0,631.2297,-0.012570300918149258,156.70450486363117,-0.001214992027950501,631.2296752929688,27.134418487548828,50.0,10.0,-2.5140601836298515e-06,0.3134090097272623,-2.429984055901002e-07,-2.5120973587036133e-06,0.005039077758789062,-2.4350881576538085e-07,63.42932891845703,-61.3576158795169,0.0,5335,-271.3441848754883,0.0,-271.3441848754883
