# flow_time=30.0
x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,Sxx,Sxy,Sxz,Syy,Syz,Szz,dudx,dudy,dudz,dvdx,dvdy,dvdz,dwdx,dwdy,dwdz
0.0,-0.875,0.0,0.16605563,6.5515844e-05,4.738096e-10,4.0194146e-09,4.06261e-09,0.054694265,-0.00017157795,0.17028686,2.4810533e-06,0.00017310455,6.0608123e-09,-1.3858354e-06,-0.00017157795,0.15012969,4.9628484e-06,0.19044404,0.00017310455,9.660626e-09,-7.4160683e-10,2.4609987e-09,-1.3858354e-06
0.0,-0.8625,0.0,0.16790804,6.7811765e-05,5.0319016e-10,3.968679e-09,4.0022456e-09,0.05991432,-0.00017719185,0.17264362,2.5787522e-06,0.00017844292,7.0534623e-09,-1.3765982e-06,-0.00017719185,0.14989847,5.1582233e-06,0.19538876,0.00017844292,1.1675533e-08,-7.1900674e-10,2.431391e-09,-1.3765982e-06
0.0,-0.85,0.0,0.16976911,6.997356e-05,4.964129e-10,3.915171e-09,3.9418495e-09,0.06554243,-0.0001825595,0.17493628,2.6805058e-06,0.00018396601,8.053762e-09,-1.3668061e-06,-0.0001825595,0.14940181,5.3617073e-06,0.20047075,0.00018396601,1.37074005e-08,-6.9555445e-10,2.4001245e-09,-1.3668061e-06
0.0,-0.8375,0.0,0.17163043,7.322129e-05,5.0153315e-10,3.8589802e-09,3.8815013e-09,0.07160088,-0.0001878014,0.17715348,2.7847557e-06,0.00018905402,8.793335e-09,-1.3564498e-06,-0.0001878014,0.14860895,5.5701826e-06,0.20569801,0.00018905402,1.5219651e-08,-6.712818e-10,2.3670192e-09,-1.3564498e-06
0.0,-0.825,0.0,0.17347279,7.3207906e-05,2.4170854e-10,3.8002006e-09,3.821287e-09,0.078112036,-0.00019233492,0.17928693,2.892849e-06,0.00019375226,7.6568645e-09,-1.3455486e-06,-0.00019233492,0.14750768,5.786344e-06,0.21106617,0.00019375226,1.2981409e-08,-6.46245e-10,2.3323201e-09,-1.3455486e-06
0.0,-0.8125,0.0,0.17531115,7.67779e-05,2.3327695e-10,3.7389163e-09,3.761237e-09,0.085098475,-0.00019718174,0.18132637,3.004425e-06,0.00019850003,8.779385e-09,-1.3340675e-06,-0.00019718174,0.14607665,6.0094703e-06,0.2165761,0.00019850003,1.5262483e-08,-6.2047134e-10,2.2962883e-09,-1.3340675e-06
0.0,-0.8,0.0,0.17713147,7.907613e-05,2.8943314e-10,3.6751833e-09,3.7013517e-09,0.09258252,-0.00020208463,0.18326326,3.1212594e-06,0.00020346852,1.1649158e-08,-1.3220738e-06,-0.00020208463,0.1442913,6.2431127e-06,0.22223522,0.00020346852,2.1039353e-08,-5.9399524e-10,2.2589637e-09,-1.3220738e-06
0.0,-0.7875,0.0,0.17892134,8.157523e-05,3.6694398e-10,3.6090424e-09,3.641611e-09,0.10058689,-0.00020616011,0.1850864,3.2414725e-06,0.00020748084,1.1603297e-08,-1.3094475e-06,-0.00020616011,0.14213277,6.4835117e-06,0.22804004,0.00020748084,2.098635e-08,-5.667961e-10,2.2202438e-09,-1.3094475e-06
0.0,-0.775,0.0,0.18068427,8.361487e-05,3.9366438e-10,3.5405059e-09,3.581925e-09,0.1091335,-0.00021024664,0.18678449,3.366094e-06,0.0002115207,1.3413663e-08,-1.296338e-06,-0.00021024664,0.13957721,6.732727e-06,0.23399177,0.0002115207,2.4647012e-08,-5.388995e-10,2.180314e-09,-1.296338e-06
0.0,-0.7625,0.0,0.18241102,9.001525e-05,4.4422632e-10,3.4695702e-09,3.5221892e-09,0.118244395,-0.00021345408,0.18835115,3.4927627e-06,0.00021468972,8.5609315e-09,-1.2826478e-06,-0.00021345408,0.13660897,6.9860357e-06,0.24009332,0.00021468972,1.4982586e-08,-5.1033744e-10,2.1392768e-09,-1.2826478e-06
0.0,-0.75,0.0,0.18409814,9.150871e-05,4.5105253e-10,3.3962166e-09,3.462258e-09,0.12794064,-0.00021639263,0.18977058,3.6227434e-06,0.00021773475,1.8928489e-08,-1.268401e-06,-0.00021639263,0.13319881,7.245968e-06,0.24634233,0.00021773475,3.5759893e-08,-4.811301e-10,2.0970867e-09,-1.268401e-06
0.0,-0.7375,0.0,0.18573387,9.1397866e-05,4.2148618e-10,3.3203844e-09,3.4019312e-09,0.1382431,-0.00021924003,0.19103506,3.751385e-06,0.00022047735,1.6769862e-08,-1.2535954e-06,-0.00021924003,0.1293314,7.5032212e-06,0.2527387,0.00022047735,3.148612e-08,-4.512116e-10,2.053603e-09,-1.2535954e-06
0.0,-0.725,0.0,0.18732394,9.357648e-05,-7.3881234e-11,3.2420155e-09,3.340988e-09,0.14917158,-0.00022106779,0.19213107,3.8858975e-06,0.0002223966,2.184186e-08,-1.2382732e-06,-0.00022106779,0.12498148,7.772216e-06,0.25928065,0.0002223966,4.1674777e-08,-4.2069065e-10,2.0089437e-09,-1.2382732e-06
0.0,-0.7125,0.0,0.18885651,9.61291e-05,4.7736592e-11,3.1610103e-09,3.2791667e-09,0.16074459,-0.00022129407,0.19305305,4.021325e-06,0.0002225452,2.3577359e-08,-1.2224045e-06,-0.00022129407,0.12013816,8.043039e-06,0.26596794,0.0002225452,4.519189e-08,-3.8949122e-10,1.9628275e-09,-1.2224045e-06
0.0,-0.7,0.0,0.1903297,0.00010143012,1.03038966e-10,3.077292e-09,3.216193e-09,0.17297977,-0.00022281983,0.1937911,4.155419e-06,0.00022401048,2.5208944e-08,-1.2059942e-06,-0.00022281983,0.114775516,8.311195e-06,0.2728067,0.00022401048,4.850257e-08,-3.5760414e-10,1.915318e-09,-1.2059942e-06
0.0,-0.6875,0.0,0.19170998,0.000105882864,1.5950297e-10,2.990729e-09,3.151751e-09,0.18589354,-0.00022433347,0.19433251,4.2912134e-06,0.00022540531,3.0990815e-08,-1.1890777e-06,-0.00022433347,0.108879074,8.582751e-06,0.27978596,0.00022540531,6.01155e-08,-3.250375e-10,1.8661321e-09,-1.1890777e-06
