# flow_time=19.86
x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,Sxx,Sxy,Sxz,Syy,Syz,Szz,dudx,dudy,dudz,dvdx,dvdy,dvdz,dwdx,dwdy,dwdz
0.0,-0.61249995,0.0,0.27591887,0.0026389647,3.5286495e-05,-2.2192792e-06,-1.2535609e-06,0.009318273,-0.0083293915,0.45549554,-4.6751375e-05,0.008908411,5.2129217e-05,-0.0005789619,-0.0083293915,0.46131322,-0.0001364818,0.44967782,0.008908411,3.0196967e-05,4.297905e-05,7.406147e-05,-0.0005789619
0.0,-0.6,0.0,0.28177336,0.0027546508,3.6219553e-05,-3.612787e-06,-2.0475065e-06,0.015239836,-0.008813109,0.47154278,-4.60395e-05,0.00940539,5.3183125e-05,-0.00059225835,-0.008813109,0.47441703,-0.0001370901,0.46866855,0.00940539,3.0605483e-05,4.5011104e-05,7.576077e-05,-0.00059225835
0.0,-0.5875,0.0,0.28776777,0.002877987,3.7138605e-05,-5.681112e-06,-3.2324874e-06,0.024096124,-0.009319715,0.4871843,-4.5190158e-05,0.009925515,5.3959448e-05,-0.00060569367,-0.009319715,0.4856475,-0.00013754137,0.48872104,0.009925515,3.0983134e-05,4.7161055e-05,7.693576e-05,-0.00060569367
0.0,-0.575,0.0,0.29386988,0.0029998538,3.8080852e-05,-8.635559e-06,-4.9366417e-06,0.036863483,-0.009846791,0.501964,-4.4176923e-05,0.0104659265,5.4348668e-05,-0.0006191014,-0.009846791,0.49406224,-0.0001377871,0.50986576,0.0104659265,3.132789e-05,4.9433253e-05,7.736944e-05,-0.0006191014
0.0,-0.5625,0.0,0.30007508,0.0031344346,3.9084844e-05,-1.2699061e-05,-7.2999146e-06,0.054619115,-0.010390606,0.5153489,-4.2969543e-05,0.011022915,5.4236123e-05,-0.00063227484,-0.010390606,0.4985858,-0.00013776871,0.532112,0.011022915,3.164006e-05,5.1829633e-05,7.683219e-05,-0.00063227484
0.0,-0.54999995,0.0,0.30630296,0.003277306,4.0040006e-05,-1.8083612e-05,-1.0463086e-05,0.078462586,-0.0109461965,0.526783,-4.1538537e-05,0.011591133,5.3506035e-05,-0.0006449422,-0.0109461965,0.49811557,-0.00013742544,0.55545044,0.011591133,3.1917e-05,5.434836e-05,7.509507e-05,-0.0006449422
0.0,-0.5375,0.0,0.31250986,0.0034271372,4.096092e-05,-2.4962716e-05,-1.45538725e-05,0.109414496,-0.011507173,0.53571475,-3.9837003e-05,0.0121639725,5.2062554e-05,-0.0006567925,-0.011507173,0.4915859,-0.00013666053,0.5798436,0.0121639725,3.2162505e-05,5.6986522e-05,7.1962604e-05,-0.0006567925
0.0,-0.525,0.0,0.31857958,0.0035843162,4.179461e-05,-3.3443666e-05,-1.9672532e-05,0.14830883,-0.012066067,0.5416635,-3.7835875e-05,0.012733578,4.984172e-05,-0.00066746876,-0.012066067,0.4781052,-0.0001354075,0.60522187,0.012733578,3.2384203e-05,5.973576e-05,6.729924e-05,-0.00066746876
0.0,-0.5125,0.0,0.32437265,0.0037450346,4.2602154e-05,-4.3543798e-05,-2.5878868e-05,0.19569214,-0.012614158,0.54425234,-3.548184e-05,0.013290859,4.6818597e-05,-0.000676605,-0.012614158,0.45701578,-0.0001335506,0.63148886,0.013290859,3.258711e-05,6.2586914e-05,6.105009e-05,-0.000676605
0.0,-0.5,0.0,0.3299222,0.0039179833,4.332404e-05,-5.5177577e-05,-3.318403e-05,0.25175563,-0.013142318,0.5432652,-3.274702e-05,0.013826215,4.302732e-05,-0.00068382086,-0.013142318,0.4280131,-0.0001310175,0.65851736,0.013826215,3.2793443e-05,6.552346e-05,5.32612e-05,-0.00068382086
0.0,-0.4875,0.0,0.33503553,0.004097064,4.39704e-05,-6.8156376e-05,-4.1548337e-05,0.316307,-0.013641201,0.53864545,-2.9581286e-05,0.0143299615,3.8540144e-05,-0.00068877067,-0.013641201,0.39113072,-0.00012769166,0.6861602,0.0143299615,3.3003056e-05,6.852909e-05,4.4077227e-05,-0.00068877067
0.0,-0.475,0.0,0.33968785,0.0042713983,4.443849e-05,-8.2202605e-05,-5.0885545e-05,0.3887911,-0.014101896,0.5304987,-2.5963458e-05,0.014793055,3.3484826e-05,-0.0006911578,-0.014101896,0.34675774,-0.0001235087,0.7142396,0.014793055,3.323991e-05,7.158178e-05,3.3729742e-05,-0.0006911578
0.0,-0.4625,0.0,0.34371126,0.0044616573,4.4769713e-05,-9.6975244e-05,-6.107245e-05,0.46834934,-0.014516625,0.51907843,-2.1880656e-05,0.015207227,2.8019676e-05,-0.00069074583,-0.014516625,0.29556537,-0.000118421216,0.7425915,0.015207227,3.3523367e-05,7.46599e-05,2.2515987e-05,-0.00069074583
0.0,-0.45,0.0,0.3469897,0.0046508606,4.4993678e-05,-0.000112102636,-7.1961746e-05,0.5539098,-0.0148788225,0.5047349,-1.7325092e-05,0.015566224,2.2336671e-05,-0.00068738015,-0.0148788225,0.23845337,-0.000112389884,0.77101636,0.015566224,3.390535e-05,7.77397e-05,1.0767991e-05,-0.00068738015
0.0,-0.4375,0.0,0.34959453,0.0048442716,4.506099e-05,-0.00012721568,-8.3395156e-05,0.64428484,-0.015184795,0.4878941,-1.2271023e-05,0.015865905,1.66397e-05,-0.0006809787,-0.015184795,0.17642896,-0.000105341176,0.7993592,0.015865905,3.4455832e-05,8.079913e-05,-1.1764321e-06,-0.0006809787
0.0,-0.42499998,0.0,0.3514047,0.0050581987,4.49998e-05,-0.00014197722,-9.521459e-05,0.73826265,-0.015432562,0.46900246,-6.7484616e-06,0.016104158,1.103644e-05,-0.00067155156,-0.015432562,0.11055231,-9.731138e-05,0.8274526,0.016104158,3.5079367e-05,8.3814455e-05,-1.3006487e-05,-0.00067155156
0.0,-0.4125,0.0,0.35240316,0.005246388,4.4746957e-05,-0.00015610288,-0.000107269974,0.8346816,-0.0156226745,0.44849432,-7.5473145e-07,0.01628185,5.70848e-06,-0.0006591642,-0.0156226745,0.04182596,-8.827472e-05,0.8551627,0.01628185,3.5869027e-05,8.6765256e-05,-2.4452067e-05,-0.0006591642
0.0,-0.39999998,0.0,0.35248867,0.005457961,4.4349574e-05,-0.00016937344,-0.00011942342,0.932476,-0.015757833,0.42677882,5.6456447e-06,0.016401595,7.2929834e-07,-0.00064394396,-0.015757833,-0.02879666,-7.834137e-05,0.8823543,0.016401595,3.676217e-05,8.963266e-05,-3.5303572e-05,-0.00064394396
0.0,-0.3875,0.0,0.35161737,0.0056588133,4.386871e-05,-0.00018163689,-0.00013154968,1.0307044,-0.015842075,0.40422642,1.2415527e-05,0.016468203,-3.6309539e-06,-0.00062606705,-0.015842075,-0.10048093,-6.756865e-05,0.90893376,0.016468203,3.8144255e-05,9.239971e-05,-4.5406163e-05,-0.00062606705
0.0,-0.375,0.0,0.349932,0.005857434,4.3255073e-05,-0.00019280455,-0.00014353536,1.1285566,-0.015881894,0.38116047,1.9533412e-05,0.01648771,-7.491126e-06,-0.00060572213,-0.015881894,-0.1724978,-5.598601e-05,0.93481874,0.01648771,3.9684248e-05,9.5052834e-05,-5.46665e-05,-0.00060572213
0.0,-0.3625,0.0,0.34734166,0.006088571,4.254768e-05,-0.00020284209,-0.00015527713,1.225341,-0.015883103,0.35785368,2.6943122e-05,0.016466178,-1.0778569e-05,-0.0005831239,-0.015883103,-0.24422741,-4.3691936e-05,0.9599348,0.016466178,4.1480645e-05,9.757818e-05,-6.303778e-05,-0.0005831239
0.0,-0.34999996,0.0,0.3438627,0.006267934,4.16788e-05,-0.00021175946,-0.00016668063,1.3204798,-0.015851684,0.33455542,3.460113e-05,0.01641009,-1.3495501e-05,-0.0005584902,-0.015851684,-0.31513846,-3.076508e-05,0.9842493,0.01641009,4.3522945e-05,9.9967336e-05,-7.051395e-05,-0.0005584902
0.0,-0.33749998,0.0,0.3394701,0.0064948336,4.0735602e-05,-0.00021959805,-0.0001776592,1.4134881,-0.015792532,0.31145793,4.2400636e-05,0.016324552,-1.5702044e-05,-0.0005320363,-0.015792532,-0.3847926,-1.741291e-05,1.0077084,0.016324552,4.5714893e-05,0.00010221418,-7.711898e-05,-0.0005320363
0.0,-0.325,0.0,0.33419943,0.0066751367,3.9778348e-05,-0.00022642256,-0.00018813525,1.503963,-0.015708353,0.28873205,5.023805e-05,0.016212616,-1.7237004e-05,-0.000503949,-0.015708353,-0.4528141,-3.835078e-06,1.0302782,0.016212616,4.8426085e-05,0.00010431118,-8.290009e-05,-0.000503949
0.0,-0.3125,0.0,0.3281555,0.0068702595,3.8731632e-05,-0.00023231121,-0.00019804071,1.5915679,-0.015603266,0.2665173,5.8204874e-05,0.016077647,-1.821729e-05,-0.00047442675,-0.015603266,-0.5188952,1.0152562e-05,1.0519298,0.016077647,5.1481304e-05,0.00010625718,-8.791588e-05,-0.00047442675
0.0,-0.29999995,0.0,0.3212802,0.0071046604,3.7613787e-05,-0.0002373494,-0.00020731802,1.6760291,-0.015476929,0.24493808,6.6107175e-05,0.015920676,-1.876728e-05,-0.00044363912,-0.015476929,-0.58278036,2.4164638e-05,1.0726565,0.015920676,5.469805e-05,0.00010804972,-9.223261e-05,-0.00044363912
0.0,-0.28750002,0.0,0.31363982,0.007270784,3.6407826e-05,-0.00024162489,-0.00021592197,1.7571219,-0.0153298555,0.22409451,7.400057e-05,0.015741492,-1.8972205e-05,-0.00041173902,-0.0153298555,-0.64424956,3.8308444e-05,1.0924386,0.015741492,5.7978308e-05,0.0001096927,-9.592272e-05,-0.00041173902
0.0,-0.27499998,0.0,0.30516428,0.00747244,3.5180852e-05,-0.0002452239,-0.00022382004,1.8346697,-0.015160207,0.20406815,8.163743e-05,0.015539203,-1.864109e-05,-0.00037887774,-0.015160207,-0.7031285,5.208753e-05,1.1112648,0.015539203,6.177373e-05,0.000111187335,-9.905591e-05,-0.00037887774
0.0,-0.2625,0.0,0.2960322,0.0076583964,3.397186e-05,-0.00024822867,-0.00023099239,1.9085238,-0.014969157,0.18493146,8.914447e-05,0.015314319,-1.8007882e-05,-0.00034517175,-0.014969157,-0.75929546,6.575122e-05,1.1291584,0.015314319,6.56827e-05,0.000112537724,-0.00010169847,-0.00034517175
0.0,-0.25,0.0,0.28623033,0.007862793,3.2712785e-05,-0.0002507161,-0.00023743094,1.9785818,-0.0147579545,0.16672587,9.6480086e-05,0.015068681,-1.702335e-05,-0.0003107443,-0.0147579545,-0.81262314,7.920897e-05,1.1460749,0.015068681,6.9865804e-05,0.00011375119,-0.000103912505,-0.0003107443
